milliseconds,T,I,S,N
0,112.5032284155272,-0.003764736596087914,0.024487021106593516,999999.9852297582
100,-50.09656797039308,-0.006166002747605222,-0.04370789827495515,999999.9569011824
200,-81.13597181018108,0.019826742794142947,0.008099851185376249,1000000.0005960859
300,-204.57426898034237,-0.0008274575430932394,-0.05090383137575718,1000000.0362726856
400,-78.59637068435849,-0.03685965452293194,-0.04954545130098964,1000000.0272370377
500,-156.18615540352874,0.03947634754050924,-0.04298257075272507,999999.9616790743
600,72.62072651697598,0.02732924819453005,0.0285637834236252,999999.9984181133
700,186.37142208374556,0.02340849478508523,-0.039762067250188264,1000000.0258330185
800,113.87321026706057,0.008134303073045019,-0.015340637105911782,1000000.0201352417
900,-79.9699372342557,-0.007192933279805205,0.03990947347559655,1000000.0103098069
1000,-133.00335330299788,-0.02483388827879558,0.02166828053675917,1000000.0097574616
1100,147.49709654810616,0.003897555056282061,0.02646472498273655,999999.9478759019
1200,132.40220819711462,0.009000601032585633,0.04844169979498999,1000000.0276856777
1300,-57.74458992474112,-0.01988987249071491,-0.03374020523635782,999999.9930452646
1400,61.43299356549646,-0.03085191250795915,-0.021455412502045038,999999.9371768973
1500,189.38804785526807,0.03438693637217202,-0.001025291560536476,999999.9498395645
1600,388.2660813618357,-0.023101468981315713,0.041223048328446074,999999.9817014127
1700,456.28879903244183,0.03868512192134431,-0.024386376175776506,999999.9438517971
1800,283.84159616902616,0.0019985672814350295,0.005741337235785519,999999.9946189958
1900,219.7856731848544,0.05235181647536154,0.0003019484737788805,999999.997636031
2000,463.81858595116256,-0.015090444142158453,0.08807551686099283,999999.9853914861
2100,557.8450654049698,0.026187935413564067,0.016170201872869633,999999.9349356063
2200,633.030820076002,0.057885398049911115,0.11063186609990525,999999.9518452655
2300,980.1777591333722,0.022225691290168152,0.048474470284833135,999999.8875101904
2400,854.0373218740663,0.07073077725142259,0.11829569311098415,999999.8673732948
2500,1121.5767810323644,0.08778661780303088,0.11539225209613231,999999.8158013793
2600,1236.3632391916933,0.11417732914296702,0.18225410662797276,999999.79932669
2700,1239.7424729369,0.08502661510727468,0.186730618372843,999999.7638071894
2800,1777.2825125606303,0.11817576159617395,0.2750030088234362,999999.7969990784
2900,1752.5464346960025,0.13583329561639396,0.2904040655479031,999999.7575616245
3000,2091.7321577673924,0.16104460419014993,0.37324782804823836,999999.6311248494
3100,2166.5915724689075,0.20975950725158127,0.35426020309381173,999999.6488294649
3200,2527.7922275800775,0.25935271377845087,0.4131259881029988,999999.5093553485
3300,3185.4856380074657,0.32539142570334767,0.5029682413670723,999999.4791139591
3400,3406.159599981731,0.39121869380930346,0.6320807975138777,999999.3853994086
3500,4009.554086094854,0.4438568510722263,0.737457750242356,999999.282391463
3600,4430.9194020875775,0.48668841142537717,0.7935238296296637,999999.1865741858
3700,4763.270823294623,0.5443145950470872,0.8665194419710311,999999.0807025464
3800,5263.59707389275,0.6724883216276331,0.9946919346923573,999998.9594102406
3900,5729.777457540812,0.7580851966938945,1.114585575023499,999998.8232877865
4000,6640.851772067325,0.8736065602101991,1.2698710743147652,999998.7127769925
4100,7115.139741708222,1.00378667702976,1.4870437775577594,999998.5251965224
4200,8005.576982987052,1.2141361487605946,1.7077966987391675,999998.2855236316
4300,9068.011168313134,1.3333717114521555,1.9123899568547624,999998.1183556702
4400,9920.991514875162,1.6099417269620933,2.103356635546404,999997.9201805777
4500,10615.457680004329,1.8122878025690488,2.4316231129401955,999997.666131692
4600,11795.194093744794,2.0496838441689285,2.6164093968581126,999997.3172258157
4700,12736.004958815922,2.3350631000390205,2.9364276314507425,999997.0082226169
4800,14181.67082579079,2.6578871032056637,3.2752084376611776,999996.6487020352
4900,15225.901368620205,2.9766353391755507,3.6182297167630644,999996.3329524355
5000,16940.438639659144,3.3312923203008653,4.096824634120018,999995.9109871113
