milliseconds,Susceptible,Exposed,Infected,Asymptomatic,Susceptible_isolated,Quarantined,Hospitalised,Recovered,Deceased,Recovered_from_hospitals,Total_reported_cases
2100,1336208884.9973376,1051.6569118963876,135.41182408302325,369.18911237157107,187.668686852609,1.1197311409258883e-05,69.52166872379871,1000.4045503295656,0.03098156002793081,215.68226537069083,3818.0409380320857
2200,1336208865.3061082,1067.0305599614155,138.30167229181296,369.8283486080655,182.9316949469532,1.1588349671309258e-05,78.69785584904679,1005.6585630780704,0.028398760003646436,216.3749201846293,3820.513666912735
2300,1336208787.9572492,1096.4728396942521,141.23582608463317,361.5318995430401,203.08522657014595,1.2192757273974997e-05,79.1286362104695,1039.2983262627092,0.03278951896272703,216.67337254973174,3831.04084626961
2400,1336208782.4842944,1094.706932866824,151.045413912707,337.02998229655805,234.74096149983657,1.2698954798381681e-05,89.61442210507767,1062.3604204517299,0.03841964305110993,216.5648538858313,3842.4707847978098
2500,1336208705.8743327,1102.4404594117282,151.0911840772025,332.3949124395142,245.6524977759198,1.3110809688403496e-05,100.19050486968722,1086.133971029647,0.04877469406933996,217.01139726176828,3844.366281162638
2600,1336208639.623844,1117.6095490518062,158.47028993534005,327.6294443041361,265.89884260070914,1.3723152191534098e-05,99.04678100865874,1111.2017588467425,0.04972622293522179,217.40978983967466,3849.8366607673347
2700,1336208602.9987066,1136.1527890075522,160.31631308261817,318.07675917004246,288.8628682900915,1.3626856911990421e-05,108.20303787510647,1129.9819989894877,0.0544060312591569,217.69818846140498,3862.6320016342042
2800,1336208553.512764,1124.94694602139,166.4630371330071,290.74022600974826,309.0797405221483,1.4158193893750282e-05,115.1863161269798,1139.7980016958331,0.06860385511580422,218.52608583589569,3866.8812269730147
2900,1336208512.3021557,1148.5007583829827,172.5139181562325,284.42116596426956,322.27670143769035,1.4781365600316348e-05,128.80669483575335,1150.0170966516425,0.07610983720778054,218.38467157521399,3870.3330415653822
3000,1336208448.4360979,1145.9184878288265,170.98496119728767,289.6931340672903,331.6005001117595,1.480251605186267e-05,132.3814242483172,1192.7186694069815,0.07655414219794927,219.19970119307965,3879.9514273589543
3100,1336208468.6982076,1161.1265899739578,175.22272511692077,274.54736869748365,371.1821349476555,1.569726782734924e-05,144.59281341257437,1205.2009206744613,0.0848037828167075,219.460428098866,3897.09007249495
3200,1336208391.9928236,1168.3792405430866,177.22277178076632,256.46672521907016,368.59246676559474,1.556104747222795e-05,146.08865315905663,1223.9146315172961,0.09983182513590182,219.78029001424858,3896.269981693019
3300,1336208357.5450718,1156.3653317780418,184.49042570755523,269.41454395170194,390.2843907376095,1.5789359549642708e-05,153.1828603097941,1247.7353285763575,0.09867936884197043,220.59917450354453,3907.278675668915
3400,1336208255.9174905,1170.9494839664733,189.0921683125123,250.62441073998343,433.4166082506073,1.6072959879599607e-05,159.66666818904847,1243.1476499398502,0.11254270342101313,221.05100744789888,3915.6873477326653
3500,1336208245.8324997,1172.1755918389872,191.33745770892943,247.88147751919655,451.0311008394665,1.6541431676302908e-05,175.39742185838776,1270.2546722852492,0.12126043247995723,222.01634234623808,3924.049774090456
3600,1336208218.9102159,1193.2941611880804,196.50126302930178,229.70317235568044,474.7851910755627,1.7177302377787304e-05,184.7776362807872,1301.6878180609094,0.1362529893259496,222.36011605179615,3936.659836915604
3700,1336208120.4023163,1181.5209797271589,198.5171970875597,231.54803472330613,493.9148336316027,1.751291997394099e-05,191.39737005709034,1310.1381394974835,0.1404011336088618,223.3114598707464,3939.734882427356
3800,1336208084.6261551,1198.2230027547762,195.04269212959315,235.65903209095544,514.3861183565987,1.7281769764396843e-05,203.0438505267797,1336.015522826231,0.15344237489452212,223.53642832512054,3957.403814636017
3900,1336208026.4997952,1196.5674079629368,198.51348108276534,226.22035185429573,530.5684765385599,1.7477100604892763e-05,209.9393297195963,1320.6344063250183,0.16470299556001303,224.2963475398347,3966.3258606838094
4000,1336207955.9034052,1191.067680770736,200.5156042164946,213.44517458934683,541.5532307942658,1.7708535701578333e-05,210.7460933922167,1351.6297512244973,0.1800834543919869,225.18839200123716,3978.037107286041
4100,1336207953.8755302,1208.7657638102091,205.80297293451218,215.3457206480813,576.1521788456931,1.8582523935859337e-05,226.48337833708254,1364.7787460973525,0.1923854151461378,225.7533289958261,3987.680077181696
4200,1336207851.909548,1201.5773237106202,211.49716666460915,203.40200105883486,582.4841580857848,1.8667347780142574e-05,235.90246987025267,1388.9911209395964,0.20116372300364735,226.82557459212973,3994.604209412264
4300,1336207871.870508,1203.6559994683319,211.44116807128972,198.04066396641983,625.6112524818927,1.903022398540524e-05,242.46666364778332,1396.757406092277,0.21070820229444612,227.65427245871146,4003.46184957987
4400,1336207760.507088,1206.547819917544,214.86054431985832,202.48998866940397,646.3115532103659,1.9012243287289623e-05,252.74916340940325,1433.7715848758378,0.2320879422734263,228.6257448748558,4013.341342019955
4500,1336207774.606471,1220.245394106767,211.76312486344082,190.89497343988543,664.42124854076,1.884665968820537e-05,261.4208833325612,1427.6447941813904,0.2445870961391156,229.47097432599293,4027.809355055384
4600,1336207709.8301692,1222.0532990740153,213.41730827832038,202.43808329492205,694.7099258558858,1.9662465367146375e-05,270.9712166006783,1431.8201187040627,0.25290511484093525,230.4072755661188,4037.7042619013773
4700,1336207661.427018,1227.521137171974,215.519345651228,200.76192333846254,711.1503823842629,1.924813194093702e-05,284.43775954219,1457.7471609443553,0.270456691497408,231.45709938529845,4039.344886149105
4800,1336207609.8649821,1226.4325121453287,216.92765313334507,188.74646645731633,718.197715491985,2.0044688322712975e-05,292.5894541924254,1491.1719228035818,0.2838881678839243,232.37713820218244,4054.91114243396
4900,1336207588.8322575,1224.4132568163493,220.04787239277957,182.61183522504183,755.1552635260907,2.003251977929347e-05,293.6052864989747,1488.426394801485,0.30585996440397345,233.20387368759052,4059.987823909038
5000,1336207529.3991497,1234.500157004725,226.08640175069257,187.77709678156674,785.5048538555122,2.0217302409394204e-05,308.4692661711394,1521.2939073518846,0.3171316539933546,234.50723728400737,4079.0511939203725
