milliseconds,x_Normal_Hematopoietic_Stem_Cell,y_Leukemic_Cell
0,4.505602720255438,1.5013474669802023
100,4.49230951785971,1.4962429675290967
200,4.46431613426801,1.4941347217807186
300,4.462821376038007,1.4857257990258597
400,4.452269810248486,1.4814763775208952
500,4.452493508410478,1.485913258820272
600,4.444512754003966,1.4764792202210788
700,4.422216576043398,1.4788888690875124
800,4.418060643683417,1.4731022612338518
900,4.393080894639595,1.4656481247897923
1000,4.401311905955878,1.461860349306614
1100,4.36958983100213,1.46376664957255
1200,4.3699602833929205,1.460516552266547
1300,4.3543776455268945,1.4527748669390583
1400,4.3629602230151106,1.4462605353485167
1500,4.3537777302064145,1.451501175156977
1600,4.322849150700789,1.4482080798358343
1700,4.329714658720022,1.4431417187702933
1800,4.3006513344959245,1.4369171470179698
1900,4.296563773181456,1.4380508428456737
2000,4.3010761290916575,1.434150904518471
2100,4.295208573307409,1.428146386640909
2200,4.270240498775737,1.4246729062739725
2300,4.255507318959932,1.4205129511210233
2400,4.2583654941052735,1.422194526986712
2500,4.234454777200166,1.4172996897483598
2600,4.226677249670722,1.4129196759811764
2700,4.235562621314332,1.4073216111556823
2800,4.2169457564013575,1.4094501202268164
2900,4.195861513952176,1.404750938046341
3000,4.188567015831474,1.3990937723863281
3100,4.193974981895794,1.3976675535743757
3200,4.180162915097719,1.395262775585597
3300,4.1875694549900935,1.3907520752519262
3400,4.167128324775933,1.3877282700142368
3500,4.1656757505667406,1.3877743641975295
3600,4.139966587347905,1.3800222172613774
3700,4.135742948485821,1.38178718568435
3800,4.1294903986325,1.3779979316903685
3900,4.114647487813506,1.3756278008222154
4000,4.12745929251472,1.371772978112784
4100,4.104806523104337,1.3683975437819123
4200,4.098665416905901,1.3619048491684185
4300,4.0839999936096065,1.3595732322724068
4400,4.088973681460207,1.3602959493401388
4500,4.077742604893093,1.3597751054043694
4600,4.077370328194819,1.3561811514939897
4700,4.059227157675879,1.351505238906232
4800,4.059612429088803,1.3527661215852675
4900,4.0408655333596215,1.3478229481519672
5000,4.039542751481349,1.3459399165841743
