milliseconds,CDK1_active,APC_active,Plk1_active
0,-0.0066317635120373974,-0.0018914352906865151,0.0017972381517945338
100,0.002844879377161715,0.0012813041759185502,-0.009944536930331881
200,0.009998957738195386,0.001973804287552469,0.003607535703896557
300,0.028029758000174675,-0.0025243970697214173,-0.01094009034558413
400,0.034986327305730175,0.0022818959756166256,0.008275460114675006
500,0.04856097290042469,-0.0008120064106404651,-0.007248142305593304
600,0.06898911147218746,0.00010469821019676366,-0.009505235945332643
700,0.07179190000812276,-0.0007327608604061891,-0.008784769004050784
800,0.08467225192196773,0.0014350732098714093,-0.001765011544252105
900,0.09683641906635362,-0.000306365993813138,0.006535599787817153
1000,0.11384520421212324,0.0007926127975384981,0.004901516255373347
1100,0.10426258868287211,0.0021598105457737325,0.012208514533784914
1200,0.13309661198977468,-0.001902304730902539,-0.008376939397398553
1300,0.12718503475066822,0.0018757550321833938,0.011020152584475681
1400,0.13360974736001371,0.00037332542571410924,-0.010747371086382978
1500,0.13854890980671125,-0.001868912396190972,0.012825518256040981
1600,0.1665579840301858,2.030164182816261e-05,0.0037281661309420916
1700,0.16165357251579462,-0.0025305312861580477,0.001524430366726917
1800,0.1865154783211134,0.0003012394537925452,-0.002825956276676918
1900,0.1823767496841574,-0.0005124666609336519,-0.0022962658615765233
2000,0.18929104883217845,0.0002921364198840844,-0.005305913964385046
2100,0.20497403764584202,0.0019087071859516104,0.009104346329963554
2200,0.20561137508726085,0.0007938229748092255,0.0001394845789938887
2300,0.2163547072274374,-0.0010191786677775784,0.0012719486360986084
2400,0.24783361930677378,0.00012860987708565222,0.003863975226048947
2500,0.26462970804747254,-0.001097647458498653,0.009995264978435815
2600,0.26861705046086853,6.009651325914571e-05,0.0037237057864595038
2700,0.2808626246545752,0.0019850037717287607,0.014371247936092998
2800,0.27298975786206736,0.0024728102142474004,0.0042430519103185465
2900,0.2866660637330779,0.0019811340745118275,0.016346586284611473
3000,0.292556728851853,-2.15098409159363e-05,0.014998476418145513
3100,0.31969173012953844,-0.001283104285008168,0.007703476874088228
3200,0.3184164653994957,-0.0005481071771489456,0.009776991034381963
3300,0.3331637922687268,0.0006880819363154231,0.03371299120573682
3400,0.3375358855033355,-0.002190721676914229,0.0379363116556123
3500,0.35118772686397415,-0.0025210751609947334,0.04654566795677051
3600,0.36272346710803266,0.0012793956332600553,0.052882354892569386
3700,0.36693900664900103,5.8887495726991236e-05,0.07821250585555509
3800,0.3652102863471126,-0.00031937539785920874,0.08558267784712788
3900,0.37654955797557654,-0.0011730142575810593,0.1124271847498865
4000,0.39200456671696104,0.002185928252564227,0.12345421400804059
4100,0.41751720681301646,-0.0009373617532084987,0.1477973327963404
4200,0.41190811364668534,-0.0023967109040348975,0.17588423311678367
4300,0.43803744783238024,0.0008511231554086114,0.21269604327256142
4400,0.4451967911258275,0.0019318972842865057,0.26023766053541086
4500,0.4507458370548833,0.0031373995182248024,0.273855203012239
4600,0.466897002228177,0.008783842381341049,0.3309708399905069
4700,0.46040376959857204,0.019432038538354467,0.3575468869297473
4800,0.4850454192449672,0.043132810324236937,0.3909274309061885
4900,0.5029788685356018,0.08771996095209808,0.42782408465622146
5000,0.5025781843873867,0.1568330388985192,0.46286711487960075
