miliseconds,Cyclin_B1_Cdk1_complex_phosphorylated,Cyclin_B1_Cdk1_complex_unphosphorylated,Plx1_active,APC_C_active,APC_C_total
0,60.137884754504995,-0.051994261973272116,-0.0024440851092576345,1.0028935345428156,1.0
100,57.38114284914961,0.30907868863722643,0.06545624513271688,0.9841542642349271,1.0
200,55.35660223612345,0.4303640546502727,0.12189428850628833,0.972260174957653,1.0
300,53.73434328156083,0.6553852269924924,0.1695905072535867,0.9547010317504755,1.0
400,50.783469639805965,0.9053093060974892,0.20805362242405132,0.9402947463423463,1.0
500,48.686933526296166,1.0045151114290554,0.23997970397790214,0.9301693680960604,1.0
600,47.47673655495453,1.2956200233857194,0.26117905488358906,0.9181826666593206,1.0
700,45.190274725580785,1.4122946872370796,0.2854475200498087,0.8994643384883282,1.0
800,43.81927165218353,1.604471629351875,0.2966455487050924,0.8915622800844915,1.0
900,42.25585571802551,1.854970770722046,0.3140455186268283,0.8760209343025475,1.0
1000,40.32867212357865,1.920759921215162,0.3209731833521393,0.8667316814540985,1.0
1100,39.31486303837067,2.06784173289819,0.330452064093364,0.8555213819444385,1.0
1200,37.88875772650121,2.2672831782148077,0.33561287790665556,0.8528378558247379,1.0
1300,36.90338173275469,2.435307639588875,0.34015756450719015,0.8422173677012382,1.0
1400,35.63839764413071,2.611552831311582,0.3435988623404515,0.8363566162980662,1.0
1500,33.798583684026546,2.810971018747002,0.3437845638229674,0.8285493922742477,1.0
1600,32.8761744175542,2.8657641643532554,0.3452175226187898,0.8164562925903963,1.0
1700,31.063371633399196,3.086435005939864,0.34627173790001975,0.8118683937727373,1.0
1800,31.061891190863655,3.267795826789217,0.340061406239916,0.7996974091007316,1.0
1900,29.9260921324891,3.3791735800678513,0.34224323661744754,0.80103586560013,1.0
2000,28.927862580850118,3.5542167607327153,0.3404921499861964,0.7919860193506995,1.0
2100,27.47099520906336,3.632770397749113,0.33829042213784616,0.7890205269413495,1.0
2200,26.76122338232246,3.871140190732475,0.3345314762623492,0.7811713164537399,1.0
2300,25.617361539386444,4.038716514793241,0.33327970325469186,0.7726196570238487,1.0
2400,24.2916593816056,4.189080759331752,0.3288820291394197,0.7649653787226937,1.0
2500,23.205615293119365,4.316823256609301,0.3257651693500421,0.7655413460762673,1.0
2600,23.23432500146077,4.422110798227388,0.3268201910265053,0.752052027311241,1.0
2700,21.586936486134196,4.418638383627193,0.32289982745268875,0.7459852770378289,1.0
2800,20.69463803096748,4.624803479364804,0.3158456529856054,0.7473762157548918,1.0
2900,20.006319681810563,4.783454015153913,0.31085684274115616,0.7407393491281266,1.0
3000,20.48379103495299,4.761077544363192,0.3120568750201826,0.7354350810628325,1.0
3100,18.6823049280926,5.030642691075211,0.308625414787831,0.7220614900808042,1.0
3200,18.011111677238738,5.12244463225768,0.30455404903148303,0.7205923640543396,1.0
3300,18.1684545488507,5.192342557700336,0.297342815314459,0.7153770682750891,1.0
3400,17.56100975550617,5.191159839045643,0.29985953150162276,0.7050233852123131,1.0
3500,17.0277973374853,5.2034521361975115,0.29458529696456204,0.7030949108638354,1.0
3600,17.05468817319408,5.357319958245941,0.2908155929288,0.6946667450502664,1.0
3700,15.291864973542133,5.442714374375303,0.2842743817113999,0.6872322614275878,1.0
3800,15.310604740691973,5.456754014753968,0.28396335905884884,0.6809441862089501,1.0
3900,14.955475823009323,5.3983453831075625,0.2800474892850246,0.6781737288593876,1.0
4000,14.664190622223389,5.432212410495378,0.27589133709374986,0.6686754794368548,1.0
4100,14.481393165746164,5.49939356318008,0.27165661118095336,0.6658615220583649,1.0
4200,13.768065678391817,5.561760921600092,0.26675984811049286,0.6585109058980636,1.0
4300,13.949949077452269,5.508920541861477,0.2684274652389885,0.6504603706570445,1.0
4400,13.5232539645679,5.667962774891622,0.2604126562320751,0.6462910236596169,1.0
4500,12.461208186022306,5.596014102762087,0.2628918737450221,0.6410881034068706,1.0
4600,11.975618664201013,5.551421465846663,0.2554860263393787,0.6405937499236176,1.0
4700,11.552284295057566,5.5795266042226555,0.25593750593063275,0.6354747034436049,1.0
4800,11.226063417832194,5.569001223179248,0.25249834526987613,0.6244037956246038,1.0
4900,12.052888627039582,5.700028646428839,0.2441874349977014,0.6192628496175012,1.0
5000,11.588881238264715,5.601673065103024,0.24536267534081782,0.6082224928844774,1.0
