milliseconds,delta1,delta2,notch1,notch2
0,1.0108812490728383,0.985524952101816,1.0018707278188517,0.9966487997860178
100,0.9070626226862734,0.8876387824250301,0.9909477962200361,0.9937483877398711
200,0.8215703908150033,0.8111169818546303,1.0029729503820943,0.9905711969293786
300,0.7452967333945356,0.7342227465105576,1.0047122366073429,0.9948412752632448
400,0.6784528138972671,0.6639822762251647,0.9839416641930806,0.9789193076120687
500,0.6200413296904524,0.6057542648618002,0.9806664025378773,0.978428866422247
600,0.5603856737109636,0.5443947895765576,0.986344743457124,0.9908742832219853
700,0.5101007382015756,0.5022627203834606,0.9995307615390004,0.9727538025987899
800,0.4590246217845843,0.44128422261553524,0.9934709045731718,0.9888865191721795
900,0.4191822152631745,0.41769045244193315,0.9730007678541402,0.9856162148589968
1000,0.37409226242826216,0.3626754855375306,0.9825810992931774,0.9805644305129774
1100,0.345503098239713,0.3467258932618791,0.9697449874458367,0.9717924805221434
1200,0.3017118640098397,0.3069636851878243,0.9539289970553502,0.9610985721759445
1300,0.281810659962748,0.2731795086796366,0.9680734075372384,0.9680228645840724
1400,0.2596842936488463,0.26255237678133597,0.9541336614333116,0.960809470586445
1500,0.22057672559135785,0.2389916121930525,0.9413006726661598,0.9503396494378912
1600,0.22143164765671186,0.20316746398459468,0.9380819048871339,0.9332140708619714
1700,0.18048723314617715,0.18487826201069985,0.9156681312483345,0.9214082464737122
1800,0.17272692908620427,0.1634597806462603,0.9032092845071847,0.8947912120057924
1900,0.1686468733126366,0.14700514792207872,0.8756044118066229,0.8814786589159772
2000,0.13855632324528835,0.14035925004142175,0.867298530748102,0.8634513390383177
2100,0.12072728311448049,0.1388894009619732,0.8591701457610231,0.8389462320621559
2200,0.12396585010666894,0.12807604599338843,0.8245341917751213,0.8290419711416196
2300,0.11373522266211701,0.09857312020103146,0.8032370189389268,0.8083102513869688
2400,0.1079042021670702,0.10031925778294105,0.7823108968771957,0.7786038281521084
2500,0.09395297419723203,0.09891822106790965,0.7423551891919143,0.7571642258518533
2600,0.07971651984813963,0.0911763444253544,0.7298144494855027,0.7164924260699915
2700,0.08213025137434159,0.08500120518900083,0.6819732999776831,0.6953945003560991
2800,0.07754197297079533,0.08602219536893708,0.6579308170324266,0.6559815224405825
2900,0.07209366381648084,0.074845896076998,0.6331490509731291,0.6334598135933132
3000,0.07075951593928519,0.066355413509359,0.6092757538737833,0.5977961218275569
3100,0.07080768567504613,0.0725260432984587,0.5623168082537723,0.5693879998663716
3200,0.060846159399292804,0.06937385886618289,0.5290950778356991,0.5483221054896065
3300,0.05752827167322283,0.05341073338736728,0.49960715327312544,0.5168550507619974
3400,0.0568172942794623,0.06567034370671403,0.47429898578069485,0.4880409677949231
3500,0.05747830812112364,0.04935287820013483,0.4721368828280572,0.45507352002022666
3600,0.0587487325017654,0.05543660137583919,0.44759277722686597,0.44871321295783073
3700,0.054637300877475155,0.06389511497482413,0.4048831178529293,0.4314977243717961
3800,0.0511608910897704,0.05014054058974832,0.40913932596911073,0.40026740562705454
3900,0.05865484724511343,0.06309621043986606,0.3922901373313615,0.37227595595112517
4000,0.056619828237512215,0.0619682909429821,0.3725212277457441,0.36042972679570945
4100,0.06652210687829574,0.06059100563841417,0.35537539860163136,0.34713415337872644
4200,0.056200797287008365,0.048895327622289216,0.3466022118997643,0.35059134152626864
4300,0.05184694005601244,0.07188200333298382,0.3228074734657084,0.3377857492232456
4400,0.07064091145385351,0.06531432104865821,0.3264286618610983,0.3387699056716821
4500,0.05660271099654077,0.06003826876450847,0.312561010280058,0.32232201454597975
4600,0.062104570743036554,0.07290163450634646,0.32598208800237355,0.3369558003523041
4700,0.0723147222534122,0.07604040878055238,0.3264003885053882,0.3142408965723257
4800,0.06233484344118629,0.07950417378724255,0.3136400428017977,0.33689285268694896
4900,0.061934511533972676,0.07970293321267262,0.3247395825542667,0.3198593785527626
5000,0.06782254901189946,0.06058320209990166,0.32525358521358705,0.31789703353454063
