miliseconds,M,MpY,MpT,Mpp,MEK,MKP3,MpY_MEK,MpT_MEK,M_MEK_Y,M_MEK_T,Mpp_MKP3,MpY_MKP3,MpT_MKP3_Y,MpT_MKP3_T,M_MKP3_T,M_MKP3_Y
0,802.005215289043,-0.12810838176817232,-0.03729607717969383,-0.0007754433829287756,179.0237967866315,100.05932694015418,0.0664640524276157,-0.0009157844529007266,-0.03471921238823168,-0.5344184137411928,0.00034972389500729725,0.01406239395458453,-0.0034541911907544492,-0.00017130964215133644,0.3182783089213213,0.13494502634945188
100,608.8336260275236,1.658632041699645,0.03327124684284498,0.0013528995219191022,10.115695337950577,83.13357570507893,-0.02773691833277979,0.000379112272815671,14.377401076034001,155.62447990509034,0.0003498704800844835,0.029774103825385208,-0.0005560394819450311,0.0007793891104104166,6.284116933078382,10.318253184229663
200,593.3995090750365,2.9337333837799835,0.24766473393150892,0.001150588168525981,6.9142078353640155,70.25192659259382,0.04491471496727487,0.00234950672572402,13.50134486207364,160.01524750072608,0.0001295832486565627,0.17241230046333966,0.015639938928807533,0.014028526244681525,11.179011232715146,18.841510418752843
300,580.6218403710407,3.5972362600093257,0.3267680915924952,0.0021456655577711385,4.93711499523117,59.429433039591444,0.11282184177965981,0.0012109132320661515,12.465853338876169,161.66085021828007,-0.00018198736834419113,0.3186293577729993,0.026136166373872224,0.02434197295307103,15.821171849867415,24.623255348305072
400,571.731280646089,4.381045924126821,0.441182949134355,0.0008862336473318569,4.986711431062454,51.08756194359133,0.07129326047077403,0.0037654054943027323,11.723199473859202,162.1887997957716,0.00019446315885121113,0.510893101598234,0.039933741016986914,0.04129086179519258,18.706659251206673,30.05890542782189
500,561.3306871514659,6.2195636659033955,0.4658048034856216,0.0008394800915918314,5.216881371970342,42.418023267936476,0.2598056249349861,0.0025197693902159653,11.058268434624653,162.9023968358955,-0.00024777396171697,0.6543957422483578,0.054130814721666774,0.05321660287479411,21.474582537561208,34.53817147914672
600,554.4526042347364,7.06818427903741,0.6107548610544539,-0.000800185642917605,6.040001604376556,37.4416129158284,0.21513589622671447,0.0040594786677568976,10.55611744067188,164.11415427326835,0.0004367750663188658,0.7922820603513425,0.07493473294004405,0.06386589841914726,23.923361927794566,37.81940270227494
700,552.238691245349,7.535732497798987,0.7535307274225991,0.002679186393724529,6.966902790411922,31.378368754158586,0.3203649834467092,0.006705072599578668,10.00025296388912,163.08365961888143,0.0004888309087233787,0.907867273720105,0.08944410329996118,0.07683482544155104,25.31246506907552,40.735974606154485
800,545.6209532519271,7.92045774174995,0.749356844026664,0.0032159647110479757,5.79375606345882,27.646085219051113,0.44634218449475466,0.006178585374468222,9.761777231498385,164.06106380635705,5.1009164575793286e-05,1.0283911329127384,0.09716145867907751,0.08836409110328236,27.576123381564113,43.406140159280596
900,540.5112179312911,9.321688780796984,0.8817846054935791,0.0020117226761984484,5.160002400917339,24.1408569232413,0.48151085807416616,0.00691522660509971,9.354864906854322,163.75613141096616,0.0007658960631551344,1.0843338107526848,0.11418573446501411,0.09617678231105306,28.34857056133748,45.622929209462875
1000,536.8842399804266,10.35820005893835,0.994466465160695,0.003984927249923689,5.300667256123198,22.093823719583696,0.5385850163436912,0.01155412743384637,9.186019176269166,162.96605251112135,0.0009818432266099123,1.1382975231398988,0.12509478947482294,0.10160948713877951,30.02293315968479,47.47375488286444
1100,533.5423452337645,10.597575242003225,1.0742276851330295,0.003845202977990346,5.1424633409787495,18.994358644474826,0.766522571832932,0.013148853748410383,8.837908319210216,163.1525653825533,0.000510877181356498,1.2071179042986853,0.12854460705119408,0.10827228528195475,30.541411171750916,48.59265722579309
