miliseconds,M,MpY,MpT,Mpp,MEK,MKP3,MpY_MEK,MpT_MEK,M_MEK_Y,M_MEK_T,Mpp_MKP3,MpY_MKP3,MpT_MKP3_Y,MpT_MKP3_T,M_MKP3_T,M_MKP3_Y
0,800.8796649188358,-0.0411362381287457,-0.05182927158995714,-0.0020513065655241654,179.7988503247893,99.86190493589211,-0.032980614313498635,-0.00016308407933926083,0.033426935768057296,-0.05810283891172355,9.072500510705052e-05,-0.002764014079779763,0.001731158050764318,0.0020496401029167018,-0.03480511994300102,-0.5066841425968482
100,613.0874644904682,0.7299396968219678,0.03680448399628309,8.75112786761171e-05,9.839522896309505,81.85804854979592,-0.0059579436085054616,0.001378031394446824,14.384555622887467,156.86224645864976,-0.00015193558553761255,0.0537448917482162,0.0005404199914584113,0.0036412360878939716,6.338064888473086,10.410315963954908
200,591.822186645749,2.87536272209439,0.1861548203836741,0.0020406946053656183,5.839945615539952,68.58511758586047,-0.02187288452729033,0.002160676838109686,13.468978290418251,159.57141750464277,8.554229908756478e-05,0.15877285595219887,0.010873405112671347,0.01457912819413393,11.083466683924978,18.809171390631516
300,578.7922613640108,3.9426613508556345,0.3753000817749826,-0.0012208442006905224,5.897293611779575,59.67163382791481,0.08169609581303745,0.0001602478920787443,12.577014365086075,162.0273942279956,0.0002730794221280481,0.3396211071819375,0.02334233009274421,0.023418632222356465,15.125225511938682,25.201544429333882
400,569.8858809159668,4.941700159665612,0.3757887082820815,0.0005778125724839516,7.06301949021369,50.94307481898979,0.19727066112885774,0.0031763558104336747,11.754265012897402,161.85457356991836,-0.00035326094999483225,0.4934835952915011,0.03936782742243864,0.03834070057958898,18.54712976563247,30.48913710427143
500,564.9154927619186,5.995497960530868,0.562946228148266,0.0002857185500327212,6.113132183420459,43.20666941276092,0.26654237893877514,0.0037023563140178564,11.03299341549759,163.74538069670672,0.00044238970913093557,0.6772840439616781,0.06129485024925171,0.053213322361484024,21.7837037620532,34.97007274617609
600,556.0879847447886,7.06387276056978,0.5557308787204137,-0.0009502989709161503,6.769906073670179,36.19719578511492,0.2506227607406332,0.0029243088480657726,10.594096012977746,162.95007755331085,-4.135436125334577e-05,0.7992076990042192,0.07238894806157194,0.06530223895123198,23.98763532338533,38.636402189832715
700,549.9893863398128,7.700047419538842,0.6929629305359843,0.001906370211105149,5.383748911198288,31.112589929859766,0.38384231056182566,0.006174927398284295,10.079708113711556,164.546037282701,0.0007403027621624848,0.9060734589047811,0.08766858308380855,0.07845038155198852,25.83133020442326,41.43469653109204
800,546.3356603662226,8.156412538361943,0.7421307294100928,0.002869599970485137,5.163250503731648,28.396548092893006,0.4856661572955869,0.006344709733043798,9.744542298711941,164.77885684743967,0.000642724464527232,1.018179977105718,0.09867228902524033,0.08473567413261214,27.525754535544635,43.347807557318454
900,540.6451197728298,9.25878567461971,0.940600053970434,0.0002991444882293312,5.877774011014513,24.58357761706271,0.4740467637423592,0.007178777734443962,9.40027386246937,162.79773667821672,0.0006473843314024616,1.0826196834415767,0.11144707194583134,0.09392072282558209,28.802932445368263,46.14121628533131
1000,535.077201959654,10.269155229435754,1.0061546307939015,0.001554372797164568,6.2246931156863035,21.081911838318515,0.603973514129059,0.009698963508009218,9.068777350630418,163.7188634420943,0.0006553582266598593,1.1368191891876294,0.11778104172264149,0.09978866591683798,29.669528069857673,47.281594334855676
1100,533.7798373473005,11.23086042210386,1.100761895490733,0.0011629757996790445,6.799753800358772,18.775815918008007,0.7046792911582896,0.013337228786273357,8.92709690339974,163.16058379548008,0.0005790408100438351,1.2050892342359523,0.13208746428514967,0.110522097316054,30.731857729103762,48.809683609761116
1200,530.9217118777735,11.644487653366848,1.1661091026705375,0.004445885051971491,5.172705855631181,17.56764218684958,0.8365088706265487,0.015018996591208322,8.71287668661513,163.08636533075915,0.0014276259627829962,1.2140723039060688,0.1373507026576131,0.11419005299378397,31.148897508622237,49.564712539177606
1300,529.511278589553,12.620845094191687,1.2804873456436825,0.004533432822684567,6.762019354265608,15.92075318452474,0.9843621261779314,0.014982119466434223,8.558698220935794,164.10196997239117,0.0014732208518643288,1.2353045338916937,0.14303929837371707,0.11477268096153953,32.075753981430694,51.13403704372835
1400,524.7464827726283,12.993009045882115,1.4200554832630996,0.0046979569072146945,6.770362665434235,15.190436360045974,1.0442737994269085,0.016921724968725436,8.468937686535941,164.11989473663718,0.0018019939356997206,1.2271608398502438,0.15011602328767001,0.12151322100765685,32.922716965586844,51.762955731891864
1500,523.9215201071704,13.322272832905812,1.5821222306638953,0.007078563779404244,6.168305178108748,13.586807029026302,1.1588109601123777,0.02078628732074117,8.4168567986617,164.10979845514913,0.0022059259247484706,1.25676817813174,0.1549949822631633,0.12395655003381749,33.244862890572094,51.7816614836641
