milliseconds,MP,CN,C,T2,T1,T0,MT,P0,P1,P2
0,1.0982335755783088,0.5408430529279432,0.09928722820348869,0.216372190648858,0.5320950291681397,0.6221608980778099,2.0120645911579818,0.3015678658758522,0.2633758613929414,0.1325954861031696
100,1.1011638847172738,0.5387523590328612,0.09962124834500051,0.2243272720996209,0.5452376947365957,0.6378985667605679,2.0364401114195423,0.3036528525252107,0.26845437991441085,0.13542327849696925
200,1.1175976771439469,0.536506528473204,0.09932333326809713,0.22793140109382393,0.5542531243937024,0.6465069471002427,2.0711013065932344,0.309822417970032,0.27513457408630626,0.13699042181806032
300,1.1322550388393176,0.5335349017175421,0.10023929545129262,0.23319745046781457,0.5627917826516448,0.6614444131408918,2.087417756157001,0.3154513841776107,0.27789926620612776,0.14127615950085506
400,1.149996342743201,0.524200245718649,0.10086088360466303,0.2373866774587026,0.5699425971156457,0.6726494316259839,2.118479820700926,0.3216151443754657,0.28754752474372997,0.14252274439156817
500,1.1593218135616563,0.5217215629750422,0.1014761566053055,0.24416580071752847,0.5789930833053744,0.6841741440228524,2.135018702085143,0.3271766817281525,0.28954480902478824,0.1462356620134326
600,1.1840315598289988,0.5194732003109598,0.10184141143816001,0.2507308200945189,0.5895510942494411,0.6877786468679391,2.177783772964383,0.3319263317313074,0.29386922659039616,0.15031944838676015
700,1.1984515784100194,0.5158387838341569,0.10265766431838944,0.25875764896044695,0.6061162239732752,0.7057207352140349,2.203408806372455,0.34009535338532737,0.29830271471823755,0.15260340210988702
800,1.2215827092173706,0.5185636373164165,0.1033317092975169,0.26445214840506404,0.6095728598707508,0.7196599223099542,2.227648683319253,0.34569315208825147,0.30344461486385577,0.157071291150847
900,1.2426640580861987,0.5178818088388547,0.10423294592819209,0.26873835988796196,0.6284990927236325,0.7319919931764994,2.2333424583781927,0.34511314115939107,0.30880171598276207,0.15872971319142423
1000,1.2511243129470144,0.5104958292218402,0.105050843345643,0.27739383635840226,0.6312688435063819,0.7347683000512971,2.2756865699521063,0.35454021010211706,0.3172718080419102,0.16250484995363093
1100,1.266523315950892,0.5103060254736567,0.10582725218906278,0.2834099351921872,0.6463241297789717,0.7553099935126483,2.289950508381434,0.3617574271628752,0.3184806681611612,0.16722779194434295
1200,1.279748015902589,0.5054491796031619,0.10695422117609332,0.29209286019891145,0.654761660882852,0.7631353230434942,2.318791440549103,0.3650406318923084,0.3246403720102765,0.16921310577442558
1300,1.3022015011929786,0.5038148333723657,0.10777674436577923,0.3001922249493257,0.6632109335034911,0.7791641173952378,2.3509655806894387,0.3690686716129099,0.329909859932072,0.1715241163148392
1400,1.2999407025746554,0.49983901576144046,0.10852014642834211,0.3077587076194707,0.6768209209065879,0.7884536913534683,2.3808664700111097,0.37440569978111243,0.3372729426250511,0.1759265920605942
