milliseconds,MP,CN,C,T2,T1,T0,MT,P0,P1,P2
0,0.8353661570377241,1.2280964177830969,0.48140914662689355,1.7631540905421577,1.5329455789466333,1.4509079253722499,3.0393216732769512,0.30246076597021926,0.3273629937839919,0.18237965269246073
100,0.7896115631141197,1.2430403985955973,0.4769912341955793,1.7831625229452865,1.5308079549491032,1.4335354720079325,3.0034593938762497,0.28308051082534214,0.31665976158129244,0.1730016143536534
200,0.745716131604458,1.2619721504211077,0.4665809813986431,1.7823433192680807,1.5147427674466223,1.4093422316198696,2.956888091982188,0.27087056703415885,0.3021417522934735,0.16137318240571444
300,0.6848045393394907,1.2646861987255442,0.46285743329893897,1.807971471584693,1.5100889670218827,1.3870024788733146,2.91817868505919,0.2535596375491714,0.28688751743395585,0.1518763056366146
400,0.6423255801231039,1.2767321631814947,0.4577149291711079,1.8361297736619198,1.4930671825983182,1.3633308965890047,2.885701856060675,0.23500571924422445,0.26528875533777385,0.14668207089060625
500,0.5931832253516981,1.2813607427487606,0.44729306504617,1.8316568124604613,1.4707288572929451,1.3387492792436915,2.8375981136489137,0.2163086423472612,0.25097603680203406,0.13571902525735682
600,0.5387792249268626,1.2942918922334423,0.4407959816765066,1.8468231829984079,1.4623316929016528,1.317506092992234,2.804624119622582,0.20418043858822518,0.23878915656889868,0.1258152366036042
700,0.5090104865633547,1.2944476219662648,0.4323901174394228,1.861752578909352,1.450499305944321,1.28525392709188,2.7628804473036737,0.18937509807656241,0.22456874583214886,0.11755167172544198
800,0.46053373651059404,1.3039808846993841,0.42718576206550357,1.8852191588742235,1.423925874538897,1.2667551260007113,2.7199401683126747,0.17253767089776556,0.20783182307942918,0.10832099609443147
900,0.4040492918096949,1.3022689335786521,0.416731025146809,1.8850503523885642,1.4028403161924599,1.2386248892902263,2.679847014468973,0.15885051723780386,0.19244547896224926,0.10183296758902431
1000,0.37370641282106015,1.321744660823936,0.40906349413745524,1.8980076534614032,1.393345300301194,1.2095182423196056,2.624303651541574,0.14423695493691235,0.1801742495401944,0.09493070940533618
1100,0.3308560807047094,1.3191082126935567,0.3964956033475264,1.9013392880159898,1.3754002295903491,1.1852458880304668,2.5857721198959682,0.13191805186896274,0.1653362033417558,0.08877396413514493
1200,0.3089264562754188,1.3178615001724387,0.38841883495902124,1.9326054669189698,1.3540620671629666,1.1668565599603262,2.539059398668267,0.12515239613692672,0.14996827659818313,0.08224435968384446
1300,0.28105177220780186,1.3235866852347065,0.3758520422740451,1.9192538842429065,1.3348081105227811,1.137851725235347,2.495789454846897,0.10725108793979914,0.1386029747286158,0.07377173376466031
1400,0.23824441975755356,1.3255359068699166,0.3645802762197179,1.913456452362805,1.3042612428168476,1.1091379160183552,2.4634466664925263,0.10430927767398057,0.12363443956205682,0.06660903828219483
1500,0.20529189503213913,1.3209229699022913,0.3591759922565334,1.9199222585563598,1.283661859336216,1.0846082969176294,2.411248611957538,0.08911531226582614,0.11230894563969034,0.06406869668677442
1600,0.18523474507093582,1.3289540287306238,0.35317809951899287,1.924132606847757,1.2565621503058688,1.061392982461757,2.3716390927062583,0.0794542477321589,0.10080280237873411,0.05822682067838701
