miliseconds,MP,CN,C,T2,T1,T0,MT,P0,P1,P2
1300,1.8662351936900246,0.5545414905621817,0.2332665993886729,0.6665242461808035,1.105073326573896,1.2825049543529126,3.252691313343932,0.6006967954661601,0.5537558113420367,0.34819989106162136
1400,1.87628358487731,0.5618704332674527,0.24031286400235158,0.6809268891399417,1.1204315957144528,1.3012713637476305,3.2974905862648813,0.6012372412245918,0.5586011435494951,0.35255774069926904
1500,1.8931444665425141,0.5698717796144084,0.24641601928321152,0.6974795882889158,1.1475199322896732,1.3100613118584623,3.287845037329543,0.60916425066753,0.5635413558404002,0.3577704999444134
1600,1.8887369473666233,0.5778127649445185,0.2527069065873707,0.7136104113720172,1.1510710443338794,1.3313625839219063,3.3338702066089954,0.6109604202065706,0.5682953387988237,0.3621238514320576
1700,1.8942180327580764,0.5874796969653443,0.2599319077653184,0.7273913518045345,1.1765095621470874,1.3445088552020896,3.341863148851669,0.6165786214863328,0.5666926800065706,0.3636894922360515
1800,1.9005256203490477,0.5950538716146666,0.26680076561409927,0.7483747559199511,1.1915523129287802,1.3512165844746902,3.377764088580246,0.6204768486581325,0.5761801115317501,0.36841738234826676
1900,1.8984487376525954,0.6048971405883565,0.2745589487403652,0.7657097688580397,1.1964684277597228,1.3726681729334893,3.384660253373904,0.6276084762990337,0.5734898345604971,0.36959047552584684
2000,1.9202080944959592,0.6132577446120581,0.2810634347348114,0.7773039976003917,1.21259379538801,1.3841096709568081,3.3999596360942705,0.6257584305837377,0.5780560634430647,0.37001504209235075
2100,1.9155138446417896,0.6231569766458673,0.28927616095156344,0.7975825601810352,1.2244352262388225,1.3922458268692666,3.433047332257374,0.6310848366946745,0.5804364635243475,0.3734087204693337
2200,1.9282398875350586,0.6348281589595964,0.29815436988869104,0.8096536952764403,1.2437123146258493,1.4107760734245922,3.422497009457587,0.6313692560299475,0.5841392363737965,0.3785105854632236
2300,1.9114821386934002,0.6454069476154848,0.3051785704358924,0.8306515978004694,1.2567754459876377,1.429308310010776,3.435319598104565,0.638127571702396,0.5934031619801972,0.37982158026618384
2400,1.9307672517620857,0.6557040968137338,0.3128483739850923,0.8505328740795037,1.277868355740464,1.4426608187677263,3.4564524527371043,0.6371854313014749,0.5955923132290926,0.38140122420516714
2500,1.9143024178286305,0.6679905117576729,0.32094346605316876,0.8673312089638024,1.2926898232273323,1.4547085034366591,3.4909542913747273,0.6370610703307389,0.5944265446826527,0.38427613197191446
2600,1.9148648958817664,0.6782304347961051,0.32891923044919325,0.8863458564028346,1.3020411518953237,1.4639574783202807,3.4798838570949546,0.6379487476492353,0.5960862339828792,0.385884162674869
2700,1.9151093384989535,0.692580482295141,0.33653526619408386,0.9053752300322478,1.310306277976447,1.477404220968312,3.5106269818699922,0.642649787260734,0.601640734249093,0.3884023103200827
2800,1.917159783782488,0.7031579133038628,0.3460337104025573,0.9179292696213506,1.3326373228049184,1.504367669159401,3.528045559978122,0.6403764841602003,0.6049376902237898,0.3906427080072089
2900,1.8979342192845545,0.7172387662128142,0.3526650835486795,0.9325916288804239,1.3481453948920752,1.505588980580233,3.508139085796421,0.6415794504814334,0.6022616508075318,0.3921777941875374
3000,1.9031638188659434,0.7305181857683176,0.3614997188454282,0.9556652277716547,1.351872487673782,1.527205584072044,3.5487361039740133,0.6444534057014031,0.6027152071239057,0.39144563706189195
3100,1.8941519707535652,0.7454583233333779,0.37003510418476127,0.976330687228321,1.3589854389007916,1.5338370329761581,3.533073342479416,0.6426856913879428,0.6058121143539235,0.3878958487930035
3200,1.8749237989816063,0.7588687243658998,0.3781772346381577,0.9900603575425712,1.374911415990245,1.542519862452821,3.5329589524684866,0.6411309404881331,0.6087323202315964,0.3928246575852604
3300,1.8687751079800778,0.7724797856885947,0.3874285736003537,1.0102899467494673,1.3896851028278858,1.5554705840898497,3.564580108845329,0.6354877552012779,0.6029729020214482,0.3894822230728159
3400,1.8613659295790255,0.7888785150988985,0.39423902594507354,1.03658424316855,1.4071028873749432,1.5666627804755324,3.568840947242587,0.6387073154666518,0.6041110721224052,0.39147037188125167
3500,1.8567798373852864,0.8030694856972657,0.40398231113071503,1.0461065585463984,1.417357829980619,1.578986717272749,3.555206006214932,0.6361582651807814,0.6055614553219975,0.38839564132982046
3600,1.8279394743422168,0.8177312684161985,0.4126815200976722,1.0704375097513115,1.4270551199527766,1.5828517081618818,3.5628863265804416,0.6252827520106878,0.605499938170389,0.386639621020129
3700,1.8212961340776508,0.8342913300345547,0.4197659940035386,1.0880751461762457,1.4450680070473247,1.5865400127897176,3.565091772000215,0.621487074756353,0.5991132992802938,0.388436925358397
3800,1.7891685968675688,0.8506443074425314,0.42761726328327254,1.1072658460292693,1.4509792448119465,1.598170303828348,3.5518450120955083,0.6224631737002547,0.6009570333976092,0.3821997168439681
3900,1.778577851822584,0.8663607803702364,0.4357688233645147,1.131992579655036,1.453919068291059,1.5941283174368004,3.5335013929593897,0.6179352463855056,0.5930561454002549,0.38349210333088096
4000,1.756698923484293,0.884073971101971,0.4424645395456214,1.1464901974772765,1.4734450571267668,1.59928792332995,3.52109497606809,0.6050820122482614,0.5910048855871948,0.3806487089256834
4100,1.7215643609923814,0.9017285662982273,0.44999213262520055,1.174210677949326,1.482598849695981,1.601385500453417,3.5167242024394274,0.6030208688101739,0.5922399537557023,0.3769206204682826
4200,1.715850564035993,0.91881910606949,0.45669143708722376,1.194229847292133,1.4902343833126888,1.6058109506296157,3.5270566192546684,0.5947309984411703,0.5856815988143536,0.37063327320379535
4300,1.675039024016835,0.9356431286944791,0.46487917858844147,1.2088971122120677,1.4902342493441454,1.6152443093337001,3.5036541857108,0.5892143612144682,0.5812672270618482,0.36581139686951936
4400,1.6412735230018698,0.9523489956599269,0.4698745060152908,1.2346564138422034,1.496488514347713,1.6041824609148825,3.500921155793427,0.5779511015395803,0.571177447104972,0.3653950286723413
4500,1.6131004686605583,0.9708145717860428,0.4759318333950188,1.2523048100680967,1.5142736413626294,1.6005334873646184,3.4791551151323983,0.5700349780646896,0.5634340451242854,0.3599041903720922
4600,1.5823632013171383,0.9888375116054965,0.4835638605979992,1.2740450498252291,1.5228990086828227,1.6063055188979456,3.460486926703484,0.5566444205652549,0.556897893438289,0.35046032218840056
4700,1.5394198959764303,1.007143824769942,0.4880788124496451,1.291745868649137,1.513485616189009,1.606314521017646,3.422519145164282,0.5490527858682576,0.5534890164654924,0.34813863738230133
4800,1.512849293622807,1.024994194840354,0.4929987085217411,1.3169567151801047,1.5267415287582315,1.6018821094858546,3.4354253221460143,0.5325118671916591,0.5448357276954721,0.33917735693629664
4900,1.4833182508761764,1.0435885218593368,0.4964127404398731,1.3317010249397019,1.5205890490198708,1.5953004032277625,3.3809573932854735,0.522959207784861,0.5338752911322774,0.33197045452405477
5000,1.4404830027738034,1.0606736510711885,0.5003621606274904,1.3512423695983604,1.5355625561290724,1.5903188975368128,3.354549019293005,0.5131460212992639,0.5217490141074227,0.3230520736285544
