milliseconds,IR,pIR,IRS,pIRS,iIRS,Akt,pAkt,mTORC1,pmTORC1,mTORC2,pmTORC2,imTORC2,mTORC1_DEPTOR,mTORC2_DEPTOR,DEPTOR,pDEPTOR
3000,49.00840772547577,0.9983801173723166,99.89466462062104,0.09344005471409511,6.865428421989111e-05,99.91760649361785,0.08589800947776918,163.2110777799906,0.001233143164070274,7.797540086859615,0.034613679587335244,0.0,87.36313269378687,184.29378150537795,83.32341229842748,0.004114568308917104
3100,48.94430572049024,0.989176895964154,99.89523930775712,0.10784199772052572,7.53051462695045e-05,99.91243196119852,0.09257267681159329,166.33045097864363,0.001224233208691553,11.82433937090857,0.034697819780760274,0.0,85.35722694816305,186.82511344652045,76.32956626035794,0.004484158372751686
3200,48.94833606025653,1.0225598778181388,99.88118919987691,0.10535799871205889,0.0001009939754387494,99.91349800870535,0.09649525804330372,159.99365601655717,0.001352249237653493,13.259091401194313,0.037229480572277554,0.0,85.77908060021768,191.71257745416372,79.20623314584606,0.004549714574719462
3300,48.952004723997305,1.0442166401601567,99.87568664124156,0.12089261857949808,9.676787769490801e-05,99.90282970072147,0.101064872237041,161.5611171604826,0.001558801514425417,11.484340566047273,0.03613434166025231,0.0,89.05613922201557,186.90129194286763,77.34057440392557,0.004549010945857955
3400,48.91629937182033,1.1306098506494042,99.86686868111025,0.11802159383637931,0.00010641280920638724,99.90293739446348,0.10035736370873476,161.37095609316037,0.0016362189025116082,9.195966746758227,0.037366934255947074,0.0,87.90522010468818,191.37448777775592,74.481278866726,0.004788991746659899
3500,48.84161166534611,1.148892887411202,99.86950345594406,0.1339982989636243,0.00011311446765045321,99.88841872261008,0.1101276415214975,158.57976249972145,0.0016344079479578392,12.964381657530305,0.03782113154902548,0.0,90.22939707008081,191.70201609972517,74.84893947788359,0.0049189158090036725
3600,48.864941269795494,1.1760236300279419,99.85897178988866,0.1371415410790733,0.0001378913315861154,99.88035720350021,0.11027203643791468,155.983961772803,0.0016959062832722644,6.520029793094109,0.03846679434428465,0.0,93.21463897555194,186.77445025634108,65.51691067175456,0.004827448973673264
3700,48.77255430444097,1.2300377628804657,99.84631150547851,0.15023321697835745,0.0001398224572556743,99.88574473684793,0.11694036084436384,158.4759450141045,0.0017537832454074555,11.2257001692515,0.03764162926728622,0.0,94.15482648894375,191.06956812887339,71.6011340699671,0.005277890187228445
3800,48.78561250441473,1.2683747761539845,99.83720809378278,0.16057265639422827,0.0001490134243855104,99.87235562522984,0.1265741243934041,154.43583082342172,0.0019377979430527685,5.718007371860659,0.03679857049525807,0.0,94.34086271433931,193.3890105606822,62.77579630333197,0.00528785648309152
3900,48.78071358478435,1.2347315483814756,99.84054091944397,0.1686239059380462,0.00017257340315712555,99.86402201139232,0.13090145063257363,153.31163100571933,0.0020874141300845175,4.770130874100175,0.038720232844502794,0.0,94.99326406052306,190.08033581870305,64.58789277784102,0.005627283617612039
4000,48.70825743351618,1.3025640280651738,99.83010176815341,0.16524585172166223,0.00017663014672687825,99.86168064730319,0.13400841555558723,152.24920778921177,0.0020443283251675697,10.633777477750574,0.038398936450607456,0.0,94.30468450521798,194.5261257847621,65.0210621808426,0.005690983040023597
4100,48.711238739879846,1.3466056459114373,99.82523157419276,0.17394724017091065,0.0001975364705921051,99.85309228201558,0.146113019929618,152.3065657274083,0.0021401890354437675,8.215510686839727,0.039148620681579316,0.0,99.00635851559763,190.3292599383511,58.97022826895459,0.005755420486883637
4200,48.64834136684408,1.3084428249447349,99.80709742146335,0.18571163869591625,0.0002021812222034421,99.8588189523399,0.14116158415007504,152.85047341066826,0.002316831483988318,6.40041897876323,0.040211187734469425,0.0,100.05763034956911,195.48159029748527,61.19762059056969,0.005999026046964238
4300,48.63004493776648,1.4285629398430644,99.81036177088744,0.19333055499187113,0.00022310670020734628,99.84303618680053,0.1465098570330433,149.12392979266895,0.002285692526935867,7.41267300215775,0.03992337379644804,0.0,96.8923688827414,192.71827768966276,57.04380466719005,0.005886168536283768
4400,48.576188973830135,1.3972863242922704,99.79993251777265,0.20536710813375678,0.00023172325820007523,99.84731851002047,0.1615604705691849,153.56545350528813,0.0023912945413590977,7.157398952219881,0.040162128286409034,0.0,97.13254376566394,188.56456093820123,54.774341477231765,0.005878019230110382
4500,48.52515173406085,1.47841674572496,99.77801099384583,0.21679734610799845,0.00026734481569753646,99.83187537615208,0.16790053581592618,148.52170334319027,0.002544896263172267,4.560645510545884,0.039647708124467156,0.0,102.19077593752627,196.39034699205027,63.15655970026487,0.006033283720891505
4600,48.48821157518188,1.4384155385169377,99.76959426128808,0.22578296830366346,0.0002704442442327519,99.8245490864103,0.16511837230293328,146.81351152805783,0.0025716886857713615,5.664171997975562,0.039901655238452856,0.0,99.36977554747538,194.2851073810076,51.36678095442184,0.006363786915358992
4700,48.525083867682135,1.4714909203611535,99.76334555231226,0.2383974957643313,0.00029557166759910307,99.82526831196421,0.17081852317197832,146.1009148720385,0.002830671287459276,10.49747731693109,0.04092801377642659,0.0,102.05622807523193,194.37533582994863,51.165015237409335,0.006361373915932732
4800,48.429607853209845,1.5278301672471424,99.75248288265217,0.2505052314862184,0.00030330970254576763,99.8155928840791,0.18416292005729518,148.59935240737815,0.002848577110863924,4.933533594600003,0.03907869099697996,0.0,103.73870530690314,192.82117740952668,57.96217946403162,0.006458676421501839
4900,48.478080472496835,1.5721998620201225,99.75362170046279,0.2555434768191863,0.0003364256940966879,99.81000922059583,0.19214147237267049,144.56754459952933,0.0029722131536012632,6.147561251359367,0.039142451125613896,0.0,105.33623838954558,189.8709416011633,59.643966588067954,0.006562736137055948
5000,48.403288706487906,1.557997597258766,99.73465658492185,0.26067348415288116,0.0003401881685219351,99.81203483558319,0.1919946098518783,145.44821246654945,0.0030386802279645537,8.081568292524521,0.04120008727723197,0.0,105.58559214199994,191.41807808149574,51.466366640955755,0.006411726039755545
