milliseconds,EpoR,SAv,SAv_EpoR,SAv_EpoRi,dSAvi,dSAve
0,76.01903093938724,999.274982316242,-0.016784551240766644,-0.0009652099729866068,-3.5767356495214932e-06,-5.8159364961981396e-06
100,75.95995468373646,999.2830323799907,0.020244521551784356,-0.0007671332371285558,2.663808795922674e-06,-5.208657291683445e-05
200,75.94243237768974,999.2736292968685,0.01806983896749472,0.0007873311252446497,-2.349926146389022e-07,-2.813401206049527e-05
300,75.97071752936557,999.2604060815011,0.05635049561953112,-0.0007318804764445271,-2.7111210143349583e-06,1.1907713859042392e-05
400,75.9527442660361,999.2122024348696,0.09026990136576724,0.002147946691593357,-8.286781276397223e-06,4.381719731813025e-05
500,75.92004303949479,999.1963883337762,0.09742835904521466,0.0015633970215846165,-3.235143614914588e-06,-2.2364148884246486e-05
600,75.89683375187163,999.191166300173,0.11649204585087145,0.0004934366235390664,-7.656712617737629e-06,-3.518098951030895e-05
700,75.8627104315766,999.1954366739301,0.10756640857762295,0.0025174534411872675,3.573354374104044e-06,-3.2381806154142594e-05
800,75.87826862081488,999.1291724988199,0.12139200230938599,0.0012877717709865943,1.0327417179903027e-05,-2.0061929480131164e-05
900,75.8292905190962,999.1545466683589,0.13767987424239828,0.0017246898263025166,1.9290259866920968e-06,-3.5667125779343974e-05
1000,75.80647849307411,999.1302774921287,0.14968135911451041,0.0017850488523257725,-2.142267844868537e-06,-1.76121784339374e-05
1100,75.81313235822103,999.1275428126603,0.18641758355544272,0.004198452615709528,1.2325084396984687e-05,2.4394581355337596e-05
1200,75.812936079895,999.0656837256693,0.18117796853823906,0.005971483133666043,1.4722509657616663e-05,6.36179930623835e-05
1300,75.77860660562395,999.0712895365945,0.242767243725311,0.0033299731232336737,1.1010774343397408e-05,4.7953645321516296e-05
1400,75.76629847717082,999.0667680876236,0.21356718127002375,0.005520427434102537,1.8289257759573858e-05,2.9055466836031047e-05
1500,75.7434538377059,999.0314111551138,0.2449367676105084,0.005957562589997857,1.876414965482091e-05,3.3620174414650264e-05
1600,75.71101329709097,999.0388117761337,0.28252698507771296,0.005630235915498636,1.0106214430720794e-05,2.3212412575175976e-05
1700,75.73116571085244,998.9784056823097,0.27033552420793094,0.009702171518327857,1.3072954091152174e-05,6.107245524872652e-05
1800,75.68690246751531,998.9721977260533,0.3008602792196091,0.007845854276803545,1.784467428532974e-05,0.00011997817433156261
1900,75.66343216586988,998.958159385426,0.3126579380775293,0.010482240344973248,1.3351292556872894e-05,0.00015684171174910446
2000,75.64638338742851,998.9294594327428,0.34022888047141314,0.011917679876104748,1.819581898921509e-05,0.00010397267789970089
2100,75.6461778075026,998.9293876726333,0.34675949145123636,0.01323691407551023,3.144480300552196e-05,0.00011944528774398241
2200,75.62219078204083,998.8885675463381,0.36865772783295164,0.013520722363439113,2.78726086952028e-05,0.00016957027977963698
2300,75.61500997135919,998.910412160653,0.39859509714221847,0.014267086136488846,3.0607232158856314e-05,0.00014444302097791674
2400,75.61286826949235,998.8575971405743,0.3967382859167779,0.01640750357411102,3.6156323629802994e-05,0.00020663728793322568
2500,75.59809871322969,998.8654680265199,0.40014624273388677,0.015813742510848456,5.395315275066417e-05,0.00023073111344755723
