milliseconds,glycerol_i,cin,glucose_i,G6P,trehalose,F16DP,F26DP,trioseP,Gpd1,pyruvate,acetate_i,ethanol_i,Hog1,Hog1PP,Pfk2627a,Pfk2627i,AOG,gpd1mRNA,stl1mRNA,Stl1,AOGi,Fps1r,biomass,cellvol,glycerol_e,glucose_e,acetate_e,ethanol_e,trehalose_e
0,0.08084790955382053,0.5321374906884007,1.957168068996909,1.3568820745596786,0.004512044825282517,0.17983333125153664,0.0001121075818809941,0.08100187924254842,0.048515492543554015,0.006843679945102871,1.2662730584430266,14.428321172656108,0.41743763811332946,0.023782399007953484,0.0044960543027667355,0.027124527956500846,0.001949957270711933,0.0014591964873146594,0.00594747110301861,0.00011109930478755602,0.021702905366748567,0.2628186980438984,2.1735602726287286,0.0002400067714092674,0.0026140580543654542,0.10469697617873046,0.002462871443169054,0.027734688872932782,0.000153921002947581
100,0.0808469085713877,0.5321188149140004,1.9570492142606317,1.3565275289146443,0.004511705559882147,0.1804675382205544,0.00011208477833235974,0.08067502573374145,0.048511591129408206,0.006886371246141843,1.2660825097087458,14.425448411034399,0.41785998482663633,0.02348845537734536,0.004489356076123213,0.027131279053928235,0.0019499313657172018,0.0014589975263631025,0.0059492810288104495,0.00011216747136044986,0.021702914794748535,0.47859748458506707,2.1737377665276814,0.00024002115518110713,0.002614059502102865,0.1046968178938531,0.0024629047442521527,0.027735437251607258,0.0001539210065362146
200,0.08084392699060898,0.532099414181207,1.9568434392403493,1.3561909627764113,0.004510243882418018,0.1804881359607329,0.00011208132700553376,0.0805431247096095,0.048510010778629924,0.00691478711473264,1.2659695176047217,14.421157227595176,0.41824612673368255,0.02289327145330846,0.004475594323634824,0.027142690192530197,0.0019499203212408002,0.0014589100017467459,0.005950063513574488,0.00011234153630819086,0.021702916706738747,0.5818415053372427,2.1739380859875186,0.00024003299077639717,0.0026140642128467863,0.1046967688116012,0.0024629321088972937,0.027736990399321523,0.00015392101402185378
300,0.08084171619630041,0.5320353139862519,1.9566787013893454,1.3560643950455438,0.004509824764013393,0.18073082816277758,0.00011207498157772065,0.08029259367998084,0.048507028031534116,0.006951792726849604,1.2658667684237923,14.419772361364245,0.4186610828789448,0.022576177995482002,0.004466102261384201,0.027143372089615418,0.0019499232985197574,0.0014587825544007762,0.005950927669290319,0.000113477103924127,0.021702926439665506,0.6283945837442118,2.1740629863407848,0.00024005766908789965,0.0026140670617718657,0.1046966848957449,0.002462947872733309,0.027737886612039384,0.00015392101955184542
400,0.0808359830806896,0.5320179993745034,1.9564379235246172,1.3556194628670704,0.004508902882213128,0.18102864454582895,0.00011206476903831812,0.07985894411364244,0.0485024618040547,0.006974580954335243,1.2656987623902782,14.416871156463493,0.4189515659152479,0.02232188894624812,0.004461151506764943,0.027147503288437774,0.0019499098985784693,0.0014587914506288117,0.005951331630747809,0.00011395600603094391,0.021702948947033517,0.648558841863965,2.1741837576352627,0.00024005810111946566,0.0026140683756284053,0.10469636405497236,0.0024629767131100246,0.027740059507871763,0.00015392102351798536
500,0.08083456260655003,0.5319935784073238,1.9562183939128248,1.3554523736521586,0.0045082903636856865,0.18161753687376508,0.00011205448298282526,0.07990017281918992,0.04850055981678116,0.006998443060066558,1.26551991061777,14.41628087282456,0.4192321879190729,0.02194611179632237,0.004454713438151645,0.027156068806233308,0.0019498945812409026,0.0014586306514461573,0.005952474189591796,0.00011496017543877421,0.021702959518809076,0.6623990314623028,2.174291910723859,0.0002400804839524492,0.002614071937725925,0.10469637361737646,0.00246301405987685,0.027740537475328567,0.00015392102672100158
600,0.08082786227463853,0.5319304296359183,1.956153925079164,1.3551859109608073,0.004508412134360471,0.1818776863468009,0.00011204433992933713,0.07965430316655484,0.048498825457892886,0.007034372900410289,1.2654327496420357,14.413371905486496,0.41950589073160816,0.02159310459260184,0.004444449213080553,0.02716246964335525,0.0019498843766773287,0.0014585820544161109,0.0059532811075422645,0.00011513082325323925,0.021702967978305232,0.6744094394984469,2.1745958022228677,0.00024010394954390813,0.0026140751727444715,0.10469615236638291,0.00246301959293544,0.027742309106162332,0.00015392103330171905
700,0.08082503605279218,0.5319158213439918,1.9559024535892058,1.3549827854780296,0.004507125389919837,0.18183993111252797,0.0001120342013747948,0.07947213251647438,0.04849444112291036,0.00706680247169101,1.2652725517483083,14.4093898683797,0.419852502118866,0.021216773792226928,0.0044366930206754165,0.02716897770001103,0.0019498718285274681,0.0014584204591656475,0.0059549785035731325,0.00011647964697494621,0.02170298239581665,0.6782407513216121,2.174599531491732,0.00024011580329944535,0.0026140772332104967,0.10469602359911072,0.0024630632863262996,0.027741996393634057,0.00015392103533042482
800,0.08082078005541307,0.5318601511490894,1.955782408403503,1.3546682208609835,0.004506355165992022,0.18236328579313435,0.00011201829321386273,0.07923593963622896,0.04849133887657347,0.007081287242029487,1.2651676444387019,14.407394048703134,0.42006092544128293,0.020913165704362698,0.004423057889449957,0.027181333198912198,0.0019498561919903306,0.0014582920385340786,0.005955196824070586,0.00011705356162795239,0.02170298345626261,0.6897992631601466,2.1748788006085915,0.00024013493542336968,0.002614079984107306,0.10469582691608931,0.002463111878531518,0.02774338431496015,0.00015392104079844934
900,0.08082024572950154,0.5318291383708158,1.9556245270138817,1.3544929619994506,0.004506349881435415,0.1825517359584818,0.00011200940929265786,0.07875634445483255,0.048487924287088216,0.007118644949439047,1.2651398289325797,14.403247086120198,0.4204000247548024,0.02078653576553608,0.004415345932862343,0.027189934906663087,0.0019498443729179698,0.0014582819252695583,0.005956337635095715,0.0001175665701114144,0.02170299802190253,0.6897191450869625,2.174922189892292,0.0002401368241798792,0.0026140798599951593,0.10469585191214012,0.002463160544072939,0.027745585519560072,0.0001539210499434978
