milliseconds,Mb,Bc,Bcp,Bn,Cc,Mc,Ccp,Mp,Pc,Pcp,PCc,PCcp,PCn,Bnp,PCnp,In,Mr,Rc,Rn
0,-0.0012026772452668178,-0.007299592946556451,-0.0004885266845757213,0.004502975220465373,0.004329006803428997,-0.0007853779457694223,0.00023393710792602728,-0.0012531704200529025,0.00014643783607914891,0.00022132183243813296,-1.8799852922865105e-05,5.0028563366483165e-06,1.7085266348985307e-06,-0.0002464721184304802,5.888575140084323e-07,-2.0348876426435125e-07,-0.0020618968711920795,8.873015268056055e-05,-4.84179268497066e-05
100,0.12953550435748468,-0.006937722421890537,-0.00015736300393824138,-0.004918686729827586,0.003861808718149011,0.0020751409092385834,0.0001295172892707603,0.0026440083316649184,-0.0003540699443755506,-5.1000556207183846e-05,1.3040799088239357e-05,5.210575574491118e-06,4.178614718796938e-06,-0.0004026763533627315,-6.727499428533532e-07,1.680427139005452e-07,9.450712208715245e-05,-3.5894184626368676e-05,-3.168928732289482e-05
200,0.2711624920332938,0.0109802517716203,0.0013657531779282311,-0.00011766069919034886,-0.0002585041094646183,0.00039373375956396463,-0.0002320126946871908,-0.0022579356841259685,-0.00015962439609065683,-0.0002052612664870906,8.066863961830873e-07,-1.0418609616469067e-06,3.921367212949726e-06,-0.00038360963193861285,-3.4781253349687675e-07,-1.33493175975304e-07,-0.0011466655777985176,-4.350114853609662e-05,2.804122991156788e-05
300,0.42908393457709804,0.016842208791087245,0.0010289823288179736,0.005205058399733544,-0.0018131479838622373,-0.0009175003511230739,-0.0007169831336002804,0.0024413523980936287,0.00034568427842386563,-7.987152470835975e-05,-2.0759385273260258e-05,-5.519703068779252e-06,2.736900966780941e-06,0.00039117141884424103,-9.846294991937186e-07,1.0242747348693716e-07,0.00020527643989899104,0.00015554618301225523,6.9147987331629105e-06
400,0.5376601619431886,0.03592649257621924,0.001630928519924167,-0.0013797726143958298,-0.0027822786122249942,0.00028373608705703897,0.0006848950925770883,0.0014778205472407112,0.00011227214800882106,-0.00022988695637720586,-1.3931618296522768e-05,2.5735546768118495e-06,2.5686711576537834e-08,-0.0003413613418892037,-4.280689326471208e-07,-1.747219939395943e-07,-0.00023066752506745134,-0.00016942238399993663,2.8374579343316284e-05
500,0.6460860239127693,0.028868359148503886,0.003361734214198148,0.010455757559781698,-0.0017392207608898783,-0.0013914415576934819,-0.0005542475258802387,-0.002608559816835013,-5.645866654843952e-07,0.00010462318357370221,-7.072346896876464e-06,2.5007926387394e-06,2.6924453626032063e-06,0.0006194577214116612,3.437384545337833e-07,-1.663605898194749e-07,-0.0016986055470471942,0.00018235406826456796,-1.543782250751607e-05
600,0.7364093938238896,0.05208359208710926,0.0042342261599137955,0.00905530504362765,0.00029745897453961964,-0.0015560621200811564,0.0004617278463614947,0.0006181969667216666,-0.00012879420726815896,0.00012605338874613272,-2.0390413377975875e-05,5.184575073257127e-06,1.602437087985998e-06,0.00028925574627153793,9.70066365451894e-07,3.6668004035429955e-08,-0.0005844678935016782,-0.00011007110948821557,1.2140637586554561e-05
700,0.7983578206132685,0.06685999158528368,0.0062342066622752615,0.016548290991150818,0.004757932300260889,-0.00222369191265346,-0.0006945721212941384,0.0012561385679531283,0.00011964230258819567,0.00020107206374356414,-1.925729487003128e-05,1.4778908048784143e-07,-1.7475353480873593e-06,0.0006840364099892015,2.857918177069966e-07,-2.131751906812947e-07,-0.0017832069573116434,-0.000100731086838968,-1.5915711660841893e-05
800,0.8627100020792611,0.06816383633135731,0.0065965697341524064,0.01090921980763079,-0.002428531500298789,0.0011902188984251926,-0.0003890971642365835,0.002749484397136331,-0.0004288976411875587,-0.0001144621559454362,1.1872611292136189e-05,-3.2127435076164076e-06,-1.633006068989611e-06,0.0007256643475110074,1.0517849278485e-06,-1.686253284216275e-07,-0.0004082825238731911,6.060634396580901e-05,8.153294335884761e-06
900,0.9653451950167193,0.093889682999459,0.009650741070210973,0.024947199901589636,0.0034259772622536326,0.0007558460406041656,-0.0004121947352391579,-0.0011486212180045713,-9.92988985347467e-05,6.76475472899809e-06,1.0511496379825757e-05,4.729170660053784e-06,1.4293401715075302e-06,0.001532349142408722,4.045598001281069e-07,-1.4717247330210111e-07,-0.001683912557659649,0.00011689060633731918,-6.294806409276456e-06
