milliseconds,Mb,Bc,Bcp,Bn,Cc,Mc,Ccp,Mp,Pc,Pcp,PCc,PCcp,PCn,Bnp,PCnp,In,Mr,Rc,Rn
0,-0.011903100185222296,-0.0010282169671022748,-0.0008555732969175857,0.004827220207237557,0.002796641274746714,0.0012067073180640057,-0.0005028775064144648,-0.0006823326240435169,-0.00024641734257847716,3.600433502182099e-05,4.545698638758405e-06,1.8187982528455372e-07,1.0787438634517978e-06,0.00018469839182417945,-2.994371464009093e-07,1.958780516826587e-07,-0.0007466442479103789,0.0001793597694528903,-2.6577562510782697e-05
100,0.13884382129844539,0.012163825809136266,-0.000714515284345961,0.004434684344317426,0.0012148447137481245,-0.0007402766516793421,-0.00014277892966678977,0.0018799531696710179,-4.080099924486682e-05,-0.0001415519009129451,-3.4684185684576143e-06,-5.0033128196088075e-06,4.6390944877515965e-07,-0.00014146871353727815,-6.936557871881771e-07,-9.387648082862263e-08,-0.001430374181569536,-0.00018193856128685844,1.372262645927797e-05
200,0.29282805287290004,-0.0005823131932026979,0.0009599095820130187,0.0017968842302175261,-0.001225565475136484,0.0018953605774274234,-0.0005858837983885332,0.0016378728699691322,-0.00012478331097000726,0.0001256302745901565,-2.1413249944084716e-05,6.291405197097154e-06,3.4762055010807733e-06,-0.00043889802445387866,6.233959760969958e-07,2.1868701638403072e-07,-0.0002716046743166521,-2.9307260463870686e-05,-1.6884892188576215e-05
300,0.3901849216808041,0.0057862131534187206,0.0020796766882468544,0.005503552620908623,0.0024928870209600944,0.000718637449491286,-0.00037571931149284714,0.0014631746508925176,0.00028073878953036664,-0.00020307629050316916,1.6053463493036855e-05,1.454770997965264e-06,3.143671616490519e-06,0.00031167094945722763,1.0006736064056921e-06,-4.1024665878637594e-08,0.0019750014473729756,-0.00022364764796977709,2.375341038327017e-05
400,0.5711075308824209,0.029658316884369013,0.0015902321945123828,0.006352379678686,-0.0030699419425972946,-0.00046394016304443676,-0.0006691474915259913,0.0004932684682920996,-9.180055629410088e-05,8.599283386331912e-05,4.386225259844455e-06,-2.9135861197010037e-06,9.931010474079454e-07,0.00038863960940979994,-9.403667926126039e-07,1.1508500190635391e-07,0.0016285198917689002,-8.783883895151745e-05,-2.877248731292347e-06
500,0.6201661694619203,0.04866844278447592,0.002775651635947506,0.004488262462116231,-0.0009085123840813607,-0.00020609420259684816,0.0004471350660550574,0.0021387336257856545,-3.7917703899684804e-06,-4.067534599606262e-05,-7.683438224775607e-06,-5.917210152715761e-06,3.048460341332708e-06,0.00047233435917205715,1.1334450934266727e-06,-1.0308345943923015e-07,0.0019538960475545533,-2.2951504053041098e-05,-2.4911689213108303e-05
600,0.7186377460663055,0.04054516570759142,0.005079875685211721,0.013054093334930916,0.0023773728168941847,0.0007275926476335429,-0.0003242967681662273,-0.0009802018473911388,-0.00035995878564081663,-8.889825688759224e-06,1.275299667233277e-05,-6.125366191702662e-06,-3.212404275867726e-06,8.787619615490327e-05,7.491674600746992e-07,-1.701508560442396e-07,0.0018198144201214057,-4.31050436823106e-05,2.208324476661238e-05
700,0.7730583487567828,0.07507153857957198,0.006056637488788006,0.013141433137241951,0.003607503715392188,-0.0013799069640670464,0.00029057919408179936,-0.0023213647968921224,-0.00037979455185292705,0.00018479534953936368,2.070056256757185e-05,-5.110572099655451e-07,-1.8550585616366456e-06,0.0004987703316985204,-4.5847266026059807e-07,2.1797058392591234e-07,0.000546420188750515,1.5183285436672403e-05,4.6580215552885014e-05
800,0.8733617623782088,0.08579910880556443,0.007177189869027585,0.02045430020925932,0.003249297914266309,-0.0008745635801774381,1.1828349104400254e-05,0.0022590735886609116,-0.00015214471780684478,-8.365547465842633e-05,1.7111739818560037e-05,-6.811136406480008e-07,-3.6570652996510936e-06,0.0009300731534755654,-1.1690773192184667e-06,2.5801938768609024e-08,0.0019551188731335998,-4.6299085613349186e-05,8.335937269095029e-06
900,1.036483898832832,0.09684834854205926,0.009817583422812411,0.018397556284064087,0.0045136253507432845,-0.0018136346115878261,-0.000695593919344444,-0.0016050384935139394,-5.724522932873016e-05,-0.00012011116029500278,1.3232233017553183e-05,-2.281711408183651e-06,1.861669436392048e-06,0.0017539960399082207,-3.964669314455014e-07,-8.08077580470845e-08,-0.0011900006451882595,2.0779050399990065e-05,-1.1635733313222616e-06
