miliseconds,Mb,Bc,Bcp,Bn,Cc,Mc,Ccp,Mp,Pc,Pcp,PCc,PCcp,PCn,Bnp,PCnp,In,Mr,Rc,Rn
0,-0.045400282052400105,-0.011731256398854315,-0.00028595978813239243,-0.0010744944805075,0.002571871837641236,0.0021127523721403605,-0.0007349494477538801,0.001961881364853339,-0.0001347056834077652,-4.32661264753263e-05,-5.836097832442882e-06,-5.641743021194258e-06,-3.913382977266112e-06,-0.0002695909052559362,1.1678798147926281e-06,1.6323873900025769e-07,-0.0007394099042559363,-5.9197175235749654e-05,3.027982248052023e-05
100,0.14162005888791243,0.008070559449862473,0.0009219191282260013,-0.0013750367554081413,0.0027768417484365566,-0.00034881422960432256,0.00011027829293324453,0.00029711064250525734,-0.00025538955436963366,-2.2958179602608162e-05,-1.0165949724062563e-05,-4.037120888745901e-06,8.932835828068182e-07,0.00018471459819028623,1.4253701531535267e-07,-1.54018987099291e-07,-0.0020246694223400538,0.0001275279576567126,-2.1867318212538126e-05
200,0.341697588743967,0.010939510719617462,0.0008887731785161795,-0.0005927801531745542,-0.0014881070672128115,-0.001110527809180207,-0.0005095409440555125,-0.0005629192904596819,-0.00042866224550150634,-1.3316912305658975e-05,1.1624394006736094e-05,5.357682997968308e-07,-3.470881613604874e-07,-0.0003013219483669593,-6.257278358332131e-07,-2.6814789463164257e-08,0.0012498170239601005,1.4635774480385798e-05,-4.9184010661415044e-05
300,0.377510364244359,0.026960204779866055,0.0015144626032476383,0.0035898217082119908,0.002929679513793489,4.599011946461971e-05,0.0003214045686221009,0.0022126952170379343,-0.00030232676524269056,-0.00010629140322916434,-1.3639829274748815e-05,5.0563132190416875e-06,-3.7396871053304005e-06,-0.0001460104892488203,-4.571566933306539e-07,6.263567213161893e-08,0.001146712225984987,0.0001744075590448467,2.7581621060214825e-05
400,0.49350046000314746,0.02601000553760451,0.0020230032046778578,0.004379727943486985,0.0012945139686977574,0.001075765854211669,0.0006137535122828769,-0.0013992145388178202,-0.00027507682602224276,3.108896741056919e-05,1.969290639595796e-05,-3.713690637370091e-06,-2.7708885700848408e-06,0.00038247820826300483,5.988941291064317e-07,-1.7086195925485347e-07,0.0019740933916061673,-4.799735284344327e-05,4.3017857389189695e-06
500,0.648841058424122,0.029357039971956864,0.004049036469754994,0.005204594913984907,0.0021524669476669775,0.0021033586941887755,0.00048170151871418246,-0.0011359661619448468,-0.0002909283155967479,0.0001240859800383676,5.067687217482282e-06,-3.4389484622017527e-06,-2.680554217203951e-06,0.0006559945973904577,-7.348445231648009e-07,6.823531020444408e-08,-0.00214246408844643,7.90283970761381e-05,3.1247291603326684e-05
600,0.6905070927672862,0.05943496911749829,0.004708812553371361,0.005465755057560353,0.003863075053968822,0.0015401826519245193,0.0001502345559919752,0.0001262571411013367,-0.0001858830797337032,0.00020137896734593482,-9.525324013751105e-06,-2.681492160298717e-06,-5.605001624672757e-07,0.0004557048523451565,1.1935708408766898e-07,1.4946768990073418e-07,-0.00028946820782341497,0.00011453517491265218,-2.659366625615607e-05
700,0.7870564821905405,0.07569703225804031,0.005562638757357045,0.011132881384222398,0.0026601678567676488,0.0013358668000743607,-0.00042033587045397385,-0.0009421380555313111,-1.5975197420985073e-05,-5.100728924321699e-05,-7.075745534696495e-06,4.943879918846312e-07,-8.612696788184722e-07,0.0009518849718034831,-3.2674704881859034e-07,-2.8180583164744777e-08,0.001978206119727937,0.00018674618530345238,4.4972064851608705e-05
800,0.9186537977080682,0.0742596494236175,0.007953883972876602,0.010175176226604469,-0.001141783245746309,-0.001342768759440347,0.00035139573235023146,-0.0002646731625927612,0.00012346509380091271,0.00013371649985002292,-1.8068633204133834e-05,2.584064965514695e-06,9.555834436415224e-07,0.0012987029159583275,-8.746998721920911e-07,6.274686529572869e-08,0.0011665656250621408,8.491383446752621e-05,-3.089966764531317e-05
900,1.024539028481271,0.10176890711515982,0.009699882469756678,0.015318544975450987,0.002310428414743806,0.0002925277369232917,9.61586195416359e-05,0.0026656885628333444,-0.00034141884035833453,0.00016253540741364191,-3.1713394364351877e-06,3.3435803699185314e-07,3.8496410995407065e-06,0.0014295689990494553,2.4011404451576053e-07,1.9853716354702523e-08,0.001323959995942357,0.00014914908385200843,-3.17101191547407e-05
