miliseconds,x,y
0,0.9668595809417969,0.9963321066866976
100,1.2193766723691717,0.8276195489360678
200,1.2838972591935653,0.7001213967143971
300,1.4750206164615527,0.6168284719966967
400,1.5471785214392753,0.5480079363988933
500,1.6217358661171648,0.49275330899102976
600,1.732364504105612,0.44536513714220183
700,1.8084448288293464,0.42396889549661215
800,1.8744176958916745,0.39755075575299736
900,1.9737684837245455,0.38527387169984795
1000,2.0601176525835365,0.3737621922773956
1100,2.1876414755188476,0.36197087385260085
1200,2.256283107324862,0.36353366337941506
1300,2.316045206404642,0.35125997213980953
1400,2.3733289870846357,0.35555912394021366
1500,2.3832214725260155,0.34397430544204327
1600,2.535387322783365,0.3520333259498496
1700,2.573802408736662,0.3516779053396095
1800,2.6450954102245317,0.35107724865869216
1900,2.6650956239365526,0.33864624437802326
2000,2.714115387858579,0.34964501942044274
2100,2.858264478420837,0.3397086009289539
2200,2.846259693233882,0.3499800224913113
2300,2.930639175642431,0.3392296260916413
2400,2.971731223957089,0.34636279751642923
2500,3.0923384331369133,0.3403324678871578
2600,3.100258602166904,0.3412091783931084
2700,3.194766036198372,0.33935795865226215
2800,3.2464602174381674,0.3400187665815759
2900,3.334617910439576,0.34543018646320994
3000,3.3715713161969574,0.34215461714502327
3100,3.4609849973111793,0.35130515067283824
3200,3.5743202172995496,0.3497837956023018
3300,3.611039553787707,0.33930521439527833
3400,3.6402794490156025,0.34754169202873886
3500,3.725889813062676,0.3491027260276918
3600,3.827116477247257,0.3495762755130262
3700,3.909437620859202,0.3475454254756245
3800,3.950150292757118,0.34615762471286327
3900,4.036013094182917,0.3506448351524959
4000,4.04904009943028,0.3467567815363351
4100,4.0952141749952,0.3531572368958736
4200,4.216447448535934,0.3451477616180652
4300,4.20975375926168,0.354164435338932
4400,4.322783015454643,0.34669717352965573
4500,4.3479522116089315,0.3475754033473976
4600,4.46270268993822,0.354116965093702
4700,4.531038107350176,0.3460295809576382
4800,4.538219315319624,0.3532827968721776
4900,4.668301122965137,0.3434114744938156
5000,4.696783113256127,0.3495019377206302
