milliseconds,x,y
0,1.0067543307258566,1.004723538363226
100,1.2183444388513944,0.8376463614333616
200,1.3351686246237036,0.7060140603789105
300,1.474641623047236,0.6074772795917495
400,1.5969745124821824,0.5363008570019435
500,1.7115263220434835,0.4845863177554325
600,1.7808652429767864,0.4545753710726148
700,1.832143678097409,0.423962757580225
800,1.9018768529297074,0.3972828208939178
900,1.9910748960852926,0.38458820654238407
1000,2.076862215123626,0.3795469404852904
1100,2.100385037794749,0.3708739309589435
1200,2.2109809312317283,0.35639671934367084
1300,2.2546361936728374,0.35659284506343575
1400,2.303013777970282,0.34803271818902537
1500,2.4194563740284543,0.34823026494481196
1600,2.4633276048991513,0.3440303449168922
1700,2.52927324791378,0.35154326306927175
1800,2.624475794035836,0.3502815574227844
1900,2.6949987244014153,0.3472538943060188
2000,2.7442649146980482,0.344760853361151
2100,2.8102967378134784,0.35015388934376185
2200,2.9086264232411922,0.3398764948223955
2300,2.900353183118171,0.34430666329550796
2400,3.0299995392290553,0.3498125412961858
2500,3.065146218394637,0.3411176980179775
2600,3.1918450050660208,0.34241862146383484
2700,3.248912922093859,0.34615503354624577
2800,3.3052683159129126,0.34071015189383486
2900,3.351577685786201,0.3506108385079575
3000,3.4136394326876274,0.33975091739082663
3100,3.433589015308303,0.3489829395517288
3200,3.5215694223526364,0.3449871361600121
3300,3.5856909579677625,0.34308956862140066
3400,3.6679660448808336,0.3430611802492666
3500,3.711234896851101,0.3405379421905272
3600,3.8437156299568156,0.3421896023395242
3700,3.8329142511154273,0.35223163818746667
3800,3.9314002366558993,0.3473336836377726
3900,3.9999039824622145,0.3466069621257479
4000,4.035341775742813,0.3420750831982567
4100,4.1706989183756376,0.34986675335494244
4200,4.236976963067119,0.34527731868473416
4300,4.240547124422635,0.35337358908705974
4400,4.292732600808548,0.34940153754209935
4500,4.350046094373398,0.3427911182469717
4600,4.4271932786160555,0.3535688376428957
4700,4.483933577925661,0.35504661372216306
4800,4.570831227768297,0.3457752929296534
4900,4.640455870537635,0.3518046498516514
5000,4.722633125498177,0.34702376761350495
