milliseconds,V_membrane,n,jm,Ca_er_Ca_equations,Ca_i
0,-61.11934684005698,0.0004599924264455042,0.11955474012133809,59.99525930072067,0.11381968961060325
100,-61.119714311579095,0.00045997623299509497,0.11955296353571421,59.99523955174256,0.11383001057353834
200,-61.12032383658627,0.00045995534124031683,0.11955221226508705,59.99522820791723,0.11384056024291977
300,-61.12036409208306,0.00045992631464833147,0.11955123369507563,59.99521585603867,0.11384987134990945
400,-61.12105587524645,0.0004599008712879448,0.11955000956127933,59.99521316814337,0.1138675780502133
500,-61.120985535401026,0.00045987904616461006,0.11954916010879323,59.99518950078317,0.11387952516368936
600,-61.1213519115756,0.0004598615561632536,0.11954703730931035,59.995177483844294,0.11389049853001383
700,-61.12199815260654,0.0004598303790062316,0.11954620622425514,59.99516223218265,0.1138974914935432
800,-61.12236766785811,0.00045979855226239096,0.11954563037222961,59.99515421761334,0.11390129070133484
900,-61.122734622106485,0.00045976714990135503,0.11954313022955994,59.99514443149879,0.11390876028296974
1000,-61.122793738504086,0.0004597345610041912,0.11954193613125616,59.995133187301235,0.11391734263360155
1100,-61.123064038213414,0.0004597113182253572,0.11954012913182921,59.995121647288535,0.113933589665033
1200,-61.12329866874616,0.0004597059196494414,0.11953881588264303,59.99511546870733,0.11394177065850826
1300,-61.123725171049216,0.00045965760030845023,0.11953837651010514,59.995095745409415,0.11395017246290838
1400,-61.12397533417066,0.0004596523397921279,0.11953631882400464,59.99507789926442,0.11396433898483034
1500,-61.124415687621386,0.000459598227686398,0.11953562102093875,59.99506602986566,0.11396877372461744
1600,-61.12494547031933,0.0004596078301952353,0.11953373761553411,59.99505918210855,0.11398275177239844
1700,-61.12505601104946,0.00045957099746718434,0.11953228095725847,59.99504376188144,0.11399572096091477
1800,-61.12563802441599,0.0004595250152911924,0.11953120494295187,59.99502395054445,0.11400074638409835
1900,-61.1257377533768,0.0004595204415742124,0.11953029348261429,59.99501929778735,0.11400533027053697
2000,-61.125992901700265,0.0004594886732678451,0.11953001674823327,59.99500802382141,0.1140191311820665
2100,-61.1262734148441,0.00045947727721643125,0.1195282970259259,59.994988890441086,0.11403017850822213
2200,-61.12678239264476,0.00045943985912972154,0.1195268875020018,59.99498138135367,0.11404148227240961
2300,-61.12712140373306,0.000459398237975932,0.11952610067774988,59.99497339743151,0.11404871360673469
2400,-61.12760991118131,0.0004593903579108753,0.11952369988631674,59.99495579591526,0.11405961788486405
2500,-61.12776127712402,0.000459376091715495,0.11952256999198063,59.994942533426276,0.11407531575291939
2600,-61.12800515277138,0.00045933450359264793,0.11952203760044788,59.99493809157106,0.11407879152781096
2700,-61.12834583113835,0.0004592950997662392,0.11952007369852033,59.994913668512154,0.11409697313680947
2800,-61.12871954643171,0.0004592821560379461,0.11951835773265633,59.99490067502616,0.11409744563619058
2900,-61.12908978341945,0.000459260002474844,0.11951760062332042,59.99489215032004,0.11410927925186726
3000,-61.12946718498051,0.0004592237947726695,0.1195166878701392,59.9948700961869,0.11411298750285478
3100,-61.129629193936495,0.00045921244270359293,0.11951469900961237,59.99486752377255,0.11413221887316305
3200,-61.129776407148384,0.00045916888410349943,0.11951457191437824,59.99484681403479,0.11413526984109724
3300,-61.13014350740113,0.00045917213225648505,0.11951337851197978,59.994839203982,0.11415237839237939
3400,-61.130897865568166,0.0004591278790989782,0.1195112561269715,59.99483575296372,0.11416544803957779
3500,-61.13101953528659,0.0004591084399909696,0.119509717873527,59.99481822698917,0.11416668582860535
3600,-61.13153125877807,0.0004590660979799774,0.11950870973785226,59.9948114197885,0.11417209797023622
3700,-61.13186062151694,0.0004590487699293944,0.11950645074970347,59.994786279294,0.11418297589205845
3800,-61.13185089275,0.0004590218255242559,0.11950590248302899,59.994784893164045,0.11419543645617154
3900,-61.132161443786686,0.0004590055622655402,0.11950380755540362,59.99475502505951,0.11420067317966646
4000,-61.13246936991289,0.00045897043769132953,0.11950350528686207,59.99475213091815,0.11421449646501647
4100,-61.132860146929076,0.00045893589349803424,0.11950242496724471,59.994738174021414,0.11422984070374018
4200,-61.133285521519674,0.0004589329965708394,0.11950067102429439,59.99473110098788,0.11423821980637382
4300,-61.13355697697479,0.0004588861632990017,0.11949914868348126,59.994715552368504,0.11424728399528458
4400,-61.13404056171677,0.00045885554372035735,0.11949759451518346,59.99470497552403,0.11425417303503649
4500,-61.13405222100777,0.00045886245443689034,0.11949602067704948,59.99468698308872,0.11426092142612244
4600,-61.134752488959606,0.0004588344285620332,0.11949623210733512,59.99467739871017,0.11426904824994011
4700,-61.13485057314776,0.00045879914501051057,0.11949365833802959,59.99466376368957,0.1142884286944043
4800,-61.13513320885931,0.0004587803609802475,0.11949302013895016,59.99464838096832,0.11429354011653142
4900,-61.135343082894316,0.0004587666005127517,0.11949187083347187,59.994632187224035,0.11430192638100904
5000,-61.13599935327034,0.0004587285293349316,0.11949044625978372,59.99462587813247,0.11430902971047732
