miliseconds,V_membrane,n,jm,Ca_er_Ca_equations,Ca_i
0,-61.086541630379855,0.00046271555888090585,0.11968257412044792,59.99656626584828,0.11280187717550419
100,-61.08656701683245,0.00046272675943677855,0.11968245770155848,59.99655409599996,0.11281450592019635
200,-61.086837537980294,0.00046269334104662136,0.11968169223982429,59.996531087090446,0.11281898669229774
300,-61.08747720014777,0.00046262924351874276,0.11967991756790569,59.99652470773799,0.11283319679100595
400,-61.0879033549509,0.000462618289385092,0.11967863645959154,59.99649678605849,0.11285188033839871
500,-61.08823496658882,0.00046258445078118087,0.11967630998897831,59.99649972748725,0.11285043491227754
600,-61.088245410829806,0.00046255404907677856,0.11967639515047668,59.99647560531077,0.11286108225467091
700,-61.08878464828591,0.0004625435067428444,0.11967526661770184,59.996462890391506,0.1128720698706614
800,-61.08927010383937,0.0004624853086247305,0.11967315118617226,59.99644376171462,0.11289038973953627
900,-61.08946840635631,0.00046248858618679327,0.11967154299871269,59.99644262895131,0.11289480536722664
1000,-61.08976185064108,0.0004624559361436881,0.11967104008920068,59.99642362688988,0.11290394910297483
1100,-61.08998990882624,0.00046240497092898123,0.11966987196932434,59.99642263748349,0.11291674900147626
1200,-61.09064415605845,0.00046236355164284895,0.11966766146439628,59.99640208472288,0.11292433892665599
1300,-61.09074588746585,0.0004623333459186614,0.1196661028960268,59.99638245469341,0.11294359588259367
1400,-61.091115688793344,0.00046231573220449363,0.1196648741521148,59.99638020770655,0.11294759934246375
1500,-61.091624252451986,0.0004623162759707704,0.11966451051779384,59.99636926075772,0.11295988630174249
1600,-61.091504660798016,0.00046227865086589313,0.11966234736701013,59.99634302864028,0.11296872063069852
1700,-61.09220668207953,0.00046224322004281235,0.1196609583927287,59.996330922813094,0.11298708007022353
1800,-61.092315140649234,0.0004621910006053935,0.11966083306609522,59.996318958724224,0.11299649932217157
1900,-61.09261802645377,0.000462191309526907,0.11966003469931066,59.99631548930503,0.1130034850435247
2000,-61.093185293823225,0.0004621738718889614,0.11965742545509182,59.99629263498669,0.11301207221290747
2100,-61.09324574697534,0.0004621209265504601,0.1196561756435789,59.99628413635099,0.11302434214070675
2200,-61.093626366985504,0.00046210631804501957,0.11965577085330048,59.99626616647866,0.11303563876846479
2300,-61.09420295203878,0.0004620515420014642,0.1196545729404703,59.996255328089724,0.11304445200755125
2400,-61.09422752224444,0.0004620541744814406,0.11965188107556264,59.99624968113402,0.11305543866447798
2500,-61.09464900093122,0.0004620250561233543,0.1196520252206307,59.99623728089094,0.11306730337754722
2600,-61.094999495215916,0.00046199293102399465,0.11964933313247124,59.996208856902534,0.11307428916113317
2700,-61.09528019422093,0.0004619517225757008,0.11964883467673372,59.99620412453546,0.11308450003524281
2800,-61.095856255047416,0.0004619413749452411,0.11964765977205268,59.99619755216017,0.11309569575364593
2900,-61.09609469168521,0.00046190569828612025,0.11964709604409315,59.996185388598235,0.11310240258896734
3000,-61.09618276436203,0.0004618624593183142,0.11964460680911444,59.99617090393183,0.11311975787899549
3100,-61.09659881606285,0.00046186018842896614,0.11964374793932082,59.996146723130146,0.11312185506143499
3200,-61.09716276458682,0.000461803040099028,0.11964206940455135,59.996142867577106,0.11313156066646735
3300,-61.09761743973643,0.0004617843386813701,0.11964178328293328,59.99612619546945,0.1131478655215168
3400,-61.09795172429551,0.0004617475205360611,0.11963900498335424,59.99610631000516,0.11315531389379586
3500,-61.09784966744306,0.0004617511289329114,0.11963815522800395,59.99609826418412,0.11316610400904248
3600,-61.09855093388339,0.0004617252909506692,0.11963827462725304,59.996094820479534,0.11317218319808266
3700,-61.098781089919285,0.0004616582773582131,0.11963650217333636,59.99606800484754,0.11319111173025417
3800,-61.099304452210596,0.0004616573045479275,0.11963459049374689,59.99606166921011,0.113201541343324
3900,-61.09942508310876,0.00046163398166534046,0.11963443653702863,59.99604238809759,0.11321014138787348
4000,-61.09988080079977,0.0004615941360772116,0.11963316219244315,59.99602873077293,0.11322461208080897
4100,-61.09995265687057,0.00046158956326424285,0.11963037377324391,59.99603099891031,0.11322463072058916
4200,-61.10059651386888,0.000461524685380197,0.1196294951342395,59.99601165210913,0.11324633719073628
4300,-61.10055116025476,0.0004615186608692516,0.11962817123255634,59.995996963959094,0.11325514017662756
4400,-61.10109149280177,0.0004614998915881857,0.11962638078705147,59.99598918479676,0.11326614964539591
4500,-61.10124907033886,0.00046144675984586875,0.11962541512158842,59.995961726401646,0.1132705638664116
4600,-61.10188590023241,0.00046143360446286195,0.11962398127847901,59.995956456902526,0.11327530160767436
4700,-61.1018231796188,0.00046137891508728267,0.11962265232328861,59.99594171131846,0.11329804440507182
4800,-61.10242138183421,0.00046137286105342625,0.11962249165210155,59.99592842129439,0.11329550482129454
4900,-61.10260551844217,0.00046135811222612085,0.11961986463629688,59.995912996401124,0.1133113020711919
5000,-61.10287515892702,0.0004613247557603459,0.11961932575348837,59.995905578506466,0.11332448028719334
