miliseconds,V_membrane,n,jm,Ca_er_Ca_equations,Ca_i
0,-61.0526281903601,0.00046663225624586315,0.1198107262360597,59.997894001871224,0.11172628576716317
100,-61.052800548511684,0.00046662332366025007,0.119809156107815,59.99788331191411,0.11174641226653932
200,-61.053424887977705,0.0004664859043201493,0.11980872550516984,59.99786712952824,0.11174795621898909
300,-61.053775175610284,0.0004664192408927986,0.11980711386368452,59.997869544414606,0.11176888261651753
400,-61.054025478620545,0.00046638375727276295,0.11980617997529969,59.997853739425736,0.11177942538527574
500,-61.0541481177356,0.0004664191107754437,0.11980525721812012,59.99783366254119,0.11177826723260452
600,-61.054663656602685,0.0004662637926647367,0.11980413710077298,59.99782836920135,0.11179684178938339
700,-61.05479880233386,0.00046627839646349234,0.11980277777255624,59.99781243284212,0.11179991709247154
800,-61.05543497889109,0.00046625665565701497,0.11980157579635076,59.99779902118935,0.11182122204498232
900,-61.05576546767719,0.00046610832344629434,0.11980028191274557,59.99778036879299,0.11183499447302406
1000,-61.05595879667428,0.00046615393233548304,0.11979795504748085,59.99775968565093,0.11183890632143068
1100,-61.05632883405208,0.00046602814111463983,0.11979686214083421,59.99776106423363,0.11185238556406063
1200,-61.05675027668187,0.00046599784170122267,0.1197964561823076,59.997741431435124,0.11185398378047315
1300,-61.05716044978592,0.0004659053810212716,0.119793898650587,59.997722543274925,0.11186998306508443
1400,-61.05721420191135,0.00046592337005656436,0.11979291456288332,59.99770450427863,0.11188532564544139
1500,-61.057945193687125,0.0004658801537822608,0.1197925629473111,59.997693187494626,0.1118919630369627
1600,-61.05781379088231,0.00046586475532870835,0.11979088477163205,59.99768158814868,0.11190716442670423
1700,-61.058522519130136,0.0004657985832592598,0.11978861635425508,59.99766899213634,0.11191775604259999
1800,-61.0585438529237,0.00046568464633929546,0.11978714026776054,59.99764566355558,0.11192216206939049
1900,-61.059275323455886,0.00046562905180018064,0.11978602197284362,59.99765169713672,0.11194296760088299
2000,-61.059341105661005,0.0004655742606349237,0.11978552793562128,59.99762246632741,0.11195022916827053
2100,-61.05986525198034,0.0004656255381861753,0.1197845674911105,59.99760889459877,0.1119642286310608
2200,-61.0602912077886,0.00046556065721742475,0.11978267657754589,59.99760560874889,0.1119668647490867
2300,-61.06050562673884,0.0004654705079637258,0.11978145530105243,59.99759660203157,0.11197720477399037
2400,-61.06078271035249,0.00046549193020821916,0.11977968436229827,59.99756447509578,0.11198910399066263
2500,-61.06094523463928,0.000465356541321656,0.1197797595565743,59.99755344105333,0.11201064078090373
2600,-61.06166987892302,0.0004653866402654874,0.11977755028241367,59.997549490407614,0.11200700293920768
2700,-61.06185527506156,0.0004653463220663435,0.11977710481366759,59.99754210574455,0.11202839179798141
2800,-61.06195400373954,0.0004652211796101209,0.11977564015516344,59.99751289866697,0.11203147920645866
2900,-61.062214033363894,0.00046527231354195496,0.11977488696329182,59.997515993324846,0.11204536923978449
3000,-61.06288788063381,0.0004651577066401787,0.11977328231251728,59.99750026817579,0.11205931484547599
3100,-61.06308833429331,0.00046516451210258387,0.11977233505283955,59.99747540680175,0.11206919556105768
3200,-61.06332856819121,0.0004651049086304616,0.1197695801766777,59.99747078585751,0.11207790577303924
3300,-61.06403396698722,0.00046509582903149526,0.11976806817440672,59.99744358914224,0.11208475397425587
3400,-61.0642400265088,0.00046501390914693017,0.11976778511957857,59.9974293342579,0.11210507275007722
3500,-61.06432840567684,0.00046498676611467796,0.11976580530812424,59.99742807756246,0.11211391010081295
3600,-61.06471606685544,0.00046493171890058904,0.11976517422578929,59.997412192276094,0.11211912050129888
3700,-61.0652204461088,0.0004648813331219353,0.11976477352562408,59.997400268103135,0.11212788241126619
3800,-61.06569096941827,0.0004648128241466714,0.11976211608726833,59.997376500139836,0.11214579652085985
3900,-61.065747849408794,0.0004647650401772635,0.11976189447083299,59.99736697828386,0.11216084016945684
4000,-61.0661222424494,0.00046471427207408,0.11975947726711977,59.997366117909664,0.11216884250529256
4100,-61.06658066982073,0.00046467284464044684,0.11975915796118852,59.99735467960199,0.11217029605167922
4200,-61.06697297328303,0.00046469177379528185,0.11975656994838835,59.99733388338874,0.11219226093302126
4300,-61.0672718944037,0.0004646262811702782,0.11975689675777253,59.9973261516364,0.11220496299980494
4400,-61.0676923085623,0.00046455162628948035,0.11975581677110574,59.99731362846618,0.1122088768269699
4500,-61.06779117844316,0.0004645693185420976,0.11975327916847173,59.99729295627547,0.11222130662957504
4600,-61.06819587937672,0.0004645466903387258,0.11975263120494045,59.99727041857206,0.11223719382854999
4700,-61.06868060569591,0.00046453656215498807,0.11975114485160816,59.997271451069594,0.11224869885253316
4800,-61.06882214505115,0.00046444087422465484,0.1197489373437075,59.99724207756019,0.11226062820178528
4900,-61.069257049975874,0.0004644719665017304,0.11974788438399094,59.997241474769794,0.11227085920814489
5000,-61.069402109827344,0.00046435472792369327,0.11974808415035465,59.997215559859896,0.11228164344310212
