miliseconds,MP_0,MC_0,MB_0,PC_0,CC_0,PCP_0,CCP_0,PCC_0,PCN_0,PCNP_0,PCCP_0,BC_0,BCP_0,BN_0,BNP_0,IN_0,MP,MC,MB,PC,CC,PCP,CCP,PCC,PCN,PCCP,PCNP,BC,BCP,BN,BNP,IN
0,0.49341539070264434,0.29166386698479135,2.997155719638351,1.007071279287012,0.9898587163688424,1.0077365625609882,0.9937185130638551,1.0086772956818304,0.9856862904944607,0.9934647263745185,1.014874012350068,0.9406296119134017,0.9942240942688723,0.9591653134641451,1.0198443970654862,0.9878128655915875,0.4898348401176131,0.30559157733706416,3.0003510089396617,0.9987143753651171,0.9937306818457616,1.0047469684442356,0.9948702529855481,0.99579748815962,1.0082571982560122,0.9859477981583457,0.983285534733712,0.9394950997266743,0.9998213662318419,1.0280744851190975,1.0200718798088806,0.9976145903872269
100,0.5062288467595907,0.29037113642372236,3.0077057515631105,0.945147950670491,0.9343852960584902,0.9777196817953752,0.9872920953785168,0.9540554129470226,0.9887852013693517,0.9703649396693871,0.9565768506725145,1.1838894064530499,1.0011278149334655,0.9083002862028707,1.0556169580543318,0.9812032409614798,0.5044998541202981,0.2836901626419642,3.0081981914212252,0.9356727075896842,0.9158796839103096,0.9868290277056364,0.9909336276527867,0.9525330803245111,0.9752413356801191,0.9808613741135678,0.956575260659578,1.2141661175410123,1.0005054357661698,0.9117778051616647,1.0303711124027577,0.9855670509077105
200,0.5032697715478129,0.29079007103305715,3.0077685248326143,0.8886110253193561,0.8599808826525186,0.9620955108873538,0.9823533248904087,0.900134159183559,0.9312580147767747,0.9278242498965066,0.9423437179190048,1.3375610104173075,1.0112518393062992,0.8051340651941881,1.0505884363518945,0.9485512538968348,0.5072631180264635,0.28765012570973736,3.014839332603039,0.8780058827929589,0.8713221963639972,0.9624408450024811,0.9887618775657274,0.9047081756283156,0.9372003709483173,0.9514646796745916,0.9449694142127579,1.3212774165894394,1.0101702262297136,0.8266843118650464,1.0877289817807492,0.9543592758999029
300,0.5065199412943278,0.25410354937635415,3.025937192840786,0.8347546122652539,0.8068338435559108,0.9286334405742797,0.9819130977323319,0.8319274936201566,0.907397588607559,0.9098920475620709,0.9091264405253254,1.5853774903377122,1.0160191124824896,0.7920563131788385,1.0954137554619912,0.9031416848341497,0.5019246358744324,0.2657459588956162,3.0256948631067275,0.8397282516245708,0.7974110056044604,0.9331983681009617,0.9709465771186971,0.8259826985815893,0.9070212063965916,0.9148734157479981,0.9164066489073199,1.5330600257001405,1.016139230688598,0.791695322162308,1.1233187829088207,0.9092288783688313
400,0.5001217409698895,0.24684809511320913,3.047322084177628,0.7916390587235425,0.7554733128555625,0.9113388552229432,0.9589437540339149,0.7893339805217959,0.9072975462710778,0.8743592669527266,0.8792631038159023,1.723735048804816,1.0318407950361004,0.770762194698174,1.1375980408035704,0.8887644089932706,0.487680242074077,0.24585944030559614,3.039013642545821,0.805691447027142,0.7424899092538162,0.9009299376340922,0.9630410549963798,0.7751295879623536,0.9112183138870136,0.8912292331301517,0.8639060185865136,1.7245574964208008,1.024238776411225,0.739393837373409,1.1398283010502586,0.8634760669484274
500,0.47049477447709886,0.2290625135872246,3.072546013819179,0.7601393027518358,0.6920210411565342,0.890432146825794,0.9554757409191659,0.7115856337524575,0.8671339775458553,0.8391301687438311,0.8629774815996826,1.8565174184305588,1.0355715998756454,0.7264632429649105,1.1790205081283962,0.8511341496072486,0.4696325723980336,0.22651207417201474,3.0655991478952473,0.7652677769577584,0.6944625109755678,0.8889741101888508,0.95523419420952,0.712234118127363,0.8633534539585545,0.8530539090454732,0.8556664976416715,1.8403634258159256,1.0374680898478577,0.6534903827748512,1.1572112599535929,0.8416112330260073
600,0.45543235115066394,0.1948429100118646,3.0872350312004695,0.7190595329724655,0.6410205552251853,0.8536892294458193,0.9562892811714357,0.6542821774876938,0.843735008740232,0.8397598414788277,0.8238709583770186,2.0617331672972874,1.048413958826147,0.6576382878300135,1.1873888913978479,0.8119606623883402,0.4529418647877476,0.20438797197839959,3.0906768697378566,0.7249357110496325,0.6426341597031285,0.8604906786009459,0.9582122607325982,0.6535132338405762,0.8463888302151966,0.8133429695746525,0.8317058080693721,1.9796318165014568,1.0403748311449417,0.6619692378508866,1.1865947294101244,0.808396922467385
700,0.4353523629674259,0.17679849839994385,3.1229136619738003,0.6990426024449097,0.5967839665815748,0.8513053192925796,0.9401807534311107,0.5944419913460635,0.8228909723757091,0.7927816030138112,0.7749282587390228,2.165524174241965,1.0519298918122537,0.6091536986900096,1.220016901662442,0.7736031886694109,0.4341148453896183,0.18637887304501558,3.1132167901691092,0.6876136640533027,0.6061875401400304,0.8399613478538526,0.9257547640491454,0.5928790504572832,0.7929337831912733,0.7908431245647282,0.7798862312198601,2.202369259110658,1.0526018025286017,0.672018936024783,1.2380054086258694,0.7719109679032166
800,0.408359020781103,0.16829340916026253,3.1458475460915922,0.6660244993690104,0.5546875309513868,0.8267191989342968,0.9234514505097142,0.5379709102901957,0.7843253746459224,0.7702716470263972,0.7481828743569362,2.3074425657399344,1.0691375642249403,0.658891530790129,1.2737223591418834,0.7089578440106918,0.405259031524936,0.16134997349492153,3.15045594587531,0.6610221693386538,0.5548988705191963,0.8161347401772585,0.9219930239112517,0.5465986673829273,0.7873414204080394,0.774521569944561,0.7643943047571702,2.2776465196338354,1.06295041129444,0.6417812848134221,1.2747103817941325,0.734273746063613
900,0.38291271007937777,0.1451931721605524,3.18175937398306,0.631833166707823,0.504120956758999,0.8070361358168839,0.9275011963574034,0.5106081552328525,0.7374568780194344,0.750872219320525,0.7312938553960817,2.4707656865319954,1.0743919450316783,0.6455278769095562,1.2610998729240028,0.6803709229637506,0.38333256679915845,0.14993440304958272,3.1803345746126643,0.644325900198631,0.49540916859187917,0.786877007103899,0.9234194769442139,0.4893873812410564,0.7236110322910875,0.7201511526218678,0.7501024642538443,2.441260855451228,1.0704250093532506,0.5897040500311925,1.2950559520720166,0.6925493338017011
1000,0.35775657751131207,0.12205641598839476,3.2048559437766224,0.6089977958446492,0.4670512473050624,0.7729680129098487,0.9038678748077623,0.43002449615438026,0.7019115105753493,0.7186911080994905,0.698558633632652,2.5425743347330796,1.0781377404150927,0.6249208432971757,1.3058184994175233,0.6389466001400635,0.3680113346293982,0.12542029073459282,3.2033925973093043,0.6062330685277241,0.4503893233747497,0.7719863654240104,0.9002606922639851,0.44204181281635063,0.6945740973305168,0.7091565190365162,0.7098255936342565,2.6493935552671837,1.0843411608289903,0.6538013662560711,1.3006588871477995,0.6401768540485121
1100,0.3474257478666516,0.11421115243469923,3.23673483440591,0.5785367679077137,0.43065775368414594,0.7499404408660094,0.8825554665243575,0.3858011144995038,0.63948878333453,0.6964440264849423,0.6702760311476417,2.667142589784294,1.0849828325067747,0.6409700681999154,1.3587779220478018,0.6079416333164939,0.33407936577507324,0.111673417025325,3.234342259441768,0.5774347150659175,0.4081213394663967,0.7458963793098911,0.8890973280809277,0.38224410556166855,0.6602759415125832,0.6611642262290931,0.6979370264945836,2.7728320939049973,1.0848060795612775,0.6245541141632361,1.3168368460314692,0.5896755507497389
1200,0.3161747914442373,0.10582760242504875,3.2666949239150362,0.5625216871491299,0.38742104038638714,0.7302414246062294,0.8804477303588746,0.35858436982424885,0.6026153304967387,0.6719404159483627,0.6321808196764842,2.8201650327193053,1.103759954532216,0.6438097919061544,1.360833075038941,0.5643130280458063,0.32846085610295606,0.10384229062485681,3.267860430528608,0.5608822774945054,0.3733237456921489,0.7303570507755517,0.8849656198267124,0.33396526311700614,0.6111498167875613,0.6558178126104874,0.6596995332070554,2.901720596018603,1.1027518807352823,0.6764298018806607,1.3528130425219735,0.5674810055602596
1300,0.322407617213605,0.10546573809390476,3.2947943248623788,0.5332740409490536,0.33945421614348487,0.7230478209197768,0.860036428181515,0.3128826928678053,0.5609305331150319,0.6501356779957697,0.600272784177371,2.953737012159462,1.1077464614365293,0.7113515739536201,1.382386620640066,0.526943031174197,0.31106601272244944,0.1046738137161434,3.2937224529708202,0.5377799143005075,0.3286226263361066,0.7184799491377362,0.8679031035941039,0.2967289484525315,0.5696528244391413,0.6100734464472767,0.6469338606118294,2.9755466748432946,1.1126363148964273,0.6299280494282995,1.3998135706464414,0.5189755701574076
1400,0.30292503708710783,0.0855062085015727,3.314624142613532,0.520024799051345,0.3066674153616033,0.7014434846747032,0.8426478478114703,0.2646510984645345,0.5264678892513616,0.6220467381164061,0.6031016389027258,3.131025722747658,1.118724484930577,0.7309873041739956,1.4276718509120543,0.4918756307510499,0.29794463491956535,0.0874577529019213,3.3210888145045483,0.5191958243970618,0.3017621380263225,0.6895208094568158,0.8535423468135652,0.2639192278938271,0.5060143373217327,0.5946288165299672,0.6192743189053677,3.1164510870638544,1.1160228984713332,0.6515831479140626,1.4375445419246955,0.4762492435462039
1500,0.29656925446339777,0.09037204860995829,3.3441428849860304,0.4991130122903176,0.2782695469447657,0.6713026646548631,0.8355276207243523,0.22836602323421137,0.48892667993580274,0.6067385371364717,0.5446864276608329,3.26545545516441,1.1265818812897754,0.7394646853997202,1.4687911931725206,0.4672586280115924,0.3057656119406308,0.09932892479302045,3.3348782390147025,0.48458542665546617,0.27097947332455025,0.6711486758457301,0.8258803295010326,0.22106472932894936,0.48684929351977096,0.5421347990794074,0.5912802903122457,3.195134548557253,1.1315324050889348,0.730264139135748,1.442391732459888,0.44474027754781953
1600,0.2980981048169767,0.0842130413584086,3.362189088286275,0.47996610393176764,0.233444753300389,0.6628632036466088,0.8153601372865015,0.20019737515412364,0.41871631568867956,0.5797272275311403,0.5096062253138608,3.432445281434597,1.1404882057789498,0.7192852014406287,1.4643863239141632,0.41644892993139615,0.28986373395198545,0.08927218342850513,3.359377131401078,0.4773817422896811,0.23808011071407575,0.6557248046101194,0.8224942461131025,0.17402941068576902,0.4295383054492454,0.5212294129901188,0.5731542848119969,3.37429413202971,1.13241784349784,0.7442152948551315,1.4590927553972863,0.42458283558698195
1700,0.2984502548013159,0.08877072634739513,3.3786736263054165,0.4556340669073328,0.20708100362544418,0.6411276474037084,0.7947833431168967,0.15374297135358003,0.36190549176202436,0.5410942537940974,0.47797634011785,3.480581489093746,1.1509543628876906,0.7839511385771982,1.4977851765001131,0.36541520284860624,0.3019288190176004,0.10011520837777027,3.3754674984028217,0.45881759467979183,0.20304296612751763,0.6366604464942195,0.7912787496888944,0.14009809917932878,0.38644543238571705,0.5036011291362857,0.5439735325589256,3.4845441171251954,1.1488853069797917,0.8033301007584626,1.5049461845664458,0.39149587238469824
1800,0.3061049698439203,0.10729559314309,3.385178038178504,0.43702629291751927,0.17731263558854246,0.6237744149707835,0.7874848056297723,0.11634350943665622,0.3458557386570431,0.5123684055567539,0.4538808391349707,3.589226679168266,1.1562362860726032,0.8249504850709598,1.527823614773309,0.3517625018685755,0.30980688325060574,0.09197569368972644,3.381908575044629,0.4343603178038692,0.1893060442829914,0.6245824738239261,0.7781994699401967,0.12998312822996436,0.3315703579401072,0.44410873629823,0.5110892846096083,3.6481810958175576,1.1500492188437268,0.8773453554470484,1.525262362304328,0.34039795161424236
1900,0.3157132079021262,0.1067890549247297,3.395323013585457,0.4178659160276479,0.14838735386986546,0.5989194917615509,0.752053185827452,0.10765800138948627,0.29899174757866365,0.4793725406959779,0.4106593796796592,3.800415525881752,1.1613530264520013,0.9169346396956994,1.5519545033411561,0.3215463551259687,0.32672455640131254,0.11418121020382917,3.397124750144824,0.42453976355446127,0.16164277028228968,0.5962305991243814,0.7561052805369609,0.10177726977673231,0.27590482981642517,0.41475139567266817,0.5038385664949837,3.6843835303060963,1.1647134688308922,0.8848829573595879,1.5609450557711422,0.3031231867938225
