miliseconds,UFPT,BiUFP,BiRE1,BiATF,BiPER,IRE1A,PERKA,mXbp1u,mXbp1s,Xbp1s,mBiPT,BiPT,ATF6T,ATF6GB,ATF6p50,mWFS1,WFS1,ATF4,mCHOP,CHOP,mGADD34,GADD34,BCL2T,BAXmT,BH3T,BAXmBCL2,BH3BCL2
0,0.5125244415208138,0.028053362855926876,-0.00012764499127410216,-0.0009368158560819575,-0.0002114192507248338,0.0010591038358343367,-0.00010568684794343113,0.0034552422112327855,0.0053032435473947944,-0.017176503207493102,0.00036233163831341815,-0.008118407188197707,0.024720562854527697,-0.004196984377688731,0.1553801912400341,0.001995145930000604,-0.005440689088650912,-0.053383090702558415,-0.002522486472912156,-0.006416236250867734,0.00035844970627496234,0.00022793167107442133,0.045492250508997446,0.316382574828961,0.001920687499069184,0.28954434935467077,-0.00042896143905652643
100,1.0953614680492496,-0.026580023114490172,0.0002918632172812332,5.295753349461779e-05,4.987018876482905e-05,0.1618212551725512,0.16068058193475263,0.016894255055860452,0.002646875502445139,0.010180536543104223,0.01935034497865617,-0.020684130253991895,0.43841362081360824,0.013840064077265034,0.040428018690718416,0.003294313353435373,0.036947919177025015,0.12308452200520406,-0.0001734260772537858,0.016781737486463513,-0.00033086557515694346,5.218918617220243e-05,1.520183880817581,8.347255620234261,0.01139465996622856,1.3811348815135076,0.0038246692641381026
200,1.9278119057463292,0.030926882828443997,0.0002408870820942527,-0.0006351723159867745,0.00016707067739511514,0.16158912353055305,0.16022361885088446,0.02794542198381579,0.013516155567012893,-0.008529814682768512,0.02416626004489863,-0.004128998580475635,0.9137115471204044,0.053152739981453055,0.06308884435274982,-0.004689309988698362,0.028999574659546203,0.1676331280785711,0.005663252162503524,0.003540410773936961,-0.00018089426900156724,-3.0046912876162615e-05,2.0524668997336293,15.896033397308635,0.017077912075222308,2.299912654372905,-0.0011416665307885214
300,3.5193193921039567,0.037078872213753326,0.00041114042554536554,0.0016308681324642233,0.0006425573026995191,0.1603340671264865,0.1616982456945148,0.044921278269131726,0.008049291176265076,-0.0014320969511031046,0.04038494659089301,0.033693427357866554,1.313531252516789,0.09078984732125543,-0.02765903847039483,-0.004506277902819449,-0.014606384460970644,0.3393882064353418,-0.004312369985889006,-0.016348682813340936,0.00039774571236738163,-1.7844926408491485e-05,3.4834208644833966,20.672464567708733,0.02035949017581113,3.2381216740332905,0.0031026759582747
400,5.31155689584564,0.017360507054420316,0.000476513054480796,0.0017714863306140635,0.0005118216202229017,0.1608707094088222,0.1616011456717319,0.057797569033608956,0.02584741265533162,0.005902694303864977,0.06576277699326427,0.015003424985253574,1.5989856531108435,0.12832155243687676,0.3685112031844475,0.0163843600366188,-0.01794285257547584,0.3807446652699911,0.009459062399557901,0.017846608255860607,-0.00010596535409963646,0.0003383750933990296,4.045399828648019,24.9317284982041,0.03097235919686612,4.09687043417801,-0.0015032114554177024
500,6.979914819866431,-0.02042814830727193,0.0010102990606543909,0.004095893770476131,0.0006409803519542992,0.16156726912075633,0.1604435955222948,0.0742482555022628,0.029651735810485597,0.021967190463595927,0.0619734889495383,-0.0076125511299620745,1.9178404054837281,0.16269863324801168,0.43038217052139366,0.0246547541837416,0.019954922023882216,0.4566900204436494,0.0016037992369464654,0.018184117060025685,-0.00046999234584952694,0.0001086711615161208,4.662230756098723,28.148958696607586,0.04462866229151681,4.601268797325369,0.005968806231137037
600,7.858074392949376,0.021527564409089355,0.0008179239608819039,0.004955641201308163,0.0008343269674424027,0.16140206290925305,0.1608249257830759,0.10135008047901771,0.06028383124802324,0.005030976381242377,0.07869850500572556,0.002101065785504251,2.1946343738816303,0.18796613362438605,0.3675857056737657,0.06383239347150664,0.027213597336081377,0.5665782867650149,0.006873578431068738,0.012848430706021643,-0.0005221867223683946,-0.00012622559081362862,5.345518921098533,30.187791524657055,0.06884804904062825,5.709504456317873,0.0008930065883871138
700,8.470788625446858,-0.007041798449268562,0.0011632003395951503,0.0077987192961603,0.0010238099867193517,0.16113081445374292,0.1601603220451311,0.12745547812935756,0.06798465624149844,-0.008710194939033303,0.0990302092083896,0.020869543864763862,2.462333522226516,0.21412923000218106,0.5634638573332978,0.09368911570676645,-0.013871675251714705,0.7141204127425583,0.020362216728376917,-0.011667813032731032,-1.051374061151279e-05,-7.00101998493697e-05,6.517795102978762,32.265027676264,0.07448155585726891,6.413730215596208,-0.002953155596962272
800,9.453777746294627,0.035721262356817086,0.0014354447500780458,0.008344384502021976,0.0011553945449510055,0.16095077554901943,0.15980322867826002,0.143919165665338,0.0957248162584725,0.004804741026959911,0.13379144210986452,0.049385649058512525,2.6312448247162625,0.24030327856218198,0.8242514157148823,0.13326074956689782,0.06535340184529405,0.8012558589868588,0.030337015734541728,0.022082373299483135,-0.000374233043209269,0.00020723243834874897,7.7807542371682015,33.481142442316255,0.0807018721894621,7.92846719155626,0.007486024667219548
900,11.46684547018305,0.06115312310251847,0.0015696831871478297,0.010853216205788984,0.0014696133100907264,0.16068557907945963,0.1613651306541641,0.16199357560014377,0.12133993504143809,0.06083478736570079,0.13940702539091374,0.039017961420577715,2.8342921190281847,0.2609845248123313,1.2250935239797758,0.16720024133860031,0.06456372555660238,0.8739370462080428,0.03951137069491161,-8.893398209476426e-05,0.0003797538034462847,0.00044187134890708854,8.109734912954426,34.83249505690721,0.09132365980433495,8.794008340001106,0.0027380560042443275
1000,12.465845964769136,0.03696028628258438,0.0019888515813950612,0.013650138585719533,0.0017048687527544788,0.16141295962691876,0.15982190009318398,0.1804073101344773,0.13389040728414806,0.025787579263581484,0.15462177969281626,0.11098769922938355,2.9720025539217816,0.28258062129886335,1.464958202850736,0.2055997064288944,0.08333733653762788,0.9654513920972055,0.05323168848943429,-0.0020621308722712645,-0.0003383649061012932,-0.0003695879981112332,9.25629637798998,36.482216148967424,0.09083350099054387,9.182314774717515,0.004439542870696822
1100,14.238080191698673,0.06806173666865953,0.001794195645578642,0.016301684182663274,0.002209958769336928,0.1606328867003925,0.1595255324821666,0.2013208030821,0.1683032173726289,0.07010537260365689,0.17920813900077298,0.09425573090747115,3.137121914583461,0.2920097968870286,1.6927290647728537,0.2401693688325697,0.06669815713157215,1.0400907100759427,0.056970976974358885,0.008281395891224284,0.0006143741525675363,0.00023779776728670134,10.101721365849057,37.2003566787393,0.10959511730216119,9.981932797486797,0.011664329957497005
1200,14.373734959405226,0.0897639773201126,0.002474337299188778,0.02096137003035064,0.002405405115530572,0.15978799279247097,0.16042655605383815,0.21350658863785998,0.19796315421739513,0.05666167691076291,0.193453954545603,0.08553414262204742,3.2793080684718348,0.3119293727831908,2.1358464123998315,0.2784050849217589,0.10962664813064751,1.125284355292965,0.07190648091106296,0.04075822684751939,0.00025501900696716544,0.0004779497751348662,11.279462488674918,38.01273719611212,0.12274478082257448,11.83337567935947,0.010487466177590362
1300,15.707996774367988,0.1380973631023056,0.002333685436365665,0.023384390872350433,0.0025110671302080315,0.15995787217627472,0.16072383117522715,0.2281114234675415,0.2148490692341329,0.11833334101172197,0.24011870273868186,0.16396740937579835,3.3948863204845683,0.32240451583525664,2.384627230618605,0.327037251146371,0.10780985441408368,1.1784407464691309,0.0884209750119904,0.023601780985421754,0.0009317004093621958,0.00025187526164455534,12.695307908037433,38.471442712554065,0.13051905633095282,12.07554669576949,0.012600304236015731
1400,16.71700413193361,0.14497092648124754,0.002860770136403513,0.026526924272242295,0.0028704010597100735,0.16059320575625316,0.1613682086340965,0.23585377844060756,0.24014273841377404,0.14192697418374006,0.24548439027941227,0.1472606418925581,3.451673355153214,0.33290304402337123,2.517593186334728,0.36699940659958286,0.17221871097926275,1.2969044573069264,0.10024511781168437,0.03719687512346298,0.0004119954195710699,-0.00015893284663803526,13.562547476327781,39.50945486865689,0.1487578216052097,13.218866209393713,0.013170513692637883
1500,17.558600758206964,0.1408616465714947,0.0032183130704106096,0.028262037364075968,0.0028971376040316265,0.1607110642517553,0.15946550716098196,0.24870371717726877,0.2741699091231007,0.17326393581454952,0.287625479139657,0.20389297133272094,3.5158617030351187,0.3368222314030629,2.874988884637265,0.39022340349203194,0.18578019333938622,1.4218391393394632,0.11693130986886185,0.04886447448589787,0.0010905663731077188,-0.00027545427875538364,14.349149776653032,39.608507038302996,0.146395733005361,13.605461495442261,0.014594352711199401
