milliseconds,UFPT,BiUFP,BiRE1,BiATF,BiPER,IRE1A,PERKA,mXbp1u,mXbp1s,Xbp1s,mBiPT,BiPT,ATF6T,ATF6GB,ATF6p50,mWFS1,WFS1,ATF4,mCHOP,CHOP,mGADD34,GADD34,BCL2T,BAXmT,BH3T,BAXmBCL2,BH3BCL2
0,0.3692739964507152,-0.004722304381693217,0.00022010220959203558,0.00016800598714483805,-0.00010539788930687023,0.0003119510487997326,-4.594842650818636e-05,0.0010541818351737556,0.00903002673211679,-0.003991217219095581,-0.01239829864745739,0.024829007722635184,0.009047262414267948,0.0014779728832169923,0.15627438074482813,-0.006187865052557447,0.006343756615579104,0.02507406277375556,0.0024882333722124747,-0.004290684516636857,0.0003257823444326814,0.0004974984654669825,-0.08543800553423876,-0.3885769893532759,-0.00738025338633733,0.12547598258488746,0.0037258552672367216
100,0.5477235923840063,-0.029988438003273048,0.00020694001079275305,-0.0009679112756415868,7.773149722043489e-05,0.161939872471225,0.16102304889878713,0.01112062274946199,-0.003027775802695578,-0.01389912581563086,0.027065078394954662,-0.019546801131340587,0.4614565576449192,0.021269561105258024,0.0753067830816839,-0.008388329469437962,0.003784541877777928,0.06847688922446118,-0.0013360173461636582,0.007395421588464797,-0.00039962712572203093,-0.00019064264164605436,1.3288342018677062,9.039022014933746,0.005884263228643068,1.448505422544174,0.0015565535663767472
200,2.527643025787901,-0.026943967770717725,9.176766876353991e-05,-0.0004274381574187352,0.0005001480477714522,0.16190870930149776,0.16072255047562795,0.028638580583211157,0.013428307652391447,0.022504861034992628,0.02821343246636302,0.031087088172600273,0.892822944054351,0.04989610151939784,-0.07835421167802264,0.006739862007536729,-0.02549634892608717,0.21337112495745578,-0.0008005044612806149,0.0032746733146778602,4.6744014069499775e-05,-0.00032788768482019584,2.1242609906938337,15.841856018704789,0.01320329404564953,2.1332092787904964,0.004277077519354292
300,3.535154209844106,-0.005583277506773819,0.0006928868618120883,0.00021919847567856998,0.0007429530198251957,0.16093226174617214,0.16052018197336027,0.03808166964992785,0.015301900415677952,-0.01418101210203353,0.03323523049876412,-0.004810413330337764,1.2382598322159788,0.08950683997312706,0.03456317382763639,0.00817083310411335,-0.010007614567514677,0.2697762841873891,-0.0001540327543749385,-0.014176359234837451,0.0004187785298022456,-0.00010677230833002576,2.5974505886132464,20.532773389162905,0.02269040763869101,3.079864793837545,0.005872668391139553
400,5.327076678078289,0.002737603491104982,0.0007671037124774694,0.0026875158647457122,0.0006084578960220212,0.16052020299959652,0.16046452736665304,0.06087283498008825,0.026913322919950085,-0.01403810039283835,0.06375682444232691,0.0029037826113609572,1.5864476799380842,0.12924313305326796,0.22074474700698518,0.017467091854024383,-0.03144021808305264,0.3450597104047509,0.00761432860846376,0.004683634299683337,0.0003613189786773202,-0.00028455484892408154,3.565297606271603,24.2094910813651,0.034862777756882395,4.4372996685123525,0.0036603590418070858
500,6.413087888274078,-0.013885075876666467,0.000953832658318524,0.003230218469340508,0.0006724591310650435,0.16042052193713568,0.16009894058556073,0.07987596501482264,0.04632582478497767,0.01903384262093504,0.08141684461195522,0.018352295186645218,1.917818135108458,0.15848771336269757,0.3961575010917062,0.03967956410334806,0.029959005525835157,0.48509958328134506,0.004753810089371008,-0.0010692246029991696,0.00019106496208767416,0.00018459536591704535,5.113363415128925,27.519953229863194,0.05661809551289236,5.204093888623816,0.002642263177947093
600,7.151795812310494,0.019370222654150834,0.0011859220149360453,0.0066677194060317455,0.0008989091185600793,0.1609663008436443,0.1607663338022923,0.10160679875014142,0.049442481156443965,-0.004489312019109289,0.08119311260654072,0.0027355128983420247,2.1867801775773623,0.18527301751948427,0.39098985446356493,0.05033018368768807,0.03881982165239585,0.5824518071769322,0.01373312958472474,-0.0136802900555792,-0.00033936182125991976,0.00015559086991276193,5.419380277034351,30.336434189706313,0.05788444770929462,5.870289574953675,0.006612522437523397
700,8.293300547961659,0.058219591472618376,0.001298214143501748,0.006155908708362785,0.0013595195377423546,0.1613823796125595,0.16109785667370236,0.12013382025735024,0.06651130373885429,0.0014651289168525466,0.1041802805742178,0.06175550540953228,2.4152948105765177,0.21774431226513277,0.6579014150330795,0.09814750629379544,-0.015849042045648215,0.6525314744779955,0.018113109033126414,-0.008904507594885758,0.0001701019855696289,-0.00029493342362166736,7.296084687859918,32.2908581725653,0.07849498716637582,7.261497788938404,0.004035414365657771
800,9.348530111608346,0.018194070486653717,0.001222245794369872,0.009670683335058728,0.0013747515660788034,0.16094830767017682,0.1599840532214646,0.1483493428661178,0.09443613790594417,0.03078600430360376,0.1220093919732541,0.07325052687262562,2.6450887846827777,0.2380653085735254,0.9025984574014531,0.1329294961576798,0.007670286007721024,0.7612570142821263,0.03360612163483271,0.0006725206856321112,-0.00029461205149806745,-0.00012574394696101258,7.874562412212652,34.14633334376514,0.08674261899722305,7.954640002707454,-0.0018667408715322942
900,11.181569465006573,0.030103157638104644,0.0018177060115712718,0.010697989898678248,0.0014508513408429359,0.1604667566203768,0.15956001139687517,0.16237097343031784,0.12720231987481495,0.05976385878882461,0.14171448931491737,0.09574609857087629,2.8232575583677626,0.2649012015787498,1.2739137065261152,0.1626251599870968,0.008132340247492618,0.8530841484351204,0.04420765654123506,0.01902138584115709,-0.0003778048802986721,-0.0003690987478345342,8.935037628693445,35.10938998736954,0.0862780831464613,8.032940526107051,0.007043105175521312
1000,12.299574624244809,0.05931501061448118,0.0016991674640183824,0.015605282422544081,0.001586509709625662,0.16044757604586526,0.1604446247301037,0.1807803039859805,0.13473297773120257,0.06580040477027964,0.1570398095775785,0.08526819566864856,3.045525037342891,0.2780151957304826,1.4004421049906746,0.20198757946231116,0.0623921114276088,0.9921185943744553,0.046122976890369684,0.024352513522683812,0.00030345725279267636,0.00035107359892225747,9.86533774267987,35.62382457199684,0.09827591680226355,9.215063021039235,0.0031523139062521726
