miliseconds,UFPT,BiUFP,BiRE1,BiATF,BiPER,IRE1A,PERKA,mXbp1u,mXbp1s,Xbp1s,mBiPT,BiPT,ATF6T,ATF6GB,ATF6p50,mWFS1,WFS1,ATF4,mCHOP,CHOP,mGADD34,GADD34,BCL2T,BAXmT,BH3T,BAXmBCL2,BH3BCL2
0,0.6959644083765224,0.03261128584229954,-0.0001553549954077354,-0.0009564454368094619,-9.631894706752038e-05,-0.0008587151987831154,0.0006928577700696259,-1.9688008434340295e-05,0.008307849380709085,4.7872011135297e-05,-0.004431169383002875,0.0007728599734084866,-0.04161383594286962,-0.002698846551020006,-0.16110860178303094,-0.012439440297623906,0.030564607425044448,-0.05770329848897024,0.005574005355617842,0.006277391568192081,-7.431119928193241e-05,-0.00019656152580640597,-0.07854801049306163,0.46468236768461596,-0.002112776100216583,0.18630410213771853,0.0019505090531368775
100,1.0064328423493636,0.022176853582479547,7.228579208143986e-05,0.00034408120276771206,-5.889926984617414e-05,0.16174313432336876,0.16162026735851484,0.010432714850810019,0.0036994054912761762,0.01247499682319825,0.014371398399068033,0.019143192969905277,0.5126246211015173,0.021239060135756122,0.05263006227482783,-0.001249183089892941,-0.025326134007815727,0.13203943399425574,-0.00519131347856794,0.015913823554104787,-0.00012795414818514273,0.00027984557547730164,0.5958855244550804,8.6568611847431,0.00921531899362236,0.7176047566513686,-0.004773959264382383
200,2.4666253347740095,0.022927826477506456,0.0004503961564176331,0.0004128522306895209,0.00027154660921903547,0.16010823565928398,0.1609113379189868,0.02245191934280638,0.003295295947861955,-0.006837302520480794,0.028955930444570805,0.03246557981314802,0.8803249931008758,0.050255587880772994,-0.11087823450192147,-0.0022552150952302257,0.021418492300049257,0.16039817265197848,-0.0045524267845995885,0.007135999278297841,-0.00047243493973964925,0.00046987303072067735,1.4537078967375714,15.571198280813578,0.014072673211352263,1.700895446076081,-0.0023765874062037858
300,3.26484421642015,-0.012344098959371625,0.0005988129395725933,0.001137676142261208,0.0005760620669630501,0.16074761098218654,0.16116322499696753,0.04555200450215016,0.01255508214934803,-0.020442298847619035,0.03648878009871569,0.02454814069993172,1.2851002944585042,0.09056545426095622,-0.03183960590352988,0.01887354707187797,-0.018052334301029135,0.31828692009821236,0.005025989801132244,-0.013348190941607121,-0.00023986480486683245,-0.0005809836611280849,3.4100174838026422,20.95558375739021,0.039661497680981844,2.436764318234416,-0.004593401705720724
400,5.5076664760088025,0.02986079177591547,0.0006626775959237436,0.001856751774282237,0.0004903285161580115,0.15996586899003398,0.16029793543227422,0.058095873741105614,0.03225317586581149,-0.0008141664334378549,0.06953824294967888,-0.011330733242564305,1.581353541885651,0.12575215251669825,0.20045859805625532,0.03155502702284308,-0.028758480650445544,0.379039557797901,0.008192237573650965,0.008539558309501842,0.00035322068796039266,-0.00045461537223110646,3.512426222028279,24.729319406688916,0.04807365125669532,3.3958111474815507,-0.004637093734098231
500,5.947676547585409,0.025059757438347062,0.0006544728921788608,0.0036937033333581067,0.0007508599242600149,0.16100560295946753,0.1604253469482316,0.08189293746046584,0.0400540975053345,-0.013192415520358675,0.0737835814609372,-0.009555707258913537,1.9325498772660636,0.16179122511990665,0.40423692530981864,0.03822940868950177,0.03703222081894482,0.5129967412309904,0.00508216153004992,-0.014622785756304001,-7.759635635181338e-05,-0.0005454799583213964,5.009252637004412,28.075623588057983,0.054491875269182644,5.338659111177119,0.006861717950200526
600,7.522715075375153,0.005299038507911458,0.0008769691961624575,0.006801150398155165,0.0010259954027674668,0.16105876181501444,0.16093301809488056,0.10249200249038048,0.04394366170325066,0.025253316361163142,0.08274963485640874,0.04813071644507402,2.167857937847762,0.18895212906825268,0.42683829284680164,0.07593315490423455,0.0023683076511816182,0.5278193282314644,0.02285906676711566,0.014013897038509013,6.496776797529499e-05,0.0005117781132491659,5.722113574520326,29.652607954512654,0.0629551730727749,6.347885312046753,0.002023510510643267
700,9.266377755827698,0.05045928960280333,0.0009865884373216885,0.008094967698438251,0.0011168430423539088,0.16160152560472021,0.1608206903439298,0.1271542698269542,0.06294906919153392,0.01044505884721172,0.09427241319657112,0.0702896519544226,2.4655263596073094,0.2169453655106322,0.8584594124806446,0.10652753305400699,0.03174951326869202,0.6836901450824483,0.020520309155983924,0.01944750598628836,0.0004696169831519673,-0.00041920509427248334,6.621145211372925,32.149929779728744,0.07089920109559145,7.1000644683172105,0.004326503467294534
800,9.693632000451066,0.04487367886899784,0.001247063611429794,0.010661536783755409,0.0012584099090250272,0.161423113335826,0.1602645283603718,0.14521618693291566,0.08467400711507941,0.00872170236478612,0.12743278746435852,0.08029204950999014,2.6424387441589063,0.23686133552974753,0.810907052783788,0.1273159412330536,0.02631665850305771,0.7783249252954838,0.03247803605446449,-0.006269180160065837,-0.00023969644415780463,0.0003489437690881086,7.444102141539595,33.8449363253832,0.08675323009550284,7.355114424699094,-0.0013316844553745402
900,11.180231316742386,0.07758510339536934,0.0014949654792911938,0.010817082994489377,0.001486291090306614,0.15996664796105903,0.16065039509261464,0.16149533627838733,0.11341111395822619,0.04940229476002404,0.1416825341777221,0.06851829363932803,2.8826402962353765,0.263349545486998,1.1330834954915139,0.17213905458829257,0.005362355394477457,0.8883635323042915,0.042255537628927135,0.015430512802170919,-0.000287601930560216,-0.00029158749037196975,9.17082223822658,34.66682110398412,0.08358220027995518,8.742815426215957,0.0001310298349570119
