miliseconds,APCP,BCKI,Cdc20A,Cdc20i,Cdh1,CKI,CycA,CycB,CycE,Mass,pB,pBCKI,TriA,TriE
1900,0.34911741842235133,0.0,0.4405348594026599,0.07872668577555346,0.9999606827301251,1.2812082434032872,0.00022462196051027347,0.005461519707226372,0.010691381565131525,0.5927483382262373,0.0015787523396379296,0.0,0.0031336464722524753,0.36685571640517467
2000,0.3336995816024731,0.0,0.4241590253493172,0.08742913122244858,0.9999629677402948,1.3173173593068985,0.00012749851821505933,0.006273393853611703,0.011019053978644803,0.5928984669811097,0.0015001434795301198,0.0,0.0025297607920742042,0.3672987684701383
2100,0.3038578246852067,0.0,0.4049845792471439,0.0886070209535731,0.9999724460866555,1.3455561125898248,0.000188147029662952,0.004786067976749681,0.010402919970905325,0.5933061684603467,0.0011878131430443854,0.0,0.002447688809839746,0.36652269470813914
2200,0.2858959244023853,0.0,0.3992590351590619,0.10703348399925548,0.9999719641897634,1.3834790706183708,4.521900966682882e-05,0.005385320055986747,0.010721907765668785,0.5934952056951889,0.0011452093276728378,0.0,0.002160691656519365,0.3676540838936908
2300,0.2747046179291085,0.0,0.36865403931179136,0.11188552242132588,0.9999697080180735,1.4076764790406637,0.0001698802474199033,0.0028816062690500245,0.00965117996538919,0.594036947509882,0.0009530464507976225,0.0,0.0022669854278649427,0.3674368344869894
2400,0.24646093988796342,0.0,0.36891396211399174,0.12627450490618325,0.99996505780508,1.4069824162827538,4.61749036441977e-05,0.0020683412940865065,0.009700847572129955,0.5944125949581416,0.0009555426518033781,0.0,0.0022139037177492243,0.3686662350304385
2500,0.24889294543001653,0.0,0.34981404495492374,0.13422190285913213,0.9999763786986516,1.4292716818555349,0.00011285484939983056,0.0020372525652140525,0.010007933923921453,0.5943907651525769,0.00090405365688121,0.0,0.0019405445111884867,0.36807183694893036
2600,0.21162732300138032,0.0,0.318066432969707,0.1407122442289137,0.9999626128598881,1.4832283493950502,7.144547417022726e-05,0.004709243743754733,0.009856270768522944,0.5946984002598934,0.0007136813834619643,0.0,0.0019900578893939976,0.3689110065476007
2700,0.201617640474342,0.0,0.29245775725015616,0.15620921031013327,0.9999607381773888,1.4806189364606972,4.111921125049968e-05,0.0030233482592080005,0.009717266153993149,0.5949203913304724,0.0004515039009273691,0.0,0.0016740520627722545,0.3688285515276564
2800,0.17698417112402037,0.0,0.28701300025659976,0.1674695037570264,0.999964772752777,1.5237936797067415,9.934423630422859e-06,0.0025402760652506813,0.008749708356781023,0.5952517350625867,0.000588627219862265,0.0,0.0016321366602597535,0.3700056770753901
2900,0.1798800239270325,0.0,0.2564213497414701,0.18859641765745158,0.9999687210527562,1.534882557547827,0.00015217887553038752,0.004018667731055395,0.009691301838195209,0.5958612251150126,0.00041636062318941284,0.0,0.0014707465440075352,0.36916874084152224
3000,0.14443498793803666,0.0,0.23474564950890084,0.19649469823690602,0.9999598244733079,1.521834493569618,0.00011600851919597639,0.003100499147844463,0.009233225251822063,0.595828598330923,0.0005825396658924676,0.0,0.0012321794066136218,0.37042314799751297
3100,0.13855752160832388,0.0,0.23104529750586292,0.21083537750983902,0.9999659998772862,1.5368602503188147,8.684772657562276e-05,0.003245875970188692,0.009268060334093272,0.5961199586421959,0.0005499456543324293,0.0,0.0012180112136458104,0.3705642110978605
3200,0.1131086613448183,0.0,0.1910265166947787,0.23163359415101895,0.999958868524996,1.5814603352112233,0.00011173840616527861,0.00237462659191012,0.00879874934524,0.5963896269269765,0.00043541045612732824,0.0,0.0012332433369763277,0.3701796840180173
3300,0.10256516676301278,0.0,0.16847400577162241,0.24399306404395601,0.9999780356572495,1.5634936122481282,7.473005908710032e-06,0.0015702220998146548,0.00897611538356618,0.59695496761611,0.00028836689350820343,0.0,0.0011780816103745895,0.3709302194978289
3400,0.0894116356942574,0.0,0.16505775842963075,0.25299011697384777,0.9999689730274883,1.6067741841573722,9.35235487643394e-05,0.002047650066629033,0.008160066044319207,0.5971564534602126,0.0003856543152934984,0.0,0.001109736873976852,0.3712618851505315
3500,0.07233148772973089,0.0,0.13958434932581948,0.2780995348238899,0.9999492419863214,1.598094624451903,0.0001270195870966183,0.004250812852610908,0.009088611170036415,0.5974985270919063,0.0003245011554861305,0.0,0.0011779936712013992,0.3717749294971585
3600,0.06071657405520294,0.0,0.12144890707249054,0.2965444790494582,0.999942306369194,1.625665306725959,8.315778591688594e-05,0.003855131873393932,0.008144845845919369,0.5977986487039192,0.00046086427988231753,0.0,0.0011581297404383189,0.37222326413387563
3700,0.046521148011950494,0.0,0.0923259372372745,0.30739094239454545,0.9999206555141219,1.6445827244845492,-2.6679173378171154e-05,0.0023552216298239254,0.008667595178944287,0.5980810905111312,0.00045776143519443626,0.0,0.0011091409574624806,0.3722506870208951
3800,0.0183416425571907,0.0,0.061980930278460473,0.32811171491087676,0.9999062089337466,1.6344065617308572,-2.6661867699434962e-05,0.002894370018702475,0.007859355667597755,0.5985243736645197,0.0004994309209092717,0.0,0.001163080849414875,0.37201752548872496
3900,0.009487721850340672,0.0,0.04346318628662649,0.33965300138185894,0.9999091037604693,1.6475326280259144,0.00013296999441725306,0.00426103220786964,0.007898144778734873,0.5985795120244033,0.0002796113208996325,0.0,0.0012168710467952521,0.3726158988666822
4000,-0.0037939433029892805,0.0,0.020671554135479636,0.3621227110901841,0.9998610049847203,1.6646575460899813,-2.001340757602563e-05,0.0036302215053973528,0.00864597370295894,0.5988532645498712,0.00028669660222128425,0.0,0.0010661190078662826,0.3720363434080605
4100,-0.005613439679323935,0.0,0.012609427399883267,0.3691731634505634,0.9998281656135541,1.666674748234165,3.909244514956305e-05,0.00388662665714728,0.008653842582884697,0.5990470577066057,0.00039919025819809187,0.0,0.001134458336583594,0.3726750823015077
4200,-0.008793563615930623,0.0,0.0013012117042214611,0.36749016050483957,0.9998145224357519,1.6719610385810835,9.307922847276781e-05,0.004147649247985005,0.008180590810474007,0.5995278552418555,0.0002512073156964445,0.0,0.0013008856023434842,0.3733827145831515
4300,0.00230280090225822,0.0,0.007391887513332825,0.3649500038140861,0.9997937889912832,1.665076723575732,5.328696413802163e-05,0.0017278400879796548,0.008503671947236316,0.6000410463655325,0.00017665686841866803,0.0,0.000983785878583581,0.37379539690901536
4400,0.005440232794972977,0.0,0.004745701049368471,0.35934015535440667,0.9998053015730789,1.6547538356784361,1.397669799759095e-05,0.0035725592952952127,0.007776532572925792,0.6002097821424467,0.00014087921823628823,0.0,0.0012660220864090359,0.3736720462651904
4500,0.011207765646671355,0.0,-0.0011595100061405066,0.3591327261888741,0.9998043808867175,1.670014352411149,2.4045723683125406e-05,0.0010723968252433851,0.008393293809087586,0.6005339995610568,0.0001613101482185357,0.0,0.0012676602069331838,0.3738532500083246
4600,0.005324385334312119,0.0,0.007449865136114914,0.3433295231882304,0.9998030756335343,1.672582470404005,3.934699358329355e-05,0.0033172438386982256,0.008667287050845213,0.6009613906468333,0.00027158092657572825,0.0,0.0011329183215098638,0.3735401591310355
4700,0.00832064377351802,0.0,-0.0018626859621487287,0.3465858132079126,0.9998071198734428,1.6834893873336418,-8.78298154150164e-06,0.0036341013263640177,0.008354479604966089,0.6009743327789365,0.0001344879432272525,0.0,0.001215685799726573,0.3737614693846117
4800,-0.004071500705973905,0.0,-0.0036962708372449975,0.34237190180982746,0.9997943992828849,1.6939889441232616,9.361479797471143e-05,0.004021320757315749,0.008224160947944072,0.6012489690421827,0.00021376072521180748,0.0,0.001049191819483205,0.37452194558452967
4900,-0.009892055787045119,0.0,-0.0005645931885031096,0.3372045968214201,0.9997992637204304,1.7066103461553221,-3.781060118519661e-05,0.00441763310030868,0.008759083782470535,0.6016041172991331,0.00038621728155514227,0.0,0.0009916242406828345,0.3738992620232447
5000,-0.0053752662563949245,0.0,0.00448543566332652,0.3226893494084049,0.9997986342447304,1.6840685073229447,-3.415669065620135e-05,0.0032737707341725084,0.007618664158244548,0.6021263007521275,0.00024816116797203466,0.0,0.001385424796834622,0.37509823454130237
