milliseconds,APCP,BCKI,Cdc20A,Cdc20i,Cdh1,CKI,CycA,CycB,CycE,Mass,pB,pBCKI,TriA,TriE
2800,0.1755140371252553,0.0,0.2891846280681581,0.1699607094453138,0.9999603201203441,1.508108472957485,0.00012582575081292028,0.0029023582499669285,0.00862246466359805,0.5951917714856872,0.0006577014756776084,0.0,0.0015193101498377608,0.3693864942892147
2900,0.16098010361767803,0.0,0.25399914924555395,0.1880317338311821,0.9999679385764142,1.5111460495297133,6.0165366294592616e-05,0.002038998825717443,0.009709784188815003,0.5957742791117615,0.000424147664600734,0.0,0.00162737765700468,0.36999348729045306
3000,0.1416435295834591,0.0,0.25093016340766894,0.19655293942779228,0.9999638273186218,1.5496942811676184,0.0001449785292795138,0.001195854924458207,0.0094537220303804,0.5958982462517374,0.0005448942373935995,0.0,0.0014069493207457386,0.3699489301644025
3100,0.12438688062159972,0.0,0.2299338991886968,0.21158997156041517,0.9999643905420456,1.5577437217623689,0.00010587802513586347,0.0035350557838837757,0.008379071857089308,0.5960758551161609,0.00036145345084500057,0.0,0.0012526213649031086,0.370086205887595
3200,0.12581524790912305,0.0,0.19454262970103864,0.2275029305967587,0.9999609264620418,1.5635526744846395,6.251055111299938e-05,0.003354122725773936,0.009006646873953231,0.5966159000360319,0.00043582702975357424,0.0,0.0014600934143839347,0.3701300587709299
3300,0.11326963459664854,0.0,0.18935182520274998,0.2484791500996248,0.9999710406077013,1.5754651675283837,0.00015183930939499305,0.004420013643841672,0.009172363297142654,0.597038092861539,0.0003013364880888346,0.0,0.0010788108012255773,0.37149993491176286
3400,0.0895645245284868,0.0,0.14823356601663165,0.2534688206708502,0.9999663273514422,1.5820820385905305,8.601457503374113e-05,0.004155698400103033,0.00922698242316125,0.5973705198772159,0.00023477291945857084,0.0,0.0014516620212696744,0.3711543881275668
3500,0.0717770330259619,0.0,0.13188496440796865,0.28000657041759847,0.9999438570574165,1.6106418370432125,5.321513951895636e-05,0.00112943751104964,0.008763436243978155,0.5976748065072777,0.0002104743505469931,0.0,0.0014433405009218947,0.3709861188229525
3600,0.043406784699965235,0.0,0.10083333928181767,0.2874885861053491,0.999933691587685,1.62715946539373,4.475209819000775e-05,0.0012784743901621952,0.008994586128677626,0.597875707988926,0.0002213471980995466,0.0,0.0014166035997512296,0.37123235184947134
3700,0.047683091714564814,0.0,0.09050030351602523,0.31277640521547706,0.9999242804552879,1.6100707165533674,-7.114142373040339e-06,0.003269342603546313,0.008436096525768112,0.5978589420926811,0.0003521681769546183,0.0,0.001346890933274448,0.37212661820202625
3800,0.023955821107825924,0.0,0.06613999665135475,0.3264686775364789,0.9999059677941387,1.6285954287255775,-1.551000317470161e-05,0.004094905128762678,0.008743466938357035,0.5984312657993309,0.0004828665530086213,0.0,0.0012801400984814686,0.3720605852430632
3900,0.007119751781920216,0.0,0.032249567900336,0.34948780915517463,0.9998975975183119,1.642437952332801,9.0267112882339e-05,0.0024828902786227045,0.008725366987615961,0.5988609306952483,0.0004360668442236509,0.0,0.001274198869513305,0.37184315300901966
4000,0.007312381096086612,0.0,0.028209526932435353,0.3550455029081667,0.999872224745752,1.6393011258047436,0.00013283995137324,0.0020281997483188154,0.008523354284108999,0.5991283004995269,0.00040288346024751673,0.0,0.0013207914562285246,0.37259550327204793
4100,-0.007822561136636295,0.0,0.0020574305112027553,0.36633041400518024,0.9998347407699352,1.6377967843350831,-2.1682740738019025e-05,0.0011825694194808718,0.008272398500517775,0.599130754262435,0.00039218057712246386,0.0,0.0012097677964174709,0.3722054831467174
4200,-0.0038012357862028502,0.0,0.0039747622684464905,0.3625848957654617,0.9998126369751258,1.665072684549162,0.00014855617043518855,0.0015141290468242811,0.008080791380613298,0.599515390470278,0.00038654786150291946,0.0,0.001087409610469542,0.37352342379925957
4300,-0.0058580416467397525,0.0,0.00875160119669271,0.36385504451372186,0.9998032776433807,1.6668171457895693,-2.054648077107355e-05,0.003265874972970824,0.008402094023543305,0.5998842026236169,0.0003627458569080778,0.0,0.0009819192462085873,0.37356605180621627
4400,-0.009603592442429828,0.0,0.007403778196363541,0.3631910167846007,0.9998070333732489,1.6703986328986205,0.00010949866604655306,0.0016320677022638012,0.008742681319750253,0.5999685209452372,0.0002670122478293012,0.0,0.0011642498451046883,0.37352576869111515
4500,-0.0006977563114829904,0.0,0.009850184149796503,0.3484676110908634,0.9998026826496657,1.693835628472649,9.662159341069306e-05,0.001422460876581146,0.00858091733869691,0.6003158400089886,0.00039692349523708976,0.0,0.0012325767088590606,0.3741114009683891
4600,0.004022127489551916,0.0,0.004655836267509238,0.343241943537208,0.9997968276814376,1.6681208222166384,9.58444773362262e-05,0.0019878609469091285,0.00864584085569104,0.6006377017040241,0.00020012365934053464,0.0,0.000991879764286107,0.37419755181880404
4700,0.007242725340438385,0.0,0.007139421063439213,0.3364682293872782,0.9997992838381634,1.6859744770330056,-4.007738497557104e-06,0.002822591033818926,0.00844706279903825,0.6011666039776039,0.00018718463574987534,0.0,0.0013194857773124193,0.3744250788639713
4800,0.0022459828383202406,0.0,0.002140558298417494,0.3326762648606706,0.9997932316504686,1.6682417517280002,-8.444793909213431e-06,0.0011167270102771143,0.008710201203974791,0.6015426449157002,0.00021608596407796912,0.0,0.0013983203513301724,0.37494328423925805
4900,0.0028505713585323753,0.0,0.003631350440971469,0.3341912236099374,0.9997979127693132,1.6852408533380887,-5.307180719883775e-06,0.0030769208345391976,0.007703859659439856,0.6015209550575153,0.000374861127546803,0.0,0.000988022273415853,0.3739250541009974
5000,0.0038355461582943516,0.0,0.00522471688369077,0.32928724829220307,0.9998021078071637,1.6880654888502544,8.5997293027254e-05,0.002401011088739164,0.008538116884714803,0.6019995361804578,0.00028881047614647535,0.0,0.0010024351306068837,0.37523192351158235
