miliseconds,APCP,BCKI,Cdc20A,Cdc20i,Cdh1,CKI,CycA,CycB,CycE,Mass,pB,pBCKI,TriA,TriE
1600,0.3982873312319365,0.0,0.4891751759158132,0.05647320763756946,0.9999539127090051,1.158389319175004,0.00018796401637836318,0.00593597519388865,0.011980290967706215,0.5919737868748699,0.0024208233867140175,0.0,0.0038657344479447638,0.36488011056944203
1700,0.3786386858904283,0.0,0.4817902550573898,0.06879877328498034,0.9999578927975078,1.1861633982971316,0.00031882981116384304,0.006237990296863343,0.011224639819604806,0.5921485177619353,0.0019893866086754808,0.0,0.003550578400592654,0.36484041737963013
1800,0.3625385057179626,0.0,0.4644176118372575,0.06523596411558603,0.9999553329284037,1.25095599614458,0.0002855931687541534,0.006263917638938315,0.010970305308931106,0.5923213613189809,0.0016313971803041142,0.0,0.003448337099196716,0.36574366772276806
1900,0.3442650103414339,0.0,0.4516116691075556,0.07585506542595384,0.9999670455452351,1.2839531388545895,8.847572774332481e-05,0.0061095347464014925,0.01148084064894898,0.5926990947032746,0.0014642757047822598,0.0,0.0031002134215982117,0.3662815738335961
2000,0.33398837276010246,0.0,0.41526204767695657,0.0886273731520487,0.99996141580135,1.3351752444612728,0.00020545094668684855,0.004202476345539394,0.010058482297406681,0.5930446294270668,0.0013107281928255727,0.0,0.00279805509875981,0.3664461040462489
2100,0.3129173716356811,0.0,0.4083937031701701,0.0900175036209841,0.9999743098367158,1.3263108950804483,0.0001832894253514647,0.003906742466103002,0.009684565369544804,0.5931918901433453,0.0010942507030681345,0.0,0.002487738576824537,0.36736926810910925
2200,0.2820276226473371,0.0,0.3970401007852287,0.1034890054888444,0.9999639590708072,1.386998182367949,0.00016895325089379297,0.0021735947385240944,0.009609740375332153,0.5935369738592835,0.0010178303018345343,0.0,0.0023291750426824897,0.36781797825538703
2300,0.27686553947790093,0.0,0.3862578629914589,0.11612803800577776,0.999962125977339,1.3974703105226185,0.0001401625504967408,0.005246089265897081,0.009864340432601499,0.5939501060780269,0.0008366046080490804,0.0,0.00215485769718872,0.367919080807445
2400,0.2661794272727558,0.0,0.3558041649511534,0.1228525949925073,0.9999725069669334,1.4270046619349546,0.00010842492947868598,0.001985506691026838,0.009193496965195749,0.5941163182986712,0.0009080271901556458,0.0,0.002194107301679888,0.36811297486059386
2500,0.2384843460465511,0.0,0.3419641467559825,0.1399079906862417,0.9999627952003848,1.4385642322019356,8.668470025294406e-05,0.0033252525877209543,0.009733727234988982,0.5946995779220853,0.0006422736070667169,0.0,0.001958578145486131,0.36824766689733535
2600,0.2256959914627777,0.0,0.3293397018356616,0.14513801688887668,0.9999639505788434,1.4608734163375008,0.0001724406875573644,0.0037278335055338494,0.009021727991650925,0.5947172040883647,0.0006568810318153582,0.0,0.0018044089952908365,0.3689569871720726
2700,0.20809878698950232,0.0,0.30091624143658646,0.15498992105075945,0.9999747071046893,1.4975531885046256,0.00011812348169901612,0.0015994140442584402,0.00995795568094563,0.5952903663487129,0.0006043773369023689,0.0,0.0018001735016084206,0.3688073499938225
2800,0.1857612308169893,0.0,0.27425540175862917,0.17524301633190387,0.9999653820221456,1.4975251267081244,0.00010139574734751229,0.002903775969110846,0.009372086561715945,0.5952397745441362,0.00040438826069627066,0.0,0.0015106870387759565,0.3701380885625567
2900,0.1683095575875463,0.0,0.2727365575228422,0.18729802569482945,0.9999671645412996,1.5252240030441344,7.600969170698756e-05,0.002722399530367974,0.008875709197834907,0.5957164443369178,0.0005724821362117207,0.0,0.0015487855533476936,0.37041643974543825
3000,0.14267438144257594,0.0,0.24018532730391814,0.20170631254213822,0.9999614592272184,1.5483679762090081,3.0278371243244043e-05,0.0018424318688231242,0.00939982976082043,0.596156132636538,0.0004369077595585397,0.0,0.0013864278769341086,0.370252515056919
3100,0.14060261899648843,0.0,0.21053327649439577,0.20835350428855914,0.9999564998822821,1.538962164100581,0.00011979883450322814,0.003313334850706282,0.0084108519558623,0.5961461268500178,0.0005787318611420063,0.0,0.0013923341760109797,0.37066408298550035
3200,0.11662422138636037,0.0,0.1991428111265287,0.22385160254179082,0.9999668288805253,1.5838555009843154,2.1213659269490123e-05,0.004376730678614979,0.008808716111774723,0.5966396016000663,0.000448723240794224,0.0,0.0013909084867224195,0.3699844979520413
3300,0.09760194859771679,0.0,0.18719977277254893,0.24087928868706215,0.9999637960238515,1.5880020668717232,0.00010225109877567902,0.00331430748863514,0.008646852895669663,0.5966758399217665,0.0004633585560423458,0.0,0.0012865902063931146,0.3710548768202433
3400,0.08931857939347498,0.0,0.16120285119559954,0.25406269517024055,0.9999762677424335,1.5922064478674094,-3.11085780049263e-05,0.0039000019948231164,0.008369463293441095,0.5971722544508378,0.00032503197430555245,0.0,0.0013263850740186497,0.37050692160102694
3500,0.07896079949839208,0.0,0.1379327307117744,0.28174922857483087,0.9999433287390844,1.5841660898658434,2.4763350283858702e-05,0.002834299525636673,0.0086888964017622,0.5973226725569866,0.0002699785068662857,0.0,0.0012957282350196222,0.3719727364690869
3600,0.04721116495611565,0.0,0.11775978074522057,0.2866836156351816,0.999943224689062,1.624613645233136,0.00010305125967632073,0.0042551597633894225,0.009143145687308637,0.5978555502748492,0.00018615588946633272,0.0,0.0010871406574990685,0.37121956935271777
3700,0.03812367045633924,0.0,0.09241275318815274,0.3058901370267625,0.9999295322262577,1.6265709628155727,0.0001424127494893473,0.0025729917911709397,0.00832316021710547,0.5979672089813814,0.0004277992206977521,0.0,0.001121863343028415,0.3723340956494045
3800,0.027167656005568513,0.0,0.07041161371642388,0.33226983239689634,0.9999090984354645,1.6479552509125839,8.876142573459376e-05,0.001274223769640379,0.007878224142871024,0.5983585360738571,0.00027789607017112886,0.0,0.0013803306117578806,0.3720896157907075
3900,0.02497679618282833,0.0,0.05285224104566569,0.34813340241696666,0.9999057660507329,1.647815944926591,7.499521529490644e-05,0.0017675773399442685,0.008453648168507733,0.5987304790430121,0.0004167105353607689,0.0,0.0013044345551687256,0.3728985192400513
4000,0.007310638043837593,0.0,0.014858255616012443,0.3562912931826653,0.9998703837585428,1.6561246931090268,7.282391498146221e-06,0.002713392154671007,0.00844112406151909,0.5990386419721803,0.0002516929811858044,0.0,0.0012350228169303026,0.373091509576882
4100,0.0012308987276936658,0.0,0.0018541220887783156,0.3646666221246511,0.9998221036637864,1.6387364937978355,0.00010089149566107751,0.0014891817202616123,0.008976923535940654,0.5993118196278769,0.000312656922565998,0.0,0.001136391648090399,0.3733224128502031
4200,-0.0016466785787771407,0.0,0.010878184551108862,0.3742731009413094,0.9998061808424957,1.664451125591544,5.276157901976311e-05,0.002759266401606226,0.007845852453136903,0.5995289911093059,0.0002263656924781214,0.0,0.0009502977645782652,0.372518479547648
4300,-0.008000391079041907,0.0,0.0025059070342779897,0.36274767225205745,0.9997965352051272,1.648120004732919,-3.358995532247504e-05,0.0037434434211044395,0.008534234033550709,0.5997640730830087,0.0002879515736440974,0.0,0.0012242042123932276,0.37372596160589217
4400,-0.008354486183210719,0.0,0.010341948272906716,0.35607114517654653,0.9998070517580372,1.684887241839814,4.434847067869047e-05,0.0019212584861969246,0.007968933059689215,0.6002555006936341,0.000395915687740699,0.0,0.0010473540003100078,0.37312570412272356
4500,0.005586857717197581,0.0,-0.010884092796131395,0.34778095746938015,0.9997936776601163,1.6938693895805148,8.284063214205479e-05,0.0013976492386300605,0.008712709846536597,0.6005724573463415,0.0002290755159385991,0.0,0.001181945083665072,0.3739905819658558
4600,0.008020046794273282,0.0,-0.006088015102582176,0.34555611435804323,0.9998066676133733,1.6668605087016173,-3.47098668891289e-05,0.003090757310704052,0.007683525551504438,0.6008117141486574,0.00040435211247671996,0.0,0.0010970924013368338,0.3745073878568658
4700,0.00494655958428536,0.0,0.0029914630114802917,0.3384260495986985,0.9998016134992216,1.69010912311947,5.1871877196968375e-05,0.0025171645167691853,0.007940064619485035,0.600969469059877,0.0002677427201521766,0.0,0.0010423193147647237,0.3741519247451509
4800,0.0017759379855718043,0.0,-0.006207820277954085,0.3325706771073387,0.999804785282927,1.6691436487163303,1.583704433319043e-05,0.004058355193482213,0.008437978059865963,0.6011760353597704,0.00027077462790460645,0.0,0.0013222885601135645,0.3736846535487764
4900,-0.0012172731789978678,0.0,-0.0007146461579862149,0.3329593978626677,0.9998048003222101,1.6896739040900288,2.795672099667879e-05,0.002930143364810571,0.007693598577886714,0.6015592496357168,0.0003300311696557517,0.0,0.001046980611079821,0.37429223082497903
5000,-0.004944610599330903,0.0,-0.008646281343707925,0.327210006068386,0.9997981735362156,1.6831933702891786,8.908063812735245e-05,0.002004939630295509,0.007742343079817502,0.601877888693271,0.00046039915609342514,0.0,0.0011187010624533064,0.375236191969303
