milliseconds,JAK2,EpoR,SHP1,SOS,Raf,MEK2,MEK1,ERK1,ERK2,pJAK2,pEpoR,mSHP1,actSHP1,mSOS,pRaf,ppMEK2,ppMEK1,ppERK1,ppERK2,pSOS,pMEK2,pMEK1,pERK1,pERK2,Delay01_mSHP1,Delay02_mSHP1,Delay03_mSHP1,Delay04_mSHP1,Delay05_mSHP1,Delay06_mSHP1,Delay07_mSHP1,Delay08_mSHP1,Epo
1100,1.0215567410859052,0.15140213509921954,8.999897950861435,2.4957395739218193,3.768773527854353,10.966128234728039,23.98366924693876,6.986098681502453,20.95912329175775,0.9784432589140931,0.8485978649007802,1.5717172849552954,2.2714893335084076e-11,0.01240841093379529,0.00312647214564439,0.0033628053656189812,0.00437346054604092,0.000122355187403651,0.00032111760826368676,0.0019520151437860073,0.03050895990633329,0.011957292515185234,0.013778963310139232,0.04055559063402864,0.20562786465860963,0.020151510943245944,0.001592972360744462,0.00010598844685918558,6.102881286928104e-06,3.101668652560772e-07,1.4120454007137397e-08,5.824916257153129e-10,50.0
1200,0.9610327231606418,0.11009898353556591,8.685683707615858,2.4920221299682423,3.7682537548869535,10.954779125529075,23.978172542396784,6.973982031005993,20.923505056166714,1.0389672768393572,0.8899010164644338,1.8167170147889382,6.159573841949048e-11,0.010986407089860798,0.0036462451130439316,0.005858989785386684,0.0073099413345076,0.00040092938147411007,0.001052789569827915,0.0070914629403537235,0.039361884685526115,0.014517516268702737,0.02561703961253113,0.07544215426339791,0.2652525873092327,0.028749811522117363,0.0025019118218111243,0.00018275837120321472,1.1533430275739747e-05,6.416838919637351e-07,3.1954065375396406e-08,1.4410095594957377e-09,50.0
1300,0.9040945625853195,0.07859308435575577,8.370035480144645,2.4836631421713493,3.7678861301684763,10.941964214644178,23.971949593040346,6.955172485314658,20.868233169086828,1.0959054374146793,0.921406915644244,2.0533025496675075,1.534887090085273e-10,0.007568968094751001,0.004013869831520999,0.009407070354507939,0.011228062224030297,0.001108430610836071,0.002912756741244353,0.01886788973357397,0.04862871500129924,0.016822344735617265,0.043719084074509994,0.12885407417159025,0.3321398807554255,0.039538534964196737,0.003762000137652413,0.00029965347059808045,2.058481383666383e-05,1.2452288105052002e-06,6.736544136579036e-08,3.2983933672396455e-09,50.0
1400,0.8505298086146447,0.05513305078375213,8.056857735145716,2.469220500087114,3.7677267912106602,10.92833641246176,23.965311055178557,6.928418584861156,20.789662173395136,1.149470191385354,0.9448669492162478,2.27798847173213,3.558779153717289e-10,0.004146740656687882,0.004173208789335997,0.01396213359873858,0.01594374905105143,0.002616016168510711,0.006880735883625899,0.03673275925665108,0.05770145393948871,0.018745195770385796,0.06896539897033743,0.20345709072086227,0.40558802983652414,0.052706901052393944,0.005450774826844968,0.0004706671076122702,3.499110550080504e-05,2.288077794095315e-06,1.3369372180338412e-07,7.065882846140789e-09,50.0
1500,0.8001385975440762,0.038046532747899146,7.749021328604705,2.450489096300616,3.7677164515688784,10.914526796121422,23.958559544101792,6.893343562218776,20.6867369289192,1.1998614024559222,0.961953467252101,2.488441153310774,7.753908084485244e-10,0.002215562460373354,0.004183548431117485,0.01932927244824875,0.02116634182806559,0.005353894434062533,0.014096368620625738,0.05739534123944017,0.06614393143031702,0.02027411407012961,0.10130254334716482,0.29916670245980764,0.4848077589120681,0.06840654329591755,0.007649492304727844,0.0007124161070330703,5.702967302526186e-05,4.010868504705808e-06,2.518521682021438e-07,1.4295683046282968e-08,50.0
1600,0.7527329069710288,0.025853278711690734,7.4485264883264755,2.4297030196216296,3.767780050790091,10.90090062180014,23.951871452557654,6.850358554218469,20.56073143658197,1.2472670930289695,0.9741467212883091,2.683272853154597,1.600307077538319e-09,0.0012700857738236764,0.004119949209904051,0.02529931534862591,0.026654155222676945,0.009717681048857283,0.02561258416946805,0.07912689460497546,0.07380006285122422,0.021474392219650047,0.13992376473267729,0.4136559792481971,0.568967764272477,0.08675046068659342,0.010441447470516322,0.0010441506525543309,8.96048524006162e-05,6.748101610234502e-06,4.5336524990665243e-07,2.751721964260452e-08,50.0
1700,0.7081358542408016,0.017314531945324542,7.156681027603679,2.4080779522354887,3.7678778924243743,10.887626773439255,23.945329509857224,6.800327156090428,20.414252547811017,1.2918641457591966,0.9826854680546755,2.861829243523879,3.1491243897586708e-09,0.0007852466282380796,0.0040221075756209064,0.031699271899074545,0.03224448686989222,0.016009553280288275,0.042238599215604085,0.10123680113670308,0.08067395466166467,0.022426003272864745,0.18366329062928768,0.5435088529730134,0.6572299361093604,0.10781362523963851,0.013910353583569747,0.0014876975381436248,0.00013632730941309784,1.09510919552716e-05,7.841548979016276e-07,5.069633796988524e-08,50.0
1800,0.6661810364518767,0.011438630616102109,6.874267225401968,2.3862070167747653,3.7679914925546893,10.874779521741953,23.938971282138983,6.744303651005544,20.25046081234668,1.3338189635481217,0.9885613693838982,3.0239966083371095,5.940689947653509e-09,0.0005186729200946504,0.003908507445306238,0.03839117519690382,0.03783178979056933,0.02441605620289483,0.06447889648264461,0.12337431030556997,0.08682930306113905,0.02319692807042929,0.23128029279156573,0.6850602911703124,0.7487750040672223,0.13163477781927238,0.018138836671284686,0.0020673430160480784,0.00020158671459384977,1.7213050112250656e-05,1.309137883609141e-06,8.984381383627955e-08,50.0
1900,0.6267119096043688,0.007460311100258132,6.6016842191456515,2.364393503705758,3.7681118922793106,10.862388985959042,23.932813206519416,6.683380961069519,20.07261670743758,1.3732880903956302,0.9925396888997422,3.1700407780669417,1.0792483367487661e-08,0.0003621129339005735,0.0037881077206854364,0.04526501631511549,0.04334790108542034,0.03501068989422815,0.09253803357625336,0.1453443833607701,0.09234599772584044,0.023838892395150975,0.2816083490362582,0.8348452589857972,0.8428200576093345,0.1582190091060425,0.023207079159623455,0.0028096630121833242,0.0002906157303020038,2.629589791953073e-05,2.1176789539945084e-06,1.5380056131170292e-07,50.0
2000,0.5895812044871069,0.00480717742568089,6.33906190435377,2.3428010248219495,3.76823449228511,10.850463734884224,23.92686133151761,6.618609772656561,19.88383938974321,1.4104187955128922,0.9951928225743195,3.3004804303176596,1.895477298632666e-08,0.00026470364705239683,0.003665507714886938,0.052232828866758035,0.04874898902082605,0.04776964043708634,0.1263610242667931,0.167034271531427,0.0973034362490148,0.024389679461553064,0.33362058690635554,0.9897995859896274,0.9386296156007913,0.1875408031239723,0.029191631213702864,0.003743309179823229,0.00040954372957799465,3.9158371644883325e-05,3.329926840577277e-06,2.5522744096327045e-07,50.0
2100,0.5546503771869892,0.003062560517066612,6.086347653528224,2.321521072343018,3.768356807919664,10.839001324965343,23.921116316028563,6.55095879124441,19.686989152074233,1.4453496228130098,0.9969374394829336,3.415992084557282,3.228946438588513e-08,0.0002010389174883032,0.0035431920803334002,0.059224166314209785,0.054007209987974744,0.06259234069893302,0.16568728565828808,0.18837788873992292,0.10177450872044094,0.024876473983441724,0.38644886805665857,1.1473235622671125,1.0355218346831288,0.21954729908150653,0.036164396564698977,0.0048987594491413135,0.000565439057380407,5.6984922893202976e-05,5.104039288156577e-06,4.1182698721031027e-07,50.0
2200,0.5217890922644955,0.001930339341713485,5.843369763042823,2.3006054370868205,3.768477444538905,10.827993504715186,23.91557589820767,6.481298026845873,19.48461955681536,1.478210907735504,0.9980696606582866,3.5173416872373826,5.35034543754151e-08,0.0001576515658464218,0.0034225554610927376,0.06618263514804815,0.0591053443761465,0.07932210406264191,0.21010532879003915,0.20933691134776194,0.10582386013676356,0.02531875741615291,0.43937986909148746,1.3052751143942338,1.1328712217659942,0.2541615959331783,0.0441917909398641,0.0063080415281873544,0.0007663390416672921,8.121490352256629e-05,7.644281204743424e-06,6.478227166504151e-07,50.0
2300,0.49087473641635987,0.0012045182320418641,5.609882362078144,2.280082925491122,3.7685956012339883,10.817428929979167,23.910236187821745,6.410394733671399,19.278967944475937,1.5091252635836399,0.9987954817679581,3.6053370822715265,8.644750302981723e-08,0.0001270072145612066,0.003304398766009468,0.07306319559314714,0.06403330094472734,0.09776453782499173,0.2591018667559986,0.22989006729474637,0.10950787442768393,0.02573051123350586,0.4918407285036096,1.4619301887677005,1.2301089400070777,0.29128598259436256,0.05333406499106782,0.008004437052827471,0.0010212673320507137,0.00011357153800214655,1.1209966532948682e-05,9.957208988352692e-07,50.0
2400,0.4617919611694853,0.0007445353592286855,5.385596256752664,2.2599685327934194,3.7687108167205228,10.807294647671924,23.90509237825379,6.338916131466412,19.071966414714264,1.5382080388305146,0.9992554646407711,3.680796151281241,1.3649237102500198e-07,0.00010469242681533545,0.0031891832794748265,0.07983003161719146,0.0687858091957986,0.11770288161004581,0.3121028826496385,0.250026774780194,0.11287532071088355,0.026121812550394728,0.5433809869235441,1.6159307026357357,1.3267215327197155,0.33080501616712576,0.06364478073505009,0.01002217366203357,0.001340238450342267,0.00015609017439612791,1.6125189206243083e-05,1.4983758493833005e-06,50.0
2500,0.4344322541308833,0.00045614705745933645,5.170199554702399,2.2402687436790285,3.76882283209111,10.797576938766975,23.900139157021425,6.267435570084749,18.86526301522774,1.5655677458691164,0.9995438529425406,3.7445262233662597,2.1099552838138188e-07,8.800948517638965e-05,0.003077167908887457,0.08645485243657948,0.07336087644947273,0.13891019863881807,0.3685063476059132,0.269743246836224,0.11596820879644554,0.02649996652908352,0.5936542312764344,1.7662306371659853,1.4222486749691314,0.3725884021141295,0.07517042650833747,0.012396111321889608,0.001734249922498663,0.0002111454231403897,2.278929560752374e-05,2.211381069915992e-06,50.0
2600,0.4086935287137339,0.0002771467413649797,4.963371105665612,2.2209847152779787,3.768931513153288,10.788261811449972,23.89537095171053,6.196440380560727,18.660247693796865,1.5913064712862655,0.999722853258635,3.797311375155948,3.1986773320809185e-07,7.524835378449876e-05,0.0029684868467086804,0.09291551986055625,0.07775874231907277,0.16115866618265182,0.4277071813782705,0.28904003636866615,0.1188226686894687,0.02687030597038419,0.642400953256624,1.9120451248244965,1.5162803049136095,0.4164936685277585,0.08795016664697893,0.015161428255825888,0.002215261085070086,0.00028147621749333125,3.1687886594902085e-05,3.2057773654365542e-06,50.0
2700,0.3844797493394595,0.00016708990331104054,4.764789010619342,2.2021142321262435,3.769036804850114,10.77933529514601,23.890782081517333,6.126340122965769,18.458079049327043,1.61552025066054,0.9998329100966887,3.839905007727662,4.762605264328833e-07,6.529161985234264e-05,0.0028631951498829327,0.09919494684020576,0.08198116763115783,0.18422643358093146,0.48911568121884363,0.307920476254333,0.12146975801378163,0.02723675085149075,0.6894334434533026,2.0528052694537426,1.6084535633994692,0.46236859245198986,0.10201569041959771,0.018353312085413,0.00279616195016164,0.00037020945092950297,4.340450196042714e-05,4.571132937020381e-06,50.0
2800,0.36170057122037147,0.00010002604682897233,4.574135865521838,2.1836529391159414,3.7691387033548804,10.770783618159781,23.886366853445804,6.057474912496397,18.25971089390723,1.6382994287796275,0.9998999739531709,3.8730259546790586,6.973817518088284e-07,5.7385371556678735e-05,0.002761296645116336,0.10528019409463875,0.08603094168224414,0.20790243455867655,0.5521704467988032,0.3263896755129305,0.1239361877455779,0.027602204871934738,0.7346226529449288,2.188118659293595,1.6984495742426817,0.510053418401499,0.11739116850095052,0.022006658973833308,0.0034907299527502525,0.00048088075684009276,5.8632630722300834e-05,6.41895806194682e-06,50.0
2900,0.3402710027190315,5.95095267477797e-05,4.391101855978842,2.165595126556439,3.7692372385064967,10.762593314338645,23.882119624147837,5.990123378959527,18.06591729668359,1.6597289972809675,0.9999404904732522,3.8973568430773717,1.0054550558402277e-06,5.10100673762121e-05,0.002662761493499736,0.11116173324925734,0.08991154034775264,0.23198958240116624,0.6163469529097058,0.34445386337661305,0.1262449524120966,0.027968835504394246,0.7778870386393069,2.3177357504063347,1.7859902559938399,0.5593828559919076,0.13409329453356883,0.02615578512944956,0.0043135767969800206,0.000617452554519136,7.818801927596436e-05,8.886469176691016e-06,50.0
3000,0.32011109051543485,3.523965450748887e-05,4.215386489290188,2.1479342357765474,3.7693324624497095,10.754751286106654,23.878034840177385,5.924510087915547,17.877315635429497,1.6798889094845644,0.9999647603454923,3.9135438382164045,1.428841249798314e-06,4.5798252670196395e-05,0.002567537550287176,0.11683284389433637,0.09362688696396564,0.2563067056552414,0.6811627361638632,0.36211996597120955,0.12841586999900514,0.028338272858631247,0.8191832064292133,2.4415216284062673,1.8708352465444802,0.6101878700481855,0.1521313967063949,0.030834152512450773,0.00528008658993273,0.0007843293080671103,0.00010302122647512688,1.214071615799771e-05,50.0
3100,0.3011456204530413,2.0832754711181506e-05,4.046699463635154,2.1306631883136293,3.769424442100411,10.747244839611641,23.874107064154444,5.860812414647612,17.694387673033226,1.6988543795469573,0.9999791672452888,3.9221972593079784,2.0033290031520126e-06,4.1485695036824935e-05,0.0024755578995858197,0.12228911583966687,0.0971811836917097,0.2806895094176931,0.7461799683437399,0.37939532599176146,0.13046604454868538,0.02871175215382459,0.8584980759346965,2.5594323586226535,1.952778936069614,0.6622972811082106,0.17150761704038323,0.03607411173832184,0.006406345323737904,0.0009863692701376275,0.00013423014553089115,1.6383031914986203e-05,50.0
3200,0.28330383622581967,1.2372816564859715e-05,3.8847610094403264,2.113774601914742,3.769513254045378,10.740061702087234,23.870330991564913,5.7991668023293865,17.5174985120058,1.716696163774179,0.9999876271834351,3.9238926868701145,2.7736087039879567e-06,3.7878140096914456e-05,0.0023867459546190735,0.1275280386474995,0.10057879235798547,0.3049908141846401,0.8110060977414518,0.3962875199455891,0.13241025926526084,0.029090216077081503,0.895842383485976,2.671495390252363,2.031647655077844,0.7155391847999468,0.19221714409608168,0.04190666386170666,0.007709063292609318,0.001228892750519639,0.00017307240513075506,2.1853797002425038e-05,50.0
3300,0.26651917799748964,7.482467879240747e-06,3.7293019225441397,2.097260933342228,3.7695989810367907,10.733190028051057,23.866701461331445,5.739674386322664,17.346913433414837,1.7334808220025089,0.9999925175321207,3.919172309931512,3.7949495158058947e-06,3.483089101654191e-05,0.0023010189632062758,0.13254866345260113,0.10382415004360969,0.32908027963232456,0.8752931182413195,0.41280423576718295,0.13426130849633533,0.02947438862492711,0.9312453340450135,2.777793448343454,2.1072970477333834,0.769742204861455,0.21424848479010827,0.048361240927363984,0.009205491922561357,0.0015176871576068926,0.00022097764887888427,2.8837533459816325e-05,50.0
3400,0.25072903298948823,4.7326983860674555e-06,3.580063404059361,2.0811145744807567,3.769681709517942,10.726618397696262,23.86321346191406,5.682406072164836,17.182812924973874,1.74927096701051,0.9999952673016138,3.9085464283708893,5.135078969094813e-06,3.22338461499746e-05,0.0022182904820553053,0.13735132110042608,0.10692170903468665,0.35284374619389286,0.9387358248501717,0.4289531916735213,0.1360302812033062,0.02986482905123493,0.9647501816412728,2.878451250175559,2.1796095809166616,0.824736594858706,0.23758377807039616,0.05546550800750507,0.01091333503580596,0.0018590080290379872,0.00027955932412039553,3.766824853270903e-05,50.0
3500,0.23587450314870398,3.2747498784233797e-06,3.4367968015174957,2.0653279159482505,3.769761527913611,10.720335810676065,23.8598621344346,5.627407039533786,17.025305869315048,1.7641254968512938,0.9999967252501214,3.89249497982157,6.876285326805887e-06,3.000361756027357e-05,0.002138472086385808,0.14193738890525312,0.10987589435230172,0.3761823366636028,1.001069436538137,0.4447420804346169,0.1377268004186743,0.03026197121307344,0.9964106238026151,2.9736246941464195,2.248492229611979,0.8803551990565079,0.2621991338770794,0.06324518565808047,0.012850656471193293,0.0022595766115452933,0.0003506260437143243,4.873504549323655e-05,50.0
3600,0.2219001861392359,2.6121503712142915e-06,3.299263293612366,2.049893391636044,3.769838525362834,10.714331676720748,23.856642773624174,5.574700737629458,16.87444112381761,1.778099813860762,0.9999973878496285,3.8714690639045855,9.117746571428242e-06,2.807404930935419e-05,0.0020614746371633063,0.14630909637295986,0.11269107381859188,0.3990114019876653,1.0620668112131826,0.4601785343150743,0.13935922690628305,0.03066615255720511,1.0262878603828802,3.0634920649688153,2.3138743117781035,0.9364342853205754,0.2880649953084349,0.07172389372477501,0.015035784646907064,0.0027265737131326752,0.00043619229842180025,6.248794611045989e-05,50.0
3700,0.2087539694863052,2.461239062283807e-06,3.1672335491884933,2.034803508450258,3.7699127908356003,10.708595804349798,23.853550827254406,5.524292405356374,16.73021762532578,1.7912460305136924,0.9999975387609377,3.8458924306368183,1.1978095579056955e-05,2.639397059326111e-05,0.001987209164397745,0.15046936327343985,0.11537153717193788,0.4212593848501149,1.1215354482167275,0.4752700975795761,0.14093483237675197,0.031077635573637363,1.054448209793514,3.1482469264571,2.375705470086656,0.9928142611883868,0.3151465172421035,0.08092301619691593,0.01748721510234986,0.0032676299413720413,0.0005384884254377417,7.94438958712736e-05,50.0
3800,0.19638683713242122,2.666754621194569e-06,3.040487377539934,2.0200508670613346,3.7699844124858295,10.70311838839568,23.850581894456813,5.476172155603342,16.592593163624883,1.8036131628675767,0.9999973332453785,3.8161629176324037,1.559822672362989e-05,2.4922594005537913e-05,0.0019155875141681714,0.15442166458694642,0.11792148179515104,0.44286665435570954,1.1793144189976104,0.4900242103450875,0.1424599470173649,0.03149662374802013,1.080961190040951,3.2280924173771064,2.4339537932248994,1.0493402832498486,0.3434039562470561,0.09086158688581036,0.020223511961535483,0.0038908124070567824,0.0006599697144684068,0.00010019291024620148,50.0
3900,0.18475268769146833,3.1512765714110575e-06,2.9188133798544174,2.005628176122062,3.7700534771878664,10.697889996938601,23.847731723277107,5.43031766373683,16.46149196411612,1.8152473123085293,0.9999968487234275,3.782653828503886,2.014434784913605e-05,2.362683791542303e-05,0.0018465228121320775,0.1581699177012609,0.12034500323301109,0.4637843507959533,1.2352713281627117,0.5044481970404496,0.14394008536013264,0.0319232734898552,1.1058979854672208,3.3032367077207647,2.4886040689683555,1.1058627695818875,0.3727930672302493,0.10155619544220297,0.02326320919197174,0.004604608012969322,0.0008033245469350243,0.00012540431925938224,50.0
4000,0.17380816417988526,3.885297688267129e-06,2.8020086088010645,1.991528262061162,3.770120070203207,10.69290155804575,23.844996207703065,5.386696498386758,16.336811209338457,1.8261918358201132,0.999996114702311,3.745715245540081,2.5811288814036022e-05,2.24803320693412e-05,0.0017799297967914503,0.16171838815020542,0.12264608920647974,0.4839732686709982,1.2892993782266202,0.5185492576071968,0.14538005380404231,0.03235770309043685,1.1293302329422459,3.3738894124345213,2.5396561633206263,1.162237825726833,0.40326550229292957,0.11302091250472043,0.0266247123664957,0.005417903540624199,0.0009714815290126496,0.00015583308878363368,50.0
4100,0.16351250156130864,4.869818439827686e-06,2.6898782619575035,1.9777440761229763,3.770184274938023,10.68814434755465,23.842371384751118,5.34526811579179,16.218426579983753,1.8364874984386899,0.9999951301815593,3.7056752165556346,3.282618963450875e-05,2.1461400107764774e-05,0.0017157250619752034,0.16507161131321693,0.12482861584164415,0.5034028053563712,1.341314608784925,0.5323344624773442,0.14678404113212884,0.03279999940721697,1.1513290788518429,3.4402588112309216,2.587123551349768,1.2183276123332067,0.434769199491144,0.125267225230744,0.030326200413668243,0.006339963680575559,0.0011676163073976267,0.00019232649070680794,50.0
4200,0.15382735071304854,6.126181728873688e-06,2.5822352788623997,1.9642686974187655,3.770246172798725,10.683609972410729,23.839853429367395,5.305985653044115,16.10619718980004,1.8461726492869501,0.9999938738182702,3.6628411658090707,4.145193299827516e-05,2.0552184948296216e-05,0.0016538272012731764,0.16823432440188968,0.12689634737502953,0.5220499100013805,1.3912531364080425,0.5458107503967141,0.1481557031873775,0.033250223257556465,1.1719644369545081,3.502549673791524,2.6310317922216564,1.2740005524577895,0.4672488129768479,0.13830402735387293,0.03438553404288996,0.007380401316511472,0.0013951536664517914,0.00023582935948717983,50.0
4300,0.1447166456013542,7.690695452894817e-06,2.4789000550866556,1.9510953358687417,3.7703058430796137,10.679290358749801,23.83743865099568,5.2687973574266245,15.999969503582784,1.8552833543986444,0.9999923093045462,3.6175009572243537,5.199116288046177e-05,1.9737896797676753e-05,0.0015941569203838323,0.17121141256085726,0.12885293579025267,0.5398982519653442,1.4390689822334195,0.5589849262348886,0.14949822868933388,0.03370841321404892,1.1913043906080347,3.5609615141834,2.6714172912549667,1.3291315485824937,0.50064608547694,0.15213759400733481,0.038820165177845894,0.008549150285887779,0.0016577714104038818,0.000287390330209004,50.0
