milliseconds,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII
1600,4.732739342462729e-12,2.491075276608475e-13,9.999768545433159e-09,6.96517392803597e-15,9.998418373275676e-11,5.697191875160154e-14,2.1273572809129775e-15,4.039322604395534e-15,1.5999992328407965e-07,1.071922313723644e-15,8.99999906586336e-08,1.2977114608774613e-15,7.555059713658381e-15,1.3999999968987832e-06,6.999999386119419e-10,1.1965329715121262e-16,1.1049625703438948e-23,-6.4244721283833476e-24,1.3467522670446782e-19,-6.597274702129459e-19,1.9999999022140376e-08,2.567207554353713e-15,-7.80375719220307e-19,1.0831591524160375e-18,3.8288417993694833e-16,2.4999968252180418e-09,4.476936294314897e-16,2.3511110353542876e-15,3.399999997647187e-06,2.9406074072102995e-15,-7.760714626330878e-17,3.8752386208203194e-17,2.228699730913582e-16,1.467140215758368e-17
1700,4.719911999864555e-12,2.473190629775047e-13,9.999759402098977e-09,7.876101040569651e-15,9.99844061448576e-11,6.372793058811848e-14,1.7571771611242603e-15,3.722635385891034e-15,1.599999297486688e-07,1.1017473678603792e-15,8.999999117954275e-08,1.3992922436019926e-15,7.897063823539511e-15,1.3999999978513908e-06,6.999998853303566e-10,1.0348416226433457e-16,-1.6679654149937874e-22,-2.942282364256405e-22,2.2621419584848918e-18,1.9149244513219027e-18,1.9999995921345522e-08,4.587350157426794e-15,1.2516749624710802e-18,-8.467619357359987e-19,-1.4002079930610408e-16,2.499996232850295e-09,4.572141195155042e-16,3.0294661582042506e-15,3.399999995855797e-06,2.7178162739953757e-15,-1.2041064432594434e-16,3.845980273681883e-17,2.569685474911274e-16,1.5779032332521085e-17
1800,4.743907740735022e-12,2.73832022669353e-13,9.99975930578711e-09,8.536357123913004e-15,9.998644150239058e-11,6.768823347091007e-14,2.0145303017493834e-15,4.252458542336425e-15,1.599999268928356e-07,1.2597120899211655e-15,8.999998961809181e-08,1.4476032493508204e-15,8.49352132078077e-15,1.3999999969957115e-06,6.999998743685281e-10,1.4818705274861815e-16,1.953392201955723e-22,3.282415758551401e-22,1.3186733696884008e-18,2.0789606782639904e-18,1.99999972103142e-08,2.720183093615317e-15,-4.407902823316209e-19,-1.0220941666643178e-18,-4.9199269411309966e-17,2.4999965939817298e-09,4.643382118629845e-16,3.3729345677711107e-15,3.39999999588737e-06,3.822645580028491e-15,-8.859026889421052e-17,4.567002884247003e-17,1.7311871255211085e-16,1.7049358656581036e-17
1900,4.713257002983209e-12,2.636873885562227e-13,9.999709713491356e-09,8.44311344612523e-15,9.998229075588817e-11,7.319569290246832e-14,2.3826408927924984e-15,4.2147106284229835e-15,1.599999181093062e-07,1.255568362474292e-15,8.999998983895019e-08,1.6846756403300239e-15,9.268883362727359e-15,1.3999999982243891e-06,6.999998562620479e-10,7.751265697599509e-17,-1.8078771197880695e-22,-1.1493489970812776e-23,-1.8519518543997865e-19,4.135208223998031e-18,1.999999840671349e-08,1.942839902531113e-15,-9.485360493055175e-19,8.937492464032485e-19,7.865229109455936e-17,2.499996302791955e-09,6.513144851226205e-16,3.183518480845022e-15,3.399999996107779e-06,3.897343052686198e-15,-3.3363389557244496e-17,5.592646787289434e-17,2.4462932708062583e-16,1.9049558520744645e-17
2000,4.6804498282462394e-12,2.667561512306092e-13,9.999697936091179e-09,8.827156048674537e-15,9.998188245172086e-11,8.374989795708655e-14,2.5233665479220426e-15,4.905738948205847e-15,1.599999123957642e-07,1.305406926650741e-15,8.999998792781346e-08,1.7083507134371458e-15,8.716702850084375e-15,1.3999999983560244e-06,6.999998731701731e-10,1.2164577113645847e-16,9.494737831570459e-23,1.2072685671090025e-22,4.914128572391162e-18,2.0767412367415194e-18,1.9999996110524286e-08,4.755532977113111e-15,2.404581222968439e-19,-4.198991177214399e-19,-4.0802411660351453e-16,2.4999961866612263e-09,6.852545868057124e-16,3.332514376629177e-15,3.399999995495551e-06,4.284741994308876e-15,1.479623703642696e-17,4.4445267104229484e-17,1.6551055105466384e-16,2.2721288108604714e-17
2100,4.693703804201934e-12,3.063281220407108e-13,9.999703537253847e-09,9.225233027928341e-15,9.998134231322233e-11,8.705460479454248e-14,2.5724850628731413e-15,4.665048401726471e-15,1.59999900875914e-07,1.4912949697781162e-15,8.999998909177604e-08,1.7483728504789087e-15,9.670968841188497e-15,1.3999999962022966e-06,6.999998803860312e-10,1.2323245953166884e-16,-7.142647528574752e-23,-1.8857560764769444e-22,4.578792362578554e-18,2.772468686319963e-18,1.999999605297705e-08,3.810480483956493e-15,6.714685056500514e-19,-1.7146220440336588e-19,-1.5328266865429725e-16,2.4999960081720705e-09,6.280838756177799e-16,3.3385571327927945e-15,3.3999999956814695e-06,3.721373796170766e-15,-3.722321923468323e-17,6.110960127760264e-17,2.742369695276683e-16,2.4098169331901508e-17
2200,4.676584403035308e-12,3.272401483429384e-13,9.999688518124374e-09,9.866887515661529e-15,9.998280355716288e-11,8.649211532234733e-14,3.1352037051230515e-15,5.007659696911943e-15,1.599998924164211e-07,1.4505090127085604e-15,8.999998697277018e-08,1.776082725277601e-15,1.1667500765206694e-14,1.3999999974423588e-06,6.999998572119523e-10,1.5880422549705817e-16,-4.746474171465083e-23,-1.0629086403590637e-22,3.1644370812034083e-18,5.2657753627780575e-18,1.99999960409091e-08,2.8516460404906806e-15,1.265897327791875e-18,8.022091330293254e-19,-9.867382445908951e-18,2.4999952520737693e-09,7.621770748545297e-16,3.855342696035644e-15,3.3999999945303416e-06,4.950198759213441e-15,1.119044795641183e-16,6.688627113170165e-17,3.0619987211524315e-16,2.2506785222186508e-17
2300,4.646771452759139e-12,3.3234109438763074e-13,9.999644942283193e-09,9.722826665914586e-15,9.99816054159246e-11,9.027614176222091e-14,3.028229198049373e-15,5.082511872028339e-15,1.5999988857651722e-07,1.5572360333715388e-15,8.999998651819533e-08,1.8756445180544795e-15,1.0601376104458879e-14,1.3999999970430738e-06,6.999998527570627e-10,1.4575201640586815e-16,-1.1094504848720004e-22,9.764751451561192e-23,2.6725257679186315e-18,2.370228077427499e-18,1.9999994375001055e-08,5.909372008900476e-15,-7.0102242388166625e-19,1.3487996727585454e-19,2.554913100770654e-16,2.499995548720737e-09,7.886799351028714e-16,4.2858799069621765e-15,3.3999999950518657e-06,5.06517079535405e-15,-3.7069345089345273e-19,6.482037773680514e-17,3.282662424682301e-16,2.3000037801151983e-17
2400,4.616849389174614e-12,3.5866920344056094e-13,9.999648031062087e-09,1.0759694196598584e-14,9.998368922657762e-11,9.330882963095853e-14,2.9860795876874967e-15,5.831384730049692e-15,1.599998765501565e-07,1.6506246000661156e-15,8.999998684896474e-08,2.128822541514172e-15,1.1526469612700016e-14,1.3999999975392473e-06,6.999998146975508e-10,1.7997589810788553e-16,-9.465318002846012e-23,-3.5305039391962843e-22,1.4573685215884908e-18,5.568533866997224e-18,1.9999996784034262e-08,5.654306200758777e-15,8.202672267769852e-19,3.245993823466011e-19,2.8836139563761883e-16,2.4999947856971436e-09,6.805614161355807e-16,4.6414729648695835e-15,3.3999999952542337e-06,4.273735770835708e-15,5.887951314991068e-17,6.533663791805148e-17,2.2058226461507415e-16,2.520509851562392e-17
2500,4.6289173225355475e-12,3.6551098497179444e-13,9.999628823497428e-09,1.0765219446973832e-14,9.997903072678088e-11,9.644593873775415e-14,3.59683774144314e-15,6.115483028549876e-15,1.599998882952756e-07,1.6487853645593501e-15,8.999998485184206e-08,2.1265950647340186e-15,1.1984658125951568e-14,1.399999995666292e-06,6.999998706308095e-10,1.1788958454009666e-16,6.947817655906899e-23,-2.533273618705327e-22,3.6673434369519986e-18,1.5818657392346594e-18,1.9999994759305975e-08,4.550923595673059e-15,-7.586786054413362e-20,-8.350513812461662e-19,2.2361735855084e-16,2.4999950668564488e-09,7.788865416953371e-16,4.431832374366118e-15,3.399999995524522e-06,5.512215719922457e-15,1.0099071878934548e-16,6.996171271262818e-17,3.522741249371648e-16,2.576474957164366e-17
2600,4.5832104005887955e-12,3.844225466559501e-13,9.99964683868069e-09,1.1125843009389877e-14,9.997571622242409e-11,1.0798348584902404e-13,3.693608743560603e-15,6.280670164720627e-15,1.5999988069691165e-07,1.7480644575934219e-15,8.999998427627751e-08,2.2429397683673977e-15,1.3608164884965433e-14,1.3999999953186415e-06,6.999997869034135e-10,1.299880593904015e-16,-1.0257582803562905e-22,-4.548761765668283e-23,3.53484025831353e-18,4.397558439968629e-18,1.9999994719285498e-08,3.70964096863102e-15,-3.3441000086413155e-19,-1.1419353781809257e-18,-4.586877665308492e-16,2.499994004656796e-09,9.048005753948073e-16,4.547015059298378e-15,3.3999999947145433e-06,4.595307611380677e-15,-1.1591940411691385e-16,7.048079770157768e-17,2.332566437480724e-16,2.885991537515491e-17
2700,4.576897289679396e-12,3.964591311748295e-13,9.999620456182319e-09,1.1758812079383519e-14,9.998196142101991e-11,1.1655851145703302e-13,3.929179589032373e-15,6.166523064772274e-15,1.5999986181547263e-07,1.84420966059995e-15,8.999998467285038e-08,2.3783783392307033e-15,1.3924803216992683e-14,1.3999999948374235e-06,6.999997982991756e-10,1.9173763384818063e-16,3.8899466144313665e-23,-3.0118212947976956e-22,4.795844742729745e-18,4.028859067398571e-18,1.9999995018366386e-08,4.6671950179418216e-15,4.21623766005429e-19,3.278349361429456e-19,3.5730069043535225e-16,2.4999943722065973e-09,8.919602749690025e-16,4.7174198674993394e-15,3.39999999421847e-06,4.847559175579076e-15,-5.360628085898127e-17,7.039057990696485e-17,3.833119473490549e-16,3.005303202278314e-17
2800,4.573463164819507e-12,3.7982344411325145e-13,9.999600317982647e-09,1.2383385580340514e-14,9.997500337528891e-11,1.0853619437018342e-13,3.718468511732318e-15,6.7180538973816275e-15,1.5999986116723784e-07,1.9921974697820302e-15,8.999998267564212e-08,2.388315456112948e-15,1.4045874160542745e-14,1.3999999963583014e-06,6.999997762061115e-10,1.8208247221427326e-16,-1.7574760103026382e-22,-2.3764470661643257e-22,4.264942625535149e-18,1.7866465562370263e-18,1.9999993269800278e-08,5.1119024936759944e-15,1.2351770598116267e-18,-1.0770636411327046e-18,1.4039259553111374e-16,2.499994008714671e-09,8.232730033453186e-16,5.257545041206223e-15,3.399999993260247e-06,6.291250557246015e-15,4.785051405732007e-17,8.777442716556766e-17,3.9514782977529866e-16,3.1190747882209656e-17
2900,4.539815958283967e-12,4.276661659815907e-13,9.999576133892565e-09,1.2567929368242766e-14,9.997824574820672e-11,1.1795481297869642e-13,4.264985724333171e-15,7.016096428813834e-15,1.5999986025388976e-07,2.0157197279490918e-15,8.999998292043817e-08,2.367862651113838e-15,1.5429435662405556e-14,1.399999996188991e-06,6.999998330821208e-10,2.22318332154957e-16,-5.323326816159147e-23,-2.97836761952847e-22,2.3813155780868003e-18,1.5473316097935158e-18,1.9999996163583654e-08,4.319093194861961e-15,-7.946620695207316e-19,4.939534408899072e-19,4.470701854225531e-16,2.4999936229839107e-09,9.756057747736916e-16,5.294029022154222e-15,3.399999994448323e-06,5.244162866621469e-15,1.2554270885970418e-17,9.203074233612685e-17,2.719142597204799e-16,3.372131919443649e-17
3000,4.538946523014819e-12,4.429242382757146e-13,9.999546601444585e-09,1.2818727380647683e-14,9.997318299971908e-11,1.238846679452962e-13,3.748397506060239e-15,7.208204603749385e-15,1.5999985628784732e-07,2.164352173514027e-15,8.999998198290907e-08,2.6154221394103022e-15,1.6253628274290752e-14,1.3999999945495991e-06,6.999998001253493e-10,2.397810821204132e-16,-6.552718571754285e-23,-1.274367634553165e-22,4.438297149208248e-18,5.370934087060483e-18,1.9999993786769393e-08,5.95106392515148e-15,-9.082407413233469e-19,-7.064675246073145e-20,-8.348448309914401e-17,2.4999935093274963e-09,1.002094659764165e-15,5.282080624744128e-15,3.399999993360969e-06,5.926110309504292e-15,8.591240237650006e-17,8.597501888186344e-17,4.1597998606277186e-16,3.357773229319989e-17
3100,4.5397472249868555e-12,4.378562138355455e-13,9.999560003896802e-09,1.321046544480818e-14,9.997695135754351e-11,1.2862105520706913e-13,4.518231038350319e-15,6.987918931233996e-15,1.5999984717125747e-07,2.1675356085637865e-15,8.99999816169002e-08,2.7212588459153565e-15,1.639556958831005e-14,1.3999999946031937e-06,6.99999748298664e-10,1.9130406755796136e-16,1.4284502113340857e-22,1.6886447611962484e-22,4.203694414608927e-18,3.948641699169846e-18,1.9999992487802934e-08,4.499316359026344e-15,-3.2123495524634527e-19,5.015580166209579e-19,5.036465348314367e-16,2.4999933863143365e-09,9.616249822818164e-16,5.481228039303888e-15,3.3999999939618905e-06,6.41610197885475e-15,4.232370224200129e-17,9.653278012860521e-17,3.5966640888665915e-16,3.4545057197478965e-17
3200,4.508797527777164e-12,4.492662400248066e-13,9.999559044118972e-09,1.390907785562949e-14,9.997825520492678e-11,1.4227259446483785e-13,4.077727183329034e-15,7.389192916683786e-15,1.5999983692075813e-07,2.156670768901067e-15,8.99999800583653e-08,2.6648689190734305e-15,1.5730103894131563e-14,1.3999999958595388e-06,6.999997622282426e-10,1.908178048824463e-16,-1.322985288887436e-22,2.6256963967748173e-22,4.861700297255019e-18,1.9575204728527573e-18,1.9999993847733776e-08,5.5923843306316216e-15,5.369506267473311e-19,2.5697825810944816e-19,2.1330933899163053e-17,2.499992817413874e-09,1.0290164286088804e-15,6.230295017773342e-15,3.3999999924049894e-06,7.177408645353543e-15,4.37031330422317e-17,1.0267579449165815e-16,3.618145884773949e-16,3.425143368360995e-17
3300,4.514172325373195e-12,4.5318501767557913e-13,9.999507538952179e-09,1.372601612252821e-14,9.997194362879353e-11,1.4084686083012258e-13,4.6665774238293965e-15,7.390477782439721e-15,1.5999983824338202e-07,2.2352778152491407e-15,8.999997971900077e-08,2.7683746281144406e-15,1.615558280022211e-14,1.3999999939385201e-06,6.999997740633021e-10,2.461601620289845e-16,4.1635259534003064e-23,3.9514692846112124e-23,5.740786840648932e-18,4.2478958545540055e-18,1.9999993190174443e-08,7.141189834847278e-15,6.623390638936298e-20,5.146502625339896e-19,-4.753626756213901e-16,2.499992331818922e-09,1.1463896196464922e-15,6.14109907662959e-15,3.3999999927641804e-06,6.350038710620653e-15,-1.2730543707032615e-16,9.820644436115164e-17,4.1064037433190846e-16,3.752203626177914e-17
