milliseconds,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII
1000,4.830920436967492e-12,1.4989780213015306e-13,9.999853865723147e-09,5.181154389130476e-15,9.998807990015996e-11,2.4196269768607652e-14,7.199440126139957e-16,2.6378253903263906e-15,1.5999996658031997e-07,7.940304861454926e-16,8.999999507667759e-08,7.4330686480378605e-16,4.486756627886545e-15,1.400000000040006e-06,6.999999219565601e-10,7.713613354332652e-17,-1.4256002394860256e-22,-2.9253106699620757e-22,-1.5000148732885605e-18,-5.809986997412009e-19,1.9999999285875734e-08,-2.130673067791768e-16,1.3452269072072954e-18,-1.1628827155965503e-19,7.850219444185711e-18,2.499998087857187e-09,2.1938938728395216e-16,1.2437282060866292e-15,3.399999997641877e-06,1.9927261273147386e-15,-1.4567286407080117e-16,2.4605563142663435e-17,9.525363813146843e-17,7.237779135816499e-18
1100,4.8109857691246535e-12,1.716724716787229e-13,9.999823805772768e-09,5.766661133729451e-15,9.998959941650497e-11,3.9341026624060104e-14,7.776563504666514e-16,2.7705268057228544e-15,1.599999562589932e-07,7.63703145430106e-16,8.999999435309745e-08,9.964890515563868e-16,5.119182655247559e-15,1.3999999988407786e-06,6.999999082467401e-10,4.148389654781822e-17,-9.636637219394593e-23,-1.9340985489402984e-22,-1.1928657232562053e-19,3.577948212357311e-18,1.9999998924885615e-08,1.5545558109744924e-15,-7.742153068548928e-19,-5.839046076155278e-19,5.405364476739461e-16,2.4999982551674195e-09,3.0932064983694166e-16,1.2962885386598834e-15,3.3999999983322066e-06,1.2681364841372066e-15,7.927546271633187e-17,1.3967396566985056e-17,1.1081384131552389e-16,8.269501530643155e-18
1200,4.811974821586131e-12,1.7337572468962385e-13,9.999818440239123e-09,5.861102046259368e-15,9.99929213136186e-11,3.941155654147814e-14,1.0928721193891006e-15,3.1745520258768756e-15,1.5999995064343175e-07,7.608485334499998e-16,8.999999382057319e-08,1.1234355956040426e-15,4.068996395355884e-15,1.399999998119557e-06,6.999998953933452e-10,2.2740619934815937e-17,3.141896708120965e-23,3.3118459899205174e-22,-2.366235992354344e-19,2.659192335196581e-18,1.999999877046241e-08,6.996923491393988e-16,2.1193929953560195e-19,-5.668773457504405e-20,-7.586762505934118e-17,2.4999983364629795e-09,2.05742905904472e-16,1.6744797212802333e-15,3.399999997584293e-06,2.3837779387896016e-15,5.754972652270133e-18,2.8908259793472853e-17,9.684125755037018e-17,9.987242002581658e-18
1300,4.815780119679989e-12,1.84933609486104e-13,9.999790653332767e-09,5.8884178781480046e-15,9.998969207430154e-11,4.721660891437089e-14,1.883957428900996e-15,2.999573215325639e-15,1.599999548270821e-07,8.163975407664091e-16,8.99999938022308e-08,1.117689753963388e-15,4.924182194264103e-15,1.3999999982908831e-06,6.999998936574659e-10,5.774586797634919e-17,1.7895161907240918e-23,-1.4878990769976375e-22,2.127938282453959e-18,2.595473376993477e-19,1.9999996746458104e-08,3.1309577157039735e-15,6.477188400660041e-19,-3.8364499938762584e-19,4.9928166682841035e-17,2.499997598973573e-09,4.2259559883402434e-16,1.695681431408184e-15,3.3999999970515423e-06,2.8525405869690618e-15,1.3964563963974819e-16,2.8198209674452804e-17,1.4149127932073315e-16,1.3017480887607408e-17
1400,4.8004459532044455e-12,1.9655110826835734e-13,9.999779463778879e-09,7.102774077000782e-15,9.998649469588739e-11,4.5065510544125517e-14,1.8302966603146778e-15,3.3684781936804047e-15,1.5999994336287655e-07,1.0298477190712267e-15,8.999999295923025e-08,1.217408963402915e-15,6.595389579358766e-15,1.3999999972448563e-06,6.999999306433695e-10,4.983747264620617e-17,9.37786864379087e-23,-1.288797560060032e-22,3.488760112954065e-18,3.3004279218086895e-18,1.999999838346783e-08,3.203940380777449e-15,1.2955996803711385e-18,4.912683817537933e-19,4.973742464775041e-16,2.4999973819534395e-09,4.461478649515217e-16,1.9082593927055007e-15,3.3999999966691667e-06,2.619301322157748e-15,-6.611646086576673e-17,3.3784921159779167e-17,1.8342164647357628e-16,1.2149692194125338e-17
1500,4.7667777755997556e-12,2.1323379035237756e-13,9.999795876619844e-09,6.733715074813046e-15,9.998882596347216e-11,5.638374580739281e-14,2.199718871574533e-15,3.431249370761416e-15,1.599999412013084e-07,1.1338040614126515e-15,8.999999111076216e-08,1.2976416312505307e-15,6.028280752359897e-15,1.3999999975654424e-06,6.999999466762989e-10,5.140144715376868e-17,-1.7629821277970581e-22,-7.017453806709487e-23,1.8283588080344957e-18,7.30478410235335e-19,1.999999919556549e-08,1.6279635605164486e-15,6.684545438069115e-19,-6.061062599992679e-19,-5.016699875080416e-16,2.4999968883647223e-09,4.398318551149308e-16,2.59112035595264e-15,3.3999999970382295e-06,3.0703214150409382e-15,3.649181295187246e-17,4.73597402515105e-17,2.2025148397190116e-16,1.3421428112554058e-17
1600,4.7673466037708086e-12,2.4801769898230953e-13,9.99976353060322e-09,7.65319187146249e-15,9.998719937877376e-11,6.329127586821801e-14,1.8625438911243202e-15,4.105445361712374e-15,1.599999303709402e-07,1.118372108446318e-15,8.999999170982414e-08,1.307729387357819e-15,6.939897816566839e-15,1.3999999981121253e-06,6.999999268131299e-10,5.743563237749498e-17,1.0708329998980188e-22,-4.5664701471913405e-23,-6.373337903255554e-19,4.355527676004497e-18,1.9999997000248213e-08,1.5524111181927716e-15,1.1247958330078398e-18,2.1705961022679605e-19,4.696917238077048e-16,2.499996440387131e-09,5.397134421666775e-16,2.431611637470005e-15,3.3999999962374352e-06,2.6205901201943748e-15,-7.350134559875719e-17,4.933447495943383e-17,1.6275420294086716e-16,1.4303685119553074e-17
1700,4.755202039991099e-12,2.5539116939104867e-13,9.999762542576411e-09,7.634772041754621e-15,9.99828902595501e-11,5.939646562404083e-14,1.8496217074645825e-15,3.812873749005471e-15,1.5999992437920735e-07,1.2632961775687567e-15,8.99999908180062e-08,1.4997396091114118e-15,7.661427377664371e-15,1.3999999987990442e-06,6.999999025207441e-10,1.250648038935345e-16,-1.5062288982576797e-22,-1.2782762960607172e-22,5.229051786712005e-19,4.417155187268598e-18,1.999999605435106e-08,2.7295307371323154e-15,2.862500899148195e-20,1.4056395241924725e-19,-3.8179929153034883e-16,2.4999963331584523e-09,4.300573902599059e-16,2.7408253248365335e-15,3.399999996886223e-06,3.0731580640061654e-15,1.2537223709392574e-18,5.008532695684951e-17,1.9176199025825336e-16,1.680680477163919e-17
1800,4.7145078411950916e-12,2.404846646653023e-13,9.999730238040213e-09,8.518922931985887e-15,9.998164155318241e-11,7.633093129767522e-14,2.0399996985659862e-15,4.293528657902496e-15,1.5999991327906827e-07,1.2926160126117353e-15,8.999998907353322e-08,1.4427400251405177e-15,7.644664043271981e-15,1.3999999967498295e-06,6.999998758258468e-10,1.2024475128056776e-16,1.7072593672118245e-22,1.3487536136920857e-22,3.1110309169500914e-18,3.987476461792168e-18,1.9999997191725348e-08,2.7328996719283996e-15,-1.3271066304200737e-18,-3.1061390921305156e-19,2.618610765034338e-16,2.4999964627635323e-09,5.699286377063578e-16,3.042872020941022e-15,3.3999999972687275e-06,3.4644681326926465e-15,-2.493673779700512e-17,5.76841668457642e-17,2.48120577277983e-16,1.9195668408612832e-17
1900,4.724302862607103e-12,2.5430192839511475e-13,9.999711544643251e-09,8.130820904066027e-15,9.998493854530558e-11,7.649441031273029e-14,2.67661902175332e-15,4.256092066378242e-15,1.5999990750979163e-07,1.3647360318490037e-15,8.999999017143498e-08,1.7330061702995865e-15,9.671613841002426e-15,1.3999999984502788e-06,6.999999248967397e-10,1.1104777692470386e-16,2.7520695402747456e-23,1.1104223208724823e-22,9.256808374861906e-19,7.045658617097142e-19,1.9999995552508056e-08,3.1691499341032476e-15,8.617785335191053e-19,-3.633983130036488e-19,-9.302767731341562e-17,2.499995745552254e-09,6.303104812391907e-16,3.256222146804824e-15,3.3999999960074976e-06,3.958432863970861e-15,1.2432528340210317e-16,5.725942653084777e-17,1.8962466645664254e-16,2.1912783800999012e-17
2000,4.683207023035729e-12,2.780688584975796e-13,9.99971447133667e-09,8.570190772498597e-15,9.998004943992088e-11,7.411692757952777e-14,2.2879762576192017e-15,4.726712209573133e-15,1.5999991211395333e-07,1.4608223709920442e-15,8.999998803257982e-08,1.6366616779523298e-15,1.026741579930076e-14,1.3999999974638374e-06,6.999998310699693e-10,9.491285802825997e-17,4.3889176186191633e-23,3.4192461848577217e-22,1.6678314504834838e-18,1.7155666817299277e-18,1.9999995845167422e-08,4.2530827240080875e-15,-3.745582761560955e-19,-5.565616159884871e-19,2.3841526828737104e-16,2.499995956124024e-09,4.983521481589087e-16,3.688218032913502e-15,3.3999999954664557e-06,3.3447404836184725e-15,4.7258139191485376e-17,5.924471301950154e-17,1.5029085457729287e-16,1.9153318770093012e-17
2100,4.665719278175555e-12,2.947650605790282e-13,9.999709083052955e-09,9.783148541760532e-15,9.998067771955045e-11,7.735614524929016e-14,2.8775404496013828e-15,5.132260090139132e-15,1.5999990615108265e-07,1.3826215907243704e-15,8.99999886489913e-08,1.869956699569376e-15,1.0376316964083421e-14,1.399999997939315e-06,6.999998414082628e-10,1.6705501464388759e-16,-1.2322584455810183e-22,-7.08411486515134e-23,8.834366001132953e-19,4.216425327240039e-18,1.9999995115907402e-08,4.715085080024086e-15,2.663972068629272e-19,-1.0900799939773141e-18,-3.691122041511817e-16,2.4999958731819885e-09,6.722339511187484e-16,3.724551054915331e-15,3.399999996091637e-06,4.590412468865641e-15,1.4699230465700792e-16,5.4611911280185716e-17,1.5865213932354057e-16,2.0258033153653608e-17
2200,4.662124436912814e-12,3.1491059165098533e-13,9.999696717013862e-09,9.504922763404706e-15,9.997998725165972e-11,8.247680239561561e-14,3.2598091265187657e-15,5.309244853896064e-15,1.599998980226565e-07,1.4352233823764451e-15,8.999998671292005e-08,1.8049324458282656e-15,1.0054873617007305e-14,1.3999999957010644e-06,6.999998821447214e-10,1.7956213206248198e-16,4.497818306192233e-23,-4.2559292823117635e-23,7.977364246291506e-19,2.977473033044722e-18,1.9999995155457736e-08,3.5260845680057165e-15,1.3296675760917613e-18,-6.3024764936692515e-19,-1.5170088757339901e-16,2.499995834831645e-09,7.778466241556741e-16,3.771595985583573e-15,3.3999999960812517e-06,4.587510927607284e-15,6.730590751542736e-17,6.563756743489659e-17,2.2872348194746995e-16,2.1430517673794393e-17
2300,4.630797011570478e-12,3.266053614866562e-13,9.999672024112884e-09,1.0031979680978577e-14,9.9981937319004e-11,9.45709209795691e-14,3.3831164513642335e-15,5.221658883050063e-15,1.599998947939852e-07,1.6449158436818105e-15,8.999998631045274e-08,1.9219115792609417e-15,1.1702851193040833e-14,1.3999999977968859e-06,6.999998986999309e-10,1.205136878850606e-16,1.7500970834305426e-22,-1.8124204749715684e-22,4.893076556503419e-18,2.7396822289970814e-18,1.9999997467059704e-08,3.704475541528376e-15,1.173560891034489e-18,2.2151429736318765e-20,-2.6167283447897606e-16,2.4999955079294694e-09,6.200187799480651e-16,4.000120201376157e-15,3.399999994781835e-06,4.225327669644922e-15,-3.7908808566694895e-17,5.4229843266098896e-17,2.2050028228475697e-16,2.3323394354767044e-17
2400,4.650107135785357e-12,3.352564107253898e-13,9.99964172141777e-09,1.0164273089469616e-14,9.997979043726683e-11,9.952169400820689e-14,3.5456489210631176e-15,5.70458197914601e-15,1.5999988709748194e-07,1.6214360622619369e-15,8.999998675293321e-08,1.957164064583487e-15,1.212207607683719e-14,1.3999999962504142e-06,6.999998614004024e-10,1.8381733173228272e-16,4.317597896644682e-23,2.530478886920396e-22,4.648059463099225e-18,2.6360436433607316e-18,1.9999996395108867e-08,4.383375730348074e-15,9.763496956379803e-19,-7.838069839516206e-19,-2.2521885841693997e-16,2.4999950131244687e-09,6.900615872442941e-16,4.230127710718152e-15,3.3999999946028006e-06,4.32968039983274e-15,-8.281860978585475e-17,6.046354493999548e-17,2.1450518182601234e-16,2.4188710003815837e-17
2500,4.622648107733409e-12,3.5100509253621285e-13,9.999650180088543e-09,1.127328445450937e-14,9.997641893217666e-11,1.0012002315030549e-13,3.2678196551732607e-15,5.9369668479507505e-15,1.5999988333375616e-07,1.823034231873266e-15,8.999998626871656e-08,2.2257961205397843e-15,1.2456289226766111e-14,1.399999996034182e-06,6.999998622516982e-10,1.1350173651701177e-16,-1.7855385460849974e-22,7.430921797789349e-23,5.363254398553252e-18,3.074473867337908e-18,1.999999389743892e-08,5.867484766790886e-15,4.2388647705696613e-19,8.751424673465008e-19,-1.8551556342018984e-16,2.4999942459947215e-09,8.803964227265138e-16,4.303202197079478e-15,3.3999999943025206e-06,4.6820477193845426e-15,-1.0291000210512329e-16,7.880387744505473e-17,3.250092574874838e-16,2.5588987256972913e-17
2600,4.616292227324083e-12,3.5657919049718345e-13,9.999617627338504e-09,1.1796696430899121e-14,9.997986370542602e-11,9.971729100801688e-14,3.5260722425397717e-15,5.790541661980196e-15,1.5999987941530742e-07,1.8438523011003168e-15,8.999998370366214e-08,2.1802437037388353e-15,1.3622896076028517e-14,1.3999999963519108e-06,6.99999800813102e-10,1.9608274527067353e-16,-9.619327307835392e-23,-1.0512854866778102e-22,2.8568656551308988e-18,3.886782750379981e-18,1.999999403912731e-08,4.330683128022071e-15,1.4006131287631002e-18,5.881127059974696e-19,-5.652859391792257e-16,2.49999414049533e-09,7.583967355709107e-16,4.855706644840722e-15,3.3999999936409358e-06,4.872077762448487e-15,1.0746312690306837e-16,6.825257708535243e-17,2.4373303909065835e-16,2.6663295316007547e-17
2700,4.566822689122269e-12,3.7952379065481667e-13,9.999617099882981e-09,1.2201278993970767e-14,9.997519803596966e-11,1.0378965020960355e-13,3.742912874080182e-15,6.297887653466561e-15,1.599998780877755e-07,1.8833739587082175e-15,8.999998355430362e-08,2.2449781287334795e-15,1.4001189376858758e-14,1.399999996901996e-06,6.99999845385036e-10,1.5604157613026544e-16,2.5740537609134973e-25,-1.6852549497984355e-22,3.1411117627172446e-18,4.8912154799208545e-18,1.999999581396502e-08,6.6101308534442454e-15,-2.579948030619358e-19,9.754244835206262e-19,-3.5395714491656505e-16,2.499994232632068e-09,9.165193942155591e-16,5.314855450620965e-15,3.3999999946731462e-06,6.07610909410706e-15,-6.23894999676294e-18,8.723750578739771e-17,3.014953389630091e-16,3.0302377316167236e-17
2800,4.58647840095229e-12,3.8769265015486933e-13,9.999601327402238e-09,1.223013665630267e-14,9.997823949513448e-11,1.1740722743482655e-13,4.110413248929192e-15,6.642066720286818e-15,1.599998694823954e-07,2.026600644645895e-15,8.999998294198913e-08,2.2706333698746537e-15,1.38635839470753e-14,1.399999995980104e-06,6.999997979540053e-10,2.240408905064424e-16,6.505892564615928e-23,2.773031047293623e-22,5.260955320861117e-18,3.7751522103350125e-18,1.9999994639764897e-08,6.2589995518331394e-15,6.3758352129158535e-19,-5.926689972507355e-19,3.709818858625311e-16,2.4999943927117037e-09,9.459781621110186e-16,4.927311489897286e-15,3.399999993484751e-06,5.844615962831283e-15,1.4606909506334251e-16,8.306633695225224e-17,3.257861028770745e-16,3.259635824057465e-17
2900,4.5465698014022145e-12,4.2374220717365806e-13,9.999590198632022e-09,1.2605632097652074e-14,9.997848962372746e-11,1.1958631452560363e-13,4.105614675013616e-15,6.906641707239297e-15,1.5999985936045346e-07,2.0944575558989557e-15,8.999998326424068e-08,2.508804894084497e-15,1.3889818623868635e-14,1.3999999968833827e-06,6.99999814882465e-10,1.9762023337227577e-16,1.772238317484586e-22,-3.9577550476142346e-24,5.592420749503686e-18,6.363637318508295e-18,1.9999993785080684e-08,6.779560127327291e-15,6.451955684047631e-19,-5.829726008541234e-19,-3.173294986221177e-16,2.4999938066180137e-09,8.96056478378361e-16,5.622938027225742e-15,3.399999993934722e-06,5.657492909172064e-15,1.3456867439336897e-16,8.920642338601368e-17,3.4543294901000563e-16,3.3027258506379826e-17
3000,4.562792508468927e-12,4.3792637739443025e-13,9.999572387858e-09,1.3144052037207676e-14,9.997735224071171e-11,1.2056251482196237e-13,4.570926504407904e-15,6.70597896103152e-15,1.59999849894029e-07,2.036588327266903e-15,8.999998134704659e-08,2.4599448054317793e-15,1.603954572101242e-14,1.399999995153306e-06,6.999998100070901e-10,1.6204368441141919e-16,-1.8594920293633683e-22,-3.487579085628386e-22,4.1819314538618e-18,3.776817005552861e-18,1.9999995721839855e-08,6.33903718217996e-15,6.82678241429936e-19,3.1209488106704073e-19,4.1101396094329973e-16,2.499993595985272e-09,9.894582855561302e-16,5.886940433027284e-15,3.399999993731897e-06,6.084530103289168e-15,9.387615055168746e-17,8.500287668895649e-17,3.079337049101133e-16,3.4977113280085456e-17
3100,4.5484845880870545e-12,4.3704852242484993e-13,9.999572459250811e-09,1.2759018152990647e-14,9.997778800719892e-11,1.290394271899706e-13,3.958059934318556e-15,7.195085413225864e-15,1.5999985410890922e-07,2.060142452420663e-15,8.999998025196989e-08,2.70108979441117e-15,1.649055250695533e-14,1.39999999450481e-06,6.9999975973216e-10,2.3020205131717895e-16,1.6104995212212185e-23,2.9343768594220045e-22,4.2503483843707236e-18,2.2202576810761005e-18,1.9999993056640833e-08,7.548897686773308e-15,2.348324509121423e-19,5.434428593202594e-19,3.531965855887777e-16,2.4999934597878574e-09,9.19011799957098e-16,5.449492226569731e-15,3.3999999932945078e-06,6.802658427411096e-15,-1.1350433971381707e-16,8.431162437238152e-17,3.2232834229778853e-16,3.271627546464265e-17
3200,4.517955745275505e-12,4.67630287478351e-13,9.99954773505825e-09,1.3650447655373131e-14,9.997657987081654e-11,1.3674341311921467e-13,4.459014929550004e-15,7.715741143481432e-15,1.5999983337331223e-07,2.123236920315218e-15,8.999998063998401e-08,2.7988742289780253e-15,1.67518608668605e-14,1.3999999954261186e-06,6.999997758008862e-10,1.88711023772202e-16,-7.149936606181335e-23,-1.1886416349746148e-22,4.135823194426877e-18,5.201947880374475e-18,1.9999992444464996e-08,4.607340203063576e-15,6.00096941491311e-19,7.986153316438729e-20,-3.512155872768042e-16,2.499992759071657e-09,1.0042505185877366e-15,6.1580108766457065e-15,3.399999992147242e-06,7.175826622660288e-15,-5.54560415833653e-17,9.287459553269026e-17,4.455950700320619e-16,3.655456456511648e-17
3300,4.48044842592865e-12,4.773188855227459e-13,9.99951127626861e-09,1.399325015752174e-14,9.997328340503681e-11,1.39475392509861e-13,5.024185949834692e-15,7.786775484211229e-15,1.5999984371279703e-07,2.3559049158042924e-15,8.999997936386797e-08,2.8404500862778914e-15,1.6733252800446233e-14,1.399999996147906e-06,6.999997553170816e-10,2.560300807538275e-16,6.997929163597841e-23,3.29959005872896e-23,6.952054482114516e-18,2.1045612006226048e-18,1.9999995257102662e-08,8.066772523855923e-15,-1.0617654401857028e-18,2.601967815121656e-19,-1.6597322829468055e-16,2.499992777893222e-09,1.0757611311748426e-15,6.02237062227627e-15,3.399999992429938e-06,6.208177596713618e-15,-1.365044802914528e-16,9.354128797191833e-17,3.138441892675597e-16,3.909466169402822e-17
