milliseconds,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII
0,4.992383286614899e-12,-6.734377396134445e-15,1.0000021253315546e-08,3.2745268561540055e-17,1.000030568951519e-10,1.3621222031360677e-15,3.4225743050709397e-16,8.660625592959868e-17,1.6000000517219576e-07,2.1819416879722377e-17,9.000000082624306e-08,-9.455275087092468e-17,7.471849738478328e-16,1.4000000004755558e-06,6.999999949352062e-10,2.7987999801974234e-17,-1.3444009243148783e-22,-3.245777976317589e-22,1.121238868570871e-18,-1.072926202758801e-18,2.0000000732255626e-08,-1.4409809832793749e-15,4.831641097139784e-19,6.268681094523098e-19,3.0175371442709183e-16,2.4999998018485712e-09,-5.936807825576008e-17,2.1666036768404136e-16,3.3999999991051517e-06,-6.099402294068754e-16,2.760080631069399e-17,-2.6228208643326254e-18,-4.458652741869899e-17,-5.807936810090839e-19
100,4.9615672261500725e-12,8.146955582435405e-15,9.999960886009296e-09,5.051185625912387e-16,1.0000039671768918e-10,3.7168571563506505e-15,-3.094976687704356e-16,2.59037196666869e-16,1.6000000659530558e-07,1.179542709305503e-16,8.999999931857748e-08,1.1513786465951831e-16,1.6453276803401606e-16,1.39999999946126e-06,7.000000102668865e-10,1.648096659776909e-17,-1.0750306148016406e-22,9.77131116977189e-24,-1.746698529449947e-18,-2.0979582533330805e-18,1.999999913892308e-08,-2.1751242612151499e-16,1.9411801586582045e-19,8.760790856341829e-19,4.94043010461176e-16,2.500000086960506e-09,-3.0588869706973625e-17,1.665553042951728e-16,3.3999999993092464e-06,3.632752519171431e-16,1.4718256099724918e-16,-6.56340473288352e-18,-6.814096858834971e-18,1.0825413841492914e-18
200,4.963208064846128e-12,1.9208801342473406e-14,9.999953029431879e-09,1.604318230988364e-15,1.0000063030066871e-10,-4.606110220323947e-15,1.6925823844252883e-16,6.62068190373562e-16,1.5999999471882356e-07,1.7247844536111735e-16,8.999999894376947e-08,2.3681126649377746e-16,-1.2235196876569202e-16,1.4000000006782552e-06,6.999999584816874e-10,3.281663515693031e-17,-9.892038480863271e-23,3.41809497424897e-22,7.606524472592082e-19,-2.4653264838275033e-18,1.9999999583418976e-08,-5.2073601176688e-16,-3.1341148895809847e-19,-1.0547083533692612e-18,-3.268179065779261e-16,2.500000215048762e-09,-1.4070987633229006e-17,3.2083489692102893e-16,3.400000000163446e-06,3.735843766837597e-16,-9.990117771505909e-17,9.67779187016636e-18,5.566321928752905e-18,1.3227410027536984e-18
300,4.950637171309256e-12,5.77845778856744e-14,9.999958655694336e-09,2.3153259988921833e-15,9.999568894028384e-11,7.951892631937719e-15,1.1587248695836405e-16,1.0755894123136242e-15,1.6000000179830815e-07,1.7967056332318096e-16,8.999999928572726e-08,3.6762456952593306e-16,-8.352739413335817e-17,1.4000000004368796e-06,7.000000172403755e-10,-1.548396526315624e-17,2.7875536183930685e-23,-1.052710722003676e-23,3.3309795565163616e-19,1.0369066810682766e-18,1.999999874284185e-08,1.30228953086959e-15,9.643378784560556e-19,9.31919613320742e-19,-4.3841529203139453e-16,2.5000001541803364e-09,-5.199467742299172e-17,3.809635216890518e-16,3.3999999998346173e-06,2.7035464245285974e-16,2.6453041984357123e-17,1.5874490725125754e-18,4.5795147106623e-18,-1.54645664055302e-18
400,4.940215589894315e-12,5.974773245088148e-14,9.999937143005964e-09,2.682775431369999e-15,9.999704410752287e-11,-3.8452143921670995e-17,4.515885421626328e-16,1.3146140792531265e-15,1.5999999631304317e-07,3.751349365175281e-16,8.999999900172012e-08,3.243408960939013e-16,9.413118341099974e-17,1.4000000008133688e-06,6.999999554860444e-10,-7.297714845823667e-18,-1.8028064418998926e-23,-3.1298683545579816e-23,-2.1346266619105727e-18,-1.2422536486602853e-18,2.0000001064004834e-08,-1.6289795922046349e-15,1.2392196406621087e-18,-1.1195089164165412e-18,3.3927135959065583e-16,2.5000002642582033e-09,-2.516885540059062e-17,8.837463153797022e-18,3.3999999994571964e-06,4.8298001636217794e-17,-1.242736915721205e-17,1.093141785333809e-17,3.144692553639756e-17,1.2584908909085487e-18
500,4.904159967459629e-12,6.069321109827276e-14,9.99992885629001e-09,2.6726299723819555e-15,9.999386275639662e-11,1.3462624747581346e-14,-2.1074999065335297e-16,1.2455535612043106e-15,1.5999999531473908e-07,4.518551040831946e-16,8.999999966045557e-08,3.7937767594178577e-16,1.0773071778103697e-15,1.3999999987307702e-06,7.000000277423427e-10,5.1153103433028224e-17,1.6987836027685185e-22,3.115303359554826e-23,1.6346349062238941e-18,-9.043864259871087e-19,2.0000001402141198e-08,-5.872843140003862e-16,7.827544067084248e-19,-1.1473355850249259e-19,5.562426267327788e-16,2.4999991618530058e-09,1.4917437656101738e-16,6.321450167351173e-16,3.3999999996072914e-06,-1.550613361670611e-16,3.1751210064359275e-17,1.650231289352482e-18,7.609576678512572e-17,1.861442117212216e-18
600,4.883209482314313e-12,9.604921969165648e-14,9.999904158635031e-09,3.0157325449097505e-15,9.999741499366538e-11,1.9213312574729814e-14,7.46941635411364e-16,1.4607669432840509e-15,1.5999999174279027e-07,4.229668539079558e-16,8.999999715674512e-08,5.180347268335833e-16,1.0447779040953848e-15,1.4000000000872746e-06,6.999999406730586e-10,-2.1315608671875064e-17,-7.831080271973355e-23,-3.0936428601233173e-22,-2.049942348715685e-18,-4.9789450614956235e-19,1.9999999471304e-08,2.1451626853112315e-15,1.3821740530036761e-18,-9.087508288953794e-19,-2.3825964439117857e-16,2.499999342244303e-09,-3.758118297754602e-18,9.055539194759837e-16,3.3999999998817017e-06,7.009331164131873e-16,-1.1260298716151701e-17,1.2496956646853584e-17,-7.952942492977534e-18,2.4647040070257986e-18
700,4.90588449327225e-12,1.0866336674351112e-13,9.999887891371629e-09,4.110796494772549e-15,9.999580538354515e-11,9.822824017799271e-15,7.39850296439102e-16,1.5771162867436086e-15,1.5999997989118756e-07,5.296579299974647e-16,8.999999671945874e-08,5.783335980547293e-16,2.952451204238406e-15,1.3999999993795087e-06,6.999999276723362e-10,4.587614968156134e-17,8.078485573251051e-23,-3.346355848538751e-22,2.2400685574181097e-18,1.108720845052689e-18,1.9999999916081253e-08,1.2470738567263531e-15,-5.235480776921965e-19,-9.552292821777967e-19,5.780166034961706e-16,2.499998873575444e-09,1.9124896218347305e-16,9.489636227399676e-16,3.39999999904841e-06,8.337944587909203e-16,1.021033804213872e-16,2.849729407346296e-18,9.318376928286115e-17,4.208897481215578e-18
800,4.8750805658146405e-12,1.3052649477320507e-13,9.999888748404837e-09,3.758297868783109e-15,9.998990268884254e-11,2.4065749484171692e-14,9.623331149191873e-16,1.94621552672223e-15,1.599999725973983e-07,5.215703391118648e-16,8.999999619959274e-08,6.951341941349711e-16,3.1553348802297757e-15,1.3999999996900107e-06,6.999999705436455e-10,6.756069972232371e-17,6.947974593542246e-23,-1.5288024712493018e-22,2.4661096753577048e-18,6.125277070179728e-19,2.0000000175041357e-08,2.381435832149833e-15,-9.61234224988022e-19,1.100180375346784e-18,5.253291130373324e-16,2.4999989235203564e-09,1.5238795266111764e-16,1.2605160516331875e-15,3.3999999992599855e-06,4.181675559604772e-16,2.831176389306263e-17,2.4202115764992617e-17,3.6388790859217234e-17,5.574686353664479e-18
900,4.843290415692701e-12,1.4465043800578737e-13,9.999872809231965e-09,4.768457994429634e-15,9.999418369536353e-11,2.8470633380493215e-14,1.1300006661689604e-15,2.180373226870148e-15,1.5999997150389922e-07,7.044947063622167e-16,8.999999547080041e-08,6.676262411083512e-16,2.7760993011899403e-15,1.3999999989830056e-06,6.999999554899302e-10,-1.3380037548239301e-18,-5.006656746507273e-23,8.321381672332018e-23,2.7820689815969133e-18,5.933518207515434e-19,2.0000000005371612e-08,1.8897059586862587e-16,-2.893959982832996e-19,-8.42290090550515e-20,-5.52119335375211e-16,2.4999989822616124e-09,1.444685652556843e-16,1.5199259593599855e-15,3.399999998127188e-06,7.694018431405884e-16,3.226700805205194e-17,1.4155412548886966e-17,1.3919756762772905e-16,8.037582076832933e-18
