miliseconds,s2,s3,s4,s14,s16,s13,s12
0,48000.0,2364.025695931478,320000.0,2.8795151666642425,0.010000469707516524,0.011392058332662165,1.007921408282314
100,48000.00000000001,2364.025695931478,320000.0,5.632836214921798,0.010000130573273444,0.05408618751334802,0.93816449676583
200,48000.000000000015,2364.025695931478,320000.0,8.047344280304813,0.009999708533676856,0.08854125658312403,0.8931031109693118
300,48000.000000000015,2364.025695931478,320000.0,12.342885722830536,0.010000009020561135,0.13097086371261324,0.8444626242041393
400,48000.000000000015,2364.025695931478,320000.0,16.871502988386474,0.010000620628788568,0.17313783777333808,0.8113443723545336
500,48000.000000000015,2364.025695931478,320000.0,20.48161561423507,0.010000501130776532,0.21753240217994618,0.7696578306280558
600,48000.000000000015,2364.025695931478,320000.0,27.394817396650318,0.010001165987238936,0.2684526479938491,0.7212608343544707
700,48000.000000000015,2364.025695931478,320000.0,34.88612408866651,0.010000691182221508,0.28901114761170604,0.6900092508374881
800,48000.000000000015,2364.025695931478,320000.0,38.834451032519375,0.010001011649468079,0.31268520734615646,0.6406472836545122
900,48000.000000000015,2364.025695931478,320000.0,39.726072295704704,0.010002143408058007,0.3586541490253669,0.6030921805025533
1000,48000.000000000015,2364.025695931478,320000.0,47.957251981222804,0.010002576854474378,0.37764969120999714,0.5792601746613325
1100,48000.000000000015,2364.025695931478,320000.0,51.20178077653875,0.010002066085243094,0.4058574325123039,0.5531480030447945
1200,48000.00000000001,2364.025695931478,320000.0,57.5293935617743,0.010002970654347187,0.43610023635320183,0.5228432431015329
1300,48000.00000000001,2364.025695931478,320000.0,61.86313632283013,0.010003344453115692,0.4668775665005033,0.4885230677069
1400,48000.00000000001,2364.025695931478,320000.0,62.40165647772335,0.010003870919624997,0.4823378112301184,0.468411504641743
1500,48000.00000000001,2364.025695931478,320000.0,67.0445552720521,0.010004229450272387,0.5138757103479679,0.451106447304501
1600,48000.00000000001,2364.025695931478,320000.0,72.21371706248401,0.01000441382128486,0.5417677129593514,0.41064184887288546
1700,48000.00000000001,2364.025695931478,320000.0,78.9455692183074,0.010005558130105122,0.5575547759248373,0.3934250740659347
1800,48000.00000000001,2364.025695931478,320000.0,81.7750229252098,0.01000584539374689,0.5712936424692796,0.3789161752041151
1900,48000.00000000001,2364.025695931478,320000.0,86.05855958509858,0.010006297879437877,0.5899615193696655,0.35120910015818113
2000,48000.00000000001,2364.025695931478,320000.0,89.39601336286702,0.010007645518272573,0.6186830201216675,0.3387756415586363
2100,48000.00000000001,2364.025695931478,320000.0,90.98925482758577,0.010007618264294443,0.626715225256087,0.31683052451772525
2200,48000.00000000001,2364.025695931478,320000.0,97.4671383225949,0.010008338936178154,0.6533715618499789,0.3145355837832181
2300,48000.000000000015,2364.025695931478,320000.0,97.9640713310658,0.01000918540305529,0.661137160130006,0.28672608548828626
2400,48000.000000000015,2364.025695931478,320000.0,105.68344873472566,0.010009324160049777,0.6836841929949167,0.2752450397047309
2500,48000.000000000015,2364.025695931478,320000.0,107.0730972054345,0.010010552125291217,0.6952425774868545,0.2753445622068382
2600,48000.000000000015,2364.0256959314784,320000.0,111.51933806681434,0.010010930731847145,0.702535783066916,0.2620950262470765
2700,48000.000000000015,2364.0256959314784,320000.0,116.62770628100598,0.010011702873101292,0.7187876217008924,0.2345654449968887
2800,48000.000000000015,2364.0256959314784,320000.0,120.12715474808702,0.010012690657119886,0.7154957146167277,0.23429023188354514
2900,48000.000000000015,2364.0256959314784,320000.0,124.37879500141761,0.01001342676842943,0.7416175049181841,0.2288609870462723
3000,48000.000000000015,2364.0256959314784,320000.0,130.60797463346606,0.010013563327628677,0.7375678130086512,0.20999909803379643
3100,48000.000000000015,2364.0256959314784,320000.0,131.83241807546506,0.010014372621320036,0.7564178840943857,0.1999841132067511
3200,48000.00000000002,2364.025695931479,320000.0,138.16469971219476,0.010015829380799738,0.7694818396413727,0.1854529628870837
3300,48000.00000000002,2364.025695931479,320000.0,143.41664244763115,0.010016633142016439,0.7684045701298018,0.17897246709794454
3400,48000.00000000003,2364.025695931479,320000.0,144.1706538382631,0.010016998652827538,0.7941222835899787,0.18527213151896102
3500,48000.00000000004,2364.025695931479,320000.0,147.9832041696175,0.01001794529766125,0.8056879811416354,0.1690551327292746
3600,48000.00000000004,2364.025695931479,320000.0,154.33774207064258,0.01001848504950094,0.8037213427008082,0.15040974915273267
3700,48000.00000000003,2364.025695931479,320000.0,155.8834353534876,0.010019086258776339,0.8033198679746208,0.15177721364349292
3800,48000.00000000003,2364.025695931479,320000.0,158.23376398790825,0.010020491059198406,0.8253505709189553,0.14890382264959073
3900,48000.00000000003,2364.025695931479,320000.0,162.95421229406531,0.01002080911237519,0.8277224076324642,0.14013883034858063
4000,48000.00000000002,2364.025695931479,320000.0,168.82924215411902,0.010021806426115916,0.8214575462414482,0.12663429353857425
4100,48000.00000000002,2364.025695931479,320000.0,171.1417142046867,0.010022910374600482,0.8449807912984398,0.12178265222941295
4200,48000.00000000002,2364.025695931479,320000.0,175.56135644912686,0.010023360183856583,0.8481011064046282,0.1173546637650653
