milliseconds,s2,s3,s4,s14,s16,s13,s12
0,48000.0,2364.025695931478,320000.0,-1.3223659089595972,0.01000033687119696,-0.00026999854843997743,0.9969686320135256
100,48000.00000000001,2364.025695931478,320000.0,4.005386502062533,0.01000018985201882,0.039227031570564376,0.9496482471395262
200,48000.000000000015,2364.025695931478,320000.0,12.21778917026707,0.01000014394231566,0.08718492588458508,0.8866792920562725
300,48000.000000000015,2364.025695931478,320000.0,15.091530919041992,0.01000041939516207,0.1367138671073532,0.8401926737984705
400,48000.000000000015,2364.025695931478,320000.0,17.76013590392032,0.010000695913742991,0.18290307798485791,0.7930136474132968
500,48000.000000000015,2364.025695931478,320000.0,21.99567583708488,0.010000273414633555,0.21451215313810315,0.7719109655812856
600,48000.000000000015,2364.025695931478,320000.0,25.77300483473849,0.01000064753726179,0.24877555516200842,0.7243131880754319
700,48000.000000000015,2364.025695931478,320000.0,31.969403006309555,0.010000791919563825,0.303335560040207,0.685950559823279
800,48000.000000000015,2364.025695931478,320000.0,36.03029998805561,0.010001574397640937,0.32913698310230527,0.6563270210031579
900,48000.000000000015,2364.025695931478,320000.0,42.580538159603506,0.010001882779467824,0.3675250529905344,0.6088352850392496
1000,48000.000000000015,2364.025695931478,320000.0,42.991152357379676,0.010002217006542474,0.38046365614376626,0.5810226352283899
1100,48000.000000000015,2364.025695931478,320000.0,52.50583783253731,0.010002252697399771,0.41421056315396587,0.5576714339464827
1200,48000.00000000001,2364.025695931478,320000.0,55.922298505423264,0.0100025338821221,0.4526082509919829,0.5151472691452289
1300,48000.00000000001,2364.025695931478,320000.0,56.35154153952934,0.010003405826748364,0.47868845078830613,0.49876999801433974
1400,48000.00000000001,2364.025695931478,320000.0,61.297346662441264,0.010003742909805532,0.5027377100169358,0.467392893306297
1500,48000.00000000001,2364.025695931478,320000.0,69.61834605919958,0.010004817998172813,0.5232732809984052,0.44412994148485285
1600,48000.00000000001,2364.025695931478,320000.0,73.2325411846071,0.010005364305123287,0.546623759525901,0.4259340748227082
1700,48000.00000000001,2364.025695931478,320000.0,74.94763641737083,0.010005654132491597,0.5477153616367855,0.3933625076212145
1800,48000.00000000001,2364.025695931478,320000.0,82.15242276461962,0.010006235457702815,0.568979394504168,0.39117854924524553
1900,48000.00000000001,2364.025695931478,320000.0,87.39376770956908,0.010006790813296133,0.604726039267915,0.35206249306140397
2000,48000.00000000001,2364.025695931478,320000.0,88.9067938766702,0.010006745662174158,0.6079175125717381,0.34413176572889986
2100,48000.00000000001,2364.025695931478,320000.0,89.80821143564229,0.010007865688147653,0.6318934766353467,0.3253057967726654
2200,48000.00000000001,2364.025695931478,320000.0,94.796946467655,0.010008763243885914,0.6402471595332646,0.31337248720425387
2300,48000.000000000015,2364.025695931478,320000.0,100.3972864558295,0.010009452006326306,0.6714808018547179,0.29630061932095253
2400,48000.000000000015,2364.025695931478,320000.0,107.52436522359702,0.01000976112996392,0.6859411327075433,0.2790559204931229
2500,48000.000000000015,2364.025695931478,320000.0,108.41264493139103,0.010010732856816244,0.6956527423445664,0.2557607188378136
2600,48000.000000000015,2364.0256959314784,320000.0,115.28852716913215,0.010011098461568455,0.698786404751204,0.24157303813843578
2700,48000.000000000015,2364.0256959314784,320000.0,114.89998790523269,0.010011859930567503,0.7077386000692447,0.23658569623576994
2800,48000.000000000015,2364.0256959314784,320000.0,118.23015708580665,0.01001277562671455,0.7232841505077573,0.23839122313952943
2900,48000.000000000015,2364.0256959314784,320000.0,126.02195296756055,0.010013437270412803,0.7357629953746849,0.215386090556624
3000,48000.000000000015,2364.0256959314784,320000.0,128.6288273199896,0.010014347590278194,0.7441470337867258,0.2075219925125331
3100,48000.000000000015,2364.0256959314784,320000.0,135.67713523196264,0.010014802170220312,0.7680711644785977,0.2082867795624976
3200,48000.00000000002,2364.025695931479,320000.0,135.68362802220236,0.010015328851820077,0.7778880371079969,0.20258865924992872
3300,48000.00000000002,2364.025695931479,320000.0,140.60121086952617,0.010016638760909588,0.7869604721654626,0.18843875628544315
3400,48000.00000000003,2364.025695931479,320000.0,142.44545093230101,0.010017012148501845,0.7762800461894542,0.1811648536139332
3500,48000.00000000004,2364.025695931479,320000.0,146.86770703913626,0.010018285897421939,0.7875933312518655,0.16562337469852145
3600,48000.00000000004,2364.025695931479,320000.0,154.31474968788484,0.010018786741931494,0.8087573068973744,0.1592300122017584
3700,48000.00000000003,2364.025695931479,320000.0,154.14979850284035,0.010019334777644487,0.8176897917265751,0.15351766810633133
3800,48000.00000000003,2364.025695931479,320000.0,159.44838290954357,0.010020386967449543,0.8186824974309416,0.15160319067498076
3900,48000.00000000003,2364.025695931479,320000.0,166.46512398753978,0.010021316679224282,0.8357774712919271,0.1297153279250731
4000,48000.00000000002,2364.025695931479,320000.0,165.30767850220133,0.010021554681770647,0.8454399985015569,0.12910797852719513
4100,48000.00000000002,2364.025695931479,320000.0,169.61073513455347,0.01002275678413936,0.8458924910694682,0.12735270242235094
4200,48000.00000000002,2364.025695931479,320000.0,172.63514748816587,0.01002397973126706,0.8399891258418077,0.13404670886544953
4300,48000.00000000003,2364.025695931479,320000.0,180.5268228844267,0.010024260760175025,0.8421467544385914,0.12725766792896753
4400,48000.00000000003,2364.025695931479,320000.0,182.58653753921925,0.010025336945380044,0.8713494222501449,0.12005882303081196
4500,48000.00000000003,2364.025695931479,320000.0,183.8213562301572,0.01002597659356897,0.8604954351707725,0.12223282754510588
4600,48000.00000000002,2364.025695931479,320000.0,188.344358985619,0.010027098848135437,0.8731110878845602,0.11940174404263333
4700,48000.00000000002,2364.025695931479,320000.0,191.69831494627658,0.010027550034234247,0.8833632922232776,0.1126632972759026
4800,48000.00000000002,2364.025695931479,320000.0,197.6009294253009,0.010028442363630818,0.8841079131514091,0.10201277441199058
4900,48000.00000000002,2364.025695931479,320000.0,199.47473870135144,0.010029470211240902,0.8759760861741244,0.10892365893829889
5000,48000.00000000003,2364.025695931479,320000.0,203.0473617384852,0.010030934070722317,0.8966537692792022,0.08787283852925486
