miliseconds,s2,s3,s4,s14,s16,s13,s12
0,48000.0,2364.025695931478,320000.0,-1.6002088636580456,0.010000083147568844,0.00890028302427125,1.0017447867269742
100,48000.00000000001,2364.025695931478,320000.0,3.6409531665520127,0.010000258598114499,0.057810632039365005,0.9441154097238379
200,48000.000000000015,2364.025695931478,320000.0,8.569491211818114,0.0100002246285648,0.09886616825996283,0.8843242648604553
300,48000.000000000015,2364.025695931478,320000.0,12.55839744416323,0.010000292211699296,0.13006202160009972,0.8479648562217134
400,48000.000000000015,2364.025695931478,320000.0,19.681508111263607,0.010000694442055428,0.18051688913699312,0.8050665250137882
500,48000.000000000015,2364.025695931478,320000.0,24.840249710503567,0.010000779870199407,0.21058624817267543,0.7483747155973361
600,48000.000000000015,2364.025695931478,320000.0,29.912959337080846,0.010000866601823576,0.2575296201247478,0.7249483242101845
700,48000.000000000015,2364.025695931478,320000.0,30.383847302678006,0.01000122297149738,0.2797518000512369,0.6815799850681439
800,48000.000000000015,2364.025695931478,320000.0,36.08025158696494,0.010001351802947525,0.3291839572601561,0.6509460519083263
900,48000.000000000015,2364.025695931478,320000.0,44.0726219781796,0.010001532038184727,0.35863198341201835,0.6231268092343957
1000,48000.000000000015,2364.025695931478,320000.0,48.69598750423983,0.010002157832386095,0.38385203839016785,0.572316770194676
1100,48000.000000000015,2364.025695931478,320000.0,47.8761249636532,0.010002164694241663,0.4186758943698618,0.5376285736712506
1200,48000.00000000001,2364.025695931478,320000.0,52.60606778788391,0.01000270364472208,0.43451349811243506,0.5123594232281241
1300,48000.00000000001,2364.025695931478,320000.0,60.09139400751083,0.010003715888214443,0.45582785023448696,0.49485850582027713
1400,48000.00000000001,2364.025695931478,320000.0,61.545665839498874,0.010003539830337206,0.49402399868502017,0.46300735364068313
1500,48000.00000000001,2364.025695931478,320000.0,68.35701964543186,0.01000414565579414,0.5142203932939738,0.43697794901033205
1600,48000.00000000001,2364.025695931478,320000.0,72.18511703207739,0.010004689520155022,0.526901898676906,0.4290874933727163
1700,48000.00000000001,2364.025695931478,320000.0,73.73917843716265,0.010005754876130039,0.5562767521257558,0.3900564030211048
1800,48000.00000000001,2364.025695931478,320000.0,81.90189516394187,0.01000610934453266,0.5695244669509861,0.3692972804301165
1900,48000.00000000001,2364.025695931478,320000.0,83.37547783216947,0.010006696279395693,0.5884145056696206,0.372055736559643
2000,48000.00000000001,2364.025695931478,320000.0,90.37463877483474,0.010007568970173082,0.6161350041625686,0.3385106506957603
2100,48000.00000000001,2364.025695931478,320000.0,92.37061018158242,0.01000771333312245,0.6273825209690873,0.31492287137001124
2200,48000.00000000001,2364.025695931478,320000.0,95.99052158604482,0.01000872406032302,0.6417058171872654,0.30421899871099684
2300,48000.000000000015,2364.025695931478,320000.0,99.69566361399863,0.0100091352907652,0.6495363115187996,0.2923052679973173
2400,48000.000000000015,2364.025695931478,320000.0,104.9350628655452,0.01000942175358463,0.6847649746850971,0.2894028314306737
2500,48000.000000000015,2364.025695931478,320000.0,111.29907381574647,0.010010484565585507,0.7004293624413895,0.2549621288862731
2600,48000.000000000015,2364.0256959314784,320000.0,115.39524530700425,0.01001159901507085,0.6951717636770872,0.24896525524212962
2700,48000.000000000015,2364.0256959314784,320000.0,117.41448016668555,0.010011421525826132,0.7071465823679098,0.24311472785756894
2800,48000.000000000015,2364.0256959314784,320000.0,123.11995415411674,0.010012973694339925,0.7323332993322628,0.2295578120210489
2900,48000.000000000015,2364.0256959314784,320000.0,126.05503212228965,0.010013264906330312,0.724963480509591,0.22158351746717236
3000,48000.000000000015,2364.0256959314784,320000.0,131.16715959823043,0.010013632842970356,0.759016509454586,0.21941206719769785
3100,48000.000000000015,2364.0256959314784,320000.0,135.7285830394777,0.010014903346418127,0.7472038968195274,0.19965476147033767
3200,48000.00000000002,2364.025695931479,320000.0,138.950055508627,0.010015932126044381,0.7664291120131324,0.1922871322928025
3300,48000.00000000002,2364.025695931479,320000.0,140.78143475089144,0.010016715962872718,0.7714935897813313,0.17299043934154815
3400,48000.00000000003,2364.025695931479,320000.0,143.9325145390479,0.01001696847122038,0.782881321735306,0.1784168971869797
3500,48000.00000000004,2364.025695931479,320000.0,146.8177466469742,0.010018191326804508,0.8068758188573794,0.15504130328263144
3600,48000.00000000004,2364.025695931479,320000.0,152.16046276010758,0.010018713919552086,0.7971513063528692,0.15525164302445954
3700,48000.00000000003,2364.025695931479,320000.0,158.22199253445118,0.01001998110919337,0.8049531052294858,0.1483549674435775
3800,48000.00000000003,2364.025695931479,320000.0,161.79707945448902,0.010020348950869704,0.8301051329137411,0.13753423730906666
3900,48000.00000000003,2364.025695931479,320000.0,162.61847152731778,0.010021011081886771,0.8265969436443226,0.1315707386632419
4000,48000.00000000002,2364.025695931479,320000.0,170.6618375193871,0.010022082768282006,0.82208894086842,0.12569705689168625
4100,48000.00000000002,2364.025695931479,320000.0,174.33560860899132,0.010023101412173649,0.8438772587640331,0.11832507455077504
4200,48000.00000000002,2364.025695931479,320000.0,173.6532606442287,0.010024034729630784,0.8413154345661946,0.1313710284243837
4300,48000.00000000003,2364.025695931479,320000.0,181.9274367887224,0.01002442541144556,0.8626690559384503,0.11940699173885493
4400,48000.00000000003,2364.025695931479,320000.0,180.49255842423068,0.010025863138019932,0.871297316274849,0.12153716083850738
4500,48000.00000000003,2364.025695931479,320000.0,188.40887485502233,0.010026309657419649,0.8742048455798602,0.12088456914821001
4600,48000.00000000002,2364.025695931479,320000.0,192.4994100827787,0.010026992244915796,0.8827433991824187,0.1176199643867837
4700,48000.00000000002,2364.025695931479,320000.0,195.46489835043994,0.010027952910756904,0.883363076767342,0.10418557384579948
4800,48000.00000000002,2364.025695931479,320000.0,196.38423926703726,0.010028931404126085,0.8889965555268831,0.11319877515286134
4900,48000.00000000002,2364.025695931479,320000.0,199.08379968221723,0.010030213422278684,0.8958474981473828,0.10731100400302068
5000,48000.00000000003,2364.025695931479,320000.0,204.8931620861317,0.010030290962888815,0.8927243774325804,0.08966377343513195
