milliseconds,APCP,BCKI,Cdc20A,Cdc20i,Cdh1,CKI,CycA,CycB,CycE,Mass,pB,pBCKI,TriA,TriE
1000,0.49940176288264476,0.0,0.5605200752222971,0.03267316715611237,0.9998943711012486,0.868353674271445,0.0006857278798388619,0.020595766967320486,0.016962913054633478,0.5900511528723269,0.0053312114176027004,0.0,0.007163313245661498,0.35996835111987996
1100,0.48188983447869554,0.0,0.5488243487619545,0.03581086784790838,0.9999105638444864,0.9243481172422489,0.0005695395721622068,0.016975281112786213,0.015736499626814015,0.5903462347963726,0.0046903800403310944,0.0,0.006449836120205066,0.36104741219867015
1200,0.4643687544224325,0.0,0.5367846753857601,0.03937328147879093,0.9999235810211363,0.9779556135892071,0.00047834251469216544,0.014083729480573248,0.014725470486011666,0.5906414642808432,0.004109816062431932,0.0,0.0058148244629668165,0.3619784232702841
1300,0.44684396682053873,0.0,0.5243791521653721,0.043390289159848064,0.9999340364458275,1.0290383323218337,0.0004058090422322011,0.011774880473794385,0.013883275508298503,0.5909368413995195,0.0035898449946055195,0.0,0.0052509184807633235,0.3627944415689472
1400,0.42932013632303195,0.0,0.5115854673271073,0.047890295889785765,0.9999424202602825,1.0775188643300047,0.0003474528895303272,0.009931642375829405,0.013174944504490067,0.5912323662262199,0.0031285195476819286,0.0,0.004750841955279364,0.3635197021923138
1500,0.4118013433250479,0.0,0.4983819047257295,0.05289957919959733,0.9999491241792829,1.1233682389263546,0.00030001364177506865,0.008460339436388615,0.012573945051463808,0.5915280388347991,0.0027224515213186483,0.0,0.0043077354444589384,0.3641721847224072
1600,0.39429124822410383,0.0,0.48474813611883,0.05844179046486787,0.9999544613047011,1.1665964110272091,0.00026108991853871654,0.007286077851898413,0.012060218625692225,0.5918238592991493,0.0023674184747376425,0.0,0.00391528328024793,0.36476512667903377
1700,0.37679323224988165,0.0,0.4706657969629831,0.06453762095546786,0.9999586820016647,1.2072433737319261,0.00022889071976342132,0.006349009484289825,0.011618023028676108,0.5921198276931993,0.0020587974157264934,0.0,0.003567758837066064,0.3653088244864864
1800,0.35931052154236826,0.0,0.4561188612349433,0.07120462485001237,0.9999619861072174,1.2453726004086372,0.00020205726526896427,0.005601326970282091,0.011235096922057318,0.5924159440909149,0.0017918671807998171,0.0,0.0032600301734007435,0.365811187672878
1900,0.3418463005417809,0.0,0.4410938437239778,0.07845717771908099,0.9999645327074578,1.2810651125587975,0.00017954937216279338,0.005004854492218142,0.010901679524072066,0.5927122085662989,0.0015620120172323898,0.0,0.0029875274288065847,0.36627849647105337
2000,0.3244038205683813,0.0,0.4255798690912607,0.08630653817286268,0.999966447620711,1.3144147147990854,0.0001605594518128473,0.004529109299816355,0.010609954628103616,0.593008621193391,0.0013648534955853458,0.0,0.002746204334763921,0.36671578033888325
2100,0.30698650930757876,0.0,0.4095686422396302,0.09476098283609691,0.9999678309566149,1.3455240220425335,0.00014445459177503593,0.004149752209287854,0.010353600117257444,0.5933051820462683,0.0011963286200066454,0.0,0.0025324904242016695,0.36712712783880946
2200,0.2895980878221752,0.0,0.39305435221264856,0.1038259863692387,0.9999687585122791,1.3745013105962036,0.00013073436285466325,0.00384736165419912,0.010127537717192622,0.5936018911990442,0.0010527281290475842,0.0,0.002343243983419583,0.367515826226084
2300,0.27224270282523205,0.0,0.37603355028521845,0.1135044119593933,0.9999692892625999,1.4014574321532323,0.00011900192228723807,0.0036064352057137107,0.009927267648659236,0.5938987487258698,0.000930711292776747,0.0,0.00217570398251512,0.36788493722445204
2400,0.2549250838045618,0.0,0.3585050194696487,0.12379669639692352,0.9999694648356232,1.4265047320670028,0.00010893445252089045,0.0034145979888242,0.009749619545581865,0.5941957547009331,0.0008273013656077862,0.0,0.0020274542874740373,0.36823647515153635
2500,0.23765073807156592,0.0,0.3404696582712551,0.13470100976633415,0.9999693146091929,1.4497539248030138,0.00010027312477248705,0.003261974239601654,0.009591278906995194,0.5944929091984592,0.0007398687857916525,0.0,0.0018963781107808094,0.3685728240715039
2600,0.22042620232795024,0.0,0.3219303994032637,0.14621337173636262,0.9999688533488795,1.471314473040758,9.280672683558071e-05,0.0031406810133260137,0.009450161974261382,0.59479021229271,0.0006661080516118483,0.0,0.0017806265485597042,0.3688953180889404
2700,0.20325937604799935,0.0,0.30289217873901464,0.15832771050883016,0.9999680908043719,1.4912918481160593,8.636148748157576e-05,0.0030444249055050806,0.009323744537583107,0.5950876640579849,0.000604010404585545,0.0,0.0016785879194815161,0.36920587610942107
2800,0.18615998426679997,0.0,0.283361979454883,0.17103584067957145,0.9999669715546569,1.5097886575263737,8.079566924243799e-05,0.0029681836668746203,0.009210623842228451,0.5953852645686203,0.0005518349585546908,0.0,0.0015888584306254718,0.36950541201607057
2900,0.16914022359153338,0.0,0.2633489728106985,0.18432734035963816,0.9999656440304744,1.5269025585325673,7.59912703347918e-05,0.002907946770578264,0.009109051450972766,0.5956830138989896,0.0005080801811748842,0.0,0.0015102203756905664,0.36979527812897
3000,0.15221570717517524,0.0,0.24286480315094447,0.1981892801451593,0.9999636960913804,1.5427268430710057,7.18509183703579e-05,0.0028605116216447153,0.00901770649963167,0.5959809121235038,0.000471456002265706,0.0,0.0014416197284149394,0.3700764738015608
3100,0.13540688099015666,0.0,0.2219240819143135,0.21260574031050544,0.9999603188456881,1.557350325888223,6.829410605047695e-05,0.0028233216573152753,0.008935707766976412,0.5962789593166106,0.00044085865336893954,0.0,0.001382147968998192,0.370349619082243
3200,0.11874122461879712,0.0,0.20054520732437287,0.22755699994536105,0.9999623971595503,1.5708562816325364,6.52532874698161e-05,0.002794333453050549,0.008861726314146058,0.5965771555527951,0.0004153456504962007,0.0,0.001331027249260995,0.3706158296322659
3300,0.10225682482105602,0.0,0.17875172377070747,0.24301818463147393,0.9999713575095457,1.583323712361164,6.267303754585536e-05,0.0027719159360049764,0.008795071285114945,0.5968755009065801,0.0003941157626162169,0.0,0.00128759509265885,0.3708756222103251
3400,0.0860084163538445,0.0,0.15657461158884275,0.25895698221860947,0.9999720457980821,1.5948266162239086,6.050732241042355e-05,0.002754766221456927,0.008734968048770917,0.5971739954525248,0.0003764898443733326,0.0,0.0012512931259124791,0.37112962846048597
3500,0.07007822417857207,0.0,0.13405633314612098,0.27532960101077086,0.9999446175346072,1.605434370614971,5.871806844096557e-05,0.00274183388347703,0.00868076251955468,0.5974726392652264,0.00036188846722395385,0.0,0.001221656047002415,0.37137838491095754
3600,0.05459663700307111,0.0,0.11125842526753546,0.29207318078894956,0.9999371919340161,1.615211848186176,5.727413400094398e-05,0.0027322914330628395,0.008631876877598036,0.597771432419319,0.0003498268375065753,0.0,0.0011983008645868017,0.3716223722568922
3700,0.03978453279147545,0.0,0.08827705908131063,0.30909023570354965,0.9999267019484314,1.6242195844527247,5.6149998073231186e-05,0.002725468359446607,0.008587785171875818,0.5980703749894739,0.0003398938658333378,0.0,0.0011809155540099226,0.3718620358164415
3800,0.02604556301632466,0.0,0.06527900210379121,0.32621269421453136,0.9999105436381588,1.6325140159265814,5.5324616137243426e-05,0.002720829361408909,0.008548029301579234,0.5983694670504001,0.00033174345193039356,0.0,0.0011692432525564494,0.3720977664876384
3900,0.014164929541778597,0.0,0.042600494986187995,0.3431030238844271,0.9999028228990492,1.6401477057005363,5.4779710967069504e-05,0.002717935583902612,0.008512202615078792,0.5986687086768439,0.00032508330749896796,0.0,0.001163053321479816,0.3723299147218601
4000,0.005558760781937009,0.0,0.021104432661738812,0.35889705137588884,0.9998646875515095,1.647169629114641,5.449611868778526e-05,0.0027164352486552202,0.00847994096226794,0.5989680999435887,0.0003196675222132227,0.0,0.0011620670920403572,0.37255879759252636
4100,0.0014045775801954262,0.0,0.004173913035884503,0.3702104145092113,0.999827960619084,1.6536256923258532,5.444039247167356e-05,0.0027159958838221627,0.008450915985912176,0.5992676409254555,0.0003152837707551108,0.0,0.0011656665812605066,0.37278470426949684
4200,0.00026955402950614685,0.0,6.736782299342442e-05,0.368783430518613,0.9998072131751896,1.6595602152508289,5.4513427111101543e-05,0.002716177268107982,0.008424820928192649,0.5995673316973026,0.0003117316529153265,0.0,0.00117175358777939,0.37300791171263964
4300,5.439200158616808e-05,0.0,1.200691647872961e-06,0.3633984568110905,0.9998011335828952,1.6650149531112288,5.461309611932626e-05,0.0027166226517955474,0.008401373738534272,0.5998671723340255,0.00030883931738197974,0.0,0.0011780937094175137,0.37322868372402324
4400,1.778642393930687e-05,0.0,2.1779281497731073e-07,0.3580294637792067,0.9998001075026752,1.6700269217274757,5.472663651992399e-05,0.0027172493889552536,0.008380335971043951,0.6001671629105575,0.0003064866832298502,0.0,0.0011844200961384126,0.3734472461681984
4500,1.168912838062094e-05,0.0,1.2159473409181275e-07,0.3527395429662416,0.9997999820846227,1.6746301012456157,5.485279074617441e-05,0.0027180208631306037,0.00836149600533598,0.6004673035018695,0.00030457812979061804,0.0,0.0011907308229532072,0.3736637998550743
4600,1.0679472472455027e-05,0.0,1.0607101521429926e-07,0.34752831189104055,0.9998000011832405,1.6788558856785871,5.499051727250243e-05,0.002718908855427904,0.008344662870753087,0.60076759418297,0.00030303502913167564,0.0,0.001197027034979006,0.37387852623516443
4700,1.0514961717455382e-05,0.0,1.0350899883925088e-07,0.34239466707947974,0.9998000321729869,1.6827332772111632,5.5138872504393604e-05,0.002719890820740202,0.008329663874038894,0.601068035028904,0.00030179264725409207,0.0,0.0012033098309410766,0.37409158957743066
4800,1.0490992094224524e-05,0.0,1.0309770266128317e-07,0.33733746529267816,0.9998000531653656,1.6862890647172473,5.5296998736317065e-05,0.0027209486343299483,0.008316342602655515,0.6013686261147546,0.00030079768633697787,0.0,0.0012095802190555775,0.37430313881265875
4900,1.0490562668021408e-05,0.0,1.0304519949607185e-07,0.3323555712130538,0.9998000617113756,1.6895479896721466,5.5464114946783824e-05,0.00272206770415637,0.008304557184555165,0.6016693675156427,0.0003000062695760448,0.0,0.0012158391209963284,0.3745133091465139
5000,1.0494199993864683e-05,0.0,1.0305351894218006e-07,0.3274478647641837,0.9998000586089827,1.6925329001903298,5.5639508910937785e-05,0.002723236277703356,0.00829417876394565,0.6019702593067265,0.0002993822812830127,0.0,0.0012220873797513917,0.3747222234769717
