milliseconds,mwf626e95e_543f_41e4_aad4_c6bf60ab345b,mwbbbce920_e8dd_4320_9386_fc94bfb2fc99,mw810ff751_fa4e_4143_bd50_169b3e325e1e,mw114aa90f_5f5b_4fe8_9406_361c8489b6a1,mw30ae63db_6cd3_4b6f_93ad_3350cd360bcc,mw03db56ac_8dc6_4931_ae82_fef706d2ee3d,mwf345ed7a_0622_403c_b816_c8749a2c9ded,mw1da111f2_a036_4392_8512_015005bdcbb7,mw9947742a_0e4b_4636_9a4b_b6eef2a8f6ac,mw80848184_e2dd_47ce_86d7_7a21479342bd,mwd2d9d93a_3bd1_4f17_bac1_baba9ef2d55a,mw4638f126_8cb8_4021_ab41_6ae195743ba0,mw10315fa3_6f13_4618_bda8_a8694bd3c374,mw0adf3eb4_a196_4c48_b10d_4e9e9faaf9e1,mw7d86cc23_a1af_44c3_bdb9_71e9b1bb2a83,mw0eb6c959_d408_45a0_a450_928b8c5876bb,mw42054cd7_17af_46da_970c_7f99151906ad,mw39c2e431_fdc3_4964_be29_6ca856620b1b,mw2e464cf3_a09c_4b7c_9f3c_06720016a48e,mw36ea78c1_ed71_4def_96d3_857a442d7195,mw147d30ec_478e_4090_b496_128a131d29eb,mwab41493c_6349_45f1_a226_3030cfed0e06,mwf405687b_7401_44ec_a0d6_4a2b35c13e8a,mw3667a5e1_02c9_44a0_acb4_b0431faa822d,mw772cbf20_3fc1_4800_ae59_77884f1ae333,mw2ba2b802_9f07_4f4d_94c6_24c8de1a95cf,mw7becb5fe_8da8_4285_a821_0d77ad811b62,mw8c9107e6_f51d_442d_b2dc_2bfdbb8482ca,mw824bc3d4_1ac3_4912_9b51_8f14ff1c96b9,mw6cce2109_0e32_4dd9_98ec_41173e8ef07d,mw2b255f94_8018_4b99_bde8_918eeac45446,mw48867e93_f170_44e8_ac7a_185b23e1bf3b,mwd31f52cc_04e7_40e0_885f_c7b2d9e62215,mw2c9b0499_3325_4394_8af3_bbf653a944a0,mwd65b5b39_dc1b_4e77_a999_67277a880e5e,mw6335d5d7_c7b0_4bc0_b883_f7ee4915c2c3,mwf7796221_1fea_4274_a93e_c00adbf5778c,mw5d764bb8_5693_4ac8_9557_f65992cc5eb0,mwedc1bc00_adf7_4144_a1c2_7dc1a9565dc2,mwbc2f5464_81e5_43fd_8b39_f5a2756af72f
0,0.00044513959934622694,3.900340076135745,0.08701496097498448,221.06362481961403,4.226891982321401,0.0010933599889460196,-2.1178613565395845,-0.0638952681833443,-7.433925185878217e-29,0.3889977429030062,6.618255261923725e-05,0.0009781518178966122,0.44011235793151066,0.0007195621838102413,1.6188822989782536e-05,0.7653948881417768,0.7775495054516773,9.222421930517973,6.026127885188871,409.77547439812633,5.589641186488881,0.11605604858186509,-0.0595820018682609,0.11287941684594084,0.013940735295656401,-3.200146381049914e-29,0.0013002210327745056,0.3752580290358005,8.391362523081205e-05,0.9804245007706883,0.6106654433679066,9.389404530306525,6.124164370284354,0.009557326956270878,5.5700665398388365,0.13606329410283072,-0.24010597153074364,-0.010067396330956312,-1.2011644125857962e-28,0.01924662468225987
100,0.00043423941772299123,3.9002884895821803,0.0876221124597524,221.06368867498801,4.217617520353005,0.0010953671758082949,708.7057861838136,-0.12892590558196584,-7.095324129445794e-29,0.3888807754256763,6.613322935076444e-05,0.0009723037676186137,0.4338728622208112,0.0007555192011382608,1.61768952542192e-05,0.7653218418781658,0.777488054591767,9.222420417789365,6.053901643643955,409.77516660837466,5.589941860910446,0.11619267086128265,-0.07134613255405191,-0.4486894551655865,6.218640186671745e-05,-3.6143970588910045e-29,0.0013140265881336115,0.37496016445758723,8.495223559483023e-05,0.9800088610979021,0.6105352522588221,9.38924451669873,5.919411542796862,0.009523685778206989,5.569851514502761,0.1351040837686828,0.7379866392184583,-0.008914687577572548,-1.1865473578868456e-28,0.03191048106926754
200,0.0004509602470465583,3.9001609633680054,0.08683288577292893,221.06372147673326,-0.07372032565005589,0.0010783409400690327,695.7790033320192,5.040082947676688,-6.741753773633085e-29,0.3889763111065036,6.608396285601586e-05,0.0009789610709769459,0.3289346095846985,0.0007891766844601492,1.529398732599632e-05,0.7655186898191533,0.7775457713248904,9.222445497774679,4.39963352523735,409.7754545575276,5.590026027413835,0.11599414756724569,1.4303344558423294,1.4459047717318196,0.090914760039561,-4.1361671512343823e-29,0.0012888545095921854,0.3748694136464117,8.277897342392042e-05,0.9801967913804336,0.6107618184047108,9.389355694121916,4.930566582027351,0.009299122664076839,5.5688750074333075,0.13687507846240002,0.3396480347059627,0.7211981873907646,-1.1719857147634963e-28,0.0358799880546137
300,0.0004685335701812966,3.9001336192115685,0.08768091678604831,221.0637060177016,0.07855405793245818,0.0010862896499797344,686.3098001076854,6.042929861322881,-6.533204464922335e-29,0.38899706093012876,6.53472209597167e-05,0.0009682321340750203,0.2221868438063044,0.0008809666289170491,1.3489978035810174e-05,0.7654300634767397,0.7775892997156879,9.22241141638566,2.808657148225153,409.77547906255023,5.5898436965935305,0.11628595476150258,2.79090601597686,-1.04593027133489,0.21267626660738628,-4.467193851070137e-29,0.0012599287339143995,0.3749052048389746,8.200341633331162e-05,0.9799523364015323,0.6107841334338844,9.389275406303401,3.8285759355850226,0.009740313114326566,5.570211535394703,0.13547481482076357,-0.3548855540317151,1.5268711428353818,-1.166174691272901e-28,0.06078045055448115
400,0.0004941417386083709,3.9004853012037173,0.08715118673141299,221.06370381393072,-0.07100247774563144,0.00108241310836243,696.4349382295186,6.4972967588517525,-6.32876017505852e-29,0.38904369326904714,6.508799090923685e-05,0.0009668702813104204,0.10903676383733993,0.0009100535219150588,1.1126943396513424e-05,0.765307770798934,0.7775834792550772,9.222474200678228,1.1951390151481585,409.77530761508433,5.589480096517168,0.11638450015929228,3.9327110298258185,0.2169147458310091,0.32937590943779593,-4.841342522143719e-29,0.0012150333754711053,0.3748891991563682,8.079003404326711e-05,0.9797940396305491,0.6107868273007006,9.389228441153323,2.889183036012411,0.010809308033637747,5.570361791826912,0.13603758829497092,0.4512927593959029,2.273543712946492,-1.1434089032301956e-28,0.06065964935098077
500,0.0005037767672073886,3.9000532530476555,0.0871291174627299,221.06367101780424,0.06521005769861578,0.0010768718106718433,692.1031623750578,6.865197187761804,-6.201495490052158e-29,0.38896204725077405,6.468874352365717e-05,0.0009645321510570921,0.005587992670333346,0.0010353164944290423,8.189530507482478e-06,0.7654682727493429,0.7775590687544636,9.222465629346978,0.09925632869603351,409.7752051143594,5.589799574650792,0.11633496106722031,5.05542144497042,0.6781971425429769,0.4312713301549848,-5.332252244003674e-29,0.0011881441621669228,0.37506733561756667,7.863607608707266e-05,0.9801057088986521,0.6107637972881058,9.389304718767386,1.949892659769608,0.011367915708946576,5.571992106975941,0.13289045390509224,-0.24577053660563433,2.838599645184202,-1.1137608836657164e-28,0.1257148556873564
600,0.0005242029435334633,3.9009376963116926,0.08632666958768483,221.0636464646477,-0.07632331371670377,0.0010684471815923778,688.7663836217886,7.160251463914993,-6.109215841500998e-29,0.3890630265849007,6.45324444090066e-05,0.0009587377067157248,0.010044919965638605,0.0011468566559767572,6.256699462737271e-06,0.76529824586635,0.7775573073031683,9.222507492953497,0.13208916932544756,409.7753093530955,5.590011113670827,0.11545726415890273,5.101945872487139,2.1673891719325176,0.46447187130813744,-5.558393883026771e-29,0.001146755283040807,0.3749376890821922,7.628708199239818e-05,0.9802561199571307,0.610520196715108,9.38920626697253,0.9465176007520374,0.01248699761588211,5.572815969652093,0.131882642005714,-0.3583253473211434,3.631058042127527,-1.106701268245683e-28,0.15162751158766302
700,0.0005573082350605904,3.9010327518001646,0.08660541969823755,221.06374584311996,-0.04376184791987723,0.0010721158510658844,678.8268000911108,7.627403308792377,-6.021382188645473e-29,0.388944089112819,6.419284257088063e-05,0.00095267962850233,-0.00817556357697067,0.0012940657226866176,5.935471267153194e-06,0.7653639641208739,0.7775107499874333,9.22250326664745,-0.13185208787980768,409.7752873251429,5.590362223433696,0.11599906711900129,5.236032061936231,3.493916194057422,0.45454248675362874,-5.707221589720582e-29,0.0011022496254876623,0.3752479808859957,7.52121819368081e-05,0.9794760657037644,0.6107250607824881,9.389185537947457,0.25808965258582006,0.013970374135813172,5.573703479335524,0.13286289418166256,0.03101216776336253,4.24389646663447,-1.0875510434086237e-28,0.11108110212772893
800,0.0005847308316712417,3.9012735164856718,0.0856155621147936,221.0637131597987,-0.048453428855683635,0.0010753199838144964,674.0211378701673,7.610644885079236,-5.97157730451533e-29,0.3891256486520652,6.415093468803305e-05,0.0009541886271980588,0.007070588761543321,0.0014455169554525283,5.474455222388663e-06,0.7654009845866601,0.7774990275376391,9.222498879587937,0.053795753553849204,409.7752033748971,5.590267879878248,0.11514773714540025,5.131003878376643,2.9589663409451754,0.4679733903278134,-5.856763907167911e-29,0.0010730782389286532,0.37526886495714284,7.329884808952512e-05,0.9799408372039754,0.610747775674308,9.389398364483013,0.09029038806208575,0.014596059465272778,5.57517765211089,0.1291407159335,1.1925153813868723,4.63784020870239,-1.0564467173455544e-28,0.14169674069679997
900,0.0006085738421853478,3.901338668869516,0.08619909180409838,221.06369247579119,0.03300707540091217,0.0010707318945838596,679.0432712298897,7.5453041483882,-5.914485765642903e-29,0.3891519314153617,6.44285142862473e-05,0.0009517514624694752,-0.006374885579764903,0.0015444975000215252,5.32727698997846e-06,0.7652377856041687,0.7775996287144117,9.222398429232513,-0.001316132111877269,409.77536171585007,5.591046628490292,0.11449127452662475,5.099340510964341,6.929893968184664,0.46166888418246016,-6.053481500178039e-29,0.0010756543358581142,0.3757170909799177,7.348453265946393e-05,0.9794083488587388,0.6107030466403927,9.389323542910034,0.008351577980365983,0.015614314515333563,5.5765932498940405,0.1294730178231062,0.8322171152064621,4.451605370668737,-1.0493940356690022e-28,0.19189392708686318
