milliseconds,mwf626e95e_543f_41e4_aad4_c6bf60ab345b,mwbbbce920_e8dd_4320_9386_fc94bfb2fc99,mw810ff751_fa4e_4143_bd50_169b3e325e1e,mw114aa90f_5f5b_4fe8_9406_361c8489b6a1,mw30ae63db_6cd3_4b6f_93ad_3350cd360bcc,mw03db56ac_8dc6_4931_ae82_fef706d2ee3d,mwf345ed7a_0622_403c_b816_c8749a2c9ded,mw1da111f2_a036_4392_8512_015005bdcbb7,mw9947742a_0e4b_4636_9a4b_b6eef2a8f6ac,mw80848184_e2dd_47ce_86d7_7a21479342bd,mwd2d9d93a_3bd1_4f17_bac1_baba9ef2d55a,mw4638f126_8cb8_4021_ab41_6ae195743ba0,mw10315fa3_6f13_4618_bda8_a8694bd3c374,mw0adf3eb4_a196_4c48_b10d_4e9e9faaf9e1,mw7d86cc23_a1af_44c3_bdb9_71e9b1bb2a83,mw0eb6c959_d408_45a0_a450_928b8c5876bb,mw42054cd7_17af_46da_970c_7f99151906ad,mw39c2e431_fdc3_4964_be29_6ca856620b1b,mw2e464cf3_a09c_4b7c_9f3c_06720016a48e,mw36ea78c1_ed71_4def_96d3_857a442d7195,mw147d30ec_478e_4090_b496_128a131d29eb,mwab41493c_6349_45f1_a226_3030cfed0e06,mwf405687b_7401_44ec_a0d6_4a2b35c13e8a,mw3667a5e1_02c9_44a0_acb4_b0431faa822d,mw772cbf20_3fc1_4800_ae59_77884f1ae333,mw2ba2b802_9f07_4f4d_94c6_24c8de1a95cf,mw7becb5fe_8da8_4285_a821_0d77ad811b62,mw8c9107e6_f51d_442d_b2dc_2bfdbb8482ca,mw824bc3d4_1ac3_4912_9b51_8f14ff1c96b9,mw6cce2109_0e32_4dd9_98ec_41173e8ef07d,mw2b255f94_8018_4b99_bde8_918eeac45446,mw48867e93_f170_44e8_ac7a_185b23e1bf3b,mwd31f52cc_04e7_40e0_885f_c7b2d9e62215,mw2c9b0499_3325_4394_8af3_bbf653a944a0,mwd65b5b39_dc1b_4e77_a999_67277a880e5e,mw6335d5d7_c7b0_4bc0_b883_f7ee4915c2c3,mwf7796221_1fea_4274_a93e_c00adbf5778c,mw5d764bb8_5693_4ac8_9557_f65992cc5eb0,mwedc1bc00_adf7_4144_a1c2_7dc1a9565dc2,mwbc2f5464_81e5_43fd_8b39_f5a2756af72f
0,0.00043979381685881286,3.900156780723256,0.08671254090996873,221.06370648877356,4.203466601990922,0.0010912468878959782,8.484711941155835,-0.25561637304872914,-7.44038264708883e-29,0.388958280401734,6.624442766789768e-05,0.0009766024389497971,0.44521342590488666,0.0006781808966252022,1.6175326796004615e-05,0.7653200944575306,0.7775537841379171,9.222504699033182,6.029240759059991,409.7753213143258,5.589903312778197,0.1170931306623107,-0.08880166311977744,0.697873921704562,-0.017050028300004617,-3.098500619994936e-29,0.001318505991603821,0.3748071460915701,8.382682459578222e-05,0.9805243441943103,0.6105969376831345,9.389348824858633,6.182701374137306,0.009091402002216926,5.5700287446638095,0.13692992822785507,0.055948734504733685,0.05644608949161453,-1.2031719318352686e-28,0.0013697357341663139
100,0.00043418631462552044,3.9000698516941226,0.08717890009218889,221.06370234604972,4.26522072928574,0.0010899414610318296,699.5062397310011,-0.08889350784225346,-7.098519012953749e-29,0.3889320850759433,6.580858370339456e-05,0.0009759677060521774,0.4377820992941858,0.000712167320787339,1.602915674283904e-05,0.7653873500219448,0.7775662871441387,9.222484568884491,6.058484586911999,409.77545565695624,5.5895966167870474,0.11598860764553623,-0.00248718524797801,0.6353305076847545,-0.0035750689696246976,-3.485165405133466e-29,0.0013107223590383137,0.3752097155768524,8.3858701715675e-05,0.980282869614592,0.6105604107463127,9.389240097046455,6.141294644478186,0.009665324473846685,5.569252889386801,0.13502457663837772,0.6760586578567616,0.013771691383436169,-1.1919168504379347e-28,-0.01724792535377823
200,0.00045478910150277096,3.900169295498662,0.08766223957973916,221.06361432099894,0.07863092071563017,0.0010867424788124733,690.4609048816258,5.0966199731041915,-6.740211124441543e-29,0.3888705381895721,6.561036072054065e-05,0.0009781739966628516,0.3304411304426159,0.0007325693166214373,1.5016869159193595e-05,0.765430547494142,0.7775144140511835,9.222493071876443,4.3224340596767235,409.7751634430234,5.590166903109896,0.11664941839256611,1.4763817622430153,-1.463945517309222,0.09464165158192114,-4.036232264041835e-29,0.001288918805386629,0.37524868268335887,8.363575166321113e-05,0.9804194468158556,0.6106577472775819,9.389304403862754,4.912276285462802,0.00944663816080617,5.570093344861866,0.13585806451895094,-0.8669312238630703,0.8096028561673605,-1.1713519635406e-28,0.04378477639013452
300,0.00046396469578932923,3.900184330184279,0.08669410039079688,221.06371930715622,0.029224410296444014,0.0010908309542249357,702.3045155136217,5.86582957252038,-6.473706611903667e-29,0.38894480004656834,6.55079915916964e-05,0.0009637965577009568,0.23309487884830063,0.0008776394145935817,1.345166432875721e-05,0.7653074893391935,0.7775764518031997,9.222506678008656,2.5583536370468307,409.7754041516055,5.589923530242553,0.11673789387838893,2.597246447808165,-0.7245646962077777,0.20512700109169876,-4.5436042464791885e-29,0.0012516771306370798,0.37521848478270725,8.160591981140304e-05,0.9800096438688017,0.6107683167946472,9.389268491142385,3.8045329919731925,0.009875789076243424,5.570805845330367,0.13615616594403945,0.45228859949548766,1.486439445532471,-1.166718654083036e-28,0.03140552499330329
400,0.0004826427872805384,3.900354076752007,0.08776440580273667,221.06360938306955,0.07437956609023938,0.0010761346940612948,697.2748838154444,6.420915622693597,-6.340009774655677e-29,0.38896142087503666,6.524213721630358e-05,0.0009711386271487733,0.11385484016385455,0.0009145719194494196,1.1206174345180155e-05,0.7653634270687308,0.7775278667773711,9.222448010172636,1.3215924588230585,409.7751694186513,5.589866369781976,0.11623993852166133,3.9016338518683953,1.1665385285233159,0.319138312623776,-4.824249917545799e-29,0.0012254923440171539,0.3750405745482492,8.0642423072115e-05,0.9798977867340382,0.6106321140599147,9.389430514626602,2.6724051473293478,0.011007962657422458,5.571141679163357,0.13509945219433514,-0.08589173710364119,2.113365235602893,-1.1471757856952943e-28,0.06477066789740268
500,0.0005142805937827627,3.9005753659174434,0.08752402738206179,221.0637178104647,-0.07475942142945655,0.0010856218616543038,681.5984509037793,7.10290724058916,-6.171639609213647e-29,0.38897580942648413,6.458889912536127e-05,0.0009606476757936791,-0.0010225457702901994,0.0011235214485301112,8.02560277483043e-06,0.7653469375136327,0.7775711264523003,9.222410015155232,-0.04773836073306355,409.775301303638,5.590447664694768,0.1165278813963404,5.14783806397219,1.9097763209450667,0.4555718626965244,-5.289108976469295e-29,0.0011836315704311436,0.3749777776295326,7.90830760866752e-05,0.9804463491002122,0.6107566761662204,9.389476343765983,1.9053658803233544,0.01121453723462443,5.57112490069698,0.13281827689261047,0.863014398428676,2.9968954281093496,-1.1243929155073236e-28,0.07819243131530895
600,0.0005395776088416101,3.900782551420322,0.08627720647323917,221.06370165558388,-0.035029779634315764,0.001081675253261583,690.3995209560516,7.140669115784016,-6.066225725622692e-29,0.3889984628250679,6.473419559483195e-05,0.0009614667239613718,-0.008923819535755358,0.0012279907147807437,6.25315484297426e-06,0.7654602863808005,0.777561396602234,9.222485587957182,-0.0036141542409671937,409.7755232910251,5.59047546839315,0.11607562697784993,5.184363867765028,1.2641982300814918,0.44204272285137275,-5.479753671467051e-29,0.0011437195902551508,0.3749398591496745,7.691959918707982e-05,0.9802338903691598,0.6105408795172566,9.389205128292618,0.9240226062377412,0.012515659570327431,5.572404603330245,0.13226325101637848,0.7132758818345379,3.587983232316463,-1.1002451464670983e-28,0.10014550411027265
700,0.0005548782490442377,3.9009363924173552,0.08709274609843587,221.0637064405551,-0.070929215563535,0.0010780066253187701,688.6677338457625,7.494508792387943,-5.997031281298413e-29,0.3890115989872804,6.472176332259715e-05,0.0009504391909048601,-0.0002940320321153857,0.0013178648774089044,6.0103715395838305e-06,0.7652901068954961,0.7774913575412707,9.222494765529161,-0.04778711396892223,409.7754548791012,5.590168218221274,0.11626497159819658,5.053344916603934,2.653897395402371,0.4728294640748358,-5.802937710461562e-29,0.0011028074426281155,0.37553734569396097,7.470023362870625e-05,0.9796056558706215,0.6106672653778291,9.389269475619319,0.24758142567164795,0.013476894756939896,5.575378132223971,0.13271960100630648,0.41901176939301754,4.3463263145837665,-1.08340891363484e-28,0.11791104856943807
800,0.0005819712412469398,3.9009185618663302,0.0861306575984965,221.0636634611091,0.01069327704206453,0.0010732106487575165,689.4155405250738,7.483609677747587,-5.961620360729071e-29,0.3890386594856709,6.453328302847766e-05,0.0009547120189825809,0.008308794511065639,0.0014860715990067538,5.500286956424419e-06,0.7654135469573928,0.77749957332459,9.222464066849108,0.0791726052506557,409.7753297204559,5.590204591540504,0.11583184698175683,5.060605072611651,3.3097924606893296,0.4883645133495972,-5.848798346978904e-29,0.0010678205958572916,0.37574489674469724,7.421291126057088e-05,0.979597512854204,0.6106113218407686,9.389170603326184,0.1524950266126692,0.014634236717155188,5.57574967434988,0.1287039140986304,0.5489528603661262,4.492243102739957,-1.0498177698731694e-28,0.1592433296726863
900,0.0006152701002343524,3.901405070263787,0.08566390259358966,221.06369346435858,-0.042448166575066316,0.0010634790768201156,678.9307776094677,7.859596824419465,-5.909129323006821e-29,0.3891081930713705,6.411210295962292e-05,0.000950468755040233,0.005310718581980628,0.0015977079841155769,5.439971648843836e-06,0.7652655651158908,0.7775829823320379,9.222447511778253,0.12601933674819774,409.7751866165341,5.5908347699385414,0.1151937172196027,5.236822477283333,7.156135343775357,0.48137860750369743,-6.28210157270081e-29,0.0010580288111129306,0.37584236524758596,7.274247132343724e-05,0.9792994760202304,0.6108251973488859,9.389336996250474,0.06706843614479288,0.015722673470514387,5.5774796356075464,0.12961859253034588,0.5783552313340883,4.644967832392692,-1.0406296946879998e-28,0.19236401464240852
