milliseconds,mwf626e95e_543f_41e4_aad4_c6bf60ab345b,mwbbbce920_e8dd_4320_9386_fc94bfb2fc99,mw810ff751_fa4e_4143_bd50_169b3e325e1e,mw114aa90f_5f5b_4fe8_9406_361c8489b6a1,mw30ae63db_6cd3_4b6f_93ad_3350cd360bcc,mw03db56ac_8dc6_4931_ae82_fef706d2ee3d,mwf345ed7a_0622_403c_b816_c8749a2c9ded,mw1da111f2_a036_4392_8512_015005bdcbb7,mw9947742a_0e4b_4636_9a4b_b6eef2a8f6ac,mw80848184_e2dd_47ce_86d7_7a21479342bd,mwd2d9d93a_3bd1_4f17_bac1_baba9ef2d55a,mw4638f126_8cb8_4021_ab41_6ae195743ba0,mw10315fa3_6f13_4618_bda8_a8694bd3c374,mw0adf3eb4_a196_4c48_b10d_4e9e9faaf9e1,mw7d86cc23_a1af_44c3_bdb9_71e9b1bb2a83,mw0eb6c959_d408_45a0_a450_928b8c5876bb,mw42054cd7_17af_46da_970c_7f99151906ad,mw39c2e431_fdc3_4964_be29_6ca856620b1b,mw2e464cf3_a09c_4b7c_9f3c_06720016a48e,mw36ea78c1_ed71_4def_96d3_857a442d7195,mw147d30ec_478e_4090_b496_128a131d29eb,mwab41493c_6349_45f1_a226_3030cfed0e06,mwf405687b_7401_44ec_a0d6_4a2b35c13e8a,mw3667a5e1_02c9_44a0_acb4_b0431faa822d,mw772cbf20_3fc1_4800_ae59_77884f1ae333,mw2ba2b802_9f07_4f4d_94c6_24c8de1a95cf,mw7becb5fe_8da8_4285_a821_0d77ad811b62,mw8c9107e6_f51d_442d_b2dc_2bfdbb8482ca,mw824bc3d4_1ac3_4912_9b51_8f14ff1c96b9,mw6cce2109_0e32_4dd9_98ec_41173e8ef07d,mw2b255f94_8018_4b99_bde8_918eeac45446,mw48867e93_f170_44e8_ac7a_185b23e1bf3b,mwd31f52cc_04e7_40e0_885f_c7b2d9e62215,mw2c9b0499_3325_4394_8af3_bbf653a944a0,mwd65b5b39_dc1b_4e77_a999_67277a880e5e,mw6335d5d7_c7b0_4bc0_b883_f7ee4915c2c3,mwf7796221_1fea_4274_a93e_c00adbf5778c,mw5d764bb8_5693_4ac8_9557_f65992cc5eb0,mwedc1bc00_adf7_4144_a1c2_7dc1a9565dc2,mwbc2f5464_81e5_43fd_8b39_f5a2756af72f
1000,0.0006476622321479274,3.9019963169871588,0.08522774928814436,221.0637239949149,-0.02841439419338783,0.0010641077055378416,670.9982416192222,7.839485535222916,-5.923705579664042e-29,0.38902115111635166,6.401667723201079e-05,0.0009558115884851673,-0.0023399562670480966,0.0017750832989036397,5.339829645219631e-06,0.7653033061680069,0.7775906895180852,9.222489643550317,-0.05036951331975833,409.77547932902286,5.591003357801176,0.11430534431101595,5.198828793630183,7.730165904848365,0.501182691912524,-6.419811865477776e-29,0.0010533470411436257,0.37587360285741894,7.280188840586542e-05,0.9790206855763846,0.6108499267873095,9.389249701106781,0.05479837414711483,0.016601588753319314,5.578329194387251,0.12674195203880176,2.309927385884823,4.538268056300748,-1.0360030453146567e-28,0.19329181682400834
1100,0.0006483652567086242,3.9022982638340142,0.08478261819823356,221.06365688287082,-0.06356170780626802,0.0010595047872590758,668.6705830820041,7.888918414469033,-5.890062204652007e-29,0.38921251375150817,6.376912178591896e-05,0.0009460053401048266,-0.003845449420898128,0.001788011310888358,5.350668878594802e-06,0.7652155210141117,0.7775636066680235,9.2224864769145,-0.07968184617227989,409.7753455747042,5.591581261450785,0.1139356148391255,5.164074990736569,10.064910378207536,0.47993650956669986,-6.650052522983684e-29,0.001042695466367082,0.37597081939130567,7.205329717041006e-05,0.9789978324660288,0.6107523559408253,9.389286768692015,-0.07381263652087412,0.017725199218707147,5.579416159565352,0.12698590879432894,2.6415135813118757,4.648993559487475,-1.0211882853299035e-28,0.20524454558947255
1200,0.0006698650733979108,3.902349074191016,0.08433098131356077,221.06360177058664,0.045669233541508356,0.0010527192596518444,672.9857995603821,8.127613729760684,-5.901024945660528e-29,0.3891339751802042,6.424187985027224e-05,0.0009398422045168305,0.00280150252257991,0.0019078387234670888,5.528785866446957e-06,0.7652358550460971,0.7775352749001818,9.222471059125827,-0.09355672497714211,409.77538375937854,5.591491555412413,0.11500686961433813,5.279173478896397,9.892096335651166,0.4898646999129447,-6.713898011821293e-29,0.001021667305928997,0.37625967819113826,7.109506557372131e-05,0.9793195156672402,0.6109154794804255,9.389298788468501,0.0008087679880272743,0.01839858111039146,5.582211491753394,0.12477241444271199,3.454735527539018,4.660057306535344,-9.947812147185366e-29,0.2446764912515363
1300,0.0006807436333037463,3.903182119082106,0.08412299922501718,221.06364163930823,0.04101022124902593,0.0010382647162023829,659.6618645091252,8.345902768516558,-5.86264013894342e-29,0.38920464094160334,6.403822388614668e-05,0.000945150813131315,0.007147778334963419,0.0020177298461742025,5.47747629414168e-06,0.7652044494643171,0.7775537488923805,9.222366596756073,-0.0796373347455641,409.7750977879679,5.5918379208377145,0.1134818272335763,5.304081014566125,10.489204786897233,0.4939683906445993,-6.711600397438261e-29,0.001012850803644974,0.3766626916564521,7.060478422610614e-05,0.9789114850625261,0.6107678756927581,9.389214892882665,-0.07220921423954212,0.01862941760970415,5.581844108500871,0.12403203905378676,3.107579489689789,4.4745278431367135,-9.905366720292227e-29,0.2671486778096076
1400,0.0007010621226078463,3.9033414401089126,0.08305024797635999,221.0636089466451,-0.009805047443249901,0.001025885422502981,668.9249678592964,8.148898285679637,-5.823984754521849e-29,0.389303075448062,6.359628834189475e-05,0.0009387754069802005,0.004285860539610703,0.0020916897592135543,5.785104499328605e-06,0.7651022956616642,0.7775796021683632,9.222417135520846,0.04227927317286513,409.7751406090158,5.592471210725914,0.11383794300153667,5.299259711479307,13.49060959072012,0.5173215494470768,-6.845251566760748e-29,0.0010045198983793056,0.37637955729289463,7.028784693383017e-05,0.9784285058684713,0.6109484932190219,9.389138367573924,0.08785494630592651,0.019120159558276412,5.584554243324612,0.12269287334858549,5.216337779178513,4.456536715636884,-9.795749224490457e-29,0.2914044881688606
1500,0.0007010329249926219,3.903755248192075,0.08250891701941818,221.0636685004617,0.010164690780483985,0.001029276915785621,672.9173769987191,8.40016541956326,-5.839911635984107e-29,0.38930023838961575,6.363852705807053e-05,0.0009318603439246533,-0.0019845247767842976,0.002217530195442937,5.777308845904009e-06,0.7650889174276798,0.7776351138674412,9.22243320448067,0.05818620331017976,409.7751662129889,5.5929322351361765,0.11294407361756732,5.2050005899999,14.371022901802112,0.5275357971899571,-7.058685977756036e-29,0.0009972109725853676,0.3767000344714174,6.965057043676189e-05,0.9782422350537691,0.6109001570077772,9.38919411463043,0.10841637267746204,0.019099229923310816,5.584409853566753,0.12107471023876941,5.669219608976181,4.565289234979472,-9.609482831034151e-29,0.3593794279993201
1600,0.000709329438063222,3.903662140375763,0.08211232623935291,221.06359838674854,-0.06904722240283795,0.0010115412950746508,660.3291595020295,8.356543397561223,-5.852801909365866e-29,0.38923859921131637,6.3402723379301e-05,0.000933859361201864,-0.00820123053052814,0.002281135937040099,5.526429175216124e-06,0.7651513515057741,0.7776267205324038,9.22233813197469,0.05345189717010868,409.77534118986483,5.592787408900069,0.11246086962773837,5.326822292977704,16.467687612071813,0.5132120805652749,-7.06970198452558e-29,0.0009845851937595779,0.3770169278842287,6.979733761050965e-05,0.9784100616958776,0.6111383661754156,9.389063932373615,0.02416969230494202,0.019356040124025198,5.585346210723792,0.1204527067381967,6.027275641490552,4.59251807051965,-9.454095569855529e-29,0.33860234361896563
1700,0.0007267577829169799,3.904531684007002,0.08109689504697237,221.06359554847927,-0.01249274652304772,0.0010194904412591417,659.4972985101074,8.82014776629757,-5.832442430298253e-29,0.38925641941911565,6.296732140281816e-05,0.0009219424762605991,0.004475164834048796,0.0023002538536797358,5.299118519461583e-06,0.7650441543803576,0.7776386825318196,9.222370201189813,-0.1348681776787573,409.7752313638123,5.592741989354139,0.11168973758935033,5.115611319106804,17.987548634875747,0.53992606599485,-7.133064439305413e-29,0.000989863117227191,0.37738890487585336,6.913867384623454e-05,0.977781763655784,0.6110941302946395,9.388980109427582,-0.06915498836569095,0.019786543335110773,5.58605677393185,0.11946441196991535,6.856423343182977,4.511479081239846,-9.371231787583715e-29,0.3595882671232919
1800,0.0007341801271906727,3.9049377076084366,0.08075853328235472,221.06358463483173,0.02137064081246046,0.0010114266376604678,649.4960119111071,8.692188361914507,-5.821627818787306e-29,0.389434402911735,6.305285263172563e-05,0.0009226302912381274,-0.0029027784783907176,0.002476348070095783,5.455128396176302e-06,0.7649730209901247,0.7776043427692414,9.222357998902696,-0.09516109669574081,409.77501847055294,5.593344187627408,0.1124791848538729,5.216873320130139,17.095429947365812,0.5385719946573501,-7.388243309866854e-29,0.000990045172861997,0.37764476723860996,6.80651584626946e-05,0.9774818185482573,0.6112534574213389,9.388793864587134,0.005414540858073887,0.02025858489295828,5.587071746366243,0.11666430214355078,7.447821502525314,4.533854922205628,-9.386756486603642e-29,0.3950641300742055
1900,0.0007262175677432557,3.905198465356605,0.08028625130770346,221.0636792632174,0.027923911170004232,0.0010082065891333775,660.6252492733568,8.777049639408018,-5.837607192022191e-29,0.3894502454380392,6.29077923844981e-05,0.0009186179568329567,-0.0002330745727811441,0.0024683242078129782,5.6268740113147466e-06,0.7650260606261855,0.7776906653370258,9.222311884348835,-0.004683885864740675,409.77493140672254,5.593515752857881,0.11154975397127553,5.171246881694074,17.932068821816117,0.5354206076015764,-7.478305565929806e-29,0.0009606410611988475,0.3776770520533256,6.7596036108489e-05,0.9772234786980818,0.6110742910793042,9.388768535719537,-0.10308931233323859,0.02004500621234495,5.588267756106575,0.11541797374012115,8.063533036298852,4.4491502971112045,-9.225297505107091e-29,0.41424346445168386
2000,0.0007485640900875,3.9051224789878405,0.08056055676875223,221.06362833282165,0.01698166671814159,0.0009936327182781823,658.587231527685,9.041729997223205,-5.826849665199877e-29,0.3894188157856013,6.272822880828837e-05,0.0009205190303471349,0.005970836851580496,0.0024782956533392856,5.488250584332995e-06,0.7648859465806545,0.7776863460030196,9.22235007028587,-0.07441440685368848,409.77520459275394,5.594658044696473,0.11046506402593882,5.352908903696115,20.819525675603106,0.5651331214041085,-7.524943665812216e-29,0.000952152654924878,0.37804173056290163,6.767830202602246e-05,0.9773530687262477,0.6113441854259528,9.388702466880739,0.07385971028107725,0.020058757403400806,5.5888392735624794,0.11529618922236383,8.664085162957322,4.496233170203213,-9.192260929903412e-29,0.45472755056990977
2100,0.0007448399470186372,3.905181356823477,0.07955289358852699,221.06364440629528,-0.06599156221246909,0.0009887522251805809,646.7919052469772,8.925797638462685,-5.823876795455933e-29,0.3895300730042526,6.206550271522539e-05,0.0009061883584120719,0.0009030710053166144,0.0025134770945949964,5.233046226709089e-06,0.764760771099522,0.7777198343752177,9.222331155297164,0.1352910183724698,409.7749938591913,5.594547971223994,0.10989762079166551,5.16391802521435,23.24198206511498,0.5693192834398382,-7.56512459612563e-29,0.0009452689224141615,0.37797717266795955,6.806379507397029e-05,0.9769421640081446,0.6115232505431174,9.388720455982439,0.051543550575448877,0.02038143696087321,5.590380696668727,0.11396888179460092,8.966222430905358,4.455264529651773,-9.008457417707484e-29,0.4973255398288223
2200,0.0007516047148684076,3.9057069833074562,0.07918735105158206,221.0636216347236,-0.022305438923391516,0.0009805830830846567,647.5758307826014,9.297358492408076,-5.825542855828629e-29,0.38960463417327335,6.231151159073785e-05,0.0009125206097795513,-0.005643029897663353,0.0026483975633273945,5.132299997764454e-06,0.7647838210856968,0.7777818372384651,9.222260796453,0.08273052127246533,409.7750263051223,5.594804958863492,0.10928742849999469,5.348180064692762,23.74212849568741,0.5773253444693013,-7.556055448761994e-29,0.0009514660835856915,0.37806336531691437,6.683655851943027e-05,0.9764091987927056,0.6115875294845747,9.38850932241028,-0.009322423210836898,0.020301864544442248,5.591378234001951,0.11265525021778038,9.531876920085415,4.581131487346596,-9.078398507676566e-29,0.47934422477587785
2300,0.0007397886176826658,3.905969338703662,0.07906513265812033,221.0635002658297,-0.04555907676968173,0.0009749873589255993,642.9005482848324,9.191715756299516,-5.840324191131846e-29,0.38963860300354924,6.206374521080235e-05,0.0008980808443857962,0.0002557287714965691,0.002607964110667107,5.373348961194437e-06,0.7646286757803857,0.7778040989607415,9.222260711610673,0.06870359105890997,409.77504000600584,5.5957043165906475,0.10946491839650986,5.207381687749028,25.351073135107562,0.5710494555357516,-7.762031169356821e-29,0.000950423777745554,0.37861090639229955,6.71391633422565e-05,0.976644562066489,0.611694394510107,9.388539914387794,-0.09366500402144542,0.020950725409541543,5.5911683435307085,0.11382278229301723,10.919802928289965,4.637172506118578,-8.955851006367621e-29,0.5301009687010461
2400,0.0007560122958049405,3.9064527470715658,0.07791657232803947,221.06357117162307,-0.010179504835166147,0.0009703227448768494,652.3339875770284,9.266563726998086,-5.8329049438146e-29,0.38968485136116515,6.152013543949592e-05,0.0008981333017307015,0.0016530625389621482,0.002666705568097883,5.3451381715601754e-06,0.7645557563958713,0.777784033851901,9.22218572347153,0.030919401298778237,409.7747261092354,5.595668002143532,0.10842787962741633,5.237621120887624,26.22011142179349,0.5644061293066185,-7.691695756259855e-29,0.0009183221389623515,0.37898431191019744,6.677640390819419e-05,0.9760757316034283,0.6115773451706619,9.388427896438241,-0.09014507869658578,0.0210109566840191,5.591591335959116,0.11118611518448572,11.174102829654784,4.484971677797121,-8.975807176631258e-29,0.5651429435362324
2500,0.0007453608289372084,3.906615154613857,0.07780782734809735,221.0634759852596,0.007861771031158106,0.0009684612141540002,645.7076911051277,9.707693745542056,-5.82196870547423e-29,0.38966110187456277,6.166690102168127e-05,0.0008879929344691866,0.003247816340697573,0.0027175259500188827,5.289145763819475e-06,0.7644847542308462,0.777795453035469,9.222183445606419,-0.08872053063100013,409.7746545716809,5.596150321568482,0.10838724486787848,5.275910370064329,28.517708680004183,0.5806908586043439,-7.869307730306962e-29,0.0009238698835405054,0.37924669786139614,6.630561083552026e-05,0.9757538347350165,0.6117817602933528,9.388266562347635,0.13211386488367455,0.020363272346669327,5.593384550221488,0.11190984175731516,11.061171988665505,4.558878285564886,-8.815053099480632e-29,0.5270913366893315
2600,0.000750394496289035,3.9071390947082674,0.0764681691924478,221.06354455469804,0.011960105714947438,0.0009496911806905846,641.1789116677193,9.750972282921877,-5.798523163961406e-29,0.3898854510970264,6.130024735239382e-05,0.0008884584619381217,-0.002663798424286681,0.0027815483498405302,5.43664548786726e-06,0.7645492681864383,0.777887560115502,9.222162136563293,0.09100784726136617,409.7746771212082,5.5960390202334,0.10798720646705849,5.3402243774430875,29.83389946906138,0.6007726712600513,-7.758980157610875e-29,0.0009213732557693234,0.3793132321780226,6.579867277212414e-05,0.9755607046161656,0.6119083569552017,9.387961397855186,0.06253811168873576,0.021099143529160813,5.594067982773623,0.1108366448631976,13.244251056742106,4.442626346805986,-8.92051592805045e-29,0.6073541578063557
2700,0.0007515859874826729,3.907391695356341,0.07726850659416445,221.0634757072555,0.07656503770861695,0.0009574962143536643,632.136653642164,10.099003539324105,-5.840049869697317e-29,0.3899312248893062,6.10888895460734e-05,0.0008872439229508901,-0.0013881501702624726,0.002787843922432772,5.539968961196372e-06,0.7644051345408617,0.7778396362859384,9.222077591075768,-0.09352369733795406,409.77448273729567,5.596924410888809,0.10761840143648839,5.39436577669414,28.053193915868203,0.5995207805354346,-7.967586122904381e-29,0.0009043749906261241,0.37947326857190955,6.53407546244149e-05,0.9749132736502529,0.6118596242471113,9.388053739066434,0.002363773214080164,0.02099645535357913,5.593431253249213,0.10857156274917422,13.24317939945358,4.620675131290778,-8.849655422460739e-29,0.569789470702838
2800,0.0007641048033714943,3.907445615463403,0.07663908922468812,221.06338041642837,0.07252727580739529,0.000950114309235416,635.8301672789789,10.16558553463015,-5.833746748062256e-29,0.38987110534980834,6.061274261485226e-05,0.0008717745941239774,0.004566899503998136,0.002815001516085757,5.107478747201923e-06,0.7642448324195469,0.77795845190291,9.222136258204355,-0.055835537863077614,409.77436882473387,5.5972715670878115,0.1063064668497892,5.231260315010957,30.618791625913452,0.6143112820777716,-7.977390802493802e-29,0.0009086252329960652,0.379620796502619,6.532918532332801e-05,0.974933912956789,0.612266075269093,9.387800482059312,-0.07140028129459154,0.020964292483245352,5.593584354937867,0.10890638031619304,13.946593417842621,4.559771187317077,-8.788356256643425e-29,0.618587035472639
2900,0.0007632338498286279,3.9077824220902877,0.07523487419147522,221.06331207050675,-0.038765422773453996,0.0009324678061326735,641.446198568331,9.948097253026924,-5.8300468219197e-29,0.3899118894909318,6.049121612442496e-05,0.0008775731073945199,-0.009037838000527145,0.002787974782594852,5.039260292124827e-06,0.7643338497810138,0.7779723622232974,9.222025052381811,0.05544907839026275,409.7743647245332,5.597909196808309,0.10637634461840148,5.330442202393219,33.78625477103265,0.6012436495094216,-8.03304110767758e-29,0.0008976179774486902,0.3799078796622074,6.462663962006851e-05,0.974593345789466,0.612224790064701,9.387630409216255,0.11584043740847358,0.02111351866006468,5.594737425240835,0.1089612658920441,14.552506238061584,4.582586074281913,-8.706303832303949e-29,0.6529654468901271
3000,0.0007486626215789064,3.908193737892236,0.0752212925601451,221.06327679020504,0.0677993059518888,0.0009314352768920302,630.036063545527,10.378738655665215,-5.806965279298916e-29,0.39014810570209607,6.018865673342115e-05,0.0008655712177380121,-0.008238856084408039,0.002911090903605365,5.196457589108456e-06,0.7641962627277433,0.7780199304403426,9.2220422525838,-0.11996666397241695,409.7740191677276,5.59738355046752,0.10516465552763463,5.379472094592539,31.87905349942048,0.6213703671109261,-8.08327681788569e-29,0.0008988231137148172,0.3801867110329758,6.387330790498949e-05,0.9745470714882568,0.6124558214841888,9.387536356983615,0.09661332049551263,0.0211586473227466,5.596334664062027,0.10729957620010222,15.63504809862643,4.5115378334968765,-8.66892019753743e-29,0.6376066237380861
