milliseconds,mwf626e95e_543f_41e4_aad4_c6bf60ab345b,mwbbbce920_e8dd_4320_9386_fc94bfb2fc99,mw810ff751_fa4e_4143_bd50_169b3e325e1e,mw114aa90f_5f5b_4fe8_9406_361c8489b6a1,mw30ae63db_6cd3_4b6f_93ad_3350cd360bcc,mw03db56ac_8dc6_4931_ae82_fef706d2ee3d,mwf345ed7a_0622_403c_b816_c8749a2c9ded,mw1da111f2_a036_4392_8512_015005bdcbb7,mw9947742a_0e4b_4636_9a4b_b6eef2a8f6ac,mw80848184_e2dd_47ce_86d7_7a21479342bd,mwd2d9d93a_3bd1_4f17_bac1_baba9ef2d55a,mw4638f126_8cb8_4021_ab41_6ae195743ba0,mw10315fa3_6f13_4618_bda8_a8694bd3c374,mw0adf3eb4_a196_4c48_b10d_4e9e9faaf9e1,mw7d86cc23_a1af_44c3_bdb9_71e9b1bb2a83,mw0eb6c959_d408_45a0_a450_928b8c5876bb,mw42054cd7_17af_46da_970c_7f99151906ad,mw39c2e431_fdc3_4964_be29_6ca856620b1b,mw2e464cf3_a09c_4b7c_9f3c_06720016a48e,mw36ea78c1_ed71_4def_96d3_857a442d7195,mw147d30ec_478e_4090_b496_128a131d29eb,mwab41493c_6349_45f1_a226_3030cfed0e06,mwf405687b_7401_44ec_a0d6_4a2b35c13e8a,mw3667a5e1_02c9_44a0_acb4_b0431faa822d,mw772cbf20_3fc1_4800_ae59_77884f1ae333,mw2ba2b802_9f07_4f4d_94c6_24c8de1a95cf,mw7becb5fe_8da8_4285_a821_0d77ad811b62,mw8c9107e6_f51d_442d_b2dc_2bfdbb8482ca,mw824bc3d4_1ac3_4912_9b51_8f14ff1c96b9,mw6cce2109_0e32_4dd9_98ec_41173e8ef07d,mw2b255f94_8018_4b99_bde8_918eeac45446,mw48867e93_f170_44e8_ac7a_185b23e1bf3b,mwd31f52cc_04e7_40e0_885f_c7b2d9e62215,mw2c9b0499_3325_4394_8af3_bbf653a944a0,mwd65b5b39_dc1b_4e77_a999_67277a880e5e,mw6335d5d7_c7b0_4bc0_b883_f7ee4915c2c3,mwf7796221_1fea_4274_a93e_c00adbf5778c,mw5d764bb8_5693_4ac8_9557_f65992cc5eb0,mwedc1bc00_adf7_4144_a1c2_7dc1a9565dc2,mwbc2f5464_81e5_43fd_8b39_f5a2756af72f
0,0.0004431417358990409,3.900116870198973,0.08787025960431019,221.06367815992422,4.224521163595808,0.0010860463428169415,7.2409011439073065,-0.12896291923360628,-7.434660921787173e-29,0.38900153909881646,6.594171742435259e-05,0.0009767865571948084,0.43904819650613763,0.0007869072662052385,1.6035542463122227e-05,0.7654203168612675,0.7775791982778857,9.222478293206425,5.969282487656158,409.7754260949089,5.590113391073568,0.11678326221173789,0.03765800940033903,-0.7599808246778303,-0.011458416989833489,-3.0963310466213015e-29,0.0012964107911036585,0.3750320921565637,8.418396535577653e-05,0.9802311362809669,0.6106393058440737,9.389464073910379,6.047489378614382,0.009561617679315201,5.5707647497038,0.13583707515846885,-0.34083882270069954,-0.0357256158263777,-1.200281154009998e-28,0.013990391334063932
100,0.0004284645153436154,3.8999993809302915,0.08754560239741699,221.06371522980277,4.234752526472469,0.001092669767328903,703.224081678658,-0.23022931440534086,-7.132637367720408e-29,0.3889496121046878,6.627752631940275e-05,0.0009821516992436512,0.43693615366228883,0.0007474463174381153,1.5986322342559213e-05,0.7654734979361905,0.7775056424361322,9.222497201211795,5.9653414144374866,409.77553029904885,5.589681508779546,0.11587107040858445,-0.1101919017672638,1.1991073819223186,0.014340171180199987,-3.568543293148945e-29,0.001305401233972834,0.3749740724430565,8.491094921378121e-05,0.9806211076160452,0.6105901827606663,9.3892558304117,6.133824061265139,0.00934922671300095,5.570006459823015,0.13755335146536932,0.4814370375486217,-0.018488044893291443,-1.197852743294017e-28,-0.02286200245699844
200,0.0004570940047379808,3.9003392852424135,0.08793842963668777,221.06363861215786,0.007093803286608293,0.0010924698714559926,695.2818235271978,5.183064878883944,-6.731323376385987e-29,0.38889826082768597,6.581832520878588e-05,0.0009728396174539924,0.34220218164110733,0.0006941597364041104,1.4877404487798717e-05,0.7655208483661716,0.7775692975337921,9.222499237506709,4.313563443622086,409.7751640860956,5.589747571385946,0.11574586406689222,1.4596898374457872,0.5524942495709747,0.09795894554211144,-4.103621084701991e-29,0.0012847366171230708,0.3747607970497221,8.352282494017234e-05,0.9803431633294792,0.6106687164067872,9.389507871848398,4.9049874403838105,0.009764653247584002,5.56931954037608,0.13494489511294613,0.012993088440968218,0.6890885679104655,-1.1752823406027316e-28,0.01075154748929392
300,0.0004687889498218412,3.9003377463766915,0.08787170810256348,221.06367475104858,-0.07648430169020606,0.0010871709791528325,695.5897174236453,6.0858473401838,-6.486370944092827e-29,0.3888959790351774,6.532995899577664e-05,0.0009640284130807254,0.22972385275050025,0.000871290420943627,1.3415590875558207e-05,0.7655209810694374,0.7774872673139559,9.222422250615505,2.5524078625536397,409.77533651226776,5.589642194409563,0.1169063076344554,2.6386586382201314,-1.1369843828198003,0.2141539926301922,-4.4860795586200004e-29,0.0012456472622004663,0.3752071167952723,8.12089432826305e-05,0.9804559543052257,0.6107667967100001,9.389239197440835,3.8231084388391534,0.009887419731071375,5.569723161333853,0.135532694352224,-0.6029711568131728,1.3405539676535698,-1.167151186162796e-28,0.03905032794581853
400,0.00048127798738984334,3.8999560759850183,0.08712307009898364,221.06371467536854,-0.011090783647653374,0.0010777172512941274,692.9673376929538,6.724459598681126,-6.308481769965828e-29,0.3889029243963228,6.540206347413106e-05,0.0009601927705404331,0.10268336699105145,0.0009543980976598054,1.0838638477715446e-05,0.7654431638366495,0.7775433254699592,9.222458317928988,1.337995514764655,409.7754469102753,5.589768767523388,0.1168550754876954,4.043851481685516,-1.3448258268397197,0.34895253702480394,-5.002094213933553e-29,0.001222771160897019,0.3753180944342097,8.036316907697318e-05,0.9804069653085555,0.6107820448646206,9.389422872763719,2.8358769239202917,0.01082076201584164,5.570606441422941,0.13578547596818055,0.7883499228477888,2.09425928938473,-1.1454225111331429e-28,0.07637790038892399
500,0.0005136427633421144,3.9007503986535035,0.08657941349722034,221.0636933129701,-0.01606503244923643,0.0010755186741714048,684.9266557180299,7.055072738622314,-6.169966482657576e-29,0.3890215454514466,6.50634614329727e-05,0.0009595346956157056,0.010603419115705984,0.0010486489074078948,8.28424718679502e-06,0.7653486902486516,0.7775550727656417,9.222443269559465,-0.0017455531378450934,409.7751949860404,5.590441425622014,0.1166101674733159,5.036466796943292,-1.300952013136085,0.45557935634361435,-5.271958994971497e-29,0.0011870309173268325,0.3748432444194668,7.80467428661151e-05,0.9800254076002295,0.6106408948200999,9.38944231563018,1.8698384413880877,0.011671199799097975,5.572220753308749,0.13484400662977705,0.3085598627622418,2.915828254547915,-1.1243634349057073e-28,0.07915962271176936
600,0.0005296367619934887,3.900573399518439,0.08704578060677344,221.0636499586465,-0.04273890453583573,0.0010804617835116171,675.5477265370422,6.998686032860899,-6.057388644684075e-29,0.38910473357561876,6.466191302415842e-05,0.0009629473745086765,0.007099309104330541,0.001187171273539319,6.21930957881744e-06,0.7653953172020481,0.7775922465190603,9.222504043196125,-0.06309069545137685,409.77542709222075,5.589799463590451,0.1160625508033514,5.206713412225525,2.4744357314133163,0.4593206209776945,-5.400165322606683e-29,0.0011602061770727592,0.37520588606811983,7.704360408602583e-05,0.9798918221732148,0.6105007468181771,9.389257231876437,0.9535834133296276,0.012594609693823795,5.573471404413508,0.13274365440272679,0.4943377235293348,3.5224428059659787,-1.0927502703435324e-28,0.1250956590856538
700,0.0005570548933438295,3.900485478296598,0.08619224209426028,221.06362246865794,0.08222005404236098,0.0010669709177224,674.6527539282539,7.152940289728686,-6.014127023908018e-29,0.38898707022084783,6.464721535773354e-05,0.0009524624220278328,0.00823727571852215,0.0013492907188164013,5.811237371285539e-06,0.7654086447210581,0.777508704888383,9.22246897863291,0.049959544191095544,409.7751429919304,5.590107674416006,0.1158409259668364,5.057271711481052,4.155042035283801,0.4565163533418788,-5.880479656078348e-29,0.001119134371566335,0.3752455420831995,7.431527273551836e-05,0.979465832454941,0.6105609425103631,9.389454568224968,0.2586030297934756,0.013977315037133703,5.575385739923037,0.13068730774233403,-0.7853615609857266,4.214580027193632,-1.078893150118211e-28,0.12126512549770324
800,0.0005944721620467509,3.9012423541636476,0.0864233259421673,221.0637042887708,0.004531980633150225,0.0010696999413106513,682.6737364313668,7.652202333868342,-5.957390402217881e-29,0.38905992112630133,6.463027959853796e-05,0.0009584678707249178,0.0018624931453208066,0.0015192675167680911,5.727513552732626e-06,0.7653193424907216,0.7776017236149371,9.222413960629858,-0.0559776473828946,409.7751232651663,5.590355556819529,0.11570592574530164,5.063190068365924,3.203046903134586,0.4645845195852549,-6.083870114274014e-29,0.001076461161796883,0.37531902250263394,7.386105613781371e-05,0.9793393923414674,0.610585501516792,9.389181208995929,0.06968794793649888,0.015002169494724188,5.576831188446528,0.1304840531957056,0.3108446000848595,4.574010695000755,-1.0647884779082975e-28,0.14875929119909548
900,0.0006187372929083555,3.90139129653779,0.08578911660501395,221.06373547685715,-0.033596911267822174,0.001063559858575797,670.8374064870067,7.845224354877129,-5.918691166222394e-29,0.3889955803968057,6.41793394509236e-05,0.0009496206625536969,0.004158876620211206,0.001644682066232801,5.70570451004166e-06,0.7653286365655645,0.7775350248190566,9.222454998906233,0.08088210501615313,409.775246315937,5.5906749961861735,0.11590855847850318,5.082794614843382,7.177437798662523,0.47235059075800345,-6.169729655517362e-29,0.0010728518569959528,0.37547990828538874,7.252884788562774e-05,0.9794249165302841,0.6106877050134493,9.389240974777316,-0.11186252881206754,0.015981611200597105,5.578389626208632,0.12766527368475844,1.3743190159100265,4.638235296637805,-1.0534823426974746e-28,0.17601543798626604
