miliseconds,R,LR,G,Gt,Gd,RG,Gbg,LRG,LRGt,RGd,RGt,LRGd
0,843.4571619761133,0.0,522.3060625171913,0.0005307085290647047,-0.00033063060479992227,1.1377649456377583,0.03128676678028949,0.0,0.0,-0.013005937881888271,-0.017814116850009415,0.0
100,693.687994241729,0.0,363.54855483832944,0.022268291834307622,0.04805833147503798,152.76451177687088,0.13449572044134298,0.0,0.0,0.02817069279766013,0.008961323921172453,0.0
200,599.9867275369,0.0,276.85897735872715,0.03357529588203392,0.07131396710581087,244.95377042928968,0.2036311260741357,0.0,0.0,0.048411558733362205,0.02944262165696666,0.0
300,535.3490286321629,0.0,212.09987051591403,0.03978715688329213,0.08321439519294048,307.538770773454,0.2675051845067139,0.0,0.0,0.1167967712795536,0.06238074434573594,0.0
400,493.9312244574974,0.0,167.83014582629647,0.042678365615263024,0.08804036103526805,348.07450230692587,0.39645896449338924,0.0,0.0,0.19482124868538853,0.08188443934997024,0.0
500,468.4982130298272,0.0,138.48022564067566,0.04422258610359644,0.0906436038597221,382.4987049606004,0.4692453055045921,0.0,0.0,0.258935350527602,0.11823380015922373,0.0
600,440.7008832162036,0.0,122.58256643512796,0.044114039483026155,0.08952762696749389,401.94783568563076,0.5509270693999351,0.0,0.0,0.2883881727459928,0.16110036592967597,0.0
700,419.3934122871238,0.0,95.89181466415516,0.0434313664616426,0.08807071708325692,422.73082532325185,0.6927350115945573,0.0,0.0,0.36455562745004433,0.17043708571843683,0.0
800,408.9018627202499,0.0,84.39878138918581,0.04236937137246275,0.08603944582919083,430.97565300861993,0.7562785515508593,0.0,0.0,0.43074396745489957,0.21894349628510654,0.0
900,399.4791166441144,0.0,73.20230219985243,0.04265840074090252,0.08417091030211263,442.21938979194744,0.8479437610144813,0.0,0.0,0.49345507481552864,0.24224186822895777,0.0
1000,389.9601356002377,0.0,64.34446209970558,0.04142077717036761,0.08185988507246215,453.37987133288414,0.9662670330412934,0.0,0.0,0.5795076909986591,0.28497662080624664,0.0
1100,380.51938541590255,0.0,56.204837580933706,0.04049526999209462,0.08005349554434536,460.1052805925279,1.0253592367993063,0.0,0.0,0.6118845196176137,0.2945719806770094,0.0
1200,380.2839732921059,0.0,57.306189423066634,0.04014548411669113,0.07868581043404872,463.6068155696733,1.1043367201468974,0.0,0.0,0.6906573409905621,0.3118499680413404,0.0
1300,376.62247215962174,0.0,53.26116991861857,0.040734916598749234,0.07694017790400648,472.409060970211,1.1931358027916508,0.0,0.0,0.7216695788432427,0.36056440006280577,0.0
1400,368.0418883735529,0.0,49.018059698263656,0.03972433506802961,0.07598818193734287,471.5605171757738,1.2674957539860943,0.0,0.0,0.7808386284730097,0.400371000441266,0.0
1500,370.8139706685404,0.0,40.83747125234493,0.03963482479403674,0.0745293810993875,477.17126272494335,1.3224265671993634,0.0,0.0,0.8418685140740353,0.4221716803174027,0.0
1600,362.0940796236271,0.0,44.656286307108644,0.04092964304683157,0.07400856732740842,477.7739926191113,1.4474558323767368,0.0,0.0,0.8887880139030814,0.4269365964865962,0.0
1700,363.3914701454683,0.0,35.34431184063216,0.04000235411368869,0.07337879150478993,482.5573584550958,1.4638979757946837,0.0,0.0,0.9112641524177453,0.4693662256057401,0.0
1800,363.1520936962301,0.0,36.64942261217863,0.04144451387840065,0.0738405086939666,484.6382419697166,1.5984843780788274,0.0,0.0,0.9475999824646305,0.4828607828392646,0.0
1900,355.47575521438057,0.0,38.84572716773459,0.04079887862248568,0.07330156089037855,483.8351535528838,1.6589964467067524,0.0,0.0,0.9853045234646457,0.5094062368916807,0.0
2000,358.07350584653653,0.0,31.74868095144265,0.04222543299931061,0.0726177013802267,480.74648828276446,1.648231706293582,0.0,0.0,1.0387547691615,0.5526301092651502,0.0
2100,356.2454029113798,0.0,35.342774567384616,0.04242122542632361,0.0731026921668839,484.5694547429757,1.7779450248513295,0.0,0.0,1.0397212684122021,0.5750699653514735,0.0
2200,361.01264897109377,0.0,31.325936811687356,0.04425910374295623,0.07416704923691185,489.5457954757258,1.825706680091359,0.0,0.0,1.0828900548353857,0.584439774376994,0.0
2300,356.37281286789084,0.0,36.075990765005116,0.04506253573502157,0.07401257608857043,489.4832299487065,1.8569773945430186,0.0,0.0,1.1303172885176391,0.6297119116893427,0.0
2400,352.7066634942823,0.0,30.12469576662076,0.044855726956258724,0.07465372093801408,485.26892920110004,1.9421850094998598,0.0,0.0,1.1472763205638559,0.6621212366110375,0.0
2500,358.1168227209502,0.0,31.889768109632346,0.04683265080084897,0.0745864220133195,489.8549303758553,1.9272093406354027,0.0,0.0,1.1834785837920934,0.6733250553029263,0.0
2600,357.8251182902131,0.0,35.584735564353636,0.04764109359676198,0.07518647085865682,484.2499156611081,2.0322961475844243,0.0,0.0,1.202810994915658,0.6966446289745792,0.0
2700,350.6941100742011,0.0,30.017226831889065,0.04839746027939655,0.07622370340764077,489.57770305859185,2.073701563682955,0.0,0.0,1.184748273816366,0.7122269826599553,0.0
2800,351.8878362652433,0.0,33.148334017915815,0.050365914422706624,0.07611651435229638,487.54235404166485,2.048818934480312,0.0,0.0,1.2179519194987374,0.7494265665441688,0.0
2900,350.76729058945887,0.0,32.761639117007995,0.051118521029188284,0.07616256939103036,490.1385406092366,2.097344488997766,0.0,0.0,1.2234948058523876,0.7782118891100971,0.0
3000,351.15736294646035,0.0,32.42887571979739,0.05208415513316585,0.07705251489879038,491.9048600333943,2.1257033227563262,0.0,0.0,1.233373406204397,0.7850288759914018,0.0
3100,354.7164741913022,0.0,31.560584478139408,0.054047570992549095,0.07669901536625506,487.67756244396213,2.2172666575923112,0.0,0.0,1.2752006188860532,0.8110108531621961,0.0
3200,349.3587777423245,0.0,26.536915055240193,0.05503654236336977,0.07804014286279819,487.08087738583095,2.2383447902286377,0.0,0.0,1.281439398475502,0.8412366566896065,0.0
3300,349.4389183288886,0.0,33.999284315061985,0.055986777165763904,0.07765269829958041,487.99282409310644,2.2889844613574586,0.0,0.0,1.2741282839106287,0.8476504786065054,0.0
3400,351.9083516431608,0.0,27.661196769298144,0.05714421904643842,0.07766535645004084,484.8251147943525,2.325395856647111,0.0,0.0,1.2987216963564792,0.8843389800589027,0.0
3500,353.85621338133217,0.0,33.183264233158084,0.05779675088831386,0.07878415097043762,491.3247402898991,2.3629121038600536,0.0,0.0,1.305713754109965,0.883710881994216,0.0
3600,351.683131911699,0.0,32.3873344124283,0.059203384674410275,0.07849372537256899,486.1144151995183,2.348645159754383,0.0,0.0,1.2992159587460719,0.8973214782450576,0.0
3700,349.33459299789945,0.0,26.838361953300527,0.06094190543261985,0.07904455750083142,485.87497051866865,2.361969269004843,0.0,0.0,1.330865201141836,0.9442918498523601,0.0
3800,357.81967370682935,0.0,32.380456972387,0.062310925946615844,0.07943459905474809,489.8973604811295,2.417663407060734,0.0,0.0,1.3268331848899073,0.9561619987643805,0.0
3900,350.824577006923,0.0,32.5699902036261,0.0637598556299762,0.07929610614820758,485.5208269171408,2.472649274614232,0.0,0.0,1.3212682158431561,0.9930177648080759,0.0
4000,351.78987618373935,0.0,30.05567270759897,0.06412430933220988,0.07880564784526878,487.2749686103245,2.4868482238133276,0.0,0.0,1.307475783212404,1.0113423757107929,0.0
4100,351.8712228275349,0.0,28.404621163029883,0.06647303452574804,0.07947768220846436,486.7142413510745,2.486526533265071,0.0,0.0,1.321617096392791,1.0090199759988692,0.0
4200,350.96030121412906,0.0,28.460427069734493,0.06706188832723002,0.07900543532071741,489.4369370701445,2.5112975075417605,0.0,0.0,1.33765911156061,1.0495833569888604,0.0
4300,355.76446692044124,0.0,26.187350270328512,0.0684860349738105,0.07896005146160318,491.9807379550581,2.5655812747361555,0.0,0.0,1.3420307960810398,1.058910592880664,0.0
4400,354.6354630195603,0.0,25.835183940215245,0.07033721502335985,0.07880998013973695,486.9311289827895,2.5201985630427055,0.0,0.0,1.317830205293433,1.0560372187196485,0.0
