milliseconds,R,LR,G,Gt,Gd,RG,Gbg,LRG,LRGt,RGd,RGt,LRGd
0,845.0732995860385,0.0,525.1617091516841,-0.0002649296070216279,-0.00038055593905057003,2.0406214703295045,-0.03379520276245267,0.0,0.0,0.019193989201334898,-0.009229391901970332,0.0
100,690.5690451285785,0.0,366.17305806796463,0.02285680278760522,0.04817250100787819,156.3730192356476,0.12210059765057399,0.0,0.0,-0.000854538100690326,0.011256690143256417,0.0
200,594.1827167820671,0.0,278.3834561278616,0.03362411189678936,0.07137454317321101,244.18270284838627,0.16037462770079158,0.0,0.0,0.07237092488498534,0.03904001630503029,0.0
300,533.4608715614202,0.0,214.42369100458274,0.03988245880101885,0.08319301672306771,308.0514899839562,0.2976912922787368,0.0,0.0,0.12680752544538748,0.048660466882562606,0.0
400,493.94992498072344,0.0,170.786997947346,0.04290227947665264,0.08805247176745146,348.3519261185736,0.43333770445009795,0.0,0.0,0.16028564836771356,0.09675081003606606,0.0
500,468.5102459988945,0.0,139.15766360831824,0.04408422593404129,0.09053998241250913,380.9453209740917,0.5196417751541916,0.0,0.0,0.24089464221474605,0.10989136038005229,0.0
600,437.58149682992246,0.0,114.59231865857916,0.044571633027789645,0.08972075978486664,401.37003001962586,0.6162081436523947,0.0,0.0,0.3220519734078395,0.1496930498161658,0.0
700,420.4099487585442,0.0,96.79555656962609,0.04308725172135684,0.08795041548812109,419.5595950785495,0.6545568600860178,0.0,0.0,0.38328218395580577,0.18593941370125616,0.0
800,410.7227790461009,0.0,87.07864766929588,0.042322093001053905,0.08707696006353371,435.7652088587505,0.758250376138496,0.0,0.0,0.42387383774962684,0.21465580085865238,0.0
900,401.04108675985475,0.0,77.7647903598415,0.041548282307521084,0.08382927582446878,448.24064067090535,0.8741270876783921,0.0,0.0,0.5122244938366456,0.24857813778490848,0.0
1000,390.4601190630895,0.0,65.60178668159655,0.04090356460073563,0.08213288980305038,449.73872325759527,0.9446960324681083,0.0,0.0,0.540138773400904,0.2617936844324298,0.0
1100,387.0428180389569,0.0,61.86090847789694,0.04158948269122891,0.08079162237566999,457.4548859699145,1.007518473507319,0.0,0.0,0.6071723022092077,0.29322145951953993,0.0
1200,380.28430398641444,0.0,54.76180112344443,0.0404348611325596,0.07803885476824746,463.10453396640463,1.0984643313989553,0.0,0.0,0.6558924052511723,0.317464886752702,0.0
