milliseconds,M,FC,FN
0,0.388104703558305,0.49627844357437234,1.247161026477807
100,0.42083896333931176,0.4922823118966566,1.1473501433961837
200,0.44649463244348936,0.40781068333984727,1.1144795880157476
300,0.5051459329702095,0.38947634926783703,1.105145673926814
400,0.5308312304064657,0.3181897132636477,1.0602584764260101
500,0.5823332369900066,0.32874807595676686,0.9592478569532142
600,0.658414987525801,0.3178281659599544,0.9662561710104739
700,0.7065764221960428,0.3260555687313555,0.8831816425683963
800,0.7768140270007029,0.24796851565586106,0.8412436179313147
900,0.8486700957947029,0.22122285991715554,0.8410919547586023
1000,0.9336643365364409,0.25883889014243056,0.814548386478223
1100,1.008159004555977,0.18786832526446803,0.744237702130351
1200,1.113610048441069,0.20054143354963322,0.7320902144268718
1300,1.202992586190861,0.24655469254494208,0.6687630748154746
1400,1.3032469476140927,0.2438962061566935,0.680922321627145
1500,1.384988829762007,0.22834812598614576,0.6388156528874787
1600,1.500971312923552,0.22994679361424847,0.6133675520031353
1700,1.596356487470889,0.2133735134222456,0.5757460808318715
1800,1.692176163382054,0.22950256413261672,0.5364079009186173
1900,1.8081386769546508,0.31365902332310946,0.5289320851755853
2000,1.9121817481141958,0.3232244224059092,0.5612009821555861
2100,2.015835074860927,0.3145617251002155,0.5342112741657818
2200,2.135162280634579,0.3588384936620557,0.49352019276954506
2300,2.235090384837807,0.3160960062932629,0.5150771383622946
2400,2.3561570581702034,0.33812611305932966,0.48171747818999994
2500,2.4668751287462896,0.4294193112454099,0.46158055806222265
2600,2.565387804850876,0.4019383489038617,0.48055665345973686
2700,2.6980756831596646,0.4339847736612231,0.4305365047440226
2800,2.7965457347079767,0.5031137907045975,0.46493320974807134
2900,2.911234331355366,0.505578719242862,0.4240430560411797
3000,3.0303559624489393,0.5414923803856858,0.4627849069672205
3100,3.126794801856077,0.6155175629717174,0.4503328982474746
3200,3.2320726358450185,0.6652012827379633,0.47901459462144297
3300,3.341211396382708,0.6590741622473257,0.4492629178363113
3400,3.4553754596572532,0.674665984117263,0.45748077902238304
3500,3.574511049856182,0.7247111280956273,0.44817777466656733
3600,3.6737511774358733,0.8000415271788728,0.49637613959054977
3700,3.7677618801325794,0.8970392320515703,0.4859441787954575
3800,3.8898605074699373,0.9202467337444687,0.48210208149517375
3900,3.983588728973803,0.951791198809254,0.5329026132243012
4000,4.094803133939798,1.0503843564987099,0.539669720660056
4100,4.196282387914292,1.1252989708802652,0.5740368566777331
4200,4.291782236272415,1.1971025334536316,0.61457601101698
4300,4.394858150497425,1.1955064011759269,0.606629524377249
4400,4.482898395663606,1.3355718209742222,0.6259319973816381
4500,4.578031846799833,1.347430607651577,0.6473504883248683
4600,4.653053614793191,1.447487241388998,0.6654656331484403
4700,4.738564697361374,1.5306067435591215,0.7516030101537439
4800,4.810742273669113,1.586387678066108,0.7921396972847476
4900,4.899524201150515,1.6956049758882619,0.7677291441530747
5000,4.940687229320961,1.7412459154750584,0.8201910131344451
