milliseconds,IkBalpha,NFkB,IkBalpha_NFkB,IkBbeta,IkBbeta_NFkB,IkBeps,IkBeps_NFkB,IKK_IkBalpha,IKK_IkBalpha_NFkB,IKK,IKK_IkBbeta,IKK_IkBbeta_NFkB,IKK_IkBeps,IKK_IkBeps_NFkB,NFkB_nuc,IkBalpha_nuc,IkBalpha_nuc_NFkB_nuc,IkBbeta_nuc,IkBbeta_nuc_NFkB_nuc,IkBeps_nuc,IkBalpha_transcript,IkBbeta_transcript,IkBeps_transcript,IkBeps_nuc_NFkB_nuc,fr_after_trigger
3100,0.07004096449664837,-0.00015341220960130318,0.031780561849772876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06752195770854037,0.0006208445602330195,0.0013066850035547137,0.0,0.0,0.0,0.013669629758712769,0.0,0.0,0.0,0.5
3200,0.06999563956440548,-0.0005423047224463997,0.03163313252774176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06799529376941317,0.0006239400740678045,0.0012952146011172146,0.0,0.0,0.0,0.013803744494506972,0.0,0.0,0.0,0.5
3300,0.07013673010223948,-0.0004903175121865136,0.03188205872059016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06747049135936607,0.0006201716211866217,0.001338655206898869,0.0,0.0,0.0,0.014193729836642254,0.0,0.0,0.0,0.5
3400,0.07060176078153876,0.00028096702796304325,0.03180905422414821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06811771071589356,0.000627613437475106,0.0013262611739384223,0.0,0.0,0.0,0.01487312655384684,0.0,0.0,0.0,0.5
3500,0.07068904015615521,0.00018764017384355146,0.031712317256852314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06815367178301669,0.0006250244427467229,0.0013339880774757608,0.0,0.0,0.0,0.015546597242444362,0.0,0.0,0.0,0.5
3600,0.07094755340617333,0.0003715618352738328,0.03171998098774486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06761552501648803,0.000630216849056057,0.0013530995331688142,0.0,0.0,0.0,0.015954576739199672,0.0,0.0,0.0,0.5
3700,0.07111409486027773,0.0007503318580196371,0.031829037804105745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0677398494044912,0.0006398930356118117,0.0013642358985042516,0.0,0.0,0.0,0.01620660867014094,0.0,0.0,0.0,0.5
3800,0.07162488570461883,0.0002658976372316095,0.03182279488584608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06704550440456823,0.000632318300649332,0.0013753961867018173,0.0,0.0,0.0,0.016323345255553512,0.0,0.0,0.0,0.5
3900,0.07196182517106994,-0.00023917742673195712,0.032215243095503984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06761441777158332,0.000641959029809755,0.0014044195769104901,0.0,0.0,0.0,0.017209257773451173,0.0,0.0,0.0,0.5
4000,0.0723477552870042,0.0004394046932002596,0.032144053699486794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0677381201152537,0.0006454890906914629,0.001396283030776101,0.0,0.0,0.0,0.017525368448757045,0.0,0.0,0.0,0.5
4100,0.07251771841967362,-0.000510940896891766,0.031980291390772644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06717866901721228,0.0006443091729864137,0.0014122763167587434,0.0,0.0,0.0,0.017643849367825922,0.0,0.0,0.0,0.5
4200,0.07257923109038716,-0.000515547904692324,0.03203613842293233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06725737577934175,0.0006531541415733446,0.0014170903637353873,0.0,0.0,0.0,0.01836711986891717,0.0,0.0,0.0,0.5
4300,0.07310746042178898,0.0006399446795443325,0.03223915495544183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06711482257553013,0.0006505687510889243,0.001413234744341031,0.0,0.0,0.0,0.018994011653157342,0.0,0.0,0.0,0.5
4400,0.0734159316311419,0.0007966259117507314,0.03232806973984403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06757444178921139,0.0006626632713184729,0.0014299375740904963,0.0,0.0,0.0,0.01939167476201481,0.0,0.0,0.0,0.5
4500,0.07407608050795095,-1.2945721067601508e-05,0.03229303768558669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06750930835612562,0.0006623627467241755,0.0014303668866340001,0.0,0.0,0.0,0.01963712879342353,0.0,0.0,0.0,0.5
4600,0.07438848468427373,-0.00024166820642373876,0.03262011271414769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06703343269105436,0.000662837325563482,0.001450278191500318,0.0,0.0,0.0,0.020342607234608404,0.0,0.0,0.0,0.5
4700,0.07468138126554659,0.0008453055043193409,0.03261516954008463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06663961431365045,0.0006653340206448898,0.0014581227045495472,0.0,0.0,0.0,0.02067326024937841,0.0,0.0,0.0,0.5
4800,0.07493328862491376,3.867509495035021e-05,0.032658045249575024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06652130310243037,0.0006720513807189994,0.00145296177757909,0.0,0.0,0.0,0.020987932828170196,0.0,0.0,0.0,0.5
4900,0.0751628545181341,-0.0002278413742706872,0.03271044187867817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0663247765006665,0.0006737757124668648,0.001471686001155079,0.0,0.0,0.0,0.021325379221840447,0.0,0.0,0.0,0.5
5000,0.07572454788756586,-0.0002742471566453634,0.032478961124310514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06641189314200098,0.0006751393939957168,0.0014954398334243312,0.0,0.0,0.0,0.02138343238164235,0.0,0.0,0.0,0.5
