miliseconds,IkBalpha,NFkB,IkBalpha_NFkB,IkBbeta,IkBbeta_NFkB,IkBeps,IkBeps_NFkB,IKK_IkBalpha,IKK_IkBalpha_NFkB,IKK,IKK_IkBbeta,IKK_IkBbeta_NFkB,IKK_IkBeps,IKK_IkBeps_NFkB,NFkB_nuc,IkBalpha_nuc,IkBalpha_nuc_NFkB_nuc,IkBbeta_nuc,IkBbeta_nuc_NFkB_nuc,IkBeps_nuc,IkBalpha_transcript,IkBbeta_transcript,IkBeps_transcript,IkBeps_nuc_NFkB_nuc,fr_after_trigger
1500,0.06786416060298026,0.0003307921595823364,0.031100243071573434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06891103356497583,0.0005734195294109172,0.0008217377358674541,0.0,0.0,0.0,0.006300382404825007,0.0,0.0,0.0,0.5
1600,0.06792795488039041,0.0005141053369690587,0.03130059268161722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0688345411400831,0.0005826126367826481,0.0008592524232821107,0.0,0.0,0.0,0.0063948311285792975,0.0,0.0,0.0,0.5
1700,0.06805510501044823,0.0009331239326449351,0.03128086536559961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06920829553385366,0.0005887105561317954,0.0009107524493867199,0.0,0.0,0.0,0.00687182042411435,0.0,0.0,0.0,0.5
1800,0.06766710453868914,-0.0002558999495885368,0.03116411144471892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0684652801821589,0.0005866275409701103,0.000944801266355358,0.0,0.0,0.0,0.007834690870416036,0.0,0.0,0.0,0.5
1900,0.06777701708023039,0.0004944783414243535,0.03136238997478532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06898331863900244,0.0005867348147886028,0.0010192156597973313,0.0,0.0,0.0,0.008238695686343413,0.0,0.0,0.0,0.5
2000,0.06804390689183579,0.0006702196361100209,0.031055226973015767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06880206302487968,0.0005948599853040844,0.0010419736123728133,0.0,0.0,0.0,0.00876838555397597,0.0,0.0,0.0,0.5
2100,0.06798750127139018,-0.0004549451102329442,0.03134096667543265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06873462544091509,0.0005985853648860742,0.0010598426055326733,0.0,0.0,0.0,0.008726306989912972,0.0,0.0,0.0,0.5
2200,0.06821940417397886,-0.000174813489479384,0.03108292656045425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06828416396883748,0.0006017050469788,0.001088585296827734,0.0,0.0,0.0,0.009457439731153094,0.0,0.0,0.0,0.5
2300,0.06839338107763215,-3.602631408916574e-05,0.03144262024573355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06795432695312086,0.0006029671690444986,0.0011238313625339229,0.0,0.0,0.0,0.009790749877921038,0.0,0.0,0.0,0.5
2400,0.06841234718715689,3.2979565998006774e-05,0.03146273709551692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06885284092185409,0.0006062665920271636,0.0011272872715149818,0.0,0.0,0.0,0.010132102807840184,0.0,0.0,0.0,0.5
2500,0.06889117756420238,-0.00031594157533163463,0.03114131337638411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06841384838307148,0.0006122715106007578,0.0011887740595763964,0.0,0.0,0.0,0.010590599981509276,0.0,0.0,0.0,0.5
2600,0.06900210061201821,0.00017021421840802929,0.0314482731900245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06820736140134918,0.0006141506679017455,0.0011818777054662182,0.0,0.0,0.0,0.011031464149600469,0.0,0.0,0.0,0.5
2700,0.06883475884847477,0.00012216184471825988,0.03163127967753904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06791277826204972,0.0006150059859951219,0.0012027764866657862,0.0,0.0,0.0,0.0118297368519674,0.0,0.0,0.0,0.5
2800,0.06925874123998481,-0.0005042132531630271,0.0316298721584931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06844887323609997,0.0006105856069144909,0.0012266459129723075,0.0,0.0,0.0,0.011986817017602283,0.0,0.0,0.0,0.5
2900,0.0692231915035656,0.0004999057518486035,0.0314046650418343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06816847031241914,0.0006090055845399393,0.0012429162222610441,0.0,0.0,0.0,0.012410943827092902,0.0,0.0,0.0,0.5
3000,0.0694415970820018,-0.0003666623888474007,0.031399189078322905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06783628192584693,0.0006183951748655015,0.001288957091779268,0.0,0.0,0.0,0.01342957041037379,0.0,0.0,0.0,0.5
3100,0.06983817506666697,-0.00015872279432837258,0.03172421096651268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06839445906000627,0.000625147923344968,0.001275413093299841,0.0,0.0,0.0,0.013809238506605766,0.0,0.0,0.0,0.5
3200,0.06998018882074103,0.000815601919486647,0.03156926068292084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06789199315052483,0.0006189640949724416,0.00130123529730462,0.0,0.0,0.0,0.013690629975618384,0.0,0.0,0.0,0.5
3300,0.07012368133218684,0.0007973407206886198,0.03164942441430213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06825380407376755,0.0006229224622136678,0.0013241203725947697,0.0,0.0,0.0,0.01440582061836843,0.0,0.0,0.0,0.5
3400,0.07067388248631352,-0.00030937940414393916,0.03182524792754713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06758138334151613,0.0006283024554396966,0.001353090803186341,0.0,0.0,0.0,0.014589669676675061,0.0,0.0,0.0,0.5
3500,0.0706108065248805,0.0008220050021234251,0.031905098699749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06814176071543844,0.0006262278063203745,0.0013467479487842288,0.0,0.0,0.0,0.015307448417090837,0.0,0.0,0.0,0.5
3600,0.07094508353363808,4.8508971947872314e-05,0.03161834035475064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06797655368397003,0.0006291726576859721,0.0013571163502186015,0.0,0.0,0.0,0.01601158997618682,0.0,0.0,0.0,0.5
3700,0.07126594791129437,0.00015996850729015313,0.03212928194783555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06806589299491664,0.0006364041224305686,0.0013603205123740238,0.0,0.0,0.0,0.01595265761035773,0.0,0.0,0.0,0.5
3800,0.07166638403858426,0.00037600398523891126,0.03216303993504242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06741871389976624,0.0006321273996694083,0.0013978430254574755,0.0,0.0,0.0,0.016620496171601724,0.0,0.0,0.0,0.5
3900,0.07187335666920398,-0.00036586400158466234,0.03216565975633397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06766038633190542,0.0006421361591193827,0.001394829975984268,0.0,0.0,0.0,0.016935549130457236,0.0,0.0,0.0,0.5
4000,0.07203165564960147,-0.00016366732156226888,0.03215343478094886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06748812152154514,0.0006420882588117973,0.0014206330224768385,0.0,0.0,0.0,0.01772703985187139,0.0,0.0,0.0,0.5
4100,0.07265391121127812,5.886684169911991e-05,0.03202260013714429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06681932795565806,0.0006433157073509718,0.0014153928404622934,0.0,0.0,0.0,0.01787307739085679,0.0,0.0,0.0,0.5
4200,0.07301736562926289,-0.0004735671841787395,0.0320456748792016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06723586510419995,0.0006472794241660394,0.0014253685541283836,0.0,0.0,0.0,0.01861469407673477,0.0,0.0,0.0,0.5
4300,0.07324185760672094,4.123851830878711e-05,0.032198693849693864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067312170430687,0.0006569072418349156,0.0014320710417073024,0.0,0.0,0.0,0.01874236360338381,0.0,0.0,0.0,0.5
4400,0.07361227228026551,4.0941058052446056e-05,0.032374086254417164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06746360085451564,0.0006583983437854501,0.001433850151098709,0.0,0.0,0.0,0.018863117311528014,0.0,0.0,0.0,0.5
4500,0.07361338771081455,5.8350184237595485e-05,0.03241951209324552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06657913464216784,0.0006595314784582636,0.0014260739605113323,0.0,0.0,0.0,0.01947674625637663,0.0,0.0,0.0,0.5
4600,0.07427912093611115,0.000802873729596545,0.03244100419078346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06718029025563349,0.0006650078765701012,0.0014644793133679903,0.0,0.0,0.0,0.019985606982198586,0.0,0.0,0.0,0.5
4700,0.07439276604719391,-0.00030413413385077374,0.03222287533992862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06721028130317837,0.0006718059847084568,0.0014696675775738783,0.0,0.0,0.0,0.020387997420526254,0.0,0.0,0.0,0.5
4800,0.07488094381852986,0.0003393364310571551,0.032451465949361546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06639962773512809,0.0006700137794185044,0.001496413272269379,0.0,0.0,0.0,0.020614913560010453,0.0,0.0,0.0,0.5
4900,0.07541460379121032,0.0003046253961398478,0.03262178434368752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06670783674813076,0.0006785194202778124,0.0014732358826128834,0.0,0.0,0.0,0.021248053376365043,0.0,0.0,0.0,0.5
5000,0.07575930994073093,0.0006243830095299347,0.03254155419456445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06694090971909421,0.0006770446630823818,0.001493726914569074,0.0,0.0,0.0,0.02191688919254464,0.0,0.0,0.0,0.5
