milliseconds,IkBalpha,NFkB,IkBalpha_NFkB,IkBbeta,IkBbeta_NFkB,IkBeps,IkBeps_NFkB,IKK_IkBalpha,IKK_IkBalpha_NFkB,IKK,IKK_IkBbeta,IKK_IkBbeta_NFkB,IKK_IkBeps,IKK_IkBeps_NFkB,NFkB_nuc,IkBalpha_nuc,IkBalpha_nuc_NFkB_nuc,IkBbeta_nuc,IkBbeta_nuc_NFkB_nuc,IkBeps_nuc,IkBalpha_transcript,IkBbeta_transcript,IkBeps_transcript,IkBeps_nuc_NFkB_nuc,fr_after_trigger
0,0.09984845407424212,0.100243191170245,-0.00023537245105537718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014810816527137784,-5.63781387067343e-06,1.647025296515998e-05,0.0,0.0,0.0,0.0002565991355244625,0.0,0.0,0.0,0.5
100,0.08122767423981579,0.04435449535917104,0.018629682795840204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03807038594108077,0.0001590971005638981,2.9429041189044684e-05,0.0,0.0,0.0,-0.00019133625951695617,0.0,0.0,0.0,0.5
200,0.07406335918300448,0.02112801310226761,0.02581287846118934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05456039921037199,0.00025579632024872226,5.527925448776242e-05,0.0,0.0,0.0,0.0005497337675415422,0.0,0.0,0.0,0.5
300,0.07078670819124876,0.010372434712331709,0.02849471777571909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061937904502675785,0.00033237535199520044,7.841131323202855e-05,0.0,0.0,0.0,0.00043585451195947476,0.0,0.0,0.0,0.5
400,0.06909623453189082,0.0053715695103439464,0.03006067759337728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06558621466631848,0.000390470340881066,0.00014343597725239963,0.0,0.0,0.0,0.0011803731716187602,0.0,0.0,0.0,0.5
500,0.06849968973438572,0.0027810110941545677,0.030531709748784327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06759483233044403,0.00043351735722179204,0.0002211457635847279,0.0,0.0,0.0,0.0017555218751635219,0.0,0.0,0.0,0.5
600,0.06816793557752324,0.0013510627960171774,0.030894047693830456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06905215825185651,0.0004699998069446202,0.0002624409392715098,0.0,0.0,0.0,0.0018965399494988175,0.0,0.0,0.0,0.5
700,0.0679723195419391,0.0006788380386349427,0.03096022713905014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0692745503256447,0.0004944954676145084,0.000357573396934645,0.0,0.0,0.0,0.0024278304836429553,0.0,0.0,0.0,0.5
800,0.0677878228913017,0.0005138917303210587,0.03129261402127567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06914301214093573,0.0005128265281098403,0.0004273845586580202,0.0,0.0,0.0,0.0026253197178493486,0.0,0.0,0.0,0.5
900,0.06777004119838045,0.00015230452184357567,0.031053478510895238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06903813893798734,0.0005264861597884442,0.0005039018795396635,0.0,0.0,0.0,0.0033160424731054523,0.0,0.0,0.0,0.5
