miliseconds,IkBalpha,NFkB,IkBalpha_NFkB,IkBbeta,IkBbeta_NFkB,IkBeps,IkBeps_NFkB,IKK_IkBalpha,IKK_IkBalpha_NFkB,IKK,IKK_IkBbeta,IKK_IkBbeta_NFkB,IKK_IkBeps,IKK_IkBeps_NFkB,NFkB_nuc,IkBalpha_nuc,IkBalpha_nuc_NFkB_nuc,IkBbeta_nuc,IkBbeta_nuc_NFkB_nuc,IkBeps_nuc,IkBalpha_transcript,IkBbeta_transcript,IkBeps_transcript,IkBeps_nuc_NFkB_nuc,fr_after_trigger
0,0.09995654649225437,0.09931440907366683,0.0002086029469446322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009195324707841103,-2.9204796196168976e-06,-1.3859291768245753e-07,0.0,0.0,0.0,0.00020635811952276882,0.0,0.0,0.0,0.5
100,0.08128416986844272,0.044333098217428354,0.018484808389055783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038357918907690525,0.00015455418703867385,-4.844880188807848e-06,0.0,0.0,0.0,0.0003687023966382819,0.0,0.0,0.0,0.5
200,0.07414435254453618,0.020109774391053322,0.02580925456513452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05417811749501676,0.00026294389742763293,5.628214907361222e-05,0.0,0.0,0.0,0.0003434998449840788,0.0,0.0,0.0,0.5
300,0.07091654378085664,0.009044463182357802,0.02858827820409779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06250108344851585,0.0003353698623837507,7.158644309930862e-05,0.0,0.0,0.0,0.0008217057569538673,0.0,0.0,0.0,0.5
400,0.06931842027441576,0.004340466819398191,0.030288825784287255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0659033712303334,0.00039538002910184314,0.00013992078072657904,0.0,0.0,0.0,0.0008695776411873788,0.0,0.0,0.0,0.5
500,0.06854354734343743,0.0022376603934359694,0.030506378069855025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06773859187286543,0.00043612802738230105,0.00021065906754328672,0.0,0.0,0.0,0.0015843463417620214,0.0,0.0,0.0,0.5
600,0.06804769492006507,0.0017699234497531723,0.030954751618394623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06873149450656506,0.0004652906455241785,0.0002837044800775038,0.0,0.0,0.0,0.0022594443704406367,0.0,0.0,0.0,0.5
700,0.06808361957976407,0.0005646633931733579,0.03099450414322039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06863189774189365,0.00048568304745509253,0.00036290385053098633,0.0,0.0,0.0,0.002617092248314011,0.0,0.0,0.0,0.5
800,0.06776960197409283,0.00029224343481240513,0.03099670173255041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06938142451601745,0.0005086576120386642,0.0004366015668267907,0.0,0.0,0.0,0.002632600625955577,0.0,0.0,0.0,0.5
900,0.06767032761056178,-0.00046589335562247493,0.031148495253599712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0688373618794192,0.0005239036585999118,0.0005068892404885827,0.0,0.0,0.0,0.0035283190127894395,0.0,0.0,0.0,0.5
1000,0.06773532204067842,0.0006278286816304233,0.03116638874724963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0690590482695175,0.0005390684884003667,0.0005645833575912597,0.0,0.0,0.0,0.003903341521900495,0.0,0.0,0.0,0.5
1100,0.06746286581494479,-7.768690723604049e-05,0.031000234661561776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06860795374650626,0.0005437329314603328,0.0006057131685920355,0.0,0.0,0.0,0.004052228407519572,0.0,0.0,0.0,0.5
1200,0.06749222628882623,4.150410694237549e-05,0.031217130298048294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06934530090081603,0.0005553699296510893,0.0006776133787381325,0.0,0.0,0.0,0.004819455054204989,0.0,0.0,0.0,0.5
1300,0.06764306275059126,-0.0005288431207404675,0.03100581296869686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0690569887397074,0.0005676217839022728,0.0007373255712629274,0.0,0.0,0.0,0.005430061590011286,0.0,0.0,0.0,0.5
1400,0.06763886940323059,0.0005943715782686787,0.030952242519238653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06861030505670784,0.0005739251033501153,0.0007882938770654128,0.0,0.0,0.0,0.005939263111602568,0.0,0.0,0.0,0.5
1500,0.06756284348379132,-0.00037472819544328944,0.03114224209600661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06880035035736762,0.0005773437350136136,0.0008374517331838783,0.0,0.0,0.0,0.006497227118650829,0.0,0.0,0.0,0.5
1600,0.06782050857233082,0.0005332258487759963,0.03126508412831456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06857359352852381,0.0005748109461214309,0.000863039009440002,0.0,0.0,0.0,0.006857047456101417,0.0,0.0,0.0,0.5
1700,0.0677248218170797,-0.0003962893425993049,0.03109410068192742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06837340174193979,0.0005780858413227184,0.0009319122272813888,0.0,0.0,0.0,0.00725184417860283,0.0,0.0,0.0,0.5
1800,0.06788065778149882,-0.00033342281243229624,0.031167533374936465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06828031920159769,0.0005925676757464122,0.0009424689072251987,0.0,0.0,0.0,0.007621947455639148,0.0,0.0,0.0,0.5
1900,0.06804840857100586,0.00048305447437116324,0.031011831759644785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06902813327994285,0.0005906409037336282,0.0009822570843267381,0.0,0.0,0.0,0.008122174455624635,0.0,0.0,0.0,0.5
2000,0.0679917567238754,0.0005698660987567201,0.03117318282554968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06853007959953403,0.0005868302337767722,0.0010123848835554498,0.0,0.0,0.0,0.008551328866394732,0.0,0.0,0.0,0.5
2100,0.0682827245149721,0.00018124799873965074,0.031376057951002456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06880294291942793,0.0006017974383416054,0.0010499862589618803,0.0,0.0,0.0,0.008943400791024058,0.0,0.0,0.0,0.5
