milliseconds,C1,C2,C3,IC3,IC2,IM1,IM2,O,IF
0,0.0037466195220790715,0.0027613921223835526,1.003963889362816,-2.4355583885229876e-05,0.0022605382817568287,-0.0006572867492499067,-5.299815402678117e-08,0.0007010289781931994,-0.010343478875243593
100,0.05992316180364109,0.28649602803501784,0.6429977478638078,-0.00015670004906690924,-0.0031487290196048367,-0.0008652485023613573,3.967332008209055e-08,0.003861131661523334,-0.005781741198652452
200,0.1507284007034828,0.3817613791641886,0.4442042544423499,0.00029807577388783,0.0031183648214703607,-0.00033224266754070984,2.1588831411939156e-08,0.023801825478494725,0.010926821807955511
300,0.23288619490985016,0.3949195119404538,0.31048967010037204,0.0005876503199942565,0.001248063204537425,-0.0009514331527991963,-2.8758392710322396e-09,0.05194975522537366,0.023825141795179694
400,0.28898726195204094,0.3720843603056895,0.22879491211278324,0.0009196574947947447,0.002424165027209612,0.0002025387308168364,-4.316833856693202e-08,0.07977597654213152,0.033101419339690026
500,0.32219105938233333,0.33032151928274683,0.1661349721591791,0.0006896029600196834,0.00564945245061089,0.00019063779758209858,5.905105988913654e-08,0.10853354689803829,0.06278978189708229
600,0.33075910178170115,0.2949298742484973,0.13405479601679868,0.0016383654463370779,0.014802902032093406,-0.0005326390182646664,-2.018464784509167e-08,0.13250554414012114,0.09226817830673789
700,0.3403011574306779,0.253968093902752,0.10518216209180614,0.0026814361180657904,0.019228708491428475,0.002167718518959064,4.763265828522637e-09,0.14495541752603797,0.14642416476212072
800,0.32472413360675195,0.22560562577164744,0.07247165208696545,0.003374419693934498,0.0251215085610629,0.0006896846396411585,7.774003960674009e-08,0.15432120759993934,0.17932693586686813
900,0.3136046390750545,0.19439723010335944,0.060080070198465604,0.0037487335433360764,0.035821124629079,0.0032752796302812533,9.408968984895333e-08,0.15720787136772732,0.22716150133274454
1000,0.302595634777632,0.17110604113541614,0.04622543431279216,0.005022516552229258,0.04565768568807285,0.0029235996076816925,9.167385942776889e-09,0.15370553416887123,0.26759122136311936
1100,0.2794272869184447,0.15637298925283646,0.051638566545189446,0.0073909356007919765,0.060666472473053915,0.004078796946995174,3.2395377322038364e-09,0.15077914790456923,0.29592988954534233
1200,0.2594797703201446,0.13347683701982596,0.040647821386200315,0.008466531647265713,0.06775432546235159,0.004649313013678888,1.1253201331390422e-07,0.14237980951544435,0.34262533457359734
1300,0.24191529999490802,0.11933133321647982,0.038571214773218926,0.010634238123561738,0.08114526056471674,0.0066098863492550395,8.760914715277121e-08,0.1390286605924583,0.3792191315188676
1400,0.22592929329966316,0.11416618686110165,0.02804006085987871,0.012227587249449445,0.09245623049474994,0.00833021645195611,3.26217796669732e-08,0.12843085471321292,0.3916050110533017
1500,0.20686751502912634,0.09547698296806995,0.024431882072258708,0.014354160909928583,0.09835820895108953,0.007986276837747342,1.0657696093407023e-07,0.11988661313421087,0.41927061256328774
1600,0.18896482667075504,0.08467447676948986,0.016473337576019632,0.016785749345668968,0.1058722245494783,0.009119207421786842,1.2623276988948955e-07,0.10897500744940423,0.45691763975023286
1700,0.1725872321256375,0.0812949568160214,0.011772672437958346,0.018056591243356335,0.11506648268921438,0.011727821765477207,1.422333444458953e-07,0.10280123058473148,0.4857693787509653
1800,0.1527094926951105,0.07589346573726961,0.02063830131716988,0.019649442326164317,0.12344320844577623,0.014321484540966207,1.9584161074132935e-07,0.09314769475524658,0.5074711851784115
1900,0.14689004725766366,0.06491735622764241,0.014909601627412972,0.02117626186351426,0.1318386475519877,0.014704018102563454,2.5018676948171137e-07,0.08594194591082571,0.5202330288833504
2000,0.12565104316268091,0.0632986029207157,0.017401969200962538,0.02272510989562488,0.13845804976426965,0.01672056021419273,2.8163238987833785e-07,0.07934985954066519,0.522988316103419
2100,0.12346101791943774,0.055951033033891574,0.0066055393376397275,0.024441159076583976,0.14755345553757926,0.01884043665973625,4.3901360184947685e-07,0.07545489641010167,0.5453262044987756
2200,0.10657460126428475,0.053958484945240165,0.016840954498224238,0.025824089018270036,0.15314976243282488,0.020638240970642208,4.2262268640039974e-07,0.06655564610984588,0.5625113694051584
2300,0.10078400898548456,0.04638660186646552,0.011477397859296254,0.026961713424749626,0.15867916847746255,0.023318100390730262,5.422331979072894e-07,0.061251831595259466,0.5786450054150049
2400,0.09543139613525055,0.03915732401766797,0.0023782139949722284,0.027826183030928858,0.1644264822993375,0.025033522852383947,5.574081162396134e-07,0.0585342782169479,0.5874714756246442
2500,0.08008811576393197,0.0422310944847052,0.0009090823044244634,0.029648424944363344,0.16551064282441552,0.027084989446764164,7.650708033188251e-07,0.05254729611929618,0.5928988335104716
2600,0.07136246908508756,0.02863986036490805,0.00021288078468022047,0.030409926667486976,0.17529719141259928,0.027807654131962834,7.669160374105051e-07,0.0495204620249148,0.6112442583977313
2700,0.06550657159346292,0.03416450180770621,0.015034868014401497,0.03157684465033317,0.1767921750990958,0.02963688928274638,8.690103763317399e-07,0.042280415929642,0.6155818572698982
2800,0.06374094547042729,0.02447977917877366,0.006679819330944252,0.03151417072856765,0.17721213916926273,0.0321648018584263,1.037136389278222e-06,0.0375148593713363,0.6150886791779373
2900,0.051585892206810105,0.03094059936849662,0.0019106475694504665,0.03245479972908063,0.1819249812461063,0.033931454941702494,1.2102305706713969e-06,0.038213028979732604,0.621932027120401
3000,0.05703424027124711,0.027886910734890455,0.01304264467514991,0.033781191548210035,0.1827671638471023,0.03599418895852019,1.2930468257381279e-06,0.03416696308842267,0.6241620607097754
3100,0.04512792508269001,0.015614724042470166,0.009692624851378067,0.03401388482675513,0.18604586026215564,0.03928430980395014,1.3387660111483865e-06,0.02814993879200876,0.6470306528877361
3200,0.043408505478182674,0.02035315048183565,0.0020245103599529825,0.03361745812504904,0.1897602417028596,0.0400802116815511,1.4737470143028954e-06,0.03034269799520352,0.6415225577213246
3300,0.034973628646639734,0.013408350862895203,0.0035135273372586466,0.03482916108788159,0.19364007379835924,0.04342436009271214,1.6978780516507267e-06,0.027406532513283947,0.6532193524207205
3400,0.03720746945480443,0.0181229348705691,0.007981771865134513,0.035821007815076994,0.19451629646263496,0.04486169227032725,1.9335402919692225e-06,0.0228174279642582,0.6412308175217563
3500,0.029574184295188807,0.019287818618995197,0.002685417057396477,0.03572382533621597,0.19815499006649478,0.048310929351218286,2.062313486364473e-06,0.023373829406605328,0.6580118194414176
3600,0.03020592433337145,0.016676882519450216,-0.00034756204637403833,0.03632876750650453,0.1986728150598701,0.048992994024569476,2.172906125964117e-06,0.022264657343206172,0.6485603575986152
3700,0.022779826842760614,0.009983637764825904,0.005168134791696133,0.03576747892150629,0.19783617028588713,0.05140485398183576,2.3775810121697823e-06,0.019220322162011194,0.6560293102137585
3800,0.023231599971995236,0.006719573205831533,0.007320189465846616,0.03664666462104001,0.19796177324209702,0.05351351014646482,2.5835300726159024e-06,0.015018350108164729,0.6668035253107125
3900,0.019839325614599793,0.01503743541836846,-5.7116359260483626e-05,0.03606511163379461,0.19840932491103125,0.05557612246447082,2.79431183848216e-06,0.016389914095498472,0.6586659505101806
4000,0.025362776635966946,0.009943511982452233,0.007716380294517445,0.03745100332002887,0.1961063154008499,0.057340092915646186,2.9129780789960246e-06,0.012873225431172653,0.6632979415870525
4100,0.01618460897450949,0.01278940545027043,0.00876260161494615,0.036500604182168835,0.20122111209200197,0.06104214627808714,3.1521355076713715e-06,0.012702705658917393,0.6572679938419383
4200,0.012216818308995733,0.002866735430897405,-0.004948620824899275,0.03741749145489237,0.2007908659743656,0.06149417703131319,3.3333677404062955e-06,0.011030277912179786,0.6701900220423503
4300,0.01851535978255144,0.010059657365217235,-0.007176302596243348,0.037139729956630146,0.20282465654979656,0.06380417019237072,3.6529284879594455e-06,0.012407674005227855,0.6630037186301145
4400,0.013995209344518773,0.0020836338057190146,-0.002755934782420076,0.03680554410797759,0.20523519641484012,0.06750610976857212,3.8125658615515864e-06,0.012117065474109253,0.662740290870727
4500,0.01825282615194136,0.011301511965601207,-0.00638135349739823,0.037010197587182485,0.203523244276479,0.07017370037004857,4.067071458623562e-06,0.01234443545578447,0.669028481911611
4600,0.01789050319160359,0.007116185087534784,-0.0006007739432719614,0.03723024270435697,0.19928190721795783,0.07263621151843276,4.341044701527617e-06,0.008670527745822854,0.652756109067111
4700,0.013772734436943788,0.007173348170141841,-0.0016099729085639364,0.037703896547863026,0.20258081972719433,0.07451516277042,4.550986446781805e-06,0.009562944557602834,0.6669606070256627
4800,0.006327631155846548,-0.00018464327200090093,0.006761848532153202,0.03792042709206451,0.19914307057716188,0.07569112721378511,4.888441070887303e-06,0.0063668758712911834,0.6681342139193814
4900,0.014492238108622576,0.00804455176500271,0.001781970491508946,0.03770463632825939,0.20076333044585154,0.07900646981464411,5.116305060101603e-06,0.006683526743642858,0.6681564815879394
5000,0.012200155261550239,0.0006417120953736517,0.0045306667476619905,0.03699197729639212,0.2017579997109478,0.07912938434836406,5.419915831264276e-06,0.005688860952471484,0.6630197057617958
