miliseconds,AC_active_cyto_mem,G_GDP_cyto,G_protein_cyto,G_a_s_cyto,GRK_bg_cyto,iso_BAR_p_cyto_mem,PDE4_cyto,ATP_cyto,AC_PKA_cyto_mem,R2C2_cyto,PP_PDE_cyto,BAR_cyto_mem,BAR_G_cyto_mem,iso_extra,iso_BAR_cyto_mem,MAPK_active_cyto,MEK_cyto,MEK_active_cyto,B_Raf_active_cyto,bg_cyto,B_Raf_cyto,PKA_cyto,AC_cyto_mem,AMP_cyto,GRK_cyto,PP2A_cyto,MAPK_cyto,PTP_cyto,PTP_PKA_cyto,c_R2C2_cyto,c2_R2C2_cyto,c3_R2C2_cyto,iso_BAR_G_cyto_mem,PDE_high_km_cyto,cAMP_cyto,PTP_PP_cyto,PDE4_P_cyto
1000,1.9171802439775387,0.0008963686189733177,2148.220281407665,0.0163319620069725,0.00020777347781153761,1.1824246232910816e-05,240.80000000068435,3009989.1158913528,0.0,120.3963588846424,120.4,-0.5633774861744709,0.5836591023039456,5851.234981175757,0.41006001177508816,-2.0079100686696333e-12,108.3599999999694,-4.856455589684736e-11,4.436680897000581e-10,0.42069638964875933,120.39999999916569,6.340861073100178e-10,297.93841545102026,3010008.000987941,0.6017822623940714,60.2,216.72000000000108,120.39999999997777,-6.211262608712877e-12,0.003279741699024778,7.685889426963642e-08,4.497429376620119e-09,93.36716308466853,301.0,4.267230169797327,60.2,2.2975635791233295e-09
1100,2.1940551224761218,0.0008232575260579269,2148.033045683204,0.018102055521467306,0.00022651453257604157,1.2091439424014186e-05,240.79999999821422,3009987.7179314583,0.0,120.39681424538767,120.4,0.6235166686124136,0.5739983193808952,5852.407055428164,0.25382046153704824,-1.7839439547208777e-12,108.35999999997496,3.186371045364674e-11,2.3907211263047713e-10,0.4414767692955283,120.40000000053944,-6.418259378294387e-11,297.7006336063119,3010007.243631591,0.6018286423695618,60.2,216.7200000000025,120.4000000000165,-1.8349426636056782e-11,0.0030867676119978866,3.9958087268063234e-08,1.8017283333750935e-09,92.82943739301308,301.0,4.273943134300992,60.2,1.9055006309475767e-10
1200,2.5603767536439808,0.001057940771991441,2148.0196501778,0.018313804445465338,0.00024695610901326684,1.256160981166912e-05,240.79999999774486,3009986.537855222,0.0,120.39607688023284,120.4,0.4282631399929217,0.5753652573127436,5851.308171683034,0.3844997722350623,-5.537652570836105e-13,108.35999999999076,-1.752854202300556e-11,8.893834347157545e-10,0.503738728421797,120.4000000000634,-3.9493417978834295e-10,297.462165822652,3010010.088591736,0.6017704531496229,60.2,216.72000000000057,120.39999999998436,3.720839665067032e-12,0.004239485582290411,3.008201699226635e-09,-4.311466167457619e-09,92.41885410438829,301.0,4.548106069817076,60.2,8.076237386326584e-11
1300,2.4645462394096236,0.001225372363851764,2147.8789618883247,0.02046867341354766,0.0002889023504553199,1.2720809493323044e-05,240.8000000001836,3009984.890690126,0.0,120.3955776440026,120.4,-0.305792026490141,0.5818043610533101,5850.718705389779,0.2609020222200155,4.531893852683696e-13,108.360000000024,-1.5937588170890402e-11,1.4514315378519454e-09,0.5442262787872243,120.40000000051486,-1.8941444602884355e-10,297.21486598719594,3010011.715727061,0.6017058064346789,60.2,216.72000000000276,120.39999999998132,-7.276536752895555e-11,0.004187254308047825,1.0279301214823535e-07,1.5976992809596193e-09,93.67677613091374,301.0,4.565409501111684,60.2,-5.906695730374325e-10
1400,2.8799737327304404,0.001208851512069553,2147.856341035216,0.020159315426031443,0.00036389843699045666,1.2832305705200151e-05,240.7999999999609,3009982.5092761843,0.0,120.39495868076916,120.4,0.38126251939837086,0.6059586584278653,5851.928864260735,0.34071194069903143,2.0496179808735574e-12,108.35999999999318,2.293818860477104e-11,5.684504434452265e-10,0.5581599949704953,120.3999999998266,1.901570628291269e-10,297.2750585841527,3010011.063158328,0.6016992657762462,60.2,216.72000000000068,120.39999999995294,-7.45073861447805e-11,0.0047320781874804095,8.117827551202801e-08,5.2039291765114864e-09,92.83357487545798,301.0,4.713771393998295,60.2,8.054433346747069e-10
1500,2.9636778442485303,0.001466024004372763,2147.9707086664102,0.022298297460910495,0.0003622309177283979,1.2961326387793774e-05,240.79999999808095,3009982.934698451,0.0,120.39440653411204,120.4,0.10939696908632196,0.58010396052556,5851.3596379309,0.24913709559189984,2.5981891895742343e-12,108.35999999995258,1.3833571076591525e-12,3.305947493431084e-10,0.6284891198048744,120.39999999829186,-4.3817481076095224e-11,296.89453151488834,3010014.178475197,0.6015664179623513,60.2,216.71999999999707,120.3999999999341,2.988833301789339e-12,0.005836025306752133,2.0688178102362778e-07,1.864744665863391e-09,93.04172006087119,301.0,5.044147775605379,60.2,-1.8366105526694153e-09
1600,3.211913602805214,0.0014395025337906302,2147.8033398114117,0.022399045116076387,0.0004485221440618329,1.3267063503569821e-05,240.80000000011833,3009978.6887162863,0.0,120.39367334251774,120.4,-0.4368767823616698,0.6008066094503399,5850.857728226999,0.32206560440109677,1.4720879410356554e-12,108.35999999996429,-8.4682172095675e-12,1.401224475197883e-09,0.6781387294562972,120.39999999982513,2.389620858152419e-11,296.7498995137318,3010014.3046416594,0.6015161934626839,60.2,216.72000000000216,120.40000000005068,6.979198889155445e-11,0.006214661814825048,2.0808453403854397e-07,8.17790267830098e-09,92.65115219911819,301.0,5.025793207860649,60.2,-2.3321589285376604e-09
1700,3.5433245960769426,0.001631074752035801,2147.7170050952996,0.023562138756512235,0.0005011023168100317,1.3595639156431379e-05,240.80000000055654,3009977.426871401,0.0,120.39337036603654,120.4,-0.28150341589368005,0.584865605407477,5853.036727074555,0.3051965842412082,-1.9634210394908124e-12,108.3600000000485,-2.4734784735874953e-11,7.270777713863232e-10,0.7564104459400433,120.39999999987539,-6.059282696417815e-10,296.33515928925243,3010015.737720962,0.6015345971163737,60.2,216.7200000000028,120.40000000000616,6.70711498243335e-11,0.007475239733460718,1.639891079308842e-07,6.258487814993834e-09,92.4094303517641,301.0,5.259239747300365,60.2,7.403735897325515e-10
1800,3.777744596591366,0.0019069330385100061,2147.758849693705,0.024820410287545967,0.0006147013780165114,1.3893937933548219e-05,240.799999999083,3009976.149646122,0.0,120.39219856113209,120.4,0.5985664480306452,0.6154547102637649,5851.58922075325,0.2978006419288124,-3.1486521846632568e-12,108.35999999999818,6.788081534798444e-14,-1.523835266420454e-09,0.7691107475105413,120.4000000005694,4.0544613980883696e-10,296.15119479885766,3010018.7082095337,0.601451313211069,60.2,216.71999999999838,120.4000000000512,7.411348652418258e-11,0.007537379350542093,1.84510973118256e-07,7.511349003027745e-09,93.33872280703393,301.0,5.453346784613487,60.2,1.1495992074905413e-09
1900,4.154334752584798,0.0021276220975839314,2147.7637871764687,0.025339025692661915,0.0006802107044928786,1.3912144305183158e-05,240.79999999765465,3009974.1655416014,0.0,120.3912293469433,120.4,0.2295078611118518,0.5972930375504052,5850.870337140618,0.27675291949908915,2.5480900863911752e-12,108.35999999996369,1.6210762179298893e-11,-8.068780383195056e-10,0.820084261831763,120.39999999837346,8.388295357703438e-10,296.0971732161081,3010018.7514583995,0.6014061482447398,60.2,216.72000000000017,120.39999999995325,4.541693557094767e-11,0.007901682774409778,2.0879150616613513e-07,7.36015357383993e-10,93.24760980269843,301.0,5.506576502856891,60.2,-1.905129815153898e-09
2000,4.36498163884896,0.002293204355760747,2147.708662030504,0.026384630292536314,0.000700436047174215,1.416394053481924e-05,240.80000000111664,3009974.5838735513,0.0,120.39142445305697,120.4,-0.27540953374756033,0.578984362321487,5852.747630146864,0.30970648023932673,-2.9367675447384386e-12,108.35999999995045,1.339158016143173e-11,1.571141856697596e-09,0.8399671199354845,120.39999999945762,3.558478215293133e-10,295.8929523646507,3010019.4748286484,0.6012414189797625,60.2,216.71999999999727,120.39999999994848,2.010396598466366e-12,0.009030958199634228,3.4917206247262894e-07,3.1206175008268588e-09,92.78573976235866,301.0,5.753205283408307,60.2,2.55251221757554e-09
2100,4.449797510819422,0.0025120784818552554,2147.547023801814,0.027386315265879868,0.0007846158437468967,1.4361547033936461e-05,240.79999999849286,3009971.509431707,0.0,120.39045823925882,120.4,0.3827352590654307,0.5642883810124903,5851.69671765871,0.34583158179666734,2.3474219016729582e-12,108.36000000002784,-1.1637593411369803e-11,1.7317746775679544e-09,0.9040285742509007,120.39999999893374,5.766190507212055e-10,295.613493215577,3010021.1176018,0.6011819627522906,60.2,216.71999999999747,120.39999999992635,5.976352445822973e-12,0.010040517968002259,4.195954797839551e-07,7.322616262942036e-09,93.59450458458542,301.0,5.946757228478792,60.2,-1.1163255414135127e-09
2200,4.643570078085928,0.002466623062534902,2147.3612632164054,0.02823527288130092,0.0008828473808804428,1.5016541720883283e-05,240.79999999858458,3009970.821765657,0.0,120.38961898786091,120.4,-0.6636846808791574,0.5608959218775589,5851.346117719375,0.33246771372771944,-2.7294181756698217e-12,108.36000000004799,4.64764605167863e-11,-7.788728891112165e-10,0.954130585708734,120.40000000084947,8.554172178334653e-10,295.3510629794851,3010024.198198567,0.601167148247649,60.2,216.7200000000018,120.39999999994846,8.10143558576907e-11,0.010567551853553209,4.7378267110555174e-07,1.3363813854011044e-08,92.41889586474484,301.0,5.90982346038254,60.2,-1.0901402393863422e-09
2300,4.909322915702741,0.002844260966244129,2147.459802022654,0.028516049518706715,0.0009007266625385723,1.492248759147167e-05,240.79999999690165,3009967.027166848,0.0,120.38838225686446,120.4,-0.6023517432191791,0.5915272162281686,5851.697740571347,0.2859619761971814,2.955887049812856e-12,108.3599999999945,1.2672182628173041e-11,9.48523588475739e-10,1.0415463998801118,120.39999999787275,1.2473734968431221e-09,295.16121654893163,3010025.9523995877,0.6010321665125898,60.2,216.71999999999957,120.39999999994477,-2.545381784543033e-11,0.011091286285314432,5.208710623799758e-07,1.2961929852700945e-08,92.59935735418568,301.0,6.0822292399134845,60.2,2.7587730838481373e-09
2400,5.098205429804111,0.002933253175942816,2147.525362774861,0.030349072980512596,0.0010200329001983214,1.528012416283476e-05,240.80000000071922,3009966.529755464,0.0,120.38767853643333,120.4,0.17544222374566854,0.576042677779475,5852.866957883999,0.2547342748202197,1.3194804148346979e-12,108.35999999999513,5.063299587626816e-11,-7.158768010473662e-10,1.089180162092743,120.39999999983777,1.305373687192093e-09,294.99794038125054,3010028.0815007673,0.6009780059559289,60.2,216.71999999999875,120.39999999995207,3.2061041514757174e-11,0.01215046873964384,6.043662006114577e-07,3.039301933288409e-08,92.73361794531624,301.0,6.260518882515347,60.2,-1.078928698497278e-09
2500,5.488160042357175,0.0032728607550713243,2147.4009705128155,0.031185767724321852,0.0011436951543183727,1.5546789538080402e-05,240.7999999963974,3009964.5282602697,0.0,120.3875423488324,120.4,-0.6168512031459277,0.5876048191374051,5852.1955090936635,0.3743427894075835,-6.728782388839347e-13,108.36000000002502,1.0846091491782186e-11,2.4716337387969045e-09,1.0952298602604418,120.39999999813062,5.068026865715188e-10,294.5428821021197,3010027.872056773,0.6008585926166633,60.2,216.719999999999,120.39999999991531,1.1695303259953142e-10,0.01211336987042596,6.734050887019063e-07,3.7370637065293215e-08,92.95413819752126,301.0,6.5024204900786176,60.2,2.0388917786761428e-09
2600,5.552998250505261,0.0033211790313643088,2147.4507715478744,0.03137026978433378,0.0011150920305631872,1.587917754351508e-05,240.79999999770288,3009961.7548757144,0.0,120.38657768335781,120.4,0.06058236488294286,0.5822896180956392,5852.318004169761,0.398900295231945,1.8558242196953066e-12,108.36000000001448,6.877707978722061e-11,2.0513387116569345e-09,1.1256376978072116,120.39999999748323,1.664581331626631e-09,294.3032502986982,3010030.783724774,0.6008374268468287,60.2,216.7199999999999,120.39999999994112,5.28743579061623e-11,0.013036877884441448,6.58106832742749e-07,2.7979759986027172e-08,92.35065412255344,301.0,6.6184089128673715,60.2,4.039082812049931e-09
2700,5.929102065610147,0.003583024634299908,2147.1833838512825,0.032402931843718674,0.0012665081607855157,1.595444462164296e-05,240.79999999872598,3009960.9889313783,0.0,120.38554711939733,120.4,-0.6163875647387972,0.5639322242429972,5852.979638560019,0.24838248017456885,7.449017182364474e-13,108.35999999999132,2.3269715896071365e-11,2.833863090960683e-09,1.1845939054379317,120.39999999885889,2.3477050270253406e-09,294.0785644603535,3010031.853189804,0.6007005630993634,60.2,216.71999999999917,120.39999999987431,1.353228487292798e-10,0.013702435189642592,8.494288707373407e-07,4.298871138459181e-08,93.52354846973547,301.0,6.791140936008865,60.2,3.1153420588600423e-09
2800,6.164521411905307,0.003795729200650173,2147.3502445642152,0.03440603345173776,0.0013832018224489843,1.6323748221981327e-05,240.7999999937881,3009958.0919041517,0.0,120.385568989095,120.4,0.65338868232432,0.5886891497095024,5850.636175713396,0.3735785043465677,5.039577410234751e-13,108.35999999991218,3.428257989645805e-11,3.325411968418809e-09,1.2332558906851665,120.39999999763454,3.013044439318062e-09,294.05084868230927,3010034.918487141,0.6006414205090548,60.2,216.7200000000009,120.39999999995851,1.0229792238760188e-10,0.01440424272583617,8.845257993813262e-07,4.57343252011925e-08,92.92900462686949,301.0,6.740394544087977,60.2,1.6107467610042606e-09
2900,6.34890227725198,0.004026577071992788,2147.220195241576,0.035017639903562006,0.0014677183013517838,1.641214903092149e-05,240.79999999716037,3009956.9331334755,0.0,120.38446162832274,120.4,-0.6460213489141158,0.6141485751190341,5851.495763506785,0.3179891512166511,4.129485104994626e-12,108.35999999989053,1.0641649275342228e-10,2.30259735603617e-09,1.2875761704431046,120.39999999698512,3.0272232091844874e-09,293.8823613515774,3010036.0872850795,0.6005954911641933,60.2,216.71999999999977,120.39999999982128,2.0331247139602392e-10,0.015890765369820273,9.2157634274891e-07,5.6188560814885486e-08,92.52742489785204,301.0,7.047794752750294,60.2,5.647769230837037e-09
3000,6.600927133189245,0.004097848312872552,2146.9852320231694,0.03663034147398754,0.001549181147689488,1.654422328550995e-05,240.7999999944512,3009954.1292870366,0.0,120.38296157520342,120.4,-0.48348824523387607,0.6123988094129201,5851.63410453342,0.3429285457944586,3.0257397578325097e-12,108.35999999993803,6.225679443814614e-11,3.3448681523423808e-09,1.336212393877729,120.39999999578527,4.042185208980176e-09,293.5690311261022,3010038.5613612197,0.6004934671010245,60.2,216.71999999999534,120.39999999978627,2.1698754291570776e-10,0.017021478191818352,9.992133831821405e-07,6.378699859235888e-08,93.54765002516883,301.0,7.062806197645759,60.2,7.272053760093445e-09
3100,6.563653466232731,0.004581804732362319,2146.982825627259,0.03666086154678045,0.0016009642200093246,1.712680919856315e-05,240.79999999205856,3009951.672429447,0.0,120.38246806158764,120.4,-0.09629694075276894,0.5775353231708303,5851.514850549671,0.328183945541449,5.028262889473661e-12,108.35999999987287,1.5811538319582808e-10,6.29631755351428e-09,1.3610128483677506,120.39999999462718,3.104650259111441e-09,293.154025055349,3010039.480352149,0.6004263938860548,60.2,216.7199999999977,120.39999999981367,2.1276917526972633e-10,0.017058858649612093,1.171961479504541e-06,7.518842257844178e-08,93.41782665348454,301.0,7.2695768202988935,60.2,9.651977941803854e-09
3200,6.806270547767991,0.004825844812253459,2147.128712295096,0.037217330985412064,0.0017418615512884651,1.705238366200035e-05,240.7999999906137,3009949.1910192175,0.0,120.38176860765208,120.4,0.2215861100882746,0.598652604694487,5851.1818053670595,0.2658464456074061,8.670495815970726e-12,108.35999999985057,1.5807568291660143e-10,5.137049303401252e-09,1.4528470712263841,120.3999999925513,5.182977447649947e-09,293.18374675168025,3010040.9873491474,0.6002771126152497,60.2,216.71999999999449,120.39999999964591,2.8562468911282134e-10,0.01841872024246006,1.2394120606824247e-06,8.997452754467443e-08,93.60233804308834,301.0,7.365069998009569,60.2,8.611738125524672e-09
3300,7.162417609710995,0.00501310145709139,2147.1444580842913,0.03862985554536394,0.0017776477407793528,1.7651669590901044e-05,240.79999998846088,3009949.1625642157,0.0,120.38094632863387,120.4,-0.03986426687519451,0.5864224688679064,5851.7387145971425,0.30860922177707956,4.973471994191653e-12,108.3599999998295,1.932666760914285e-10,7.601558376230445e-09,1.4474759220687645,120.39999999307734,6.376060578816388e-09,292.8829946882734,3010044.5607665377,0.6002177425043302,60.2,216.71999999999562,120.39999999963264,2.8861170667337123e-10,0.01959614668262714,1.419417478861198e-06,1.0177600647208606e-07,93.76638032616627,301.0,7.448441565646804,60.2,1.051504734511764e-08
3400,7.260287962587878,0.005191822632849633,2146.8217628899583,0.040235907383134234,0.0019134967267389897,1.7885710056911593e-05,240.79999998384346,3009947.066278058,0.0,120.37953871682808,120.4,0.6539740997488369,0.5990679662204453,5851.452401162531,0.25868443809889136,1.2520123148390395e-11,108.35999999973168,1.8726454984176033e-10,9.843219922891401e-09,1.5214272657791994,120.39999999200329,7.456758024165914e-09,292.48410999308436,3010045.8703344935,0.6000717939604031,60.2,216.71999999998783,120.39999999950966,4.513983183894397e-10,0.019652646875893305,1.5501475251882238e-06,1.1620508083467943e-07,93.1942927733978,301.0,7.661870601396756,60.2,1.5960544237329768e-08
3500,7.570680881365736,0.005433188564196358,2146.8168180791286,0.040592073056151326,0.0020797145442850995,1.8009742545346025e-05,240.7999999833549,3009945.109939871,0.0,120.37949402143819,120.4,0.11461378308089296,0.6040249742990277,5850.760527717254,0.3562754750068857,9.88034522441167e-12,108.35999999967147,2.586746692099244e-10,1.1902378005471746e-08,1.5670256375955347,120.3999999889962,8.742526538142187e-09,292.3830290189915,3010047.799526287,0.5999703845131714,60.2,216.7199999999869,120.39999999941409,6.082068694581474e-10,0.02077811598787695,1.6755583481871725e-06,1.361882896495995e-07,93.75944694975334,301.0,7.807881769826669,60.2,1.9337078812949574e-08
3600,7.745328285178796,0.005754910421227262,2146.855721452255,0.04200881363636832,0.002095569885516941,1.809027858768966e-05,240.7999999785184,3009940.454268648,0.0,120.37762633097519,120.4,0.4327911055158047,0.6128529736164587,5851.930526067956,0.3905815195087834,1.4479482632033324e-11,108.35999999965306,2.9919366269930287e-10,1.367139232003503e-08,1.5868105216001627,120.39999998416667,8.980443607004204e-09,292.2183825201426,3010050.008314645,0.5998545639069796,60.2,216.71999999998266,120.39999999935515,7.241042236635395e-10,0.02168724408790895,1.775739811158657e-06,1.443912699817552e-07,92.61337749760067,301.0,7.960806090657392,60.2,2.267269827307676e-08
3700,8.052264717508573,0.006077392647587741,2146.7146443430715,0.043214084721935775,0.002206202302330843,1.855748891700328e-05,240.79999997221995,3009940.0293490067,0.0,120.37734027737325,120.4,0.35333446292509596,0.6060898439828097,5851.965279065895,0.31528345327179325,2.0248341290266986e-11,108.35999999952381,4.2485807086950264e-10,1.8502307480281612e-08,1.665505769644682,120.39999998120939,1.1558291685483894e-08,291.9863936258071,3010052.7613648204,0.5997764318369804,60.2,216.7199999999806,120.39999999928152,8.180241136710983e-10,0.022774955860569258,2.024711336656373e-06,1.6217686952751802e-07,93.04504855021501,301.0,8.060853203457684,60.2,2.3734986131039987e-08
3800,8.44071381038806,0.006231245745011182,2146.869505377491,0.043508711702892916,0.002384295829799483,1.8853535275647568e-05,240.7999999680508,3009937.9687881377,0.0,120.37637902079668,120.4,0.5123381333592477,0.5778421495888545,5852.0778686750255,0.2550987137326527,2.679750069758127e-11,108.35999999944929,5.582712108411095e-10,2.1690542587083765e-08,1.681072373219801,120.39999997792032,1.3375372463078246e-08,291.6934928240595,3010055.832535117,0.5996149907218327,60.2,216.71999999997308,120.39999999910233,9.563779459248973e-10,0.024016095038955604,2.2157163921556973e-06,1.9214525264056239e-07,93.60313355855581,301.0,8.34833217087995,60.2,2.9649637818502155e-08
3900,8.398420473038325,0.0064754795476054715,2146.781719546638,0.04402952887086233,0.0024439457721514243,1.9168615079777425e-05,240.79999996460822,3009935.2668917994,0.0,120.37488298109322,120.4,-0.33092467690993377,0.6110188547363458,5853.06098360962,0.25112901942268223,3.186314903583926e-11,108.35999999928892,6.290802778179586e-10,2.464356278188849e-08,1.773558490505328,120.39999997583362,1.578042316693314e-08,291.38533092312025,3010058.157207872,0.5995203828398834,60.2,216.71999999996996,120.39999999891837,1.195845289919494e-09,0.02520996070626433,2.2996896547832443e-06,2.162188461604532e-07,92.77453855894143,301.0,8.431112984204951,60.2,3.742559722937879e-08
