milliseconds,AC_active_cyto_mem,G_GDP_cyto,G_protein_cyto,G_a_s_cyto,GRK_bg_cyto,iso_BAR_p_cyto_mem,PDE4_cyto,ATP_cyto,AC_PKA_cyto_mem,R2C2_cyto,PP_PDE_cyto,BAR_cyto_mem,BAR_G_cyto_mem,iso_extra,iso_BAR_cyto_mem,MAPK_active_cyto,MEK_cyto,MEK_active_cyto,B_Raf_active_cyto,bg_cyto,B_Raf_cyto,PKA_cyto,AC_cyto_mem,AMP_cyto,GRK_cyto,PP2A_cyto,MAPK_cyto,PTP_cyto,PTP_PKA_cyto,c_R2C2_cyto,c2_R2C2_cyto,c3_R2C2_cyto,iso_BAR_G_cyto_mem,PDE_high_km_cyto,cAMP_cyto,PTP_PP_cyto,PDE4_P_cyto
0,-0.06340008683052803,-0.00013050423216748075,2167.3432064951926,0.000534121042614657,1.416118467732432e-05,-1.63771661304585e-07,240.7999999987089,3009999.5845301254,0.0,120.39979393059531,120.4,94.21136829600971,-0.008635804601912355,6018.763327880503,-0.061051912247136915,2.779887909377183e-12,108.35999999997993,2.9450243260257365e-11,1.6164984714541568e-09,0.017581525967416457,120.39999999878798,3.2676208519307037e-10,300.0074285786802,3010001.002722819,0.6020020190622561,60.2,216.7199999999983,120.40000000004937,-6.128134224349715e-11,-0.0005351556648258444,-2.0579443497258713e-08,-8.887442415004479e-10,0.5443058382244577,301.0,0.03560231988589999,60.2,1.7224303802457573e-09
100,-0.07603141518923243,-0.000119187494390675,2157.134037125226,0.00413171547506764,7.742126932268585e-06,4.588138838359436e-06,240.8000000016793,3009999.5345066614,0.0,120.40002535812113,120.4,31.519712953636954,3.6883141930095382,5915.396622330005,11.48682776413428,-6.189916984766514e-13,108.35999999995423,-2.356018512860765e-11,1.064380473493261e-09,0.024731929364355722,120.39999999877803,4.5573722148406836e-10,300.0279524031903,3009999.3265338363,0.6020274237243662,60.2,216.7200000000022,120.40000000005506,-4.7703498700442226e-11,-0.00024320120657217263,4.825071463195415e-09,-8.469773712500391e-09,47.94992993870395,301.0,0.7534366151061367,60.2,-1.6318324294372147e-09
200,0.33145123313348546,0.0001136105995721115,2151.3156065566495,0.008485115382541082,6.46443819392002e-06,7.861793161043563e-06,240.80000000199456,3009998.995141408,0.0,120.39955506396171,120.4,10.583597408408327,2.829791919640616,5874.8271511481325,4.325129869965586,-1.0668167601190226e-12,108.35999999996544,4.3063308163074316e-11,1.510221363769338e-09,0.04118904166559401,120.40000000011462,-6.987140089999917e-10,299.82283253013117,3009999.8394252793,0.6019912561541432,60.2,216.71999999999872,120.40000000006806,-6.621200285942904e-11,-0.00010208245825129214,1.3199928844905876e-08,3.073596181990703e-09,75.50705753928122,301.0,1.545290484556813,60.2,-2.0281426801924563e-09
300,0.32576480077209785,0.00019801275934671155,2149.4506328353423,0.009731944047681877,1.760083782575827e-05,9.733234997904265e-06,240.79999999853095,3009996.635552577,0.0,120.39984653481729,120.4,3.4575127610448457,1.7809337742056353,5861.459077329035,1.6972689859819527,-2.8474223549547046e-12,108.36000000004913,-1.5952212315109016e-12,-9.452659363623997e-10,0.06403124898395687,120.40000000040573,-8.360454557490324e-10,299.75605447602703,3010001.349464642,0.6019743142012762,60.2,216.71999999999997,120.40000000003101,-5.652671649121211e-12,0.0003565394078499724,-3.3099676712536776e-08,3.0022291493864797e-09,86.11972195915801,301.0,2.1071545140771364,60.2,-5.499944607890601e-10
400,0.6138808753949636,6.564011209442828e-05,2148.691967060503,0.01176656867497998,1.5555125119077794e-05,1.0222029863551703e-05,240.80000000038214,3009996.9168913905,0.0,120.39878648676685,120.4,0.6716701524320156,1.1817824049510968,5856.142560648676,0.7817304634248423,1.4246697248192736e-12,108.3600000000449,-5.608989449438826e-11,-1.2451694760257394e-10,0.12357200152776533,120.40000000020909,-6.487370509809528e-10,299.56290222797185,3010000.6487096655,0.6020014994920828,60.2,216.72000000000034,120.40000000006442,-6.449905234010485e-11,0.0009015049464890326,5.178970362564584e-08,1.2531989677973034e-09,90.97964262130769,301.0,2.41600854346306,60.2,-2.4639074419293634e-09
500,0.8653891294776668,0.00031293230608201133,2148.504931581573,0.011912460533039529,1.586042459304923e-05,1.0616978472497265e-05,240.80000000001192,3009993.3725223327,0.0,120.39947476115623,120.4,0.5002008373576932,0.8530671657130056,5853.692123693128,0.5004953696161787,2.5299155567378866e-12,108.35999999997672,1.944142435988553e-11,-5.055183709414677e-11,0.18066314112349438,120.3999999997954,-8.371524048186803e-10,299.1338030550073,3010002.9090626515,0.6019916365738828,60.2,216.71999999999917,120.40000000000462,4.959711335440226e-11,0.0005386660303469575,2.5582146037027775e-09,4.745560283733697e-09,91.68827515248164,301.0,2.9339333790363913,60.2,1.5966065766634963e-09
600,1.1344055448909982,0.00043614803129429,2148.140773856675,0.013598154580100877,6.197003255495628e-05,1.127946364102831e-05,240.79999999768162,3009993.041574502,0.0,120.39903458029175,120.4,0.32226230948258294,0.7142278701860845,5852.7829756757865,0.3170244982673049,-1.920247019517168e-12,108.35999999997301,6.5747061415295265e-12,-1.367626471385984e-09,0.21131244664365004,120.39999999951793,-4.500301961280308e-10,298.8492345861838,3010002.6773240473,0.6019204162158021,60.2,216.72000000000213,120.3999999999736,7.090392428085599e-11,0.001560067876323049,1.2361972016159214e-08,-1.917144113005071e-09,93.13856291935011,301.0,3.337994778594098,60.2,8.73553010314784e-10
700,1.3488033635865626,0.00044694692700579796,2148.2671511798635,0.014424929775802432,0.0001105215910598401,1.1378740839638024e-05,240.79999999779417,3009991.293648135,0.0,120.39879237396086,120.4,-0.4045938810449144,0.6129182391425845,5852.89627870065,0.34353058830563754,7.28296939291093e-14,108.35999999997829,-4.1831779725693537e-13,1.3905815794236042e-09,0.28696954921910756,120.39999999914869,-4.2156026851912337e-10,298.80790726472026,3010004.3302933234,0.6019724687206978,60.2,216.71999999999719,120.40000000000416,-6.689910636070586e-11,0.0020812680069950407,4.502801935416065e-08,-4.164281564580811e-09,93.62776347856203,301.0,3.501243614648566,60.2,1.3133855974760062e-09
800,1.3826207080620594,0.0006853588867411001,2148.020762625853,0.015740019871099818,0.00016168618349187759,1.1655964755830916e-05,240.7999999982018,3009991.666209433,0.0,120.3976599439806,120.4,-0.06254774998811477,0.6028360702743298,5851.39737574641,0.3826648721395308,-2.1145007446420765e-12,108.35999999999503,1.9839276733799164e-11,-8.003605934841554e-10,0.2958127208546214,120.39999999941857,-3.647502297269259e-10,298.51455624847665,3010005.524117695,0.601858709490586,60.2,216.7199999999996,120.39999999993856,-6.633488805886941e-11,0.002087971241699676,4.749291182369811e-08,5.77856028786601e-09,92.44117267164945,301.0,3.702939442791295,60.2,2.2361064376582797e-09
900,1.7790146696712994,0.0006537864820188193,2148.002552620029,0.01644254963164761,8.973513283543888e-05,1.1886141338625409e-05,240.8000000019617,3009989.159020631,0.0,120.39692062175222,120.4,0.4974319479845188,0.6003759690484074,5851.305742434638,0.3463683807767951,-2.5803341156288197e-12,108.36000000005107,3.204967686483974e-11,-1.0423220217052908e-09,0.3268203289240821,120.40000000081918,-7.983883634815121e-10,298.12775007208586,3010006.2086484637,0.6018407486887406,60.2,216.71999999999923,120.39999999997737,-4.6730750262741e-11,0.002333266856492159,9.700669051360828e-08,2.7200970158852328e-09,93.39817097568627,301.0,3.998674799078726,60.2,2.160663340157832e-09
1000,2.0888274164455884,0.0007302501749769265,2148.1941631612294,0.017734487580819178,0.00015559553413117147,1.1958431260140871e-05,240.79999999941165,3009989.364126209,0.0,120.39742417780047,120.4,0.0038098519640374917,0.5864566183086007,5853.038414135164,0.3011149055128925,6.484258462081453e-13,108.35999999996505,4.0618879836865615e-12,-1.3831919383753265e-09,0.40019792749386013,120.40000000032921,2.8753215316676616e-10,297.99275589356796,3010007.074510058,0.6018565646346338,60.2,216.72000000000227,120.39999999997062,2.017571330150789e-12,0.0035001932162034765,7.046620573718109e-08,2.5569477660849258e-09,93.4250215861046,301.0,4.117754908666279,60.2,-6.398474280729162e-10
