miliseconds,AC_active_cyto_mem,G_GDP_cyto,G_protein_cyto,G_a_s_cyto,GRK_bg_cyto,iso_BAR_p_cyto_mem,PDE4_cyto,ATP_cyto,AC_PKA_cyto_mem,R2C2_cyto,PP_PDE_cyto,BAR_cyto_mem,BAR_G_cyto_mem,iso_extra,iso_BAR_cyto_mem,MAPK_active_cyto,MEK_cyto,MEK_active_cyto,B_Raf_active_cyto,bg_cyto,B_Raf_cyto,PKA_cyto,AC_cyto_mem,AMP_cyto,GRK_cyto,PP2A_cyto,MAPK_cyto,PTP_cyto,PTP_PKA_cyto,c_R2C2_cyto,c2_R2C2_cyto,c3_R2C2_cyto,iso_BAR_G_cyto_mem,PDE_high_km_cyto,cAMP_cyto,PTP_PP_cyto,PDE4_P_cyto
0,0.16165164104831978,-7.445431989720012e-05,2167.3404895113777,-0.0003074733787828865,2.9363996439124138e-06,-1.880873148959457e-07,240.80000000236112,3010001.133393611,0.0,120.40046528219378,120.4,94.61613560593317,0.0270773318577408,6019.222810261846,-0.077871837816184,2.435984189200886e-12,108.35999999998826,5.260420575752009e-11,1.1947133473211912e-09,0.01884183788657512,120.40000000156918,7.213211395841654e-11,299.87511616760327,3009999.8509163167,0.6019411577141619,60.2,216.72000000000205,120.40000000003585,2.798215678639286e-11,-8.516371166827547e-05,7.165097428868267e-09,-7.108307590037919e-09,0.48610500875028545,301.0,0.05504783674047031,60.2,4.972122970604011e-10
100,0.012968469988815394,0.00013667990225579147,2156.840391658004,0.004128930723638307,6.755963990255203e-06,4.499946732349498e-06,240.80000000249845,3009999.1440884685,0.0,120.39989195270563,120.4,31.67342082600474,3.6362513449177,5914.074737836077,11.507316587830621,-3.149642852677874e-12,108.36000000003158,-2.990815740490114e-11,-1.4419415077998563e-09,0.026333284898696744,120.39999999993762,-5.860758060123486e-10,299.89064876502124,3009999.5527121187,0.602025414949343,60.2,216.7200000000025,120.40000000004765,-4.4307633729404966e-11,0.00020700304202812104,-1.1389848719121384e-08,-4.828119166928196e-09,47.59855965823661,301.0,0.9162375049284699,60.2,1.8345331246057693e-09
200,0.1596478383125266,0.00013563586647120173,2151.2656423574867,0.00783747218458732,3.638064144709378e-05,7.971330248005878e-06,240.80000000059133,3009999.233889789,0.0,120.39944203310199,120.4,10.3446930965764,2.8279102195960424,5876.442045338832,4.3790693089013475,1.4201136805602283e-12,108.35999999996929,5.5080288232308295e-11,-1.6642384423842742e-10,0.03611684230165961,120.3999999995937,2.5434328283429126e-10,299.85438712515815,3010001.6152067,0.6020389552496487,60.2,216.71999999999986,120.39999999998183,-4.096644854756449e-11,-0.00022847958266359784,6.655328907062969e-08,-7.257598621470664e-09,75.75812138136332,301.0,1.4727605572268323,60.2,-1.8096250628004001e-09
300,0.39040844528490515,0.00015473912369652517,2149.380728865142,0.009680991889961852,6.851219982259029e-05,9.739895503237166e-06,240.80000000184023,3009996.8653471107,0.0,120.3992850210252,120.4,4.179185428274156,1.7750552027762505,5861.897136536354,1.8004281868890797,2.2830131073076558e-12,108.36000000001295,3.739955070806698e-11,-3.7494651951641407e-10,0.09235251559199403,120.40000000068162,7.699289400469924e-10,299.7041459868968,3010001.555690785,0.6020184205888091,60.2,216.72000000000114,120.39999999995916,-6.583665407639305e-11,0.0008761213645765921,-5.797019895505775e-08,-6.8054586001753145e-09,87.48894844250373,301.0,1.9718651419817954,60.2,1.1089898451345004e-10
400,0.5502184264578016,0.00014491918210714127,2148.752994618515,0.011682038408249294,1.6100568292875955e-05,1.0244103379488284e-05,240.79999999847067,3009995.4233190785,0.0,120.39974836522315,120.4,1.8934390009312918,1.1542950145906175,5855.35366397608,0.7913929837136665,-2.5642277507804738e-12,108.35999999996164,-1.1498719295198006e-11,1.3384884628642142e-09,0.15466445433984263,120.40000000133483,6.13013195978433e-10,299.3686786075743,3010002.8502906896,0.602010022744839,60.2,216.71999999999775,120.39999999994068,-3.2185096140340426e-11,0.0008490806569360894,2.4157053623742323e-08,2.8561701009096304e-09,91.1292818985708,301.0,2.521910312174168,60.2,-1.2049755185551092e-09
500,0.9511936880391609,0.00013054612738336072,2148.413738633505,0.012843897953105917,7.23768452356063e-05,1.0596290627018728e-05,240.8000000023344,3009995.2081583613,0.0,120.39899680696595,120.4,0.9038216842742617,0.8655029896901484,5853.36126614062,0.48768023407247185,1.893881439708721e-12,108.3600000000224,8.330922484460008e-12,2.2152779783210202e-10,0.17288630603375493,120.40000000148295,-7.743455811749174e-10,299.0989295525118,3010003.453367158,0.6019287854148074,60.2,216.71999999999986,120.40000000007076,-1.871361226229628e-12,0.0014632346836986776,6.298035778878724e-08,-2.576622255353074e-09,91.74038734300366,301.0,2.863291890115124,60.2,4.444954067468472e-10
600,1.025334242961431,0.0002175702420416333,2148.3246512883893,0.012744453259427137,0.00010590143559731545,1.0988566438590874e-05,240.7999999987188,3009992.3889453076,0.0,120.398426546483,120.4,0.21369106253682468,0.6909262698730783,5851.849680421634,0.4003597503566795,1.1840235391547848e-12,108.36000000005498,4.4179223071969147e-11,-5.618654248706538e-10,0.2192235031618787,120.40000000044415,-8.532613874322806e-10,298.9688441473189,3010002.997064154,0.6019509091148912,60.2,216.7200000000025,120.39999999993235,-3.9483449555138573e-11,0.0017538282826129808,1.5284291283817652e-08,3.763754840752459e-09,92.13138738047896,301.0,3.2637030924306196,60.2,-2.2687704160074027e-09
700,1.1481579635752472,0.0005159877256604092,2148.361813737104,0.01480805047858387,3.3900592147306155e-05,1.148250633855119e-05,240.79999999808436,3009991.044036685,0.0,120.3985477736331,120.4,-0.35997250281652204,0.6232141559642177,5851.444558546911,0.2794874072687071,3.170822961626101e-12,108.36000000001133,-4.6942606283294516e-11,-2.201328782119533e-10,0.2452864611758152,120.40000000097422,-1.1988399321148625e-10,298.8987449593891,3010004.5733343814,0.6018756630840413,60.2,216.7199999999992,120.39999999993206,2.5383060173262514e-11,0.0018355872042933503,8.412270278144991e-09,7.654355344965307e-09,92.73681955520817,301.0,3.59278920712146,60.2,6.603015417998309e-10
800,1.3289564289936773,0.0006502087474397643,2148.101290230031,0.014725325043524968,0.00010239136807048612,1.1598233919383768e-05,240.80000000073974,3009991.8521360354,0.0,120.39788299878735,120.4,0.10544304293296514,0.5977413682054772,5851.8202706654965,0.28752958689603236,-4.2555851990237903e-13,108.35999999996535,-4.934448670830574e-11,-5.770590139818555e-10,0.3455522863266334,120.39999999986424,-6.549642561009588e-10,298.65278006164857,3010004.0516964337,0.6018735469541378,60.2,216.71999999999792,120.40000000000511,-5.822788949571625e-11,0.0026213077983255947,-2.0885555829499563e-08,5.723078945670166e-09,92.44463760688527,301.0,3.78097126398643,60.2,9.021826725721405e-11
900,1.6488458571995541,0.0005651463463901193,2148.1204279244066,0.0167972270869756,0.0001369081018717629,1.1625387111059712e-05,240.79999999914213,3009990.354329269,0.0,120.396861747469,120.4,-0.3227193229472087,0.6020334694869018,5850.98986344802,0.32176427402322455,2.8918763683143942e-12,108.35999999998177,4.95080771136702e-11,-4.834746616815172e-10,0.36844703000349427,120.40000000006664,7.413528281057044e-10,298.41175934834575,3010004.980056,0.6018718101399948,60.2,216.71999999999903,120.39999999999746,2.298451141914724e-11,0.0032086424772011747,7.99905192101319e-08,-2.4940409114014006e-09,93.37163555771136,301.0,3.990404861657557,60.2,-5.740575826319152e-10
1000,1.9013572073962173,0.0007822322432395208,2148.03915477437,0.016635842094438077,0.0001807656008485974,1.2227268289239054e-05,240.79999999873326,3009988.211109522,0.0,120.39656700811337,120.4,-0.2599431963500204,0.6179016173156346,5852.146679311971,0.31641944999142524,3.9168436449085697e-13,108.35999999995752,-1.0800532256359734e-11,-5.357955701214827e-10,0.3889485572952495,120.40000000031884,-1.7220509912124923e-10,297.8894115656045,3010007.0409456547,0.6018570740297022,60.2,216.71999999999733,120.39999999994814,-1.583055737913592e-11,0.0029823976598728594,1.0167936225617455e-07,3.749065467499812e-09,92.786112217,301.0,4.240798706408669,60.2,-9.626406953097745e-11
1100,2.1402867609623066,0.0007544928973809778,2147.990422452842,0.018432494489790518,0.0001585642208425544,1.2359362858029544e-05,240.8000000014916,3009987.9444685522,0.0,120.39626699372273,120.4,-0.4876326286982678,0.6104358215716855,5852.061916363974,0.354329128845862,3.8834391992710657e-13,108.35999999995292,2.917328849678447e-11,1.5619154878039625e-09,0.41995527312136993,120.39999999910532,5.590138196961563e-10,297.752520155146,3010008.004428689,0.6018005955811389,60.2,216.72000000000315,120.40000000006738,-1.4850679162987006e-11,0.003909968982982168,1.0881664368595321e-07,2.6341821517329756e-09,92.95180039233412,301.0,4.375539781998433,60.2,-1.7612819157174033e-09
1200,2.4419206488854535,0.0009845738899562778,2147.9779286343046,0.01959581459592922,0.00028542471949883475,1.2660704963801336e-05,240.79999999815732,3009984.6504049273,0.0,120.39537246621501,120.4,-0.0384552975577703,0.60005472750393,5850.72491433836,0.3786412220158161,2.4216448842806504e-12,108.35999999999977,-3.375393865309704e-11,1.5317339283744674e-09,0.5288429350653877,120.39999999853684,2.6135917507206926e-10,297.54127149509213,3010010.5616443967,0.6017881630669544,60.2,216.72000000000315,120.40000000006476,4.372853154003526e-11,0.004187254670505543,7.370481259274261e-08,5.472337883259372e-09,93.60881316479139,301.0,4.406328962009569,60.2,2.4143544857235825e-09
1300,2.641210712668235,0.00103201617231251,2147.9042842749864,0.02044142006157147,0.0002730026097696853,1.275301333446531e-05,240.79999999956175,3009984.0359061584,0.0,120.39572872972764,120.4,-0.26401255097945947,0.5893892543673339,5850.744433198786,0.25353545819426493,-2.1102867499672876e-12,108.35999999994807,-2.1366806203914882e-11,-1.1812300593302243e-09,0.5193273632993061,120.40000000119079,-4.0623836045557047e-10,297.4385056529941,3010010.5307681113,0.6017019476602821,60.2,216.71999999999767,120.39999999994308,-2.3564896118669382e-11,0.004897569778320034,1.0939916824804758e-07,-4.791275844105667e-09,93.49039537997764,301.0,4.746040809653862,60.2,-1.8333806385828432e-09
1400,3.014417242251306,0.0011268598156661815,2148.008150216797,0.02088255971711557,0.0003506192446818224,1.3100628557835058e-05,240.79999999867132,3009983.0800991207,0.0,120.3951700989482,120.4,-0.41834473928742605,0.5929509221557212,5852.485320385889,0.249302202008172,-1.919451466855903e-12,108.3600000000398,-4.228250554475895e-12,-7.946252946626515e-10,0.5924879286923541,120.40000000060165,4.625378097293348e-10,297.19610505245834,3010012.3644420193,0.601602256873854,60.2,216.72000000000185,120.40000000004265,1.062904252581635e-11,0.005592849680010362,1.250589727557985e-07,1.9563601955320262e-09,92.4351057304411,301.0,4.902596765935432,60.2,2.2551975845960212e-09
1500,3.0851785551362285,0.0012874632535321753,2147.9076367308458,0.021140307783293146,0.00034877957951095427,1.3277913044801229e-05,240.80000000131827,3009981.0338465665,0.0,120.39368438865782,120.4,0.2850260729716448,0.5773102668800552,5851.728424939275,0.24839942138177826,2.638755293010012e-12,108.3599999999662,-3.4947773017706266e-11,4.3083722024481724e-10,0.6161517522894842,120.40000000030044,-6.452467238048445e-10,297.02415489361135,3010013.762163043,0.6016586915329806,60.2,216.71999999999855,120.39999999997724,-3.193521361428917e-11,0.0053455048736481625,1.5186948162812694e-07,9.927507108288382e-10,93.77010724146332,301.0,4.904168179550304,60.2,-1.123880536146993e-09
