miliseconds,Z1,Z2,Z3,X
0,0.006130035135160999,0.010863160495691698,-0.011148323826957981,0.9999999999639684
100,0.08546447766305414,0.09170430585872252,0.093777898358951,1.0000000000336493
200,0.1915665240167797,0.17188411908792453,0.17905798273064163,0.9999999999968104
300,0.2639781509696218,0.26107974099700726,0.2495373818646826,1.0000000000371854
400,0.3177143937242941,0.33080353971515053,0.34158753157739274,0.9999999999904701
500,0.40205340061355677,0.38387428037645527,0.401918556935824,0.9999999999395428
600,0.4431945774533587,0.4620372720954113,0.44898248750554565,1.000000000015337
700,0.5070517050740424,0.5148840028949095,0.5077924634755068,0.9999999999886644
800,0.5472902446382512,0.5511928297007744,0.5495829401715713,0.9999999999591475
900,0.5966630387605234,0.5911075346859435,0.5856618396339207,0.9999999999128838
1000,0.619907903509699,0.6265781041864339,0.6384631060834931,1.0000000000462868
1100,0.6763435237175438,0.6644372177460487,0.6557005173691575,0.9999999999423952
1200,0.6959988829599335,0.7000051106598262,0.6868384673562996,0.9999999999563933
1300,0.7335510720177403,0.7145064019242545,0.7178595074050212,1.000000000043573
1400,0.7492284091417318,0.7521726372834788,0.7625505242211102,1.0000000000528884
1500,0.7825861583649592,0.7790366349187766,0.786511603211238,1.0000000000516143
1600,0.7993840897116381,0.7886946712079502,0.792157267009586,1.0000000000270854
1700,0.8221011682156518,0.815734273687339,0.8106041558627264,1.0000000000246567
1800,0.8318250908150293,0.8377390708977028,0.8367079803421362,0.9999999999999728
1900,0.8466951588083438,0.8502070435959939,0.8527017115678679,0.9999999999429422
2000,0.8518467273936354,0.8596907589675306,0.8751246129458339,1.0000000000296336
2100,0.8802463485699835,0.885099180746757,0.8858727520984563,1.0000000000330704
2200,0.8823107497274963,0.8867734595760265,0.9003524696893161,1.0000000000664593
2300,0.8984860650353089,0.90987696116965,0.9023325391515127,1.0000000000018212
2400,0.8988569904415039,0.9057581431148032,0.9056244553852116,1.0000000000615596
2500,0.919508708099482,0.9114150310835497,0.9161446668935711,0.9999999999618018
2600,0.9329199946581263,0.9231322194476345,0.9353666603186966,0.9999999999460847
2700,0.9404461196705267,0.9431850659233223,0.9361289549917392,0.9999999999700872
2800,0.929916651918889,0.9458340265833849,0.9398737899876983,1.0000000000407359
2900,0.9514314024590561,0.9532626241062091,0.9480621458780155,0.9999999999272601
3000,0.942699678998137,0.9489256621725911,0.9527549668641604,0.9999999999656052
3100,0.9442013140528664,0.9523360714572596,0.9646700270078841,1.0000000000663194
3200,0.9676572145485506,0.9654947984256758,0.946422127306447,0.9999999999498725
3300,0.9648065418610783,0.9592507239694017,0.9724972911716422,0.9999999999563884
3400,0.9590982062769168,0.9740119964133143,0.9677168596698797,0.9999999999594117
3500,0.9798777610372869,0.9808632602941542,0.9791152674649615,0.9999999999792965
3600,0.9751487319304138,0.9773866142241086,0.9804510276199934,0.999999999959051
3700,0.9689266220630569,0.9658533162562943,0.9754774973730888,1.000000000036124
3800,0.9698892417272185,0.9713076573822275,0.9884549993387457,1.0000000000113023
3900,0.9758807230592726,0.9751255725994238,0.9919623372596317,1.0000000000233695
4000,0.979088441364737,0.9850799009538228,0.9743389612412529,1.0000000000317917
4100,0.9807539082674128,0.9799020741075068,0.9848245401966113,0.9999999999767806
4200,0.9962799858114998,0.9837389313088423,0.9853864767987823,1.000000000069196
4300,0.9863333221076127,0.9964656916967245,0.9828278253339878,1.000000000026641
4400,0.9974718931697719,0.9952107917534013,0.9909675796594367,0.999999999969707
4500,0.9890352486116825,0.990244649628042,0.9776390967882841,0.9999999999284471
4600,0.9951557573634334,0.9780145988069181,0.9905732941338751,1.0000000000185276
4700,0.9898836450491066,0.9996186673893919,0.9894897447592532,0.9999999999340936
4800,0.9976235144945659,0.99514114938789,0.9892420856573085,0.9999999999489847
4900,0.9876801678794146,0.9901352274343435,0.9983785119490651,0.9999999999560343
5000,0.9933397653344387,0.9818735305512026,1.0032194638853633,0.9999999999511852
