miliseconds,Z1,Z2,Z3,X
0,-0.007071507594444969,-0.002862518429535169,0.010052283889532502,0.9999988087039796
100,0.08695752429043879,0.10353338389036057,0.08646940239514418,0.9999984526674087
200,0.1800352994417643,0.1857684351889998,0.18800747996662712,0.9999997217822834
300,0.2700578465607685,0.2549159013692461,0.25300954185419455,0.9999983938765885
400,0.3346036822461788,0.32817538412650804,0.3208187160807753,0.999999116636422
500,0.3939228134910275,0.3857598135636397,0.39186914580992416,1.0000007391963122
600,0.44719498279798,0.44098526668481364,0.4492043274499072,1.0000000317182047
700,0.4906899387366684,0.49496253180361127,0.5137931754829624,0.9999995150314495
800,0.5468329491715368,0.5427598546795646,0.5395027746649108,0.999999484363151
900,0.5857614565016677,0.5824396642634476,0.6030564300564266,0.9999998109470429
1000,0.6268254211030031,0.6202373576038268,0.6240427323810558,0.9999995157809052
1100,0.656861489139165,0.6727667123282536,0.6579799124335358,0.9999985355267885
1200,0.7096662949857063,0.7108750970073134,0.7077368305270662,0.9999982082853396
1300,0.716594373671897,0.7363450730350016,0.7309399249861139,0.9999993951094082
1400,0.7517610902917853,0.7613333734184312,0.743819987154419,0.999999347608199
1500,0.7695182745533647,0.7854644695627941,0.773240960205013,0.999998628122135
1600,0.7918181696787302,0.7981085075128247,0.8108025095347685,0.9999986971329278
1700,0.8148705936843349,0.8105059301034582,0.828913792802148,1.0000000266966194
1800,0.8476115405381677,0.8398277245897463,0.8331629662454898,1.000000097342039
1900,0.8592955786449548,0.8405908425319674,0.861226004681126,0.9999991547541919
2000,0.8669715385842811,0.8620407529480683,0.8769102480920737,1.0000007767366323
2100,0.882286363740592,0.8868259084469203,0.8804588998899191,1.0000002315407213
2200,0.8780481524723791,0.8764402014024729,0.8924929745991569,0.9999987931619533
2300,0.8966488151136462,0.8933891108082531,0.8890586299566177,0.9999999216994176
2400,0.8966653103597574,0.8998132824409286,0.9052925854195767,1.0000001696234553
2500,0.9261781247827747,0.9191184198124372,0.919515272790022,1.000000055517929
2600,0.9301899767969342,0.9265072191515104,0.9186801034804846,1.0000003119980445
2700,0.9208940489119142,0.9286659459735029,0.9314189448281867,0.9999990261334404
2800,0.9357145102125443,0.9267923129196337,0.9401699426086056,0.9999997820093736
2900,0.9399118856751071,0.939308592104748,0.9422475395917262,0.9999993931424483
3000,0.9424387672194062,0.9474669983818688,0.9502788544034035,1.0000010719162606
3100,0.962420370360193,0.9454255871679699,0.9502439519069502,0.9999989745014809
3200,0.9602313010446035,0.9647453535059973,0.9652150434796245,0.9999998281894744
3300,0.9618935407485552,0.9507080997193781,0.9713336836386716,1.0000011346006161
3400,0.9713674572889771,0.9602742751202822,0.9580989616404524,1.0000015472034745
3500,0.9788381146321402,0.9795038045453094,0.982191687113964,1.0000006222394986
3600,0.9616560801174215,0.9754736770650902,0.9847449861772741,1.0000003066361896
3700,0.9774420934165733,0.964572010135559,0.983111553683436,0.999998798467276
3800,0.9687594174471091,0.9690397380210404,0.9810001948498199,0.999999311585372
3900,0.9715866342275041,0.9865220270105236,0.9801592597109602,0.9999990980274709
4000,0.9806121452833552,0.9802674317310834,0.9718391355543832,0.9999995042314868
4100,0.9899758030436894,0.9798669307995743,0.9712929391714812,1.0000013221306692
4200,0.9751937397510232,0.9823934201217122,0.9765199541058159,0.9999994089961584
4300,0.9812655351851767,0.9937121570587141,0.9895195841351961,0.999998823292947
4400,0.989682647862329,0.9833884598226,1.0007146265734168,1.0000000853336148
4500,0.9922745028164054,0.9842388595677285,0.9770219182855268,0.999999769362585
4600,0.9807259340168264,1.0004929439296935,0.9850768044207796,1.000001437580108
4700,0.9894956302856427,0.9987457379454991,0.9842467851848685,0.9999998962008738
4800,0.9838350336839978,0.9909918869426939,0.9995717433523065,0.9999987419341105
4900,0.9963118483720727,0.9820482190405577,0.9924985012609917,0.9999984804522599
5000,0.9955690743016428,0.9869862208429238,1.0031920579303353,0.99999868288698
