miliseconds,Z1,Z2,Z3,X
0,0.011174045991932597,-0.011832045065673502,-0.01420722044963241,0.9967192444406034
100,0.09766199164971637,0.11389319315092314,0.11050587467551957,0.9782892394235693
200,0.1738038025714236,0.19015301009813307,0.16560282799838605,0.9937455628173669
300,0.26296359716885465,0.26129645234888593,0.27343493178743866,0.9673225074551951
400,0.34032355553982435,0.3388292121158707,0.33500377108698554,1.0058433756147613
500,0.3760121360170398,0.379075617482931,0.41134940813544274,1.0014510720846406
600,0.4509699799577603,0.4345531309375452,0.4668244213735739,0.9895055734077217
700,0.48619762966108016,0.49803920650249783,0.4907942442398012,0.9724578481741745
800,0.563641889164836,0.5582114837414239,0.5369374874668219,0.9871312125336872
900,0.5844610030334898,0.5784677278142919,0.6086630275400451,0.9760763472002311
1000,0.6390288891088521,0.6176019442384048,0.6281783335392224,0.9854824744862472
1100,0.6750801286591541,0.6693047729676808,0.6509361075521484,1.0004272963447902
1200,0.6987704635461851,0.7073064796222917,0.6989471531328496,0.9868279136557063
1300,0.7341445306095317,0.7472227721916957,0.718816440427835,1.0061541777709206
1400,0.7601049041054324,0.7500894887318624,0.7387582413281983,1.0014481156549226
1500,0.7888679404649578,0.777394369182233,0.7893116247395732,0.9835360197519976
1600,0.7837631766927294,0.8014173086824563,0.8038963719492422,0.9851900901028918
1700,0.8056234999946711,0.8120278308023694,0.8291944317852055,0.9866021105285218
1800,0.8417671548167908,0.8413952689447125,0.822715183177501,0.9820547432827061
1900,0.8652286612298975,0.8649093153896089,0.8634563155686463,0.9798797266634729
2000,0.8768862263601976,0.8846189023106228,0.8622406359884617,1.0132542601445353
2100,0.8954271610942838,0.8704879429492145,0.8600458586274243,0.9945146518944292
2200,0.9081456139794329,0.8759586171358027,0.8994707311240794,1.0010698488526895
2300,0.8961903549646654,0.8929263319487707,0.8825153990381713,1.0020108695700922
2400,0.9274540346411364,0.9120243213905206,0.9240846478434427,1.00465762024107
2500,0.9352220535433166,0.9173499973391449,0.9111499702623924,1.0167957284303941
2600,0.9438512796941525,0.9203454895733247,0.9347533255724464,0.9803624848584641
2700,0.9328010048040902,0.9275791038653237,0.9449322504886456,0.997928459462335
2800,0.9305432298796016,0.9434923174552536,0.946844313843031,0.9954045067270261
2900,0.9259258478555471,0.9607966571302113,0.9606240647049852,1.0014148908562448
3000,0.9623985020420308,0.9375589702103336,0.9467036359669386,1.0098497280531042
3100,0.9440800672453462,0.9740769503463268,0.9410655118031507,1.0022677807249876
3200,0.9563873432304877,0.9395040076951342,0.9743411320196563,1.014410290152111
3300,0.9560200639044135,0.9720016157811758,0.9767759355044812,0.9841757481299619
3400,0.9624996819635011,0.9517753804828061,0.9701341464413069,0.9868841469599059
3500,0.986447338223136,0.9610259762746332,0.9673215487161279,1.0152248595636586
3600,0.9752356267450651,0.9905526868318604,0.9800969608673596,1.004579711280245
3700,0.9929248239705916,0.9639951156198444,0.9877319014513486,0.9813881288147676
3800,0.9967462345115388,0.9806438898756095,0.9800267824230016,0.9855462450576792
3900,0.9950118806062409,0.9677934165911992,0.9640216929813883,1.0001251784780198
4000,0.9755354549699131,0.9855002113648437,0.9771314579668476,0.9943135642431528
4100,0.9798386960959689,0.9886837689562945,0.9842163154473954,0.9846577288643363
4200,0.9816991782864635,0.9651185079374796,0.9909807022943743,0.9894309301757583
4300,0.9923530235320028,1.0053539931725173,1.0008930971739025,1.0080828878755936
4400,0.997758310967412,0.9783315133778835,0.9852588741218234,0.9890603057015496
4500,0.9751855009292478,0.9989994759456426,0.9968718648119564,1.008821505888997
4600,0.9953332849274494,1.0025513639846078,0.9949801725603843,1.0026884703000694
4700,0.9821608487832513,0.9924584261036428,0.9898848481989938,0.9942110240233968
4800,0.9893838956899075,0.9874332212744693,1.0091823992057525,0.9827328792880512
4900,0.9985133774136356,0.9944996436306605,0.999471620098266,0.9863980638439818
5000,0.9786498579328872,1.0106427208369426,0.9994176444091194,1.0159949428514046
