milliseconds,AS_m,ASL_m,ASoOH_m,ASLpOH_m,ASpOH_m,ASLoOH_m,AS_c,ASL_c,ASpOH_c,ASoOH_c,ASLpOH_c,ASLoOH_c,ASpOH_b,ASoOH_b,ASLpOH_b,ASLoOH_b,AS_b,ASL_b
0,8794.74233906779,30.497458151747576,0.0018262322952908828,-0.0012406349620332064,0.003025287134394488,-0.0003432277638874648,314.16211792848117,1.2705795554577315,3.4299619704668842,1.050893304855444,2.673918115400948,1.8285182470265509,11.483080785051419,-24.133599753086067,-6.978474100217665,-3.0865147417749936,860.2921626946462,4.337824877647593
100,8789.417351239948,30.265526401849474,0.001551333155673791,0.0008436616032326144,-0.003306091870753584,-0.0022449891818142518,265.6990731225429,11.9318202189895,5.039090514003574,-3.43483484190005,1.7338172791871778,0.7938034462777309,-17.248807729740076,0.8583097482519106,2.2753766771302963,-7.09532210633477,1388.9849884235266,36.411981807209855
200,8775.287004531292,29.95793422583756,0.012188716164573135,0.0024068365989779084,-0.0017919160864444824,-0.00117357000581293,621.4924897100277,21.264594868146865,2.0981269540142007,8.71737201345326,-0.9707068554835847,0.7535912608644988,6.238616520907819,-9.007621580949902,-7.386175009111048,5.2561787751861075,2458.480696868013,115.26423216490822
300,8771.136928163009,29.212299123830846,-0.018257392652701793,-0.0024847566277725287,-0.0021876006117841967,-0.003005747283631889,816.9753049663835,31.375447427264668,1.7758215570457252,12.07228448704264,0.28530668131635484,2.0044156295144417,22.675418891094132,0.015949872796888087,-4.973454300821469,-4.104353262584397,2173.417876615062,141.71660150990292
400,8756.569693490519,28.96396610492737,0.0031307418799916943,-0.0010972808518457447,0.00285979866485243,0.0029994855306484237,1199.8103638179987,43.72259051373936,1.6853543002153522,17.869873866603598,1.382115639966162,3.536348154948955,1.3518645128528153,58.823515177757756,-0.6627576567284095,-2.274512509644005,4961.090146818037,192.19724265238844
500,8753.396375177737,28.78902260002976,-0.018370664016088657,0.002625788303702587,0.0012478662195358414,0.006321766296492249,1638.9392203638804,58.671576188020346,-0.5636017189979179,-1.5071614281620462,5.372160102192269,0.6660098405179964,18.824329808144796,43.40475020352914,1.5697410644763758,10.896445272786915,4768.512239309379,181.81675556371405
600,8753.089829118027,28.44719390651175,-0.005287837718540832,-4.786204367212486e-05,0.0028687490232375415,-0.0008849209400048202,1294.485074039461,67.19510678955993,0.13240548407309483,-0.5145807793614043,2.256250038984615,3.9105027668230723,21.405930188889098,36.07733045575457,14.072261634929868,8.509885366061335,5417.126463323758,249.24835940833364
700,8728.202036621835,27.958529779331474,-0.008275237628723803,-0.0011995202802264641,-0.0008817249109733332,-0.003377457225441307,2112.053522687028,81.36517219531035,3.855842447875925,11.45282503299142,2.2083970471416734,3.8646421234220405,27.221579271702502,25.688761858762618,13.620159717249987,18.812728801871106,6561.499719991507,293.1570514495203
800,8725.493743110437,27.65897537940338,-0.0015513742569622018,0.000877528944279659,0.002633398490737303,0.0025557239262515912,1847.9290069822987,92.94806863742967,3.2729027516012796,23.939107548514926,6.983960895076957,3.5755867651260633,9.215292742113682,107.81983963673386,26.157501938085005,12.016345169807273,7617.8331399971075,331.5294567192723
900,8712.849768964465,27.605157983895616,0.0072064352665449985,0.0026792839115094298,0.002886731764990687,0.006811482202955245,2561.2687036222983,87.24709554486213,7.756422939617147,29.791944568903823,9.924877151216936,6.039370196634948,30.539103771898198,92.65345975913917,23.80581010458057,19.609765481948,7485.560900034725,309.85989734597894
1000,8700.207390204305,26.967511717479056,-0.007029972436282285,0.004169858035731078,0.00534369877118915,0.0032938415554991368,2965.8770205612836,108.0930091938592,14.383324590638884,33.20041254854273,8.703649461302604,6.609303113279378,32.01120276346757,131.87892056342895,41.01674445413304,23.31357441859644,8417.647505929035,388.1963554188332
