milliseconds,AS_m,ASL_m,ASoOH_m,ASLpOH_m,ASpOH_m,ASLoOH_m,AS_c,ASL_c,ASpOH_c,ASoOH_c,ASLpOH_c,ASLoOH_c,ASpOH_b,ASoOH_b,ASLpOH_b,ASLoOH_b,AS_b,ASL_b
0,8786.394663242389,30.76757628827398,-0.01942741420662643,-0.0015586893460983384,0.0004240193502702869,0.004811075338092476,228.19444709753114,5.479890315168497,2.3358458314291575,4.529990166345342,0.5272202547232935,0.13336831490629739,-19.230503163801547,-18.581278480102583,4.835916546399155,-0.5908111087396258,-319.56297340613924,-7.976381619728171
100,8786.35808231949,30.05224086008919,0.015672536666738186,0.0021739333984594792,-0.0006922878837024763,-0.002191049783769264,275.78001143374564,8.591666989201968,1.3969751147342422,-2.359856618049663,0.5433309894151611,0.3668685364798371,-17.034468911689284,-12.261375141122013,7.705784964814344,-7.037875329507682,-62.29576523553828,58.747296629912654
200,8781.894094085963,29.531513620967807,-0.0037680214165394656,-0.0020058735141687805,-0.0013489688748352794,-0.0028591395411226646,546.7467334108037,31.55841294784682,-4.04329732844592,-8.302029130366575,-0.8156775579395446,0.5413598278523345,-7.705510788270287,46.91180945312439,7.166332801222532,2.5645344128443996,2949.185498191494,67.97975307616915
300,8759.795683130928,29.313125910849,-0.008108903103652738,-0.000502267586662993,-0.0018382553992753107,0.00015903455694115965,1073.2834866106477,40.36215596143166,-0.6021604039856769,2.4898418172667935,-1.5486405416844424,-0.9150343224197051,-9.612273718699136,33.599697284299914,-5.2914556389251715,0.2729342227875855,2530.6842856603885,156.33641192183458
400,8768.056980261312,28.971497412717092,-0.009970081204860934,8.657884175099272e-05,-0.0010156244036730064,0.005800348333103963,1409.214413347614,55.02674723667329,-1.3018537899994773,13.80551945357958,1.6434728618715526,2.0394944265541293,-9.07773907956261,59.57952836745048,-2.7744988637242676,4.62952953135947,3644.9592750257943,179.50151398230534
500,8746.425680645161,28.66322162103932,-0.013203848291502906,0.0002073984781527133,0.003252981717914913,-0.003575724554859576,1695.082037614468,49.738732040732145,0.9466313601399277,18.038775662771016,4.261421882487658,1.7750227879153977,25.251963232517383,42.21042845762256,5.3092620315025005,5.595176513805513,5092.380842684026,193.00532256517053
600,8734.95151193412,28.517258464628053,0.013485893355944682,0.0011836140284093505,-0.0022320681438421563,-0.0024025477493179923,1367.2308086053254,72.67731900177488,2.790283552169257,2.2505161254609067,1.942376371943303,4.173039713936652,13.018110955065637,15.086443445036704,3.7841841040999142,15.797194767588163,6284.0718591088125,263.80561069916763
700,8742.077443257256,27.813749869141287,0.013306774793508015,0.0005276791393643504,-0.00044087277912824643,0.005609119343783168,1947.8456467141689,82.46185244875532,8.228280593386435,2.425884162530169,3.863195906285299,1.986212650675535,9.42314485889491,77.53814041778655,20.9700975598315,14.649536373738789,7495.760230760431,273.3152165140893
800,8726.856771781166,27.562345553508926,0.007488813040155362,-0.0007129600763056163,0.0005799826255371623,0.0031014338310628013,1922.7749373336005,94.302935904574,10.56782449226671,25.300950972334615,5.275713138242576,4.056049077598273,8.023911100275644,107.35168436454957,23.5716309020664,14.5898245152059,8489.766820704697,304.68032046125256
900,8720.283579692048,27.393062488713408,-0.002333153068729361,0.0005059423908892348,0.00027872380130408627,0.006499919204253305,2358.790290352535,87.61019796379338,13.029140877860534,22.54255886206046,5.380145689504136,6.829247268182433,31.731609059751534,78.88446985723834,20.707461352974086,17.223457101705417,8060.1792652700415,338.6388991768155
1000,8698.401010250775,27.232738252643134,0.011771663971286227,0.0006237125832521937,-0.0013700195717109517,0.005159161000727474,2646.2205612809794,107.46588005202184,8.94426729722164,25.90329807139074,10.055767436637337,8.709716060930724,41.62605469243625,103.75765377358535,40.698451483696566,21.995850410749043,10002.270878451105,396.1773314854543
1100,8699.578594967694,26.727856060187573,0.008069929657752663,0.0008011346112876563,0.0035113482009409974,0.007332226759293674,2902.247313888498,107.91654096730022,11.98051434112092,35.98478742996275,10.498638740691893,9.89272215112465,38.73349244963932,96.07764628849415,28.797703242528833,27.373589572018357,10655.30901212295,400.3406954508945
1200,8693.327796281219,26.71802172851884,-0.005513681535811112,0.0015299917872205015,0.0023847804637663807,0.010298320522195521,2949.1632690922397,124.52848972142432,13.40828190338537,35.796696382358455,10.636135440169493,10.378046597827694,35.8350897887923,121.16806686112719,46.54403689634225,35.254519074433176,12322.01537308311,427.46500279433053
1300,8675.352472924676,26.294182679223518,0.030452814211313538,0.0010853007433297341,0.0010069136687020134,0.003949992181906622,3328.908030156348,135.7891444857422,14.080933074375366,43.409677114422394,15.685460994542193,11.301920154597429,73.69477962691577,147.85816035870926,54.68433398038176,37.86466096902119,11132.341939411632,451.22458725967243
1400,8683.530663125852,26.122826874375694,0.004094795818643575,0.006862295809132822,0.0007515929419168598,0.013399522168724065,3561.3756082013165,128.19728877868891,23.16361427986301,63.622993415289585,13.11639249200041,12.07415458357008,52.63763907428772,205.92069179611804,51.82570777563913,39.068325529642024,13335.728031860315,490.6158847717978
1500,8675.103970646776,26.034054300431862,0.026357972088844352,0.004431412211467112,0.006452131236479931,0.01114823538042766,4228.707420406816,148.10922978650754,28.075219644810122,70.75992643434353,18.83535485074324,13.669812125554936,87.4411667000475,197.76013697660642,55.6126347765061,46.37758780312139,13863.373263091966,522.9332126416314
1600,8650.790987764816,25.945790366196395,0.017186894659320964,0.004180891008728952,0.0048554131680473706,0.010343604915812252,4223.623656083533,150.5978676223355,24.675566231369956,55.57507397659241,18.635009219847312,13.960742204534913,72.4585286783738,266.9538781199843,67.12926086746059,54.603723286591254,15209.476019971658,502.49069590089715
1700,8643.844169286034,25.544166601382653,0.02332313809509428,0.008660251906837653,0.005705452264563827,0.015528191576015853,4257.213521386936,156.01601784176668,23.508415670673333,77.86571324702284,19.46467739117266,15.557705216188731,115.89380449291734,288.0161016342653,71.74596603117315,60.16433603308984,16227.679344233036,571.9144434740293
1800,8642.536004718919,25.36992693396373,0.036999985424290005,0.006473046129501499,0.007632556226097901,0.018784783624319453,4670.88423551616,169.5939462034668,29.421914201144297,85.71319556184828,22.373630200676462,17.809833913935993,116.72833338156534,285.3448162706596,74.36763337102236,59.24376131422515,16844.23929764339,552.8735632929839
1900,8635.2333297745,25.310752467035893,0.052707057142496454,0.009932303508865934,0.011784846163664256,0.014860202290313684,5221.204299067713,175.96121273738373,32.09269168759399,98.12201317064853,27.18021010343245,20.57316498031124,110.3805088451077,295.1451901068718,83.81063488731546,75.85450077244045,17264.14186765717,597.3561970139829
