milliseconds,H,HR,R,HRRH,E,GQ,IP3,CHO
2100,0.9927347830936573,0.0014059964200005726,0.002781372015853702,0.000963588234715171,0.0019203710092473235,0.09809613934753729,3700.2638897439097,0.26211524418956816
2200,0.9929543530186402,0.0013868719694589574,0.002871254699263145,0.0009898871098357395,0.0019236199641986798,0.09811062560854177,3797.4824440122015,0.2632984319033488
2300,0.9927822608593868,0.0013871100126498425,0.0027217833607812935,0.0009860839616851885,0.001945199313443555,0.0980709029550171,3833.1144413112906,0.2719102593246974
2400,0.9927009959202543,0.0014073917768789225,0.0027167749664485075,0.000994669907393349,0.0019211930326947554,0.09811741224444133,3761.7500944363865,0.2702291915870915
2500,0.992963077372351,0.0014017101291001457,0.0029587183675207638,0.0009597395184529145,0.001928581787364926,0.09806596190994218,3809.131109849414,0.2592975064239536
2600,0.9927093871315747,0.001393522219232003,0.002860909301061051,0.0009739121471842303,0.0018930615668437416,0.09809378992521595,3909.893580991024,0.267373487273731
2700,0.9929681978102428,0.0013801015304701837,0.0028241956446434457,0.0009967568989227077,0.0019547071650408347,0.09811842660888516,3828.1956248504057,0.2692590864010598
2800,0.9929343459944768,0.0013947530061462197,0.002732135770066135,0.0009699753145777769,0.0019427804300782081,0.09804329892750979,3762.223447438062,0.26150466048211946
2900,0.9926843721096339,0.001385498720804828,0.0029101986784074185,0.0009778350232239213,0.001913668303295431,0.0980459165590128,3909.5603429947137,0.26653033797836967
3000,0.9927150311152414,0.001398660206510445,0.0028634736410079833,0.000979841028381141,0.0019347810158227012,0.0980939352088298,3829.448242745429,0.26635437325579614
3100,0.9929548186029237,0.0014026758329191656,0.0027881549275320036,0.0009710598471163851,0.0018917232548724956,0.09810252825951501,3886.810759996776,0.26229669249089815
3200,0.9927440812402778,0.0013872608656026316,0.0027095043029915153,0.0009771708577595763,0.001882929527382967,0.09806800698876522,3871.9596056370483,0.2667645143831565
3300,0.9929497537250035,0.001395020174958475,0.0029408393959175776,0.0009697925496087164,0.0019279800442406983,0.09809114529384885,3750.792227562348,0.2591653923032595
3400,0.9927591573131794,0.0013787907031651456,0.002682380454014524,0.0009600479766946033,0.001928893597620631,0.09804272044515876,3801.572247095822,0.26943382733744436
3500,0.9928580411115517,0.0014075684813023718,0.002732867880682789,0.000988464223057963,0.0019137316053925578,0.09807784223746006,3762.725372718005,0.2676665595740459
3600,0.9927035503743626,0.0014087573124879893,0.002725181575131597,0.0009735972944082714,0.001953744768154705,0.09806797495165569,3821.129239580602,0.2689229621624423
3700,0.9929630197488394,0.0013873466778073198,0.0027325470869344654,0.0009948723096593912,0.0018811221894499215,0.09811813792211793,3767.068901810353,0.26071626513790996
3800,0.9928590687652353,0.001412860958985121,0.0027597302973231376,0.0009593272547463633,0.0018814257346850426,0.09811652098197512,3899.171863594603,0.263660461669754
3900,0.992934748465775,0.0013866176380109313,0.002680830261515845,0.0009716231123733014,0.0018932163093813856,0.09806400113566185,3748.692568171899,0.26793455101292035
4000,0.9926992187164936,0.0013900686395356297,0.0026879882182250267,0.0009898627621024235,0.0019427735788447521,0.09804176168078735,3862.1535650105343,0.25926500874659447
4100,0.9927635146761439,0.0013818003830287022,0.0026880610713524013,0.0009675656874382606,0.0019372055892480154,0.09810445356405567,3768.672794249964,0.2618562479541212
4200,0.9927393859529027,0.0014112751562220364,0.002720297008289797,0.000979064730977229,0.0019438704944289634,0.09810456232506556,3888.388380274707,0.2627596246146425
4300,0.9926860347371413,0.001408270800396785,0.00272693763373592,0.0009774067651959308,0.0018952301380747703,0.09804469869462805,3849.9795280018225,0.2635135725396637
4400,0.9928786109378415,0.0014059970609220933,0.002850782917421012,0.0009649395198034925,0.0019212692877076608,0.09811072097777893,3886.936368521688,0.26824553836306186
4500,0.9928302144071636,0.0014094066830486393,0.002802236593361514,0.0009949374798725863,0.001961087124748491,0.09812040341589759,3869.256390144981,0.26804876586705034
4600,0.9929318041785621,0.001412944093524435,0.002792009851404412,0.000990457768314601,0.001940139969454019,0.09808279809110573,3743.364593299984,0.26502044774404854
4700,0.9928481229132796,0.0013981312060869337,0.002939652355112133,0.000984260262423813,0.0019454964018184853,0.09807496058869947,3835.0673542438094,0.27065126700174946
4800,0.9929519294606578,0.0014046893577993997,0.002908596450537788,0.0009732171040367735,0.0019073541215025459,0.09806925327730344,3739.6027200787594,0.2670301232254034
4900,0.9928389317435542,0.001412263723111205,0.002788109546464253,0.0009803925798059579,0.0018729670198906101,0.09808873069039561,3883.913065639894,0.2639820666789157
5000,0.992732891499121,0.0014017311835439388,0.0028540163092754165,0.0009757498055429286,0.0019266841886030474,0.09809504972263354,3932.766430107238,0.265209559696951
