milliseconds,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17
1500,991.7343960655365,8.265507623215711,3999.5005019591076,0.499269814599344,3.5603797271805e-05,216.66803318165933,3.6957107484862883e-07,4.2066458599873294e-16,99.9999903688752,499.999951844377,499.999975922188,4.826590987979243e-16,3.240517917733735e-70,3.469466405107612e-73,1.2311834914857168e-77,7.631429514038971e-78,783.331869509855,6.276681956777404e-07
1600,991.2218654324645,8.77803825628779,3999.441464172543,0.5582983427816255,4.486217969559911e-05,216.66762760174154,4.861410966352435e-07,7.267625725219833e-16,99.9999903688752,499.999951844377,499.999975922188,8.744023363404054e-16,3.630903134237432e-69,4.0755975541918226e-72,1.5065153137472014e-76,9.635129871962793e-77,783.3322747438666,8.570046781012305e-07
1700,990.7136526592799,9.286251029472403,3999.3801965305397,0.6195551844547514,5.566251007329218e-05,216.66685549039798,6.283627601336178e-07,1.2118536148587684e-15,99.9999903688752,499.999951844377,499.999975922188,1.5230235861286418e-15,3.457103340504208e-68,4.027653442696735e-71,1.533767634773557e-75,1.0024498569864514e-75,783.3330464240365,1.1459577513114954e-06
1800,990.2096818520864,9.790221836665708,3999.3168267093665,0.6829125407253266,6.812741234033404e-05,216.6666455659427,7.996942670666742e-07,1.958533559937585e-15,99.9999903688752,499.999951844377,499.999975922188,2.5625613728928998e-15,2.847519406649227e-67,3.445483360528142e-70,1.3501596498528044e-74,9.001917979856949e-75,783.3332558187379,1.5043808712780196e-06
1900,989.7098792766989,10.290024412053336,3999.251474194513,0.7482508053009383,8.237769037853044e-05,216.66677536470144,1.0037812780215636e-06,3.078571049279447e-15,99.9999903688752,499.999951844377,499.999975922188,4.1812631224707595e-15,2.0648545698168402e-66,2.596346421349481e-69,1.0472674823725262e-73,7.121263486140163e-74,783.3331253773979,1.942875451934757e-06
2000,989.2141732732814,10.785730415470706,3999.184250785975,0.8154580595162924,9.853201242634414e-05,216.66671926595222,1.2444508808426671e-06,4.720275882008789e-15,99.9999903688752,499.999951844377,499.999975922188,6.637651589959152e-15,1.3383751424902532e-65,1.748531061187122e-68,7.260140340015345e-73,5.0334745552158877e-73,783.3331807055824,2.472770724407726e-06
2100,988.7224941757647,11.277409512987353,3999.1152610762065,0.8844295946274106,0.0001167066694470687,216.66657927430552,1.5257050049342543e-06,7.077148091834066e-15,99.9999903688752,499.999951844377,499.999975922188,1.0279883518666177e-14,7.851101517756296e-65,1.0653277167660439e-67,4.552579922592304e-72,3.2167244235895954e-72,783.3333197826438,3.106102241968359e-06
2200,988.2347742353835,11.76512945336869,3999.0446029020795,0.9550674600341522,0.00013701538948413265,216.6665997436982,1.8517109702735347e-06,1.0397923780597468e-14,99.9999903688752,499.999951844377,499.999975922188,1.55687435673507e-14,4.210671799339866e-64,5.931667939151523e-67,2.6082565234526016e-71,1.8772696640660554e-71,783.3332982377586,3.85558919613497e-06
2300,987.7509475477482,12.248956141003937,3998.972367772604,1.0272800357063165,0.00015956919325830452,216.6666779641204,2.2267930130254287e-06,1.4998005197394773e-14,99.9999903688752,499.999951844377,499.999975922188,2.3104582629549078e-14,2.0822254210158174e-63,3.043864959364965e-66,1.3768318237396171e-70,1.0089197358155353e-70,783.3332187632344,4.734609430165183e-06
2400,987.2709499833439,12.728953705408166,3998.898641272846,1.1009816283689438,0.00018447628794964748,216.66666996764644,2.65542615462825e-06,2.1272306633717248e-14,99.9999903688752,499.999951844377,499.999975922188,3.365849189815921e-14,9.563391605494503e-63,1.4499765326600942e-65,6.744789094749522e-70,5.029420898907347e-70,783.3332253085114,5.757173424378882e-06
2500,986.7947191215156,13.205184567236417,3998.8235034436184,1.176092091885966,0.00021184199844570287,216.66662135491805,3.1422289699139906e-06,2.970976797295465e-14,99.9999903688752,499.999951844377,499.999975922188,4.820817181127281e-14,4.213899036108122e-62,6.687808889296155e-65,3.2247828171499607e-69,2.458392093509566e-69,783.3332722537115,6.937898949493291e-06
2600,986.3221941886432,13.677709500108945,3998.747029131372,1.2525364773931273,0.00024176873797395127,216.66652646242517,3.6919550467425956e-06,4.09101555501085e-14,99.9999903688752,499.999951844377,499.999975922188,6.798046308833692e-14,1.909588506412426e-61,3.3469058038733184e-64,1.7401447107970061e-68,1.386182862112739e-68,783.3333652423923,8.291985220387267e-06
2700,985.8533159958778,14.146587692874224,3998.669288340531,1.3302446809985848,0.0002743559731333541,216.66647540237923,4.309485912122309e-06,5.560077884739803e-14,99.9999903688752,499.999951844377,499.999975922188,9.449367140724464e-14,7.618670829833896e-61,1.4309835743405427e-63,7.857463306461201e-68,6.453474322031918e-68,783.3334141417066,9.835186887873156e-06
2800,985.3880268821666,14.611876806585348,3998.590346547338,1.409151129929095,0.00030970023539210776,216.6664791529704,4.999823789929219e-06,7.465633908524376e-14,99.9999903688752,499.999951844377,499.999975922188,1.2960914817294498e-13,2.641645045768117e-60,5.17739725284598e-63,2.9445158875062118e-67,2.465100554207412e-67,783.3334079521777,1.1583787147722761e-05
2900,984.9262706627171,15.073633026034884,3998.5102649736677,1.489194508670641,0.00034789516388132916,216.6664785502666,5.768086589626126e-06,9.912221957457207e-14,99.9999903688752,499.999951844377,499.999975922188,1.7559443651229215e-13,9.331245032485409e-60,1.896037847970124e-62,1.1139673933084218e-66,9.492088477641238e-67,783.3334058158347,1.3554572449049352e-05
3000,984.4679925683446,15.531911120407326,3998.429100926263,1.5703174197563377,0.00038903148315024504,216.66655661100208,6.6194995812021715e-06,1.3023300307494975e-13,99.9999903688752,499.999951844377,499.999975922188,2.351702899948408e-13,3.0380525137688914e-59,6.343136272218789e-62,3.8178601881101144e-66,3.2949548707763403e-66,783.3333246934546,1.5764806910625343e-05
3100,984.0131392075825,15.986764481169406,3998.3469079686074,1.6524662117354791,0.0004331971596384488,216.66661284978912,7.559387950889323e-06,1.694455681092567e-13,99.9999903688752,499.999951844377,499.999975922188,3.1160195587389366e-13,9.22372506235594e-59,1.9674365108981103e-61,1.2059866830517902e-65,1.050608390214178e-65,783.3332650473827,1.8232206873585324e-05
3200,983.5616585134399,16.438245175312076,3998.263736206403,1.7355906936977774,0.0004804774015991319,216.66664666997983,8.593173550369995e-06,2.1846273820208966e-13,99.9999903688752,499.999951844377,499.999975922188,4.087674365391683e-13,2.8356526934497165e-58,6.207021955161492e-61,3.885537115111625e-65,3.420515394398143e-65,783.3332274506992,2.0974917315893563e-05
3300,983.1134996962064,16.886403992545475,3998.1796325279715,1.819643894795776,0.0005309547349075357,216.6666402885307,9.726367128610136e-06,2.792612076399835e-13,99.9999903688752,499.999951844377,499.999975922188,5.3123252211125e-13,8.21171642012322e-58,1.841735875170546e-60,1.1754013720187506e-64,1.0444831348068273e-64,783.3332296623865,2.401148713495825e-05
3400,982.6686132040523,17.331290484699505,3998.094640786827,1.9045818815885984,0.0005847090870280789,216.66662704070862,1.0964564654659037e-05,3.5412706317739104e-13,99.9999903688752,499.999951844377,499.999975922188,6.843542656652675e-13,2.2895654846515534e-57,5.287763321531838e-60,3.4556605271705364e-64,3.105825480293092e-64,783.3332383226503,2.736084816305957e-05
3500,982.2269506848728,17.772953003878982,3998.008801974903,1.99036358472443,0.0006418178752716657,216.66658232278357,1.23134400782941e-05,4.456952805433417e-13,99.9999903688752,499.999951844377,499.999975922188,8.743942664278415e-13,7.142914758678237e-57,1.7987156148029924e-59,1.2600029246455377e-63,1.1690550522395019e-63,783.333278010252,3.1042294897884485e-05
3600,981.7884649275491,18.211438761202704,3997.922154548917,2.0769504725488774,0.0007023560363825928,216.66656750999127,1.3778740644747483e-05,5.569633074845881e-13,99.9999903688752,499.999951844377,499.999975922188,1.1085520201152641e-12,1.8156334287146033e-56,4.7675749099376965e-59,3.441864178392167e-63,3.2347756242110896e-63,783.3332873245824,3.5075455543111465e-05
3700,981.3531098527095,18.64679383604232,3997.8347343863707,2.164306594919763,0.0007663962119642512,216.6665550396279,1.5366282180111005e-05,6.913644888699657e-13,99.9999903688752,499.999951844377,499.999975922188,1.395186835097046e-12,4.944815816462685e-56,1.3647168743663894e-58,1.0279655139493781e-62,9.838919632948297e-63,783.3332938025766,3.9480282231523405e-05
3800,980.9208404464516,19.079063242300098,3997.746575169167,2.2523981995870495,0.0008340087485115162,216.66654868906608,1.708194294381109e-05,8.52772822336376e-13,99.9999903688752,499.999951844377,499.999975922188,1.7438223537410963e-12,1.2062024539642006e-55,3.429008886745918e-58,2.648985429098426e-62,2.5621541387403657e-62,783.3332936407388,4.4277019777524734e-05
3900,980.4916127349106,19.508290953841094,3997.6577084659093,2.3411936497997075,0.0009052617937251046,216.66657536769455,1.893166081840653e-05,1.0455578325865857e-12,99.9999903688752,499.999951844377,499.999975922188,2.165314526809225e-12,2.8799856315843453e-55,8.399769213801558e-58,6.641082010192379e-62,6.484797043555031e-62,783.3332599032211,4.948619078490292e-05
4000,980.0653837784101,19.934519910341624,3997.5681636675604,2.430663488487071,0.0009802214552237594,216.66658837470507,2.0921431281026498e-05,1.2746630896114778e-12,99.9999903688752,499.999951844377,499.999975922188,2.672094862153993e-12,6.837387422635614e-55,2.037498205217992e-57,1.6430370313422768e-61,1.617215655582028e-61,783.3332392640433,5.5128588074410774e-05
4100,979.6421115769141,20.357792111837632,3997.477968573156,2.5207798525647016,0.0010589517817980376,216.6666069434149,2.305729640879116e-05,1.5455766143215111e-12,99.9999903688752,499.999951844377,499.999975922188,3.27805745768813e-12,1.5049058626321142e-54,4.5561197874263416e-57,3.727296058079246e-61,3.689692652603785e-61,783.3332124628272,6.122523133173469e-05
4200,979.2217551262596,20.778148562492074,3997.3871488697405,2.6115169927123274,0.0011415150497576213,216.6666181084433,2.5345349994248995e-05,1.8644969472357646e-12,99.9999903688752,499.999951844377,499.999975922188,3.999092368464016e-12,3.479872954969399e-54,1.0748761435317761e-56,8.950240518937488e-61,8.92095928962575e-61,783.3331924375906,6.779738912521659e-05
4300,978.8042742978121,21.195629390939608,3997.2957289129104,2.702850492939844,0.0012279716524192907,216.66661995878923,2.7791724607889935e-05,2.238256467834678e-12,99.9999903688752,499.999951844377,499.999975922188,4.85281929823217e-12,7.319838188790799e-54,2.2901451252373416e-56,1.9279883049245364e-60,1.9297267718178002e-60,783.3331810717434,7.486651991554857e-05
4400,978.3896298863008,21.6102738024509,3997.2037312910793,2.794757706157406,0.0013183802657535488,216.66661518624906,3.0402599148358627e-05,2.6744925504044034e-12,99.9999903688752,499.999951844377,499.999975922188,5.859157278625856e-12,1.6225751928913812e-53,5.180301240894699e-56,4.435847276828789e-60,4.4681744160013194e-60,783.3331756456341,8.245429791929293e-05
4500,977.9777835305135,22.022120158238224,3997.111177277086,2.887217302455777,0.0014127979605259675,216.66660901472235,3.318418608074723e-05,3.181618306556352e-12,99.9999903688752,499.999951844377,499.999975922188,7.0401930667931945e-12,3.371864656995132e-53,1.0927379959532136e-55,9.471788656536438e-60,9.583596407022624e-60,783.3331709073037,9.058256762633582e-05
4600,977.568697712221,22.431205976530798,3997.018086762426,2.9802093348620833,0.0015112802144467315,216.66660357223125,3.614273335134016e-05,3.76893179236102e-12,99.9999903688752,499.999951844377,499.999975922188,8.420542541027908e-12,7.005981593565636e-53,2.3113464208959213e-55,2.0330268201895936e-59,2.0679850571034627e-59,783.3331647004626,9.927334800745267e-05
4700,977.1623357271526,22.83756796159922,3996.924478367992,3.073715128513094,0.0016138809970852367,216.66659844185867,3.928452096245137e-05,4.44667007629446e-12,99.9999903688752,499.999951844377,499.999975922188,1.0027516833976374e-11,1.4300701931803768e-52,4.7988795352030646e-55,4.279652184398222e-59,4.374732630629109e-59,783.333157413571,0.00010854881730817878
4800,976.7586616477922,23.24124204095955,3996.830369601037,3.1677171235598993,0.001720652905074695,216.66659875180844,4.261585585295552e-05,5.226045548397864e-12,99.9999903688752,499.999951844377,499.999975922188,1.1891225943376148e-11,2.8251174163012592e-52,9.632204188080906e-55,8.701789558281603e-59,8.93576284516852e-59,783.3331438898033,0.00011843129090294136
4900,976.357640324161,23.642263364590814,3996.7357767847307,3.2621989456143585,0.00183164715690966,216.6665993200769,4.6143072532531e-05,6.119373294067383e-12,99.9999903688752,499.999951844377,499.999975922188,1.4044993792553072e-11,5.6388486231031224e-52,1.9583743162920717e-54,1.7961605629804375e-58,1.8541999299813732e-58,783.3331292823707,0.0001289432276184752
5000,975.95923732743,24.04066636132184,3996.6407153388977,3.3571451248683024,0.0019469137361633165,216.66659745473322,4.987252647532797e-05,7.140056312465054e-12,99.9999903688752,499.999951844377,499.999975922188,1.6525292702831717e-11,1.0713948004348983e-51,3.775373927653346e-54,3.503536346994118e-58,3.631346458769832e-58,783.3331162542834,0.00014010719576000496
