milliseconds,IkBalpha,NFkB,IkBalpha_NFkB,IkBbeta,IkBbeta_NFkB,IkBeps,IkBeps_NFkB,IKK_IkBalpha,IKK_IkBalpha_NFkB,IKK,IKK_IkBbeta,IKK_IkBbeta_NFkB,IKK_IkBeps,IKK_IkBeps_NFkB,NFkB_nuc,IkBalpha_nuc,IkBalpha_nuc_NFkB_nuc,IkBbeta_nuc,IkBbeta_nuc_NFkB_nuc,IkBeps_nuc,IkBalpha_transcript,IkBbeta_transcript,IkBeps_transcript,IkBeps_nuc_NFkB_nuc,fr_after_trigger
1000,0.06785858683922769,-0.0009675665896344157,0.03132233272695238,1.4662596614485863e-06,1.1505097486229298e-08,8.136419442852587e-07,8.530269042906918e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06832779056770293,0.0005493176337304964,0.0005409973513302196,3.467579465442027e-09,-4.775559753105616e-10,2.578475447736141e-10,0.003776734199712331,1.0511845235804775e-05,8.44405655113574e-06,5.480658224380254e-09,0.5
1100,0.06778188398640021,-0.0012192857031195284,0.031167396814653085,8.764439399804628e-07,1.7363203923360618e-08,1.6573184300748946e-06,1.3380724940724908e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06869305844721171,0.0005395433391454063,0.0005933719315738039,2.9104600040184396e-09,4.1293931385114396e-09,4.556981951619185e-09,0.004697750611402892,1.0575428516384006e-05,9.049272016693649e-06,-2.3689106836878545e-09,0.5
1200,0.06769044594632743,-0.0002636436228840792,0.030737010412266664,2.3906128378163288e-06,1.3279661750775572e-08,1.1069110641315748e-06,1.0001098546738442e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06972973765807387,0.0005591036363669778,0.0006848862089697289,3.849913824666042e-09,-6.262655411217322e-09,4.793622703397992e-09,0.005139613254319942,1.2817803810454877e-05,9.416257182899183e-06,-1.7490096112804279e-09,0.5
1300,0.06722216857347703,1.537608097171815e-06,0.030969550788264213,2.996947960517901e-06,1.3718032133114117e-08,1.9593802398787427e-06,9.051364837135622e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06946319116966698,0.0005712162389421615,0.0007238494360166069,8.388728532998656e-09,-4.938865143662065e-10,5.716934756749096e-09,0.004929641211144821,1.2596037468817938e-05,1.0268986882364524e-05,6.238196618156147e-09,0.5
1400,0.06813626889976283,-0.0010027934020274813,0.03122824348615141,1.7438136802862931e-06,1.9600391749784038e-08,2.342832085011619e-06,2.1745148994575063e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06887331372087907,0.0005609982773538387,0.0007596669555351469,7.78719176842348e-09,8.103693780598323e-09,6.591366370986927e-09,0.0054245871519867294,1.3498233714507354e-05,1.1055365947773776e-05,2.7993797988730436e-09,0.5
1500,0.06740124695169328,-2.2816481969779536e-05,0.03136941372261183,2.3730789085673396e-06,2.0134289098710007e-08,1.4144401581145575e-06,1.3784857314582089e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06862840162466316,0.0005835484156224281,0.0008783320589831285,1.0465904848877117e-08,1.0729135998009656e-08,3.872852424200834e-09,0.0066777985728718675,1.6517169171570264e-05,1.0854097544331068e-05,1.2703211398723569e-09,0.5
1600,0.0676798139036175,0.0011053621193389679,0.030671428394373965,2.4107178485518572e-06,2.6696210706582074e-08,1.8497077404751715e-06,1.3936868279070609e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06886784597765062,0.0005908885916570291,0.0009026247719692395,1.1406418237780747e-08,1.2888030469016154e-08,7.034473868182699e-09,0.007160152696936679,1.714508425636715e-05,1.1853190303897201e-05,5.909974297094452e-09,0.5
1700,0.06780904314500429,0.0016383482817293373,0.031071595663845902,2.8140435127489236e-06,2.2507149607478734e-08,2.2684747310943395e-06,2.3182045996487318e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0694983844551095,0.0005957268140650342,0.0008831912175493878,6.944705583521739e-09,-3.7563672719057273e-10,6.013474048463443e-09,0.006821575117013165,1.692830243590467e-05,1.3316764313314828e-05,8.111966311867998e-09,0.5
1800,0.0679997890455162,0.0006643834094310973,0.030812147561482598,4.08811537819281e-06,3.128312150670569e-08,3.0366943507624196e-06,2.2879798875750477e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06968297868359552,0.0005910190589151,0.0009478345089229571,1.132580902459694e-08,1.1614810246004173e-08,1.0308043852384893e-08,0.007346012562078736,1.910776886223687e-05,1.3439537318403939e-05,1.0283259700287872e-08,0.5
1900,0.06772570641265746,0.00021418232906327017,0.030745627533090163,4.511188395780999e-06,3.163647386580577e-08,3.894516796810327e-06,1.660385149398214e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06816055047876968,0.0005969363480628206,0.0010227103729793187,1.29227203492259e-08,2.0933125243352096e-08,8.179506295956517e-09,0.008706010787448202,1.98032852217285e-05,1.390827907746675e-05,5.825119650421794e-09,0.5
2000,0.06853417358700178,0.0009838712599684462,0.03126909310863738,5.1291107179778025e-06,3.366301864401739e-08,3.864085117793731e-06,2.4272933758924822e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0694283425315401,0.0005981116716510085,0.0010783668912374435,1.1206487160281243e-08,1.563573030303875e-08,1.0998480462289957e-08,0.008121292594564672,2.1647600806234073e-05,1.4414286493452783e-05,1.131530078992106e-08,0.5
2100,0.06794274116705186,0.0012867014454359242,0.03170778496278008,6.008269374058972e-06,3.950193645467683e-08,3.5451687560569085e-06,2.8389817165726297e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06773610928718879,0.0005985917856690449,0.0010489200312212143,1.6693706233520018e-08,1.457098940095966e-08,9.904885409262141e-09,0.00880191868299879,2.054791343418079e-05,1.5138127464253646e-05,7.826556057229346e-09,0.5
2200,0.06870446255697812,-0.001204242015360263,0.031575127139972875,5.352675719468598e-06,3.381085626590243e-08,3.824702140993303e-06,3.0942417685457605e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06838437024091662,0.0005970258097864981,0.0010574654276258079,1.993629974011006e-08,2.4228121255595003e-08,1.4561173882289394e-08,0.008947664454774806,2.355825227385668e-05,1.645979549100133e-05,1.657270682767219e-08,0.5
2300,0.0682955961632144,-0.0001098616187305059,0.031190195953695522,5.8788551613042865e-06,3.74199859913969e-08,5.298848217539086e-06,2.9218617711897816e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06789852214615259,0.000608950963008742,0.0010791897518238427,1.7425960055778923e-08,1.7064493708590883e-08,1.570044014969883e-08,0.010091918244905625,2.4797205572757425e-05,1.665524439433646e-05,1.981181888352546e-08,0.5
2400,0.0689486085790222,-6.56422965328412e-05,0.031100876871651584,6.716526181869755e-06,4.588434149721323e-08,4.5714780368840285e-06,3.1285224925149407e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06893332859988305,0.0006091385954463107,0.0011619390406879208,1.9231877853217972e-08,2.575198438913541e-08,1.7677021570052823e-08,0.009890773022682037,2.377790805617803e-05,1.8977877866680846e-05,1.9600795317553554e-08,0.5
2500,0.06875244406948912,0.0016058131864487971,0.03168822378432564,8.695676420416338e-06,4.5295736670986016e-08,6.181453701882615e-06,4.646903458603434e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0683773802794548,0.0006126193624579502,0.00116023691550241,2.6786951195001253e-08,2.6457176294359126e-08,1.7178369446942125e-08,0.011341266803021064,2.5212630031792205e-05,1.809732860478488e-05,2.0935924017419145e-08,0.5
2600,0.06862506407749014,0.000158077306184902,0.031396434982048034,8.853650160507827e-06,5.210909440827726e-08,5.925143819138334e-06,4.201362369686539e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0689911401576917,0.0006204143903601386,0.001205538924675953,2.3630023869810214e-08,4.6822673160542615e-08,1.8881891005377668e-08,0.010973147014998096,2.587153709898044e-05,2.005880674145414e-05,2.7263694475521365e-08,0.5
2700,0.0692808857319983,-0.0002643850263803001,0.03165242781668315,9.949949411217645e-06,5.154470190986018e-08,6.979037165022396e-06,4.4612189646485695e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0687322545826603,0.0005980248285145628,0.0011834998378259026,3.032430576250961e-08,5.171114234272584e-08,1.9125649990007413e-08,0.012016799307097736,2.7471522174735836e-05,1.9956042639469497e-05,2.4312292194611775e-08,0.5
2800,0.06877952019844456,-0.0005248982689676979,0.0310545870073524,9.358226558725203e-06,6.71001917472726e-08,6.726555289468339e-06,5.698382207093879e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0683908844581019,0.0006066850003591407,0.0012569137871189773,3.340164451557092e-08,4.2593325813413367e-08,2.3438962864771114e-08,0.011821294003283344,2.9134956133789668e-05,2.1411628716472265e-05,3.545107342437945e-08,0.5
2900,0.06953848483337165,0.0002377847963083834,0.031112568479783574,1.0437973395746427e-05,7.467032760400072e-08,7.852697045939374e-06,5.51765554638818e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06821277551841785,0.0006071114441403608,0.0012789991308219694,3.375177052517528e-08,6.279478719614663e-08,2.6590786535278353e-08,0.012935554124327885,2.9090581476660578e-05,2.0883481529033474e-05,3.82926418579914e-08,0.5
3000,0.06978248071037109,-0.001188242951536712,0.03115199253073278,1.2164549487993895e-05,6.665387304979654e-08,8.369332690726985e-06,6.485710655357634e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06730936492663968,0.0006179561605312117,0.0012552466161018525,3.534923748419225e-08,6.77688014982541e-08,2.5586805670976173e-08,0.012948364259758139,3.190855998944523e-05,2.2650176206336165e-05,4.195616818569796e-08,0.5
3100,0.0698099481004249,0.0007643832749478893,0.03200471199464441,1.2125131145449882e-05,7.897189014236575e-08,8.805520544591047e-06,6.76249106451767e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06869954601237613,0.0006262200437114541,0.0013274933077403659,4.241433597949659e-08,8.242622127470531e-08,2.704630604915759e-08,0.01330804939612414,3.2697708660906204e-05,2.2561609366861732e-05,4.0388440924414885e-08,0.5
3200,0.07017303210324748,0.00028711790499318617,0.03123616145852486,1.2888134662658248e-05,8.33783377056165e-08,9.23334467415749e-06,6.963576862960931e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06716615057411246,0.000618037231527399,0.0012850580112634903,4.377577975305641e-08,7.90913443095752e-08,2.8992088834716212e-08,0.013652461412358211,3.3980121885631006e-05,2.311295668049926e-05,5.117216987851145e-08,0.5
3300,0.06986681720421023,-0.0002954385169620515,0.03171365399836531,1.4304286831183822e-05,9.23638448528957e-08,9.234122992263785e-06,7.375074958398586e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06862825605541646,0.0006322365350296093,0.0013148530564220352,4.5615773296599115e-08,9.882202096471263e-08,3.511429201349103e-08,0.014829314219151764,3.400693610642815e-05,2.3775744507293972e-05,4.658285432276799e-08,0.5
3400,0.07002754042121638,-0.0007394826493851746,0.03169281988736962,1.4604983236495753e-05,1.0289648108153635e-07,1.0382083319347825e-05,7.809931101692599e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0686610651887649,0.0006194829546155434,0.0013747323424224312,4.8356478038119606e-08,1.0210785289048458e-07,3.276981165577581e-08,0.0152467372981234,3.628996019864318e-05,2.439227555251115e-05,5.7217232251685924e-08,0.5
3500,0.0708221607745228,-0.000818347600174333,0.03208263494356976,1.4925008111508805e-05,1.0056359178245623e-07,1.146132663037799e-05,9.256427542726289e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0667953975631579,0.000619567796871311,0.001354844864871713,5.2771898094211264e-08,1.0789902401432032e-07,3.5410915002880125e-08,0.015931028343115324,3.5926360230558024e-05,2.602443720736246e-05,6.111107143410369e-08,0.5
3600,0.07124626474025077,0.0012824216816667803,0.03153997779361051,1.5917481591853504e-05,1.1673810777070924e-07,1.1602209443851487e-05,9.548815214988322e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06670792372219264,0.0006201959781248854,0.001400120877156103,5.4973850872420713e-08,1.2282548791161017e-07,3.805491546192782e-08,0.01543737266522489,3.878575995857158e-05,2.690121410055383e-05,6.345325621076333e-08,0.5
3700,0.07155167727381992,-0.0010386012884162025,0.03178239790893705,1.6811119333877468e-05,1.1926854665855716e-07,1.1698378511839932e-05,1.1085660192602219e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06851258883003615,0.0006316041384689362,0.0013955240017701398,5.997060901706088e-08,1.2459597147061086e-07,4.392614369161051e-08,0.01650403025684525,3.8665844707681715e-05,2.770700481932039e-05,7.057014458193255e-08,0.5
3800,0.0712048641145321,0.001116784310709109,0.03175346072652725,1.8146670616759046e-05,1.3030755114048925e-07,1.2358336431399423e-05,1.1148705356164106e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06675976470737328,0.0006380972483618698,0.0013531877104900358,6.411974348187194e-08,1.507578729893016e-07,4.505352465900482e-08,0.01636833083197071,3.846315374691548e-05,2.9103283037080656e-05,7.679421429581316e-08,0.5
3900,0.07157005541515284,0.000735403563032124,0.03161143337058981,1.821522528231161e-05,1.3846767084362212e-07,1.3831061433716497e-05,1.2575567699203161e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06753956066765067,0.0006348220816583456,0.0014086521988414785,6.792176653413388e-08,1.4630209697679716e-07,4.726914677768624e-08,0.01688446200438216,4.17965871232927e-05,2.974762425321117e-05,8.398084626724872e-08,0.5
4000,0.07243986878672697,-0.00031013186717844293,0.03214933326109364,1.9409715373646466e-05,1.5961363211909133e-07,1.3556657535883379e-05,1.316738384724694e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06778875186807365,0.0006346553632625373,0.0013738417446891573,7.258019203763766e-08,1.617283425828795e-07,5.2558944015636575e-08,0.016832552896682926,4.163915353394256e-05,2.970323906419638e-05,9.690728764095273e-08,0.5
4100,0.0722691521833441,0.00020257156152994464,0.03207076928091503,2.1464432134753958e-05,1.633417374043544e-07,1.4841595571046716e-05,1.5231661329107713e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06673485568969384,0.0006501772970438657,0.0014001252300463224,7.266291464611848e-08,1.8800432226996912e-07,5.167942295178523e-08,0.018395377211205516,4.127856380456618e-05,3.0632763107810904e-05,1.0400276674513399e-07,0.5
4200,0.0728986472460752,0.00029980686556400156,0.032628328933103426,2.2062380328727808e-05,1.725897811241491e-07,1.5022989177522964e-05,1.5336220694977026e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06740310037292443,0.0006518177474195297,0.0013972710757478486,8.20295797327323e-08,2.0540837357229883e-07,5.635529060181073e-08,0.018415624991084425,4.447382849905572e-05,3.087006525274967e-05,1.1290927827107184e-07,0.5
4300,0.07308675721913642,0.000279122043655946,0.03260325155532292,2.3378734504603764e-05,1.8483895650443316e-07,1.6442289216834827e-05,1.6631929481333777e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06741385200289954,0.0006582289881515117,0.0014260649575088794,8.087235400155862e-08,2.0930282728199634e-07,5.959898521963514e-08,0.018542350033254097,4.57345458569655e-05,3.25928504816837e-05,1.1862616293980804e-07,0.5
4400,0.07341179979375598,0.00029166476787526193,0.031888128961845966,2.477873636601061e-05,1.9313914555046171e-07,1.7073371260007563e-05,1.795641082678807e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066883779804318,0.0006594881222495746,0.001422254038718505,8.65779629230216e-08,2.3472987934463224e-07,6.22612693670337e-08,0.018642367166290513,4.42635069303752e-05,3.2050002092079277e-05,1.2725775799435888e-07,0.5
4500,0.07356148683038431,0.0010459165974844283,0.03264947742537587,2.5701935299296484e-05,2.122285833605048e-07,1.8262235829105253e-05,1.93986808945636e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06636868925465134,0.0006595951139267001,0.0014366777817618587,8.913327493402618e-08,2.4231729491728564e-07,6.382668180527913e-08,0.019776371059148035,4.6898216030354654e-05,3.410802751285737e-05,1.317999141571431e-07,0.5
4600,0.07426083078963568,-0.0009330439801780462,0.032313746177458615,2.5768782457680366e-05,2.239486877955131e-07,1.7982194753638233e-05,2.0487299853281472e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06787831370968984,0.0006757757477153764,0.0014731153411560807,9.469380773706277e-08,2.739112663866367e-07,6.788499871222314e-08,0.019947417536371838,4.578540985991221e-05,3.3401705020444166e-05,1.4133088080731234e-07,0.5
4700,0.07494696142996843,0.0005659313087672898,0.032919668347669774,2.7020118442439632e-05,2.3601470728798973e-07,1.9507613088191178e-05,2.232920555027294e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06740847625702893,0.0006731951897234602,0.0014237145494843987,1.0102341155622868e-07,2.746937776604714e-07,7.310006079092701e-08,0.02049434061157401,4.8378698641052945e-05,3.434818902157639e-05,1.500945536394794e-07,0.5
4800,0.07516226846063687,0.000803343986986645,0.03270284978788486,2.7554548316082365e-05,2.5403841109915396e-07,2.0601353043661215e-05,2.387776493768925e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06716181221387903,0.0006646810004403025,0.0015164521014528992,1.100101415832859e-07,2.998506771193514e-07,7.349468537588144e-08,0.021271701916703266,4.8719005402370214e-05,3.4973049860427065e-05,1.5659639651880383e-07,0.5
4900,0.0751557564295803,-0.0006201082637572453,0.03228797582452601,2.8844484984638292e-05,2.653328145091394e-07,2.043750991267547e-05,2.454813128862214e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06680640237123722,0.000670618222100417,0.0014812674858357775,1.0876814336592797e-07,3.2226468645336134e-07,7.755578786297855e-08,0.02143030946433574,5.154771785482882e-05,3.501405665550084e-05,1.698121348999721e-07,0.5
5000,0.07540003553078371,0.001490125482910715,0.0327624232594117,3.0585686608413286e-05,2.7422676762112885e-07,2.1616808972538254e-05,2.6051243176355957e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06624641378507751,0.0006766836294201216,0.0015328675933055287,1.134924636379769e-07,3.502922979328069e-07,8.28435104161294e-08,0.021739088077000545,4.986752612720809e-05,3.627043283527113e-05,1.842978173690417e-07,0.5
