milliseconds,IkBalpha,NFkB,IkBalpha_NFkB,IkBbeta,IkBbeta_NFkB,IkBeps,IkBeps_NFkB,IKK_IkBalpha,IKK_IkBalpha_NFkB,IKK,IKK_IkBbeta,IKK_IkBbeta_NFkB,IKK_IkBeps,IKK_IkBeps_NFkB,NFkB_nuc,IkBalpha_nuc,IkBalpha_nuc_NFkB_nuc,IkBbeta_nuc,IkBbeta_nuc_NFkB_nuc,IkBeps_nuc,IkBalpha_transcript,IkBbeta_transcript,IkBeps_transcript,IkBeps_nuc_NFkB_nuc,fr_after_trigger
1000,0.06806279720965702,0.0005396473152564223,0.0315472359336182,3.410801962979369e-07,2.41186624116515e-08,1.275961995974485e-06,1.1846874808107535e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06832845006318645,0.0005318868532494219,0.0005904321110383316,-1.0457353992310917e-09,6.212968362031089e-09,2.073201142068919e-09,0.0032369333236227896,1.0378600296705309e-05,6.568883271684028e-06,-3.751604408206991e-09,0.5
1100,0.06785062855167555,0.0016068402062692257,0.03153511940301069,1.393525144774815e-06,2.5584122535288035e-08,1.655026470683619e-06,1.0235509881681123e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06884134964723951,0.0005575076727447793,0.0006029896754305184,4.211085117025476e-09,8.981609591810772e-09,4.272909821761136e-09,0.00464577000726946,1.0385457752618088e-05,8.835629103266432e-06,3.537386950034589e-09,0.5
1200,0.06744031208503261,0.000193721005992049,0.030769510171932964,2.7313250704274515e-06,2.3336492612951444e-08,7.577950561488553e-07,9.67506251117932e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06928527927303434,0.0005686906783225223,0.0006457784237184988,6.104199348708473e-09,-1.7995509788316358e-09,3.4115749994364236e-09,0.005438705771200402,1.3369156848220549e-05,9.634977250247882e-06,2.521412007655562e-09,0.5
1300,0.06742454815267117,0.0012776488147220161,0.03145098951773596,2.1295376175567256e-06,2.7330762589483946e-08,1.695651836886113e-06,1.694220608870499e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06858144117452188,0.0005722100916389598,0.0007155860621562806,2.7160273916399484e-09,4.2933701545607915e-09,4.45268056700085e-09,0.004839611946419729,1.2980258740643964e-05,9.558842042029494e-06,6.135479660003917e-09,0.5
1400,0.06796139553806409,-0.0010373237325625572,0.031574601752939406,2.8266707452372506e-06,2.820117741864176e-08,1.9696390825379166e-06,8.43364575236018e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06832220773750354,0.000557805788331442,0.0007705676749785073,5.954348458438241e-09,1.0009612251024766e-08,6.66588760363219e-09,0.005139486797621296,1.3972918137825371e-05,1.1566563956088166e-05,8.359561608352824e-09,0.5
1500,0.06740428384176228,-0.00011368271988360172,0.031155698059842522,2.3901093696333454e-06,1.601152098411033e-08,1.5099599317247764e-06,2.1127608542304364e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06841512610081757,0.0005765210859715869,0.0008041466330929771,8.193897080849223e-09,-7.286480758679409e-10,4.4776507397720085e-09,0.006240043866375841,1.4677083483423967e-05,1.2085968111843574e-05,7.789264060052855e-09,0.5
1600,0.06763123988971233,0.0009807803877583776,0.030773875220736026,2.933985194070035e-06,3.201561874628007e-08,2.6886178399495955e-06,2.1528623733042733e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06827754602364715,0.0005810206850255988,0.0009083522015921471,6.766863459554081e-09,2.2303505663755193e-09,7.1242430681288e-09,0.006883688972586815,1.7099256070517404e-05,1.2094243778626705e-05,9.101189434193311e-09,0.5
1700,0.06830223383864363,0.0008691531846340589,0.030775537788481293,3.4123662763211693e-06,2.2498584066526657e-08,1.986866266909407e-06,2.0149651106770336e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06962525450882313,0.0005840678797420607,0.0009378828010043784,1.174177601337988e-08,8.797961235759694e-09,8.860489407051076e-09,0.0075505929124046,1.887813396056281e-05,1.2371297006111703e-05,9.27794604761894e-09,0.5
1800,0.06774685881649993,-0.0009916111231006576,0.031183614368535423,4.460375367735142e-06,2.0809961749928504e-08,3.110995788683198e-06,2.827688350137887e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06945778826947968,0.0005983513245336453,0.0009757140379119686,1.2085941108962678e-08,4.218330281889447e-09,8.092065575820923e-09,0.008270535629787188,1.9662686411860608e-05,1.3503161479140624e-05,1.154674590179051e-08,0.5
1900,0.06822458622386407,0.0002834250668859682,0.031395774653676586,5.524969178406957e-06,3.784273089910556e-08,3.2157664382061757e-06,1.908936440232015e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06878214143688216,0.0005930822485153782,0.0010411680917494994,1.4468810492614319e-08,2.0447671432055787e-08,6.463262922567968e-09,0.008459624790993195,2.026214668744414e-05,1.4237927584276807e-05,1.0074558655829595e-08,0.5
2000,0.06855369218799705,0.0007758653301542466,0.030877421350020903,5.135481064579299e-06,4.029860302232158e-08,2.9619262472507395e-06,3.003998798263359e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06886863951740235,0.000582804240832738,0.0010665585664680272,1.0682723259024154e-08,2.0076879191696814e-08,8.147600668266989e-09,0.008973839712514186,2.1011459021952212e-05,1.4764013915081892e-05,1.0293437225189958e-08,0.5
2100,0.06794375441114144,-0.001221577583241241,0.031113270753151064,6.000996618793809e-06,3.8079153139324657e-08,3.666601261113536e-06,2.1549001541157816e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06755865968924439,0.0005925103553259816,0.0010738486366700813,1.3698928387387391e-08,2.3838043863484612e-08,1.0342245971092473e-08,0.009271127287680604,2.2786326843739612e-05,1.542937279437995e-05,1.49148419273062e-08,0.5
2200,0.06800093970436122,0.0012890675691569265,0.031291389310920535,6.653234792969256e-06,3.747836132898925e-08,3.918515473486677e-06,2.436797028773039e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06851502548090484,0.0006081319468046336,0.0011397337983105064,1.7382522319739298e-08,3.152193414843399e-08,1.3605984314165964e-08,0.00977502882363326,2.315473660709717e-05,1.713245618938684e-05,1.8651271367961842e-08,0.5
2300,0.0679576348442346,0.00046849500779982446,0.0313663003143997,6.349915028076791e-06,4.2466555511690525e-08,4.5096176214339115e-06,3.469076987133641e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06907097561137925,0.0006085851366201731,0.0011198480703552372,1.7716486332824286e-08,3.6388876309248456e-08,1.3827188249548928e-08,0.010060335150789627,2.3133632934506937e-05,1.6998836801877166e-05,1.2109676346713809e-08,0.5
2400,0.06899620084490583,-0.0007104630470551721,0.03161635739477154,7.870894355623354e-06,3.8441556524983436e-08,5.458878997263018e-06,3.151800411205426e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06881620811093529,0.0005970558081288379,0.0011731155443694085,2.20137888866425e-08,3.981945057793279e-08,1.567939390023567e-08,0.011010111039857733,2.5311914338382546e-05,1.7823767655791963e-05,1.7169015968111746e-08,0.5
2500,0.06842115681531125,-0.000288119077632227,0.0310967008548217,8.67360970709392e-06,4.7905590182744434e-08,5.971566235432124e-06,4.164430809400569e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06777711812445454,0.0006043828696121865,0.0011863565403026776,2.422698737481836e-08,3.901974664762218e-08,1.8558844931435586e-08,0.010941947243619318,2.627753022685276e-05,1.9086374016078555e-05,2.4208703634992142e-08,0.5
2600,0.06920085543091029,0.0010793389562931178,0.0318277163568065,8.695658863103977e-06,5.047479638841659e-08,6.195066946315405e-06,4.742530080813158e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06874696715306201,0.0005973478559216033,0.0012318984301766713,2.7925317160282118e-08,4.556537949357129e-08,2.018581194905162e-08,0.011061628198461458,2.814073038780178e-05,1.9839044098051414e-05,2.2086561957162517e-08,0.5
2700,0.06888823844085361,-7.045456498343508e-05,0.031092259730130942,9.286922763045664e-06,6.2263332374698e-08,5.890342267086606e-06,4.652381893982618e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0690079543957684,0.0006217304039416371,0.001210258483337749,2.6356721206524218e-08,4.587425911163894e-08,2.294667775317898e-08,0.011726164611190111,2.8184856897431656e-05,2.084013199340814e-05,2.8662160338377192e-08,0.5
2800,0.06962141599566998,-0.0005455827800775528,0.031324254955376864,1.0353428626765466e-05,6.397332146599449e-08,7.627667867802579e-06,4.763313515691865e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06768261042327589,0.000606524997671201,0.0012035377919095331,3.1398868725506907e-08,5.5031522531409915e-08,2.265982749306962e-08,0.012054369612013378,2.770770138166818e-05,1.9807146626693228e-05,2.7144203432168597e-08,0.5
2900,0.0697035070473266,-0.0006433682515596358,0.03130931818381268,1.137663923680768e-05,6.057604289281556e-08,7.134637689294547e-06,5.3657737708650755e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06820772634557909,0.0006257498883787316,0.0012996811861945515,3.491991774666118e-08,6.481081595440078e-08,2.5570909436703515e-08,0.01246957364674181,3.151037490070115e-05,2.190418975302712e-05,3.3823471289798683e-08,0.5
3000,0.06984593878500356,5.5892941483285714e-05,0.03167574950035183,1.1827612274342523e-05,7.945749884260136e-08,7.451413853733721e-06,5.99991868631417e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068338866913218,0.0006274238419944476,0.0012682332126169704,3.602827513118255e-08,6.601647390865924e-08,2.4803197177807823e-08,0.013572300772533881,3.2167816830286616e-05,2.1779878224180813e-05,4.0332217478416093e-08,0.5
3100,0.07004970989274435,0.0013491329775082678,0.031579922605754554,1.2344156182118674e-05,8.617749351535869e-08,8.033916766012101e-06,7.348087216396366e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06740801637342185,0.0006113433443884028,0.001274097059859161,4.212585164783302e-08,7.604604489127355e-08,2.9804908572231734e-08,0.013242078717927886,3.3750546208067064e-05,2.2916425425704205e-05,3.7810887097678325e-08,0.5
3200,0.0699716137899287,0.0005117950946939009,0.03207486534257792,1.2429226046606096e-05,8.800514148536826e-08,9.377565116387569e-06,7.345321331298285e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06729460311659345,0.0006254676368607535,0.0013066428921750784,4.207218869558419e-08,8.891669431360048e-08,3.018607601688425e-08,0.01362852772607008,3.2854237636186276e-05,2.420740630648305e-05,4.968158649490673e-08,0.5
3300,0.06980938080890094,0.00025362014859599367,0.03126478158957555,1.3412278616755446e-05,8.814616230204367e-08,9.657475812247691e-06,8.071387262595261e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0674293875187213,0.0006145993228317837,0.0013052463489913238,4.615973308636695e-08,8.639764441708909e-08,3.3551357764469197e-08,0.014045227915126902,3.5169068337986184e-05,2.400639648555493e-05,5.3333843749516075e-08,0.5
3400,0.07013074934516345,-0.0001914293931833732,0.03173755331820825,1.482623275842024e-05,1.0264194679246238e-07,1.0211289158821007e-05,8.06026776832066e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0670712478395754,0.0006288674816682968,0.0012870969823096682,4.9356428252901684e-08,1.0893817405372583e-07,3.356983727240434e-08,0.01549322506086107,3.479972713689845e-05,2.6265288872533282e-05,5.363769352891148e-08,0.5
3500,0.07106504930294658,0.0012797254598521572,0.03190392351645356,1.5310405593473725e-05,1.154113370557115e-07,1.1423791842045427e-05,8.506006661668233e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06669907655808731,0.0006197839048912427,0.0013175096076387825,5.3343401857213855e-08,1.0254395219626142e-07,3.723773856207951e-08,0.015321413821831477,3.6881942102028464e-05,2.4833409661343088e-05,6.722102083023309e-08,0.5
3600,0.07083049041987986,0.0013822865140160215,0.031599760969611757,1.5647581494774517e-05,1.2236494102148853e-07,1.1502601424766193e-05,1.0694930024068685e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06702548518234164,0.0006255051935068881,0.0013232010716303423,5.5280918282573484e-08,1.134152156782544e-07,3.951462451905042e-08,0.015121072905524868,3.650335031637432e-05,2.702180508705984e-05,7.06615395974274e-08,0.5
3700,0.07134678158625976,0.0015251881883943017,0.03234142401231052,1.7488495547202427e-05,1.210345586222819e-07,1.2764996353094322e-05,1.1024063551045275e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06846211958279079,0.0006301383219151782,0.001374836803644202,6.087439494999942e-08,1.3853810003475065e-07,4.324958425596238e-08,0.01619731179313213,3.9004108102346486e-05,2.7285402182719508e-05,7.766083331915724e-08,0.5
3800,0.07112861894044085,0.0008901613045255228,0.03185103256436156,1.7843807600934452e-05,1.4073220634193696e-07,1.3057897138078277e-05,1.143897884451392e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06687035017363009,0.0006280172475249967,0.0013773261786866537,6.239025826965635e-08,1.4386286414742712e-07,4.3543085142453345e-08,0.016664415904990296,4.026907855225365e-05,2.8834568716908276e-05,8.169188467407516e-08,0.5
3900,0.07233616523634842,-0.0008803074705030639,0.03187100373772725,1.952748283290787e-05,1.3968814876663598e-07,1.3264324726556739e-05,1.207966940601325e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06705893260666872,0.0006476540840864968,0.0013790801748796413,6.367241651765708e-08,1.4968838302054658e-07,4.8877379705710834e-08,0.017364548533147856,4.0954597471477527e-05,2.9789458494424477e-05,8.333919109707023e-08,0.5
4000,0.07248046419840952,-0.0006876749469366284,0.03185806491379967,1.9418400053372986e-05,1.5902194524050753e-07,1.455527157251924e-05,1.3273829965380547e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06725160084367571,0.0006375728311119069,0.0013702551648841132,7.392820202172496e-08,1.5874228220274935e-07,5.15358081375284e-08,0.01752131150037017,4.234098856226053e-05,2.9219026989872315e-05,9.420761538590925e-08,0.5
4100,0.07253980724493116,0.0010659349255636038,0.031826796575921995,2.1721660912396636e-05,1.6992244714208966e-07,1.5078737042482673e-05,1.5035343236204105e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06699564507006502,0.0006507384679213711,0.0014270361439569347,7.796875669410467e-08,1.875898585651346e-07,5.359227825918724e-08,0.01839569772003861,4.142038956502527e-05,3.0217568120741307e-05,9.636727848282885e-08,0.5
4200,0.07280769787962031,-0.0012043563782339437,0.03257614379275364,2.2067503968011258e-05,1.7270536686563502e-07,1.5166216525232889e-05,1.568693238345579e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06682384619252985,0.0006470551116990731,0.001457329771364382,7.952949966173878e-08,1.9035565683596867e-07,5.555605957736155e-08,0.018105451744203305,4.274628207870845e-05,3.165319716461087e-05,1.0540489509092396e-07,0.5
4300,0.07356020249861561,-0.001288081646119204,0.03194568746520378,2.3118494232646207e-05,1.8015404085811068e-07,1.5716851927684912e-05,1.7392788462200956e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06768071780685797,0.0006576212290417496,0.0014719994453547128,8.030691527770855e-08,2.1305579932953212e-07,6.002471752044772e-08,0.018918046954484603,4.495519965444177e-05,3.177072442035885e-05,1.1557996517516218e-07,0.5
4400,0.07386726373046923,-0.0005381968985032218,0.03209743554166344,2.3377727497365216e-05,2.0170827353815148e-07,1.675935323717096e-05,1.8483680510008902e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06626811901202151,0.000661413139096581,0.0014402098024042164,8.903445686338864e-08,2.387583736852958e-07,6.412204865515219e-08,0.01906655075006235,4.473966606221353e-05,3.2517090142244906e-05,1.1882268598903401e-07,0.5
4500,0.07375816592639087,0.001004144104315569,0.03241806138156413,2.4363982964983874e-05,2.1548270361409116e-07,1.7834820222297822e-05,1.8681363169559807e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06746552286039129,0.0006681049145801873,0.0014768080470939798,9.284078296217795e-08,2.5416035689981047e-07,6.523676738220357e-08,0.01986723016276059,4.6468843435110995e-05,3.194143524308828e-05,1.3205133874292082e-07,0.5
4600,0.07418765298980773,0.0007620635603843624,0.03215940854244812,2.665442687536602e-05,2.259716617256687e-07,1.907294961587252e-05,2.1164120254240454e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06697994001914576,0.0006591695407256808,0.0014519816538314698,9.952853408958286e-08,2.5841423670359846e-07,7.008456603417439e-08,0.02049163742271904,4.879822583414096e-05,3.443654815592158e-05,1.3866933187145184e-07,0.5
4700,0.07467802391592158,-0.00011281747852995842,0.032320601339027075,2.661812180194116e-05,2.3619683771320208e-07,1.978777189694906e-05,2.1779063784823764e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06600398313785123,0.0006641887412970056,0.0014627987737170806,1.0167913990382633e-07,2.9106589864794206e-07,7.355351537833754e-08,0.02008265048387006,4.975995329029518e-05,3.535996717716426e-05,1.5068447856705549e-07,0.5
4800,0.07524078962449982,-0.001175712581808772,0.032637424134346185,2.7897138737273037e-05,2.504421577386668e-07,1.9716525581862705e-05,2.411244859969339e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06634181745290711,0.0006764238938703612,0.0014899775776746212,1.0766754935948802e-07,3.071441420641633e-07,7.710415673115787e-08,0.020633817282683185,5.011439589034056e-05,3.457324494876599e-05,1.646221879246557e-07,0.5
4900,0.07504472787978882,0.0016484606882606625,0.03235919453983472,2.9008351754139814e-05,2.6484468466665054e-07,2.1588083020129095e-05,2.559323745834046e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06611743791126586,0.0006639628219242277,0.0014646354840772936,1.1122229903061586e-07,3.3237752510214533e-07,8.051251492005841e-08,0.021856641412184734,4.883517405953613e-05,3.590386647341254e-05,1.750296288650659e-07,0.5
5000,0.07613290314457809,-0.00010609817339916802,0.03236432649266637,2.9929928581016e-05,2.756392961751544e-07,2.159396770486171e-05,2.66071075809437e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0659894117531304,0.0006792502226293681,0.001496277729881051,1.1409554277410625e-07,3.5135944408634705e-07,8.151065214882761e-08,0.02164056785510599,4.9860966024656644e-05,3.603869862006507e-05,1.7999012428281958e-07,0.5
