milliseconds,IkBalpha,NFkB,IkBalpha_NFkB,IkBbeta,IkBbeta_NFkB,IkBeps,IkBeps_NFkB,IKK_IkBalpha,IKK_IkBalpha_NFkB,IKK,IKK_IkBbeta,IKK_IkBbeta_NFkB,IKK_IkBeps,IKK_IkBeps_NFkB,NFkB_nuc,IkBalpha_nuc,IkBalpha_nuc_NFkB_nuc,IkBbeta_nuc,IkBbeta_nuc_NFkB_nuc,IkBeps_nuc,IkBalpha_transcript,IkBbeta_transcript,IkBeps_transcript,IkBeps_nuc_NFkB_nuc,fr_after_trigger
1000,0.06742302138678362,-0.001206831551275269,0.03122580819152314,5.456538775287347e-07,2.035049818156829e-08,1.34013780356577e-06,1.4725685738347693e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0685421646353651,0.0005362713139398418,0.0005449105088280473,1.1093976816850098e-10,1.848505485255234e-09,4.068592433581412e-09,0.003938284576163384,1.0220544559669671e-05,6.694468876261169e-06,3.468670184683145e-09,0.5
1100,0.06752544026825504,0.0002166288404204015,0.03148257155995885,1.5968653580732502e-06,1.868703891585383e-08,4.605309328444779e-07,1.3871486147510684e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06937139383269372,0.0005569814641801762,0.0006147284044943955,3.187363499450769e-09,-7.791207025366456e-09,1.0938726461296028e-09,0.003870045693962062,1.2190022785930739e-05,9.288788875451672e-06,5.587055582121637e-09,0.5
1200,0.06779550800529939,-0.000512482171908055,0.03147971744954862,1.527699700837846e-06,2.546761062723639e-08,1.2029207194502309e-06,1.1760418680682694e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06958067382053054,0.0005546730514304638,0.0006938062032287624,3.8093993254910805e-09,7.0105471438368405e-09,1.3506286167657304e-09,0.004315387460163106,1.17944796334222e-05,8.781355808924881e-06,6.830702872117333e-09,0.5
1300,0.06771619122276709,0.0003095731637917565,0.030759863671585685,2.2364086642382496e-06,1.7162459626790143e-08,1.979794180078042e-06,1.8212590700525596e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06947970917285698,0.0005609449443042676,0.0006879339641305253,4.250231535912106e-09,1.0082931486495035e-08,3.572140567531514e-09,0.004939597073398392,1.476034525162998e-05,8.931978439797123e-06,3.2725719151181896e-09,0.5
1400,0.06748751003762224,0.001584000397901811,0.031023377836876396,2.888419456749262e-06,1.4406851419407841e-08,1.2567776359281303e-06,1.2756004297352815e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06796843953471912,0.0005753003815942558,0.000776594005098433,4.592361102376413e-09,5.785771018855373e-10,1.8088126918864953e-09,0.005659433871882003,1.5502527220950763e-05,1.121775335986123e-05,6.54765556109122e-09,0.5
1500,0.06808339521751926,0.0003683586065016301,0.030843988976243634,2.342516084421501e-06,2.9648256668441223e-08,1.7513640331860052e-06,1.9149470596185036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0698362325679014,0.0005762055650140689,0.0007944676186772559,7.859809052603678e-09,1.427071934502701e-08,7.092147359858121e-09,0.0069140595558261535,1.5458013015327802e-05,1.155084158282269e-05,6.576781304353636e-09,0.5
1600,0.06786409482310429,-0.0004786501937609403,0.031180073252495524,3.858553516825562e-06,2.732022258796339e-08,2.915561081224249e-06,1.586822003683192e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06879175748066979,0.0005674139139222614,0.0008336032967098048,1.107957804835426e-08,1.7370467740759677e-08,8.020136512558956e-09,0.0066307191802722825,1.6195777738574968e-05,1.2926919277808101e-05,5.1047741211189145e-09,0.5
1700,0.06773331788159402,-0.0002641832661972371,0.030805955006381038,4.081347695581121e-06,2.417299513200396e-08,3.0600770217418383e-06,1.2600269228956285e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06790837022648633,0.0005710238706139224,0.000879065213921573,1.086650624034996e-08,6.426058088135016e-09,7.294737976357941e-09,0.006621924412907373,1.6680576675247393e-05,1.2740446705015246e-05,1.0302275522733139e-08,0.5
1800,0.0677011664326988,-0.0007269738010218646,0.03145886546257965,3.799021942563653e-06,2.9174476957906748e-08,3.1628995954358846e-06,2.432540790311372e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06905714368006315,0.0005909652286944908,0.0009214435609377844,1.0045623642979273e-08,9.704838224135393e-09,8.56064121124756e-09,0.007865957350124712,1.837943960809855e-05,1.3089082330131744e-05,7.368334651924805e-09,0.5
1900,0.06769270289631547,0.001133656658204192,0.03077720653196558,4.271769437709408e-06,2.762474790851692e-08,3.9160791786503825e-06,1.76597920436209e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06871935375357852,0.0005883624442155356,0.0009580439347163216,1.4784518972352362e-08,2.27933386228361e-08,8.484883274051877e-09,0.008240185824003354,1.8810820056793486e-05,1.4826948688715977e-05,8.006062772504383e-09,0.5
2000,0.06840944780624786,-0.0009089169433260487,0.03151765228725376,5.226407265709032e-06,3.7477309175810795e-08,4.167647490501656e-06,1.9314795532636296e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06811270372660425,0.0005955288703571486,0.0010446051542423243,1.524923846780081e-08,2.146752581342818e-08,1.1369971633528217e-08,0.008545728225904823,2.1955318558324256e-05,1.42752149950451e-05,1.359510692442084e-08,0.5
2100,0.06807677657341385,0.0016417478495435837,0.03124093710458033,6.240520020735091e-06,2.867205719697292e-08,3.5738464283479377e-06,2.5448653051599735e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0680425033854251,0.0006015010052910424,0.0011093754480899231,1.8309706253158536e-08,1.775756633485427e-08,1.3635168696763747e-08,0.009200171225871263,2.24135367712628e-05,1.6306917382569425e-05,1.3587826713959283e-08,0.5
2200,0.0687271707356872,0.0015182537600725964,0.03144243616082517,6.9976228313955644e-06,3.484445471043565e-08,3.8506368002653124e-06,3.6408451778929175e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06866997970734337,0.000607328893641451,0.0010794446118071645,1.8400101153592314e-08,1.9921608608484794e-08,1.3472172372066837e-08,0.009763954606808853,2.4408636787653753e-05,1.5700510135120272e-05,1.930640339068203e-08,0.5
2300,0.06825265280508565,-0.0006284978722334855,0.03119564463473594,5.950159199350092e-06,3.577465023987366e-08,4.651871999435294e-06,3.5191257063810684e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06894647700421849,0.0006139864795482474,0.0011295189826681094,2.095331972296129e-08,2.0328973901442166e-08,1.3974228315040584e-08,0.010536001856241872,2.3599977047999546e-05,1.650933368421933e-05,1.6940661169878364e-08,0.5
2400,0.06835922268586965,-0.0004500348476501382,0.031026331064702994,7.328300728794437e-06,4.9074426714755184e-08,5.759601617265921e-06,3.124406458880808e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06901453221582513,0.0005960989233454734,0.0011855449361714604,2.0697264707619286e-08,2.8910097290640473e-08,1.7940781821430954e-08,0.00973635382506605,2.430144865876363e-05,1.6986798826754276e-05,1.6122069017103897e-08,0.5
2500,0.06843337760798814,0.0013331217837805587,0.0309904600165894,8.549611358447215e-06,5.302419621975791e-08,5.818014079288064e-06,4.117013886844196e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06795329314254861,0.0006039712714179102,0.0012034144606451018,2.41420972626354e-08,3.336009404221158e-08,1.4775557541832007e-08,0.010618551530913886,2.668133808146754e-05,1.7647907588121975e-05,2.126241727942478e-08,0.5
2600,0.06867121279889567,-0.0007057042556986496,0.03124623768492923,8.070928894076751e-06,5.34607800903308e-08,6.445167776862474e-06,3.972907055484365e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06826326921290041,0.0005979468554251818,0.001190364895598455,2.6203234167475584e-08,4.100696466051604e-08,1.7284665163278506e-08,0.011053186664487798,2.6426825920048333e-05,1.902980679892435e-05,2.447825956772369e-08,0.5
2700,0.06889676693837288,0.00030529448310663977,0.031816285853278975,8.437468357424316e-06,6.493078960016567e-08,6.3327678109642e-06,4.084329316170731e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0680450103973361,0.0006145696534726577,0.0012167178265956472,2.6175014585771536e-08,4.140625591862919e-08,2.045755744866908e-08,0.011149643861473341,2.7475955278759125e-05,2.0609560866350276e-05,2.8259358415521303e-08,0.5
2800,0.06951784597146961,-0.0008641738665499794,0.031293061846312475,9.31680309161189e-06,6.718943111977555e-08,7.056690764169354e-06,5.763245665871888e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067181667846309,0.0006074167366855191,0.0012324293935137808,2.9213874052299585e-08,5.5651752644797235e-08,2.241461871747765e-08,0.01277529325596984,2.959781781678907e-05,2.027340987509383e-05,3.5690104711576e-08,0.5
2900,0.06933168226545135,0.0015715971282686892,0.03115986808182967,1.1356751225992792e-05,6.682001876939015e-08,7.062952494519328e-06,6.206210045806664e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06820922481060235,0.0006097269305366623,0.0012996347831454747,3.134667478021011e-08,5.280215215517319e-08,2.4537016651816227e-08,0.012436685122096629,3.1119827486906455e-05,2.0793770479156715e-05,3.343177029041491e-08,0.5
3000,0.06948247646771127,-0.0006766786591727003,0.03133311651281176,1.2145473825235964e-05,7.841365984973952e-08,7.956084049048635e-06,6.756443872867673e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06771318021328275,0.0006236051668495896,0.0012627432254984918,3.945984792119012e-08,6.848041010495356e-08,2.6826825646238304e-08,0.013581078153080508,3.2618703050135895e-05,2.3362174556750586e-05,4.2281688004923764e-08,0.5
3100,0.06986709311037179,-0.0006148974211017442,0.031835421850878974,1.2547815425045798e-05,7.25895961681659e-08,8.013953168105438e-06,6.969080905116584e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06794229050249247,0.0006073145186996588,0.0012920397501514384,4.242884748782678e-08,7.544752795842035e-08,2.981183479853625e-08,0.01369223549189091,3.0760965600978614e-05,2.387741901576146e-05,4.672117338403479e-08,0.5
3200,0.07006377642060582,-0.0008984780506187829,0.03194303012937609,1.3110554165534889e-05,8.018384759245018e-08,9.830501653316017e-06,7.785600771085222e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06767914587530771,0.0006354331404443379,0.0013383368028204877,4.08029139813824e-08,8.843061129481953e-08,3.1273236026952576e-08,0.014482071562847,3.335585550647626e-05,2.4077971340586835e-05,4.851554424536792e-08,0.5
3300,0.06997774077642455,0.0010927773427776809,0.03184299096885158,1.3572454230955354e-05,8.886091303003092e-08,9.834446046590604e-06,8.394948326059395e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0687266603282465,0.0006340555498802856,0.0013566245656617885,4.399315699480395e-08,9.69074077138118e-08,3.023032666084713e-08,0.014481840880894561,3.404112514640611e-05,2.518163772968142e-05,5.521035212662775e-08,0.5
3400,0.07060823842642823,-0.0008087903310247068,0.0319497679399437,1.354147516445571e-05,9.438386749520543e-08,9.744712324943248e-06,8.945079208864407e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06752473503977251,0.0006223607433899296,0.0013405321991220276,4.83144093433824e-08,9.510388528985111e-08,3.7337598451888693e-08,0.014585413673173293,3.543952293345932e-05,2.566448137859045e-05,6.00487301101408e-08,0.5
3500,0.07059590744127374,-0.00024761011346624584,0.031962847093899974,1.488176566225969e-05,1.0735252436885118e-07,1.0254627818765744e-05,8.747245091829483e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06776874131090894,0.000620513850517865,0.0013823004189590302,5.503109506845847e-08,1.1284554753991288e-07,3.6042265400726266e-08,0.015176019256566578,3.761958594470351e-05,2.603183373127595e-05,5.718449747958185e-08,0.5
3600,0.0706632228818701,-0.0011941543831669944,0.03145093213856054,1.6983709529876808e-05,1.0901203202103225e-07,1.1404854175720797e-05,9.904097303269215e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06829813278905461,0.0006444883344777613,0.0013854758682341603,5.655917027790342e-08,1.261065427851286e-07,3.732927784145975e-08,0.01542366076620269,3.842494473528636e-05,2.5914876494937573e-05,7.216849331970927e-08,0.5
3700,0.07138093212691088,0.00021363564695080778,0.03172221099880673,1.7628956827412967e-05,1.2117020349753534e-07,1.1575372182158717e-05,1.1390097566946114e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06704784178411456,0.0006369001776592202,0.0013589936442989954,5.605971622331831e-08,1.363622445551463e-07,4.088711908259848e-08,0.016257294569898658,3.9443230501269915e-05,2.8254260725197773e-05,7.324302027365499e-08,0.5
3800,0.071494932895866,0.0009438694946822452,0.032048314514085005,1.7245309945780215e-05,1.2976296159734146e-07,1.2693308867176098e-05,1.1373839711286352e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06763551985804554,0.000648530039237442,0.0013667650155485542,6.612753592700849e-08,1.400873524407089e-07,4.246942510770566e-08,0.017272103041748636,3.8805317740509195e-05,2.8051605431452106e-05,7.984604490963261e-08,0.5
3900,0.072137937838416,0.0006651306716043205,0.0322982205860281,1.895874756380589e-05,1.444089390588898e-07,1.3657676894851832e-05,1.2121235649595593e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06646570965701089,0.0006502657326669451,0.001369714768627947,6.748636310002499e-08,1.5666024792778057e-07,4.517868203822114e-08,0.016443672689074436,4.115369091153082e-05,2.8154264918639822e-05,8.685467356641546e-08,0.5
4000,0.07183948880317127,0.0014858962800249251,0.03239560503993061,2.0373737678271576e-05,1.5300375873430055e-07,1.3889261868062444e-05,1.3584043657747993e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06680153256643849,0.0006368686015177489,0.0013877094572117088,7.045461538489603e-08,1.7594404184690578e-07,4.8988085568907256e-08,0.01754930150678331,4.01052729210819e-05,2.9156566326097613e-05,9.672393862026574e-08,0.5
4100,0.07224523513218926,-0.0005481766863401932,0.032230676495125156,2.0406413759029474e-05,1.6778448641825836e-07,1.4658752386592383e-05,1.4663415315523474e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06741738144372972,0.000645961292169877,0.0014091968301903621,7.597177192755464e-08,1.8802191559938934e-07,5.534966053494929e-08,0.017821165192378953,4.2713270026983543e-05,3.1253234590480254e-05,9.580635616755761e-08,0.5
4200,0.0724929082863221,0.0001635793553771376,0.03239902134366983,2.2094723099794383e-05,1.746357796969475e-07,1.528321764322364e-05,1.5641814231153877e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06627821508807737,0.000646704379066438,0.0014622220520661396,8.059063892954347e-08,2.0562815117700123e-07,5.580060328571471e-08,0.01837395747540285,4.255450811068795e-05,3.180618605899182e-05,1.0504477384503499e-07,0.5
4300,0.07285988873700759,-0.001122238630178017,0.03189593712720063,2.2132982161498518e-05,1.8686288871997926e-07,1.6326508059948224e-05,1.722882824290453e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06733703740537617,0.0006466821333865535,0.0014200322546223984,8.099357582642185e-08,2.061606327429367e-07,6.1372737665869e-08,0.018689614464524357,4.381238617307638e-05,3.166658555854934e-05,1.1614215667252504e-07,0.5
4400,0.07376175796328252,0.0016458284973913492,0.031841948790572824,2.3243213169610437e-05,1.9406190958605862e-07,1.750257891782583e-05,1.7845676813968929e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06784810330323728,0.0006539859411805508,0.0014026820896793578,8.956748005370307e-08,2.269140879684458e-07,6.074093180827632e-08,0.019501033424705067,4.560783874464553e-05,3.1233987128788335e-05,1.2393191874355948e-07,0.5
4500,0.07409429642842419,-0.0011028965547456259,0.032007999224395886,2.5017945210604625e-05,2.1226144705853263e-07,1.7329343956636298e-05,2.0004488199310418e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06672790169320438,0.0006520785023762197,0.001486640001358471,9.201899790001286e-08,2.3701694962999874e-07,6.603305030627944e-08,0.01895953244124006,4.49628851840337e-05,3.227043430453928e-05,1.2987394355395454e-07,0.5
4600,0.0746957261607127,-0.0012677631708037423,0.032827195150563405,2.5363382991771212e-05,2.265124869500363e-07,1.814487978579558e-05,2.053124000145901e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06743486100585061,0.0006684215942444585,0.0014312640812422454,9.602205400705459e-08,2.641502923362107e-07,6.746519100128059e-08,0.020358097403121632,4.7593485171895406e-05,3.377605353872584e-05,1.381486701334541e-07,0.5
4700,0.07411320271920696,-0.0008509769478979459,0.0328103530303324,2.7195422474772027e-05,2.2824392760523216e-07,1.904705472167666e-05,2.1303082330180482e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0667521533597798,0.0006630689082303005,0.0014256758256266766,1.0470193671470827e-07,2.90277124198181e-07,7.454057018838669e-08,0.0208387381892043,4.916533709843761e-05,3.370305623309123e-05,1.5060537242725588e-07,0.5
4800,0.07487256162444093,-0.00040345684157969765,0.03225484795385519,2.8920408471598865e-05,2.522245840589298e-07,2.0466851982655917e-05,2.365949451915868e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06730595955179568,0.0006684174797308145,0.0014785521518934635,1.0402328134922616e-07,3.1393144500255905e-07,7.421593637700719e-08,0.02048605421199774,5.0243076406250304e-05,3.564033549162637e-05,1.5567013852025302e-07,0.5
4900,0.07582623954725787,-0.0009272062782291996,0.0324164292767743,2.8881651745099597e-05,2.656949730522781e-07,2.083768611774239e-05,2.5009844650004714e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06737313834725737,0.0006764341400125156,0.001517166093326965,1.1348046757090818e-07,3.246236516045598e-07,8.057278763197108e-08,0.02133386115709488,5.071713341594706e-05,3.534298757233302e-05,1.7134391173957954e-07,0.5
5000,0.07578434663009223,-0.0003977081765645004,0.03218775142854571,3.0490139112827243e-05,2.746041843772106e-07,2.1408315873151578e-05,2.6166193322716434e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06674231989934142,0.0006742187118008516,0.0015358902619969838,1.1541215522777852e-07,3.469263209935012e-07,8.3357995401086e-08,0.021263259787769776,5.127628612571804e-05,3.725656540494916e-05,1.8514803751970287e-07,0.5
