milliseconds,s118,s119,s120,s122,species_3,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_18,species_19,species_20,species_21,species_22,species_31,species_32,species_33,species_34,species_35,species_36,species_37,species_38,species_39,species_40,species_41,species_42,species_43,species_44,species_45,species_46,species_47,species_48,species_49,species_50,species_51,species_52,species_53,species_54,species_55,species_56,species_57,species_58,species_59,species_60,species_61,species_62,species_63,species_64,species_65,species_66,s126,s135,species_74,species_75,species_76,species_78,species_80,species_81,species_82,species_83,species_84,species_85,species_86,species_87,species_88,species_90,species_91,species_98,species_99,species_100,species_101,species_104,species_105,species_106,species_107,species_108,s138,s139,s140,species_92,species_94,species_95,species_96,species_97,species_102,species_103,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30
0,-2.5763486460376904e-10,2.8698102601122616e-20,-8.707750721292499e-19,8.19838196842311e-21,0.0,12.218054486840813,-0.06687558257079543,0.0,0.0,0.0,0.0,1000.0000000000098,-5.89493550068641e-10,0.0,9.638343703591827e-19,0.0,0.0,1.0858808940190223e-13,-4.6119804083726574e-33,50.00000000010158,8.263713617427378e-12,-6.185243849863834e-22,-1.354353706687602e-29,85.04733300075974,0.0,0.0,34.178569330290934,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.17698190814547815,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,1.7850816581010345e-22,7.362339619109569e-20,40493.0,0.0,0.0,0.1631541029121589,-0.00023845366872100285,3.955838060078718e-06,-6.027047397152526e-11,2.1301217040237413e-08,999.9999999662389,-1.747410796749046e-10,-5.8059177401711e-19,2.1583040703497628e-17,-4.088746679903384e-10,1.7651385156845687e-11,1.1890045402613111e-12,-4.535118045727801e-29,-3.948033774943074e-32,-1.1481823787337556e-40,2.492864775349362e-19,8.60596642129735e-41,-2.2649294161402005e-42,1.386449703371025e-46,11.868127361234347,100.00000000029355,0.0,0.0,11.923965059942919,-2.3557294631604585e-20,1.293228561667257e-22,7.720543577861177e-21,3.7622242884429925e-25,3.109290442633606e-26,-3.546601654106133e-22,6.820010259254255e-25,7.82666229896212e-22,60.0,-1.5346941425851263e-23,-1.1870018538359024e-22,8.94080215847084e-24,-4.918263676246566e-26,-5.594415684273726e-26,-4.1958076764746276e-26
100,9.817513316103834e-11,-1.3515246846409715e-20,-1.2833801547708184e-18,5.085176242939628e-21,0.0,10.70171342714859,0.06220770123945556,0.0,0.0,0.0,0.0,999.9999999995473,1.4518562470562586e-09,0.0,-9.438914132488002e-19,0.0,0.0,2.947306995402099e-13,3.669741720804281e-32,49.999999999698225,-7.005117820423931e-11,-8.059637527406001e-21,-1.0729291358922976e-29,84.32588992199085,0.0,0.0,32.7448512194057,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.6546727879685114,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,4.529852902613124e-23,-6.543978810211772e-21,40493.0,0.0,0.0,1.0678706622215404,0.00020340414249866295,-6.275109218753789e-06,-5.431501153053443e-09,2.4422178522114238e-08,999.999999986971,-8.569595592005377e-09,-2.153319250393142e-18,-1.9097829515429306e-17,3.338930072527375e-10,8.039773682936012e-11,-3.722198367354763e-13,5.132535565773401e-29,-2.764545757554104e-31,-5.283333510474027e-41,-3.221296677281807e-19,6.570322333331551e-41,3.340388591169992e-42,-1.5983064139786062e-46,10.825081887871841,99.99999999936726,0.0,0.0,11.928627006336121,-1.811072888026676e-20,9.283164997288222e-23,2.046024360955397e-21,4.9784997367748085e-25,1.5931119448282196e-25,2.189502622397799e-22,3.108479021707327e-25,5.756169382879426e-22,60.0,3.832011774187219e-23,-4.636115844749855e-22,1.4228627066263302e-24,4.2170224098913226e-26,-6.965469141625309e-26,2.6377325953064103e-26
200,6.861857213358837e-11,-1.4918203014244182e-21,1.5909380767097754e-19,-3.6778204770214536e-21,0.0,9.787182312930089,0.17231445822733935,0.0,0.0,0.0,0.0,999.9999999993339,1.29886846877802e-09,0.0,1.0866979463335351e-18,0.0,0.0,-2.716696473962265e-13,4.833589499983822e-32,50.000000000233356,7.050929925806829e-11,1.0160609657880654e-20,9.511096724871562e-30,82.2431112710167,0.0,0.0,31.507143190544927,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,2.526957113393259,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,1.8148722700109903e-22,-5.303277156436836e-20,40493.0,0.0,0.0,2.388316226102143,0.0012027086276750962,1.645024653770743e-06,-5.667488033591113e-09,5.987535626345489e-09,1000.0000000089406,-7.938757657682224e-09,-3.776025135945232e-18,-1.6335111775732406e-17,-1.1054016149844743e-10,2.8858813283163913e-10,2.8336164116939683e-13,-6.818031273456316e-29,-3.453604759361321e-32,-8.848618680407864e-41,6.649702344130253e-20,-1.2188130300953718e-40,2.0108878875445332e-42,-2.717197241475166e-46,9.63438222140064,99.99999999989959,0.0,0.0,11.892576686671495,-5.675817720482224e-21,-1.5600957436694446e-23,3.924371052833228e-21,4.925301523649193e-25,2.1794322938664438e-26,2.434616678895882e-22,5.781740618761041e-25,-1.8185975145419025e-21,60.0,1.7620281408440613e-23,2.6097261879537825e-22,3.7869862862367805e-24,8.631970877003707e-26,-6.124740137951312e-26,5.443368847355624e-27
300,5.735122933542921e-10,-4.973999975539982e-21,3.3731437467377686e-18,5.1113163903499035e-21,0.0,8.871520662254003,0.29570908731416906,0.0,0.0,0.0,0.0,1000.0000000015191,-2.1829384355034896e-09,0.0,-9.842963294114541e-19,0.0,0.0,-1.6409984586420502e-13,1.1774369357883919e-32,49.99999999967103,-1.4544703248360531e-11,6.821752994339056e-21,-3.951449750462259e-30,81.87436220127653,0.0,0.0,29.856897106077756,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,2.8573001081879075,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-1.300751184013698e-22,8.003290073129375e-20,40493.0,0.0,0.0,2.969448400042867,0.002088151163607648,2.455187795293209e-06,5.7264261218991746e-09,4.310749131704968e-10,1000.0000000040524,4.298211660598812e-09,3.1984046393865916e-18,1.2882711375071127e-17,-1.7985286827777542e-10,-5.4197557834427654e-11,-8.802315151048754e-13,-8.027304248136142e-29,2.400295086420412e-31,3.7584375484925534e-41,1.3092825104855599e-19,1.364191933860374e-40,1.0312956634792428e-42,-3.351541765715663e-46,8.782691949224576,100.00000000037457,0.0,0.0,11.764556808266,1.2462337466238088e-20,-1.2903059858629296e-22,3.117260982207338e-21,-7.99106300910144e-26,-2.755746411922423e-25,-2.0797359475214345e-22,4.372367847830076e-25,8.144776895795917e-23,60.0,-2.086323956458792e-23,-4.468990212145159e-24,2.5840018419529028e-24,1.3766967842412803e-26,-5.709144024015364e-26,-2.0160976932390118e-26
400,4.2145391891028344e-10,1.6024263545880206e-20,3.3712010898509263e-18,9.990644158270325e-22,0.0,8.074071691789626,0.3417490346501684,0.0,0.0,0.0,0.0,999.9999999983696,2.8314526811244056e-11,0.0,-8.703108348117676e-21,0.0,0.0,-9.16052498309208e-14,-3.5603618056964576e-35,49.99999999979127,1.1572813350867568e-11,1.516835237535505e-20,8.496342318736281e-30,79.69525215635299,0.0,0.0,29.69567274029426,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,4.002072311879482,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,1.7126541493663099e-22,2.8083455883935085e-20,40493.0,0.0,0.0,3.978588989511774,0.0023155439990492493,1.931208482206876e-06,-5.4648891118711815e-09,-2.7815169570262363e-08,1000.0000000257701,-2.420020638929652e-09,-4.2633739551361573e-19,8.501092720664087e-18,6.054763098237768e-10,-2.48589209894043e-10,8.547292961434456e-13,5.873642250902333e-30,2.3434164684894452e-32,-1.086219135824085e-40,3.4216492632454433e-19,1.0952939080203565e-40,3.858050483241932e-42,3.170386937020327e-46,8.15206920903733,100.00000000020505,0.0,0.0,11.69014625273753,1.2824066727031885e-20,-1.2862564687675155e-22,1.0711297638225524e-20,2.2436411676278142e-26,2.690109472485162e-25,-2.071295983525183e-22,-3.191086530732419e-25,1.664208224951828e-21,60.0,-3.9932615550544815e-23,3.6300808104485125e-23,-3.080429846782012e-24,-5.626811976707242e-26,5.623218201138355e-26,-4.481781803247242e-26
500,-1.6084181290756972e-10,-5.80051223533063e-21,4.300307335393128e-18,4.689980120290892e-21,0.0,7.391190495302001,0.38386542630381537,0.0,0.0,0.0,0.0,1000.0000000007201,-1.5770434696635916e-09,0.0,-1.137054555339047e-18,0.0,0.0,-2.453236531361939e-13,4.539715405605687e-32,49.99999999981074,-1.6416392036376274e-11,1.690485593484783e-20,1.2645019270768544e-29,78.99249391133684,0.0,0.0,28.907304625419346,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,5.410958375971382,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-1.1768709643162063e-22,4.790165166511913e-20,40493.0,0.0,0.0,4.224306692218789,0.0004301814099581234,-4.008311846779302e-06,9.137299937199453e-11,-1.9172138463019836e-08,1000.0000000150704,7.190639804178886e-09,-3.416146930742773e-18,-4.5792814479027774e-18,1.913705987459552e-10,2.0744481142637914e-10,-5.171319049102669e-13,-5.163889119591551e-29,3.5552925659966325e-32,4.956148076620007e-42,-2.7890826291143996e-19,-2.498150692509908e-41,1.0116398411498851e-42,-3.463247741931585e-46,7.543140451255176,100.00000000024576,0.0,0.0,11.549982214816733,-2.5298015891050472e-20,-2.017523354196901e-22,-2.9782359752905523e-21,3.6976997916753097e-25,-1.3544654319974168e-25,4.601344565870499e-22,-5.910071281260383e-25,-1.9043529116195583e-21,60.0,-1.6024364176052396e-24,-2.223968413535323e-22,6.3131558846427225e-24,1.5909004198082125e-25,-2.5604860366312567e-26,3.802231406325308e-26
600,2.2952616115170977e-10,1.5594583372495675e-20,-6.997707344578578e-19,-2.3584453366346327e-21,0.0,7.012674342577618,0.654425068149382,0.0,0.0,0.0,0.0,1000.0000000022866,-8.667011780174869e-10,0.0,8.499143680679367e-19,0.0,0.0,-1.69302355241154e-13,3.282843974642574e-33,50.00000000011076,6.399170663600088e-12,9.852706403803667e-21,-1.3393274053579514e-29,78.81343653917806,0.0,0.0,27.34571285828594,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,7.298053594918845,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-1.2845368541727682e-22,-3.573684769958868e-20,40493.0,0.0,0.0,5.015246185021157,0.0023849688902134836,3.654682847225428e-06,2.1450659500318215e-09,1.0598895962088085e-08,999.9999999862789,-3.5708561238311783e-09,-2.396875976226e-18,-3.0406883147906043e-18,-5.832120089332965e-10,-2.699074379562321e-10,1.993197219394226e-13,-5.116736082702861e-29,-9.627858927604483e-32,-7.868697250205582e-41,2.258586009208627e-19,-7.594369634409651e-41,-2.1028928760140138e-42,-3.121750933049842e-46,6.952323954003381,100.00000000043207,0.0,0.0,11.369197154262114,-3.243502830816878e-20,-8.251795487486323e-23,6.807755141466706e-21,1.0923145756061336e-25,2.8473189679890465e-25,-1.9588382304539758e-22,4.251346794614359e-25,-1.8541208135520717e-21,60.0,3.4369931107510157e-23,3.914311716588908e-23,-8.193734246873383e-25,1.6656709585069876e-25,-6.579948993390802e-26,-2.1797418009015616e-26
700,5.180611907347106e-10,3.221926145921381e-20,1.9725710674328614e-18,-5.8304452721751636e-21,0.0,6.525448234788078,0.5418280390808117,0.0,0.0,0.0,0.0,1000.0000000017566,1.1092358588588605e-09,0.0,7.170147239134823e-19,0.0,0.0,1.4103369009970635e-13,3.455790224634883e-32,49.99999999981691,-3.3990192355938116e-11,-2.4944406328579857e-21,5.305485623409352e-30,76.67992728884128,0.0,0.0,25.976149031253364,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,7.819375083174278,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-5.1067743234621523e-23,-1.3434093080490924e-20,40493.0,0.0,0.0,5.4260582046490295,0.004535423986040854,-2.176364692510875e-06,6.096273331571778e-09,1.9162196199563586e-08,1000.0000000014842,-1.363747286258028e-09,3.998197530340428e-18,-1.7519416894736584e-17,2.914693212477339e-10,-1.773278609324655e-10,8.937613545051871e-13,-6.726041627328775e-29,2.6741433430600427e-31,4.199437597115741e-41,1.9666970070229255e-19,1.8716158513966796e-40,6.6362818869292744e-43,-2.2101912434349916e-46,6.7473586232857725,99.99999999968537,0.0,0.0,11.422617120914788,-1.7010834267402833e-20,-1.329499791229113e-22,-1.535334621474906e-21,-6.344687954393211e-26,2.5621872462126225e-25,-2.544722346617667e-22,-8.130531688297581e-25,1.850092395860721e-21,60.0,-4.845592283556113e-24,-6.40008840359278e-23,3.0847615576593666e-24,-8.270213393583173e-26,-5.860234198778394e-26,-2.171370266977043e-26
800,-2.538495364125791e-10,3.210498748944185e-20,-2.2868186590083063e-18,-3.3791408755963797e-21,0.0,6.031589887548242,0.8310588799830154,0.0,0.0,0.0,0.0,999.9999999986965,1.6671237805354187e-09,0.0,-8.898879929033434e-19,0.0,0.0,1.2326604313011957e-13,7.972468173367581e-33,50.00000000003883,-4.726275455651782e-12,1.3432691240901094e-20,1.5814749426888328e-29,76.30907369814108,0.0,0.0,25.945438024314598,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,7.887272030891242,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-4.3047011062754465e-23,-6.206182077710517e-20,40493.0,0.0,0.0,5.697057378954278,0.007524253599613794,5.520781547881638e-06,-6.895100027130873e-09,-1.4554594578860882e-08,1000.0000000156181,-9.07240728894273e-09,2.3151167275743697e-18,1.894513322132315e-17,4.6293483173847617e-10,1.8832302657758616e-10,-6.00445405750973e-13,-6.297911416458122e-29,1.4591189775703515e-31,-1.0835667072196384e-40,3.2546331172491534e-19,7.584072962146083e-41,2.6364140301258102e-42,3.698551997641932e-46,6.236107691347013,100.00000000007198,0.0,0.0,11.196188852330005,-2.7054844593714452e-20,7.109447326331956e-23,2.2950326493533158e-21,-4.340263088197111e-25,1.0456669734109351e-25,-1.004983818000389e-22,-2.9838449400711225e-25,-3.1185247668287165e-22,60.0,4.3865283451001805e-23,-3.712580695855093e-22,-5.12989929657693e-24,-1.4361831323170647e-25,-4.1224996151033714e-26,-3.4424192099224866e-26
900,-4.4389877277334695e-10,1.4446215634380644e-20,-2.6569195553640793e-19,-6.880364474415966e-21,0.0,6.032527778704241,0.8956910161486489,0.0,0.0,0.0,0.0,1000.0000000007194,-1.4692619212587625e-09,0.0,6.68704786301942e-20,0.0,0.0,2.092876440229681e-13,1.5649480315717468e-33,50.000000000004086,5.579966703683168e-11,-8.974155451311721e-21,-1.5858670172594966e-29,75.16601588609373,0.0,0.0,25.147544308111446,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,9.621148740979592,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,1.096679726015652e-22,6.152051606067374e-20,40493.0,0.0,0.0,5.888271235951393,0.006422253334476433,3.7686552950247416e-06,2.641198455709024e-09,1.4897007882446635e-08,1000.0000000135368,-2.1428176096972798e-09,3.4232155723461395e-18,-1.1366597689033413e-17,5.181168446762018e-10,-1.7223479948581059e-10,-1.1345734659852523e-12,1.9975665508212604e-30,2.1560980538685743e-31,1.0296103888527695e-40,-1.2022679110409754e-19,-1.7883225839295154e-40,2.6638332309434566e-42,2.889545695459034e-46,5.658795890897649,100.0000000000892,0.0,0.0,11.0852170133206,2.151204213024527e-20,1.1212669175843688e-23,-1.4355210971466008e-21,-3.403567530196398e-25,9.164629656648861e-26,7.754624173998032e-23,-5.912316832210524e-25,-6.1873137853378545e-22,60.0,-1.6082618957534836e-23,1.034474218261752e-22,-6.308655063033474e-24,4.919430355342891e-26,6.604779055684888e-26,-7.340906002767168e-27
