milliseconds,s118,s119,s120,s122,species_3,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_18,species_19,species_20,species_21,species_22,species_31,species_32,species_33,species_34,species_35,species_36,species_37,species_38,species_39,species_40,species_41,species_42,species_43,species_44,species_45,species_46,species_47,species_48,species_49,species_50,species_51,species_52,species_53,species_54,species_55,species_56,species_57,species_58,species_59,species_60,species_61,species_62,species_63,species_64,species_65,species_66,s126,s135,species_74,species_75,species_76,species_78,species_80,species_81,species_82,species_83,species_84,species_85,species_86,species_87,species_88,species_90,species_91,species_98,species_99,species_100,species_101,species_104,species_105,species_106,species_107,species_108,s138,s139,s140,species_92,species_94,species_95,species_96,species_97,species_102,species_103,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30
0,2.6081521420250046e-10,3.0243235819267737e-20,-3.556792810327855e-18,-7.803404078229826e-21,0.0,11.865509549185608,0.06682260008638759,0.0,0.0,0.0,0.0,999.999999999685,-5.730561098578506e-12,0.0,-8.595557484800259e-19,0.0,0.0,1.3267644430438142e-14,-3.176931571994781e-32,50.000000000082316,-3.990155979328101e-11,-4.295562198739547e-21,-1.6883224685341776e-30,85.06645537122431,0.0,0.0,34.40711846077792,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,-0.7545567937922166,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,3.4671848555195197e-23,-6.258153985208968e-20,40493.0,0.0,0.0,0.15209565036820444,-0.0007281200717893474,1.2285730837396428e-07,-4.1825212542886334e-09,-5.053330668264915e-09,999.9999999982118,-7.198065672949548e-09,2.3219303836156726e-18,3.741752741254783e-18,-5.6694247323027234e-11,-1.0256489702543253e-10,4.617790401418963e-13,-8.094394614894822e-29,7.961193493516716e-32,-3.301090928218084e-41,3.281199397953924e-19,6.2332749210084e-41,-2.5506429643492524e-43,4.344451276923284e-46,12.122939776183204,100.00000000013306,0.0,0.0,12.031725931120086,-8.289968539362691e-21,3.653901204589832e-23,6.140346396340567e-21,4.591202347432401e-25,1.2182106476147246e-26,5.695559355406481e-22,3.01865816961075e-26,1.95358910357181e-21,60.0,2.9901637747355247e-23,3.064484192800085e-22,-3.511639950366601e-24,1.663976708483632e-25,-8.348926259249438e-27,8.91588405403664e-27
100,1.393943084371795e-10,-2.0266737047815648e-20,-2.316387866233235e-18,-6.829477996103697e-23,0.0,10.814835120765473,0.045947954297604274,0.0,0.0,0.0,0.0,1000.0000000005261,2.094594582406663e-09,0.0,5.619356240582906e-19,0.0,0.0,8.624898281091491e-14,-3.1405890872107296e-32,50.000000000201716,-2.2476245640491903e-11,1.6183401996712854e-20,-1.4178210666987353e-29,83.68864751723743,0.0,0.0,33.073106734781135,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,1.7717248941732988,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-5.686136243149564e-23,-6.306901449906008e-20,40493.0,0.0,0.0,1.3228026224454632,-0.0007147126815412226,4.065622519415838e-06,-5.597130931713849e-09,2.735607196786954e-08,999.9999999675086,5.6977618332516235e-09,3.2646495975074723e-18,-8.98669998906135e-18,-5.040182347902054e-10,8.117254521991384e-11,6.744397849922875e-13,8.522423136670773e-29,-1.8884642968636589e-31,-4.036006704425193e-41,2.8443762161854925e-19,1.4161516141914089e-42,-9.391725641830245e-43,2.5035503885917263e-46,10.756082934070111,99.99999999982603,0.0,0.0,11.871510028442477,-1.4978483658739353e-20,-2.0107729982856098e-22,1.114266390927115e-20,4.630231768232255e-25,-1.7698758650294115e-25,-3.822889353318424e-22,6.246284230333362e-25,5.66719763707821e-22,60.0,3.751277060186715e-23,-4.755435604493739e-22,-3.788945123567487e-24,2.4866931381037128e-26,-1.822237747369621e-27,4.910171635214844e-26
200,-4.601933723210474e-10,3.7703585913238977e-20,-3.254897210681133e-18,3.071046261609405e-21,0.0,9.90691404876091,0.24971896794707774,0.0,0.0,0.0,0.0,999.9999999976545,-2.187625332475775e-10,0.0,1.0544935990373108e-18,0.0,0.0,6.925878646486693e-14,-2.4819552976201335e-32,50.00000000025015,3.2944452371870375e-11,-1.0717708691901312e-20,4.422366988530913e-30,82.34271977611782,0.0,0.0,30.82289493392301,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,2.4329923027859452,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,2.8617333659036856e-23,-4.318269873861976e-20,40493.0,0.0,0.0,2.189353799707458,0.002397862620172217,-5.337266421241638e-06,7.661511057666384e-09,1.2092920675781746e-08,1000.0000000277134,-7.957627657696238e-09,2.7292120490510826e-18,-8.284070920078452e-18,-3.178501242701951e-10,-5.2012593604501815e-11,1.0436186587917477e-12,-4.5923390018414385e-29,-6.0886607116564984e-33,8.771949482302093e-41,2.479856320839261e-19,-1.1779178713624529e-40,-2.554184114393299e-42,1.9421659972215257e-46,9.715089948813239,100.0000000004055,0.0,0.0,11.89182308198517,5.3304827768168466e-21,3.2030609169335144e-24,1.1275315806015686e-20,4.690182852563185e-25,7.082479209320063e-26,5.377293712378894e-22,1.9636769893367672e-25,-1.7302661308124436e-21,60.0,4.052567944977281e-23,1.707526502747857e-22,-2.1637651681242826e-24,1.086273250419749e-25,-6.741126929289249e-26,-3.2063977211271237e-26
300,-3.284475905142335e-10,-3.175712868701771e-20,8.748754492985473e-21,-3.3581040674533945e-21,0.0,8.62555984778446,0.19567662035872263,0.0,0.0,0.0,0.0,1000.0000000021582,1.0425461450831455e-09,0.0,-2.3710120532671005e-19,0.0,0.0,-2.8684998588824254e-13,-5.6646604234971675e-34,49.99999999978145,5.4663374759797696e-11,4.713461146584171e-22,1.0668186844787751e-29,80.8068717116029,0.0,0.0,30.420605514577655,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,3.6533254486903144,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,2.821626800376678e-23,-7.420863342124047e-20,40493.0,0.0,0.0,3.2990318558670184,-0.0005306748623186189,-1.3292336222601813e-06,4.860354231210893e-10,8.877445861474202e-09,999.9999999663083,-8.22749568543653e-09,-3.810061870375595e-18,2.160668709055829e-17,-2.566390605763329e-10,1.69437499876445e-10,-1.9712588442584107e-13,7.0494253970894e-30,2.752843425392816e-31,1.6700447610044938e-41,-9.122140373852372e-20,-1.8707805963954886e-41,3.938557467838424e-42,-6.519873829316487e-47,8.65905213195761,100.00000000009919,0.0,0.0,11.751417982070466,-1.0589622542042273e-20,9.497247625405062e-23,-3.5853661686481665e-21,4.774040482349175e-25,2.415870472512225e-25,1.1253519459102102e-22,-7.584398882409996e-25,-7.101280180592623e-22,60.0,-2.8072455270993056e-23,1.6575428679986455e-22,-2.4947934687125136e-24,4.2436289705858235e-26,-6.546571764072123e-26,2.1347008943879373e-26
400,2.49579259840939e-10,-1.1263172925130982e-20,1.8138929536567613e-19,-7.742950234236156e-21,0.0,8.185019872373406,0.3248563505501712,0.0,0.0,0.0,0.0,1000.0000000012235,1.4325805146377773e-10,0.0,-2.58884362224488e-19,0.0,0.0,-1.3113597372289885e-13,1.4378629059881266e-32,49.999999999676184,-7.225879134221979e-11,-1.0621098403187253e-20,1.0345125490467687e-29,80.4836820777929,0.0,0.0,28.8552840568283,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,4.278623493902273,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-6.749506346055051e-23,7.123553056886025e-20,40493.0,0.0,0.0,3.6677245807415346,0.0004574056266215523,3.3496389067372515e-06,1.1142793524739676e-09,-1.910023205165141e-08,1000.0000000345759,4.42877796469049e-09,3.496112528490959e-18,9.310716908944431e-18,3.6449844108004524e-10,-1.4837408646267476e-10,-8.257619944899438e-13,1.8811950526926283e-29,2.1049275778427922e-31,-1.2764883504300662e-40,2.0807923749058515e-19,1.733694713928698e-40,-2.1418239417313404e-42,4.083466018812378e-46,7.999168741226036,100.00000000035318,0.0,0.0,11.541849821204588,3.2030440967559205e-20,-6.788854925306061e-23,-6.6797284492682725e-21,1.8139536526176513e-25,1.383127909420932e-25,-2.547458396153324e-22,-5.547190989620655e-25,-1.1758269769523433e-21,60.0,-9.80186245245589e-24,2.7946859113526225e-22,6.052670049585232e-24,-1.1844091120737659e-25,-1.158461875964969e-26,4.897293146329036e-27
500,1.5862258677010877e-10,1.7840147236909687e-20,3.140117703276682e-18,8.695717112157909e-21,0.0,7.744046315012443,0.41903086507516923,0.0,0.0,0.0,0.0,999.9999999996205,-1.2144245677866964e-09,0.0,1.0039735336442207e-18,0.0,0.0,4.400410670313599e-14,-7.472791722184199e-33,49.99999999963014,-7.1404426294652325e-12,-1.024351389496778e-20,-4.234949732365991e-30,79.33168030744908,0.0,0.0,27.561767233389357,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,6.479183364015194,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-4.6999421570609465e-23,3.838124718339091e-20,40493.0,0.0,0.0,4.283991726626399,0.0023424116772614995,-2.0901179460122182e-06,7.574619449737169e-10,1.1829181003808676e-08,1000.0000000352464,-2.1081305085536026e-09,4.688909086544206e-19,1.270247844659234e-17,-5.890460382703526e-10,-7.666940783163845e-11,2.8692568099077546e-13,-7.427813345730756e-29,-2.564196490283131e-31,5.167680082768459e-41,2.0951629073211826e-19,-9.514365852759489e-41,8.371300472263509e-44,2.189918977389154e-46,7.409666500971909,100.00000000050261,0.0,0.0,11.626679323995067,2.7817705721340394e-20,5.227511545443362e-23,-1.1563186908882265e-20,-3.187371329792299e-26,6.076226319622133e-26,2.730786275904544e-22,-7.621663024509004e-25,2.1842930918023008e-21,60.0,3.139715474785364e-23,1.4976112930015447e-22,3.2768937875460908e-24,-3.818390447519184e-26,-2.238009939582046e-26,4.5529640135780967e-26
600,-5.5487481558338364e-11,1.7232650799218573e-20,-2.0692137896334396e-18,3.4435557170517105e-21,0.0,7.112748926761738,0.4807029066018445,0.0,0.0,0.0,0.0,1000.0000000019423,7.753176596713512e-10,0.0,-5.192252428395694e-19,0.0,0.0,2.5176045396108355e-13,1.8730397837989794e-32,49.99999999962511,6.230589640898852e-11,7.649706463995185e-21,-8.92806928168738e-30,78.416858013868,0.0,0.0,27.696448420594802,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,6.59067291820098,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,5.0094212650579703e-23,-4.230979535313575e-20,40493.0,0.0,0.0,4.905926321032403,0.003332023757011026,3.3938946404783003e-06,-7.849488916456588e-09,-5.579816597032411e-09,999.9999999969444,3.600238420733071e-09,-3.4432081513672386e-18,1.0581282608896687e-17,2.767015587461337e-10,1.0352883030404296e-10,3.5621718108664577e-13,-5.2663139033149e-29,1.5951364080423298e-31,-9.86195695853443e-41,7.485741661465573e-20,-9.969042967937195e-41,-4.170713109273397e-42,4.142708812683512e-47,7.043637272501078,99.99999999982367,0.0,0.0,11.366640244591773,1.6048439115985674e-20,-1.445562047193064e-23,-7.781564416405812e-21,-3.712144122723465e-25,2.183981299068806e-25,5.098713270487231e-22,3.5176330017418068e-25,1.1970970441724326e-21,60.0,3.2947306275422096e-23,2.6745931113186935e-22,4.8485611892203996e-24,1.2003143901774196e-26,-4.1153583386212553e-26,-4.163907199050541e-26
700,-3.088318745035334e-10,4.3722075232774193e-23,-3.941196641147565e-18,-4.639745439428115e-21,0.0,6.66500124451357,0.6308239906335004,0.0,0.0,0.0,0.0,999.9999999988052,-1.885638570478209e-10,0.0,-7.157373906552344e-19,0.0,0.0,5.5271453079938524e-14,-4.427101309769002e-32,49.999999999926764,-2.6964444848807437e-11,-2.113829758015857e-20,-8.837363646770004e-30,76.62613820865107,0.0,0.0,25.879964751021664,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,7.058264602473438,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-1.5277345602313081e-22,-1.0529529701350769e-20,40493.0,0.0,0.0,5.564413557872045,0.004906516391355425,4.25575318749043e-06,-5.019734955604692e-09,-1.8699611926010935e-08,999.999999981108,8.014466877877081e-10,2.8017409781687077e-18,1.990564572090958e-17,-3.9038264961040286e-11,8.17428966402299e-11,5.29663046056033e-13,9.165615537956126e-30,-2.1232648895403522e-31,1.3124180167903217e-40,9.034624154192461e-20,-1.1910089676841171e-40,3.279176286873639e-42,1.0610467604894708e-46,6.489840382624215,99.99999999936043,0.0,0.0,11.36250673487553,-2.771474953918248e-20,-1.5387057842038254e-22,9.214433040286947e-21,-3.4138344229689266e-25,2.6821645092453664e-25,1.7193621903921235e-22,-2.484445698489914e-25,-2.446327112269243e-22,60.0,-3.1639644415520775e-23,2.19322188791914e-23,-1.338598589663388e-24,8.682806702113812e-26,4.0945052228920835e-26,3.674538031821317e-26
800,-2.5850443085515087e-10,-2.9012312871866265e-20,3.087227262750746e-19,-5.962680930662178e-21,0.0,6.436623480088706,0.7620339066463718,0.0,0.0,0.0,0.0,999.9999999986776,-1.0859866109791495e-09,0.0,1.0349696374831542e-18,0.0,0.0,-2.7657915338810385e-13,-5.582174851416376e-33,49.999999999905015,4.981965911931565e-11,1.8314648385098012e-20,-3.5937005546773304e-30,76.91422821821705,0.0,0.0,25.87636814372409,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,8.595541505184082,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-8.903862822266552e-24,-3.3353293924702305e-20,40493.0,0.0,0.0,5.614892078171764,0.0035398570946101287,4.085377754803636e-06,-6.677303337660394e-09,1.4422647698444468e-08,999.99999998859,6.671356454037934e-09,9.640974258714674e-19,-2.0359311302472963e-17,3.291319424860663e-10,-1.4331811711910059e-10,-7.687040493919718e-13,-6.467053409327698e-29,1.3886362229755688e-31,4.2597154327932516e-41,2.6851424068745453e-19,-3.772791545202042e-41,-3.954546884728133e-42,-1.2113186858055627e-47,6.067581809272712,100.00000000007799,0.0,0.0,11.298710813156838,6.313431774406809e-21,-1.049199225930715e-22,-8.313973545282181e-22,-1.623893507813523e-25,2.4566063095640986e-25,-1.9407181728531265e-22,5.434426346894788e-25,-8.728073136794197e-22,60.0,3.866193748464101e-25,-3.854488458011738e-22,5.245166257097147e-25,-1.314062415265057e-25,7.14911951661738e-26,-2.8795885372033035e-26
900,-7.885236352737561e-11,-1.0046313840055641e-20,1.5230035300727383e-18,6.947610722985406e-21,0.0,5.875516696091164,0.8953724989054557,0.0,0.0,0.0,0.0,999.9999999983402,3.500503920142843e-10,0.0,6.513571330306023e-20,0.0,0.0,-1.9001582330622402e-13,-1.254968066216666e-32,49.99999999975745,1.1687000297897096e-11,-6.213581087761249e-21,2.88528339418218e-30,76.23195521632678,0.0,0.0,25.206027780920277,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,8.776465181413826,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-5.834288937129697e-23,8.443172900743623e-20,40493.0,0.0,0.0,5.931501249956641,0.005897230151005672,1.204155114250916e-06,7.77232486556284e-09,1.6166495470576714e-08,999.9999999995842,8.0646899472034e-09,-8.884246755205994e-19,-8.784845856456288e-18,-3.713178759491931e-10,1.1173186652498131e-10,1.0155283794385618e-12,3.907657482782473e-29,7.573266775790982e-32,1.2771500075664904e-40,3.091848780723102e-20,-1.291360634007047e-40,4.230218867751141e-42,-3.6225971759540756e-47,5.6651200118279625,100.00000000041467,0.0,0.0,11.231756895282848,7.819363007897913e-21,3.653643376324562e-23,-5.417569471475942e-21,4.431109388138585e-25,2.4267086976577816e-25,-4.127256604643967e-22,5.312336775591699e-25,-1.6843435489950631e-21,60.0,-4.2266445085001687e-23,-1.5256656582038498e-22,7.341026225876771e-24,-1.2259364923069674e-26,-6.004000032337279e-26,-1.2274417680833401e-26
